sub2	tbasej2	lap1_32	lap1_33	cur1_32	cur1_33	rp2431	rp3445
		0.304102	15.3641	0.0173667	0.0188018		
		0.304101	15.365	0.0161517	0.0184031		
		0.3041	15.366	0.0177657	0.0175908		
		0.304099	15.3669	0.0165147	0.0159327		
		0.304097	15.3678	0.0170521	0.0179331		
		0.304096	15.3687	0.0171771	0.018759		
		0.304094	15.3697	0.0192742	0.0177585		
		0.304089	15.3706	0.0195916	0.0199693		
		0.304083	15.3715	0.0194267	0.0162972		
		0.304081	15.3725	0.0183016	0.0178866		
		0.304079	15.3734	0.0153151	0.0155445		
		0.30408	15.3743	0.018438	0.0178253		
		0.304079	15.3753	0.0177565	0.0173228		
		0.30408	15.3762	0.0173393	0.0165362		
		0.304079	15.3772	0.0154997	0.0190363		
		0.304079	15.3781	0.0188841	0.0176835		
		0.304078	15.379	0.0172214	0.0172511		
		0.304078	15.38	0.0142613	0.0176682		
		0.304078	15.3809	0.0179361	0.0184462		
		0.304079	15.3819	0.0171586	0.0180503		
		0.304081	15.3828	0.0180517	0.0194535		
		0.304082	15.3838	0.0183159	0.0194178		
		0.304082	15.3847	0.0181072	0.017509		
		0.304081	15.3857	0.01918	0.0170696		
		0.304079	15.3866	0.0182	0.01648		
		0.304074	15.3876	0.0197913	0.0182249		
		0.304066	15.3885	0.0179936	0.0166448		
		0.304057	15.3895	0.0166658	0.017245		
		0.304049	15.3904	0.0179329	0.0179261		
		0.304041	15.3914	0.0192499	0.019459		
		0.304035	15.3923	0.0185698	0.0162684		
		0.304028	15.3933	0.0199107	0.0181562		
		0.304021	15.3942	0.0173775	0.0167101		
		0.304013	15.3951	0.0192892	0.0168357		
		0.304006	15.3961	0.0188661	0.0172172		
		0.303998	15.397	0.0178666	0.0177185		
		0.303992	15.3979	0.0156953	0.0192564		
		0.303985	15.3988	0.0180321	0.0192194		
		0.30398	15.3998	0.0189245	0.016708		
		0.303975	15.4007	0.0195856	0.0189178		
		0.303969	15.4016	0.0175843	0.0160103		
		0.303963	15.4025	0.0184488	0.0175874		
		0.303957	15.4035	0.0206087	0.0168067		
		0.30395	15.4044	0.0166551	0.0181268		
		0.303945	15.4053	0.0169352	0.0170409		
		0.303941	15.4063	0.0181357	0.0169044		
		0.303936	15.4072	0.0203176	0.02082		
		0.303931	15.4081	0.017126	0.0192031		
		0.303924	15.4091	0.0182188	0.0172111		
		0.303917	15.41	0.0203709	0.019261		
		0.303909	15.411	0.0167904	0.0172377		
		0.303903	15.4119	0.0194194	0.016961		
		0.303897	15.4128	0.0178806	0.0170799		
		0.303893	15.4138	0.0168368	0.0179887		
		0.303889	15.4147	0.0184574	0.0168399		
		0.303885	15.4156	0.0177941	0.0195579		
		0.303883	15.4166	0.0198952	0.0190577		
		0.303882	15.4175	0.0169395	0.0182886		
		0.30388	15.4184	0.0157112	0.0172344		
		0.30388	15.4194	0.0165289	0.0187112		
		0.303882	15.4203	0.0162246	0.0199064		
		0.303885	15.4213	0.019549	0.0181866		
		0.303887	15.4222	0.0147301	0.0178333		
		0.303889	15.4231	0.0179174	0.0167784		
		0.30389	15.4241	0.0183316	0.0182154		
		0.303891	15.425	0.0179459	0.0172488		
		0.303892	15.426	0.0174885	0.0184552		
		0.303893	15.4269	0.0189833	0.0170281		
		0.303896	15.4279	0.0163733	0.0188252		
		0.303898	15.4288	0.0177777	0.0165402		
		0.3039	15.4298	0.0172832	0.0187689		
		0.303903	15.4307	0.0173772	0.0170077		
		0.303905	15.4317	0.019614	0.0180189		
		0.303907	15.4326	0.0165554	0.0150955		
		0.30391	15.4336	0.0167787	0.0183508		
		0.303913	15.4345	0.016831	0.0173758		
		0.303916	15.4355	0.0175144	0.0161151		
		0.303918	15.4364	0.0154525	0.0180451		
		0.303921	15.4373	0.0193439	0.0181323		
		0.303923	15.4383	0.017443	0.0169437		
		0.303926	15.4392	0.0179541	0.0170909		
		0.30393	15.4402	0.0167548	0.0175787		
		0.303933	15.4411	0.0182349	0.0176012		
		0.303935	15.4421	0.0177512	0.0146952		
		0.303936	15.4431	0.0187075	0.0187088		
		0.303938	15.444	0.017453	0.0159462		
		0.303941	15.445	0.0190944	0.015127		
		0.303944	15.4459	0.0175378	0.0188862		
		0.303947	15.4469	0.0199868	0.0170928		
		0.303949	15.4478	0.0148116	0.0183231		
		0.303952	15.4488	0.0189656	0.0192282		
		0.303953	15.4498	0.0209692	0.0180964		
		0.303953	15.4507	0.016095	0.0182216		
		0.303955	15.4517	0.0188575	0.0197681		
		0.303957	15.4527	0.017234	0.0164341		
		0.303959	15.4536	0.0181863	0.0189743		
		0.303962	15.4546	0.0201801	0.0167975		
		0.303965	15.4556	0.015905	0.0174239		
		0.303969	15.4565	0.0165311	0.0166796		
		0.303973	15.4575	0.0176087	0.0164672		
		0.303977	15.4585	0.0214392	0.0187172		
		0.303979	15.4595	0.0170333	0.0169375		
		0.303981	15.4605	0.018118	0.017742		
		0.303983	15.4615	0.0171841	0.0170208		
		0.303986	15.4625	0.0185095	0.0171889		
		0.303987	15.4635	0.016805	0.0185063		
		0.303989	15.4645	0.0210015	0.0203883		
		0.303989	15.4655	0.0176994	0.0170752		
		0.303993	15.4665	0.0158944	0.0182122		
		0.303996	15.4675	0.0188116	0.0151938		
		0.303997	15.4685	0.0194012	0.0165535		
		0.303997	15.4695	0.0167939	0.0186765		
		0.303996	15.4705	0.0182679	0.0154147		
		0.303996	15.4715	0.0178129	0.0151768		
		0.303995	15.4726	0.0162827	0.0182465		
		0.303996	15.4736	0.0181021	0.0156208		
		0.303998	15.4746	0.0180986	0.0167232		
		0.304002	15.4756	0.017663	0.0176495		
		0.304004	15.4766	0.0187209	0.017632		
		0.304008	15.4776	0.0209732	0.0186669		
		0.304011	15.4787	0.0153408	0.0193472		
		0.304014	15.4797	0.0167715	0.0160161		
		0.304017	15.4807	0.0215708	0.0177957		
		0.304019	15.4818	0.0182713	0.017325		
		0.304024	15.4828	0.0173918	0.0173094		
		0.30403	15.4838	0.0164719	0.0188799		
		0.304037	15.4849	0.0165816	0.0168321		
		0.304046	15.4859	0.0173322	0.0183847		
		0.304056	15.487	0.018479	0.0168881		
		0.304065	15.488	0.0153442	0.0155433		
		0.304074	15.4891	0.0171406	0.0164196		
		0.304081	15.4901	0.0180876	0.0170888		
		0.304088	15.4912	0.0186373	0.0187051		
		0.304095	15.4923	0.0179473	0.0192208		
		0.304102	15.4933	0.0204581	0.0176511		
		0.304109	15.4944	0.0153765	0.0168143		
		0.304115	15.4955	0.0180097	0.0161515		
		0.304121	15.4966	0.0161368	0.0180087		
		0.304126	15.4976	0.0185659	0.017071		
		0.304131	15.4987	0.0168496	0.0178768		
		0.304135	15.4998	0.0159084	0.018384		
		0.304141	15.5009	0.0177697	0.0168072		
		0.304145	15.502	0.0163604	0.0174053		
		0.30415	15.5031	0.0176192	0.0181372		
		0.304157	15.5042	0.0182563	0.015246		
		0.304161	15.5053	0.0188537	0.0177456		
		0.304164	15.5065	0.0174927	0.0191556		
		0.304167	15.5076	0.0169379	0.0162242		
		0.304171	15.5087	0.0189309	0.0196842		
		0.304175	15.5098	0.016723	0.0190896		
		0.304181	15.511	0.0171502	0.0189189		
		0.304186	15.5121	0.019122	0.018214		
		0.30419	15.5133	0.0173376	0.0172269		
		0.304194	15.5144	0.0181812	0.0180549		
		0.304197	15.5156	0.0196851	0.0184213		
		0.3042	15.5167	0.0192	0.0205798		
		0.3042	15.5179	0.0165391	0.0192767		
		0.3042	15.5191	0.0224833	0.0170866		
		0.304199	15.5202	0.0184564	0.019896		
		0.304197	15.5214	0.0182058	0.0169037		
		0.304195	15.5226	0.0190931	0.0151326		
		0.304192	15.5237	0.0186835	0.0175791		
		0.304189	15.5249	0.0188726	0.0167076		
		0.304185	15.5261	0.0147132	0.0174443		
		0.30418	15.5273	0.0209046	0.0173348		
		0.304175	15.5285	0.0153643	0.01792		
		0.304171	15.5297	0.015272	0.0174024		
		0.304166	15.5309	0.0213411	0.0176057		
		0.304161	15.5321	0.0181196	0.0183663		
		0.304153	15.5333	0.0199298	0.0185251		
		0.304146	15.5345	0.0151851	0.0173202		
		0.30414	15.5357	0.0195144	0.0175566		
		0.304133	15.537	0.0186151	0.0164203		
		0.304127	15.5382	0.0161629	0.0205527		
		0.304121	15.5394	0.0155845	0.0178807		
		0.304116	15.5407	0.0171338	0.0167258		
		0.304111	15.5419	0.018686	0.0193644		
		0.304106	15.5432	0.0165407	0.0175824		
		0.304101	15.5444	0.0180266	0.0176436		
		0.304095	15.5457	0.0155966	0.0146289		
		0.304089	15.547	0.0174637	0.0154266		
		0.304083	15.5482	0.0175542	0.0180164		
		0.304077	15.5495	0.0186388	0.0183715		
		0.30407	15.5508	0.0197363	0.0171504		
		0.304065	15.5521	0.0202455	0.0203718		
		0.304062	15.5534	0.0197019	0.0192596		
		0.304057	15.5546	0.0186031	0.0182279		
		0.304053	15.556	0.0167527	0.0185145		
		0.304047	15.5573	0.0177106	0.0192667		
		0.304042	15.5586	0.0202029	0.0190622		
		0.304035	15.5599	0.0167957	0.0179571		
		0.304029	15.5612	0.018028	0.0164494		
		0.304023	15.5626	0.0177787	0.0180567		
		0.304017	15.5639	0.017952	0.0195381		
		0.30401	15.5652	0.0159441	0.0166274		
		0.304003	15.5666	0.0178926	0.0154336		
		0.303995	15.568	0.0199457	0.0164377		
		0.303986	15.5693	0.0160455	0.0182804		
		0.303977	15.5707	0.0176688	0.0198437		
		0.303967	15.5721	0.0199276	0.0175595		
		0.303956	15.5734	0.0164935	0.0181211		
		0.303946	15.5748	0.0183888	0.019523		
		0.303938	15.5762	0.0182135	0.0173601		
		0.303928	15.5776	0.0175714	0.0168054		
		0.303919	15.579	0.0168751	0.0179377		
		0.303911	15.5804	0.019398	0.0177822		
		0.303904	15.5818	0.0180728	0.0184767		
		0.303895	15.5832	0.0216125	0.0171104		
		0.303887	15.5846	0.0152636	0.0173602		
		0.303879	15.586	0.0209872	0.0174691		
		0.30387	15.5874	0.0200014	0.0168656		
		0.303863	15.5888	0.0181925	0.0184872		
		0.303855	15.5902	0.0174704	0.0179506		
		0.303846	15.5917	0.0161284	0.0206017		
		0.303837	15.5931	0.0158091	0.0158484		
		0.303829	15.5945	0.0184055	0.0181622		
		0.303818	15.596	0.0181753	0.0184881		
		0.303807	15.5974	0.0193717	0.0210622		
		0.303794	15.5989	0.0179874	0.018295		
		0.303783	15.6004	0.0200805	0.017731		
		0.30377	15.6018	0.0186088	0.0166513		
		0.303757	15.6033	0.0184926	0.0195532		
		0.303743	15.6047	0.018692	0.0163274		
		0.30373	15.6062	0.0178432	0.0163899		
		0.303718	15.6077	0.0166224	0.0176863		
		0.303706	15.6091	0.0194502	0.0155469		
		0.303691	15.6106	0.0160475	0.0185369		
		0.303676	15.6121	0.0183119	0.0175306		
		0.303662	15.6136	0.0182761	0.0174789		
		0.303647	15.6151	0.0151556	0.0187179		
		0.303632	15.6166	0.0155407	0.0169795		
		0.303616	15.6181	0.0164228	0.0190737		
		0.303603	15.6196	0.0167048	0.0171767		
		0.303589	15.6211	0.0170609	0.0162155		
		0.303576	15.6226	0.0197036	0.0174867		
		0.303562	15.6241	0.0191711	0.0187062		
		0.303549	15.6256	0.0167001	0.0182479		
		0.303537	15.6271	0.0184379	0.0195188		
		0.303524	15.6287	0.0185699	0.0186658		
		0.303513	15.6302	0.0192243	0.0194982		
		0.303501	15.6317	0.0199463	0.0142659		
		0.30349	15.6332	0.01824	0.0194156		
		0.303478	15.6348	0.0164082	0.0187215		
		0.303467	15.6363	0.018733	0.0173691		
		0.303457	15.6378	0.0190628	0.0185796		
		0.303447	15.6394	0.014804	0.018129		
		0.303439	15.6409	0.0172342	0.0171728		
		0.303431	15.6425	0.0189675	0.0156552		
		0.303422	15.644	0.0178363	0.0173142		
		0.303412	15.6455	0.020538	0.0157871		
		0.303403	15.6471	0.0204923	0.0189013		
		0.303394	15.6486	0.0155988	0.0182469		
		0.303387	15.6502	0.0175077	0.0180902		
		0.30338	15.6517	0.0179241	0.016104		
		0.303373	15.6532	0.0181313	0.0161008		
		0.303365	15.6548	0.014799	0.0168715		
		0.303358	15.6563	0.0203597	0.0188298		
		0.303351	15.6579	0.0180487	0.0180832		
		0.303345	15.6594	0.0175047	0.0178131		
		0.303339	15.6609	0.0154205	0.017655		
		0.303332	15.6625	0.0184965	0.0168007		
		0.303325	15.664	0.0206181	0.019833		
		0.303317	15.6656	0.0197044	0.017277		
		0.303308	15.6671	0.0152378	0.0184448		
		0.303299	15.6687	0.0165117	0.0184304		
		0.30329	15.6702	0.0180535	0.0183473		
		0.303281	15.6718	0.018851	0.0183328		
		0.303273	15.6733	0.0178668	0.0183805		
		0.303266	15.6749	0.0184083	0.01719		
		0.303259	15.6764	0.0186781	0.0165245		
		0.303253	15.678	0.019535	0.0180606		
		0.303247	15.6795	0.0179332	0.0190436		
		0.30324	15.6811	0.0202864	0.0173522		
		0.303233	15.6826	0.0179034	0.0180067		
		0.303225	15.6842	0.0211324	0.016495		
		0.303216	15.6857	0.0184516	0.0181005		
		0.303207	15.6873	0.0200835	0.01924		
		0.303199	15.6888	0.0171995	0.0208248		
		0.30319	15.6903	0.0184256	0.0180052		
		0.303182	15.6919	0.0205064	0.0182325		
		0.303175	15.6934	0.0189494	0.0196886		
		0.30317	15.6949	0.0173826	0.0184886		
		0.303165	15.6965	0.0162915	0.0209573		
		0.30316	15.698	0.0170932	0.0174112		
		0.303155	15.6995	0.0177244	0.0160114		
		0.30315	15.701	0.0177707	0.0174478		
		0.303145	15.7025	0.0190754	0.0169657		
		0.30314	15.7041	0.0175832	0.0174237		
		0.303136	15.7056	0.0185865	0.0164321		
		0.303133	15.7071	0.0159164	0.015877		
		0.303129	15.7086	0.0138778	0.0165367		
		0.303127	15.7101	0.0175823	0.0195164		
		0.303123	15.7116	0.0186177	0.0164055		
		0.303121	15.7131	0.0183094	0.0194053		
		0.303119	15.7146	0.0167436	0.0179428		
		0.303118	15.7161	0.0177974	0.0199808		
		0.303117	15.7175	0.0156609	0.0205074		
		0.303116	15.719	0.0177627	0.0184706		
		0.303118	15.7205	0.0204559	0.0170036		
		0.303118	15.7219	0.0178514	0.0186542		
		0.303119	15.7234	0.0167747	0.0169704		
		0.30312	15.7248	0.0182766	0.0175079		
		0.303122	15.7263	0.0174549	0.0181432		
		0.303122	15.7277	0.0175716	0.0159748		
		0.303123	15.7291	0.0150387	0.0170598		
		0.303124	15.7306	0.0170532	0.0164854		
		0.303125	15.732	0.019437	0.0168229		
		0.303124	15.7334	0.0197939	0.017101		
		0.303125	15.7348	0.0180168	0.019745		
		0.303126	15.7362	0.0159876	0.0173149		
		0.303125	15.7376	0.0193463	0.0182343		
		0.303125	15.739	0.0169455	0.015529		
		0.303124	15.7404	0.0176985	0.0178616		
		0.303125	15.7418	0.0194176	0.0170083		
		0.303127	15.7432	0.0172616	0.0190403		
		0.30313	15.7446	0.0171264	0.0191084		
		0.30313	15.746	0.0175155	0.0176298		
		0.303133	15.7473	0.0182257	0.0184465		
		0.303134	15.7487	0.0180484	0.0191129		
		0.303136	15.7501	0.0197321	0.0151233		
		0.303135	15.7514	0.0189893	0.0157586		
		0.303135	15.7528	0.0186429	0.0170288		
		0.303134	15.7541	0.0174173	0.0195986		
		0.303133	15.7555	0.016488	0.0184524		
		0.303133	15.7568	0.0183645	0.0170044		
		0.303133	15.7581	0.016717	0.0185118		
		0.303132	15.7595	0.0188946	0.0185023		
		0.303134	15.7608	0.018763	0.0167462		
		0.303134	15.7621	0.0185302	0.0179703		
		0.303134	15.7634	0.0188984	0.0180243		
		0.303135	15.7647	0.0162649	0.0177519		
		0.303137	15.766	0.0184597	0.0155044		
		0.303139	15.7672	0.0179901	0.0174873		
		0.303139	15.7685	0.0179426	0.015529		
		0.303141	15.7698	0.018759	0.0150202		
		0.303142	15.771	0.0167554	0.0185761		
		0.303144	15.7723	0.0157304	0.0193001		
		0.303144	15.7735	0.0177659	0.0167743		
		0.303145	15.7747	0.0169955	0.0179999		
		0.303144	15.776	0.0198276	0.0160264		
		0.303145	15.7772	0.0174466	0.0165259		
		0.303146	15.7784	0.017068	0.0188431		
		0.303146	15.7796	0.0185103	0.017303		
		0.303147	15.7808	0.0189223	0.0151885		
		0.303147	15.782	0.0184927	0.0158302		
		0.303146	15.7832	0.0186322	0.0199324		
		0.303143	15.7843	0.0180435	0.0189501		
		0.30314	15.7855	0.0160161	0.0172231		
		0.303136	15.7866	0.0161856	0.0184075		
		0.303132	15.7878	0.0162413	0.0195154		
		0.30313	15.7889	0.0155912	0.0174387		
		0.303128	15.7901	0.0181847	0.0161963		
		0.303124	15.7912	0.0191877	0.0190815		
		0.303117	15.7923	0.0157095	0.0170473		
		0.30311	15.7934	0.0194062	0.0161389		
		0.303104	15.7946	0.0160157	0.017297		
		0.303099	15.7957	0.0204929	0.0166817		
		0.303093	15.7967	0.0187309	0.017532		
		0.303087	15.7978	0.0179871	0.0167746		
		0.30308	15.7989	0.0201629	0.0212792		
		0.303075	15.8	0.0161608	0.0176764		
		0.303072	15.801	0.0165008	0.0167833		
		0.303068	15.8021	0.0178627	0.0182245		
		0.303066	15.8031	0.0180059	0.0189832		
		0.303064	15.8042	0.017328	0.0188839		
		0.303065	15.8052	0.0178866	0.0184088		
		0.303065	15.8062	0.022075	0.01898		
		0.303064	15.8072	0.0186884	0.0163221		
		0.303064	15.8083	0.0195058	0.0184127		
		0.303062	15.8092	0.0164564	0.0202709		
		0.30306	15.8102	0.0168065	0.015829		
		0.303058	15.8112	0.0182362	0.0191364		
		0.303057	15.8122	0.017261	0.0187721		
		0.303057	15.8131	0.0171444	0.0165613		
		0.303057	15.8141	0.0180671	0.0187851		
		0.303059	15.815	0.0183039	0.0191695		
		0.303062	15.816	0.0170138	0.0163088		
		0.303065	15.8169	0.0195392	0.0177596		
		0.303068	15.8178	0.0194793	0.0164124		
		0.303072	15.8187	0.0192257	0.0184104		
		0.303076	15.8196	0.0170833	0.0181573		
		0.303078	15.8205	0.0176537	0.017055		
		0.303078	15.8214	0.0167707	0.0163365		
		0.303076	15.8223	0.0174228	0.0183613		
		0.303076	15.8231	0.0170459	0.0170833		
		0.303073	15.824	0.0178775	0.0176542		
		0.303069	15.8249	0.0172984	0.0175227		
		0.303065	15.8257	0.019455	0.0183153		
		0.303062	15.8265	0.0177299	0.0156146		
		0.303058	15.8274	0.0188261	0.0190519		
		0.303053	15.8282	0.017332	0.0154777		
		0.303049	15.829	0.0162221	0.0178057		
		0.303045	15.8298	0.0195744	0.0194321		
		0.303041	15.8306	0.017048	0.0188044		
		0.303036	15.8314	0.0176407	0.0171493		
		0.303031	15.8322	0.0181896	0.0178887		
		0.303026	15.833	0.0197263	0.0199198		
		0.30302	15.8338	0.0180411	0.0175541		
		0.303014	15.8346	0.0187532	0.0183785		
		0.303007	15.8353	0.0192685	0.0165814		
		0.303001	15.8361	0.0172981	0.0189595		
		0.302994	15.8368	0.0191206	0.0191344		
		0.302988	15.8376	0.0180339	0.0186067		
		0.302982	15.8383	0.018662	0.0186925		
		0.302978	15.8391	0.0193485	0.0181002		
		0.302974	15.8398	0.0184757	0.0191191		
		0.30297	15.8405	0.019846	0.0178801		
		0.302966	15.8412	0.0158241	0.0202368		
		0.302963	15.8419	0.0181961	0.0184114		
		0.30296	15.8426	0.0192786	0.0179664		
		0.302958	15.8433	0.0187095	0.0189711		
		0.302957	15.844	0.0193101	0.0186408		
		0.302956	15.8447	0.0176688	0.018207		
		0.302955	15.8453	0.0204228	0.0182658		
		0.302955	15.846	0.0176324	0.0181013		
		0.302954	15.8466	0.0205148	0.0171131		
		0.302955	15.8473	0.0199956	0.0186706		
		0.302956	15.8479	0.0195928	0.0178409		
		0.302957	15.8485	0.016686	0.0193502		
		0.302959	15.8492	0.0175892	0.0178262		
		0.302964	15.8498	0.0203709	0.0176854		
		0.302971	15.8504	0.0190819	0.0180711		
		0.302978	15.851	0.0173161	0.0187372		
		0.302986	15.8516	0.0171508	0.017549		
		0.302995	15.8522	0.0171169	0.0182499		
		0.303003	15.8528	0.019453	0.0182661		
		0.303012	15.8534	0.0178043	0.0197231		
		0.303022	15.854	0.0199094	0.0196042		
		0.303031	15.8546	0.0178872	0.0177027		
		0.30304	15.8551	0.0200648	0.0165611		
		0.303047	15.8557	0.0182447	0.0163425		
		0.303054	15.8563	0.0175911	0.0177659		
		0.303061	15.8568	0.0165332	0.0197787		
		0.303067	15.8574	0.0183222	0.0196465		
		0.303075	15.858	0.0184644	0.0160022		
		0.303081	15.8585	0.018423	0.0195092		
		0.303088	15.8591	0.0146848	0.0195188		
		0.303094	15.8596	0.0178913	0.0163216		
		0.303102	15.8602	0.0196003	0.0200191		
		0.30311	15.8607	0.0195233	0.0190642		
		0.303118	15.8612	0.0180988	0.0159087		
		0.303124	15.8618	0.0179958	0.0202778		
		0.30313	15.8623	0.0179264	0.0155864		
		0.303136	15.8628	0.0176085	0.0177883		
		0.303142	15.8633	0.01863	0.0184484		
		0.303149	15.8639	0.0207741	0.0158745		
		0.303154	15.8644	0.018073	0.0194871		
		0.303162	15.8649	0.0187591	0.0166254		
		0.30317	15.8654	0.019061	0.0176946		
		0.303178	15.8659	0.0172394	0.0154705		
		0.303187	15.8664	0.0186222	0.0171137		
		0.303193	15.8669	0.0181229	0.0181003		
		0.3032	15.8674	0.0176182	0.0149033		
		0.303208	15.8679	0.016007	0.0182466		
		0.303219	15.8684	0.0192786	0.0139631		
		0.303229	15.8689	0.0198078	0.0174602		
		0.303239	15.8694	0.0185737	0.0176668		
		0.30325	15.8698	0.0170661	0.0172682		
		0.30326	15.8703	0.0172993	0.0184846		
		0.303271	15.8708	0.0177529	0.0176164		
		0.303282	15.8713	0.0173797	0.0190364		
		0.303292	15.8717	0.0201712	0.0181517		
		0.303302	15.8722	0.0170268	0.0189888		
		0.303312	15.8727	0.0184167	0.0173559		
		0.303322	15.8732	0.0201894	0.0165222		
		0.303332	15.8736	0.0185114	0.0194076		
		0.303341	15.8741	0.0156898	0.0168238		
		0.303351	15.8746	0.0176611	0.0170575		
		0.303363	15.875	0.0186875	0.0176313		
		0.303374	15.8755	0.0175055	0.0162307		
		0.303386	15.876	0.0194622	0.0201941		
		0.303398	15.8764	0.0194209	0.018236		
		0.30341	15.8769	0.0166624	0.0177505		
		0.303421	15.8774	0.0173034	0.0172179		
		0.30343	15.8779	0.0174306	0.0190619		
		0.30344	15.8783	0.0173645	0.0166858		
		0.303451	15.8788	0.01853	0.0163252		
		0.30346	15.8793	0.0182161	0.0199485		
		0.30347	15.8798	0.0205453	0.0173705		
		0.303477	15.8803	0.0192771	0.0176379		
		0.303485	15.8808	0.0166835	0.0164919		
		0.303494	15.8812	0.0182965	0.0170055		
		0.303505	15.8817	0.0166911	0.0182673		
		0.303517	15.8822	0.0180234	0.016054		
		0.30353	15.8827	0.020491	0.0176506		
		0.303543	15.8832	0.0171371	0.0165783		
		0.303556	15.8837	0.0193469	0.0199793		
		0.303571	15.8842	0.0148051	0.0180015		
		0.303585	15.8847	0.0166818	0.0191943		
		0.303599	15.8852	0.0181273	0.0182217		
		0.303612	15.8857	0.0178225	0.0170387		
		0.303625	15.8862	0.0178466	0.0182287		
		0.303639	15.8867	0.0182527	0.0166795		
		0.303652	15.8872	0.0165775	0.0178212		
		0.303666	15.8877	0.017156	0.0180187		
		0.30368	15.8882	0.0165629	0.0169693		
		0.303696	15.8887	0.0199476	0.0166579		
		0.30371	15.8893	0.0177129	0.015561		
		0.303725	15.8898	0.0169871	0.0157892		
		0.30374	15.8903	0.0170885	0.0166932		
		0.303755	15.8909	0.0177401	0.0164094		
		0.30377	15.8914	0.0169179	0.0159781		
		0.303785	15.8919	0.0176387	0.0156257		
		0.303801	15.8925	0.0186636	0.0184919		
		0.303817	15.893	0.0181156	0.0172994		
		0.303833	15.8936	0.0195344	0.0180392		
		0.303848	15.8942	0.0178564	0.015293		
		0.303863	15.8947	0.0190895	0.0185706		
		0.303877	15.8953	0.0194091	0.0159731		
		0.303891	15.8959	0.0183114	0.0201804		
		0.303904	15.8964	0.0182605	0.0163606		
		0.303917	15.897	0.0187982	0.0174882		
		0.303929	15.8976	0.0167486	0.018222		
		0.303941	15.8982	0.015234	0.0176218		
		0.303952	15.8988	0.0189971	0.0177899		
		0.303962	15.8994	0.0186538	0.0175265		
		0.303972	15.9	0.0165098	0.0170747		
		0.30398	15.9006	0.0173405	0.0176212		
		0.303987	15.9012	0.017782	0.0166995		
		0.303996	15.9018	0.0169691	0.0170613		
		0.304005	15.9024	0.019558	0.0157512		
		0.304011	15.903	0.0198022	0.0166317		
