sub2	tbasej2	rp2837	rp4150b	cur2_38	cur2_39	lap2_38	lap2_39
				0.0179224	0.0191252	3.46714	0.407661
				0.0186057	0.0174365	3.46847	0.407672
				0.0167246	0.0181351	3.4698	0.407685
				0.0195749	0.0149199	3.47115	0.407698
				0.0192592	0.0190704	3.4725	0.407714
				0.0173559	0.0202	3.47386	0.407729
				0.0167978	0.0180775	3.47523	0.407746
				0.0185586	0.0189241	3.4766	0.407761
				0.0208514	0.019513	3.47799	0.407777
				0.0176105	0.0191812	3.47939	0.407791
				0.0187975	0.0185619	3.4808	0.407804
				0.0183818	0.0167939	3.48222	0.407816
				0.017329	0.0162745	3.48365	0.407827
				0.0169488	0.0193709	3.48509	0.407838
				0.0191042	0.0187429	3.48654	0.407851
				0.0178726	0.0200844	3.488	0.407862
				0.0188465	0.0178548	3.48946	0.407872
				0.0172584	0.0176121	3.49094	0.407883
				0.0191461	0.0179391	3.49244	0.407893
				0.0156494	0.0175487	3.49394	0.407905
				0.0158447	0.0191985	3.49545	0.407916
				0.0175355	0.0169712	3.49697	0.40793
				0.0202761	0.0175551	3.49851	0.407945
				0.0163894	0.0187397	3.50005	0.40796
				0.0201267	0.0199425	3.50161	0.407975
				0.0179281	0.0175509	3.50317	0.40799
				0.0180644	0.0168864	3.50475	0.408004
				0.0174045	0.0175427	3.50634	0.408019
				0.0143355	0.0191488	3.50794	0.408032
				0.0164638	0.0195274	3.50956	0.408045
				0.0170558	0.0174436	3.51119	0.408058
				0.0191529	0.0147112	3.51283	0.408071
				0.0186906	0.018419	3.51449	0.408083
				0.0186552	0.0187414	3.51615	0.408094
				0.0172378	0.0190439	3.51782	0.408106
				0.0164511	0.0169004	3.51951	0.408115
				0.0168409	0.0189697	3.5212	0.408123
				0.0180649	0.0171396	3.5229	0.40813
				0.0174748	0.0199308	3.5246	0.408138
				0.0158156	0.0176943	3.52632	0.408143
				0.0176023	0.0182578	3.52804	0.408147
				0.0182694	0.0198216	3.52978	0.408151
				0.0172344	0.0165832	3.53152	0.408153
				0.0203294	0.0196028	3.53327	0.408156
				0.0184345	0.0153767	3.53503	0.40816
				0.0186479	0.0169502	3.5368	0.408163
				0.0156766	0.0176082	3.53858	0.408169
				0.0174498	0.0168329	3.54037	0.408176
				0.0189295	0.0167734	3.54217	0.408182
				0.0177866	0.0167293	3.54399	0.408189
				0.0174134	0.0197823	3.54581	0.408193
				0.0192295	0.0176562	3.54766	0.408194
				0.0190243	0.0177884	3.54951	0.408197
				0.0181167	0.0160573	3.55137	0.408202
				0.0182245	0.0155149	3.55325	0.408207
				0.0175431	0.0184193	3.55513	0.408214
				0.0169543	0.0183618	3.55702	0.408221
				0.018766	0.0192809	3.55893	0.408228
				0.0178376	0.0171042	3.56084	0.408237
				0.0152327	0.0166482	3.56277	0.408242
				0.0149555	0.0183299	3.5647	0.408248
				0.0194314	0.0179439	3.56665	0.408254
				0.0174226	0.0204127	3.5686	0.408263
				0.0199023	0.0176064	3.57057	0.408272
				0.0188461	0.0185826	3.57255	0.408283
				0.0186205	0.018068	3.57453	0.408296
				0.0180159	0.0179792	3.57652	0.408308
				0.0163093	0.0164976	3.57852	0.408319
				0.0178744	0.0174474	3.58053	0.40833
				0.0173532	0.0153338	3.58256	0.408341
				0.0191782	0.0202756	3.58459	0.408351
				0.0181721	0.0187605	3.58664	0.408363
				0.0160506	0.019254	3.5887	0.408375
				0.0187756	0.0163413	3.59077	0.408386
				0.0169944	0.0201181	3.59285	0.408397
				0.018572	0.0172884	3.59495	0.408408
				0.0170175	0.017053	3.59706	0.40842
				0.0168339	0.0188587	3.59919	0.408432
				0.0186371	0.0196764	3.60132	0.408445
				0.0167336	0.0177427	3.60347	0.408456
				0.0174162	0.019349	3.60562	0.408466
				0.017998	0.0192157	3.60779	0.408478
				0.0176707	0.0188214	3.60996	0.40849
				0.0203173	0.017644	3.61215	0.408501
				0.0153524	0.0189149	3.61435	0.408511
				0.0201944	0.0139156	3.61656	0.40852
				0.0154935	0.0193321	3.61877	0.40853
				0.01815	0.017642	3.621	0.40854
				0.0190346	0.0161402	3.62324	0.408552
				0.0180917	0.0183624	3.6255	0.408563
				0.019292	0.0193291	3.62777	0.408573
				0.016686	0.0167159	3.63004	0.408584
				0.016468	0.020241	3.63233	0.408594
				0.0179132	0.0178612	3.63463	0.408603
				0.0172306	0.018043	3.63694	0.408612
				0.020153	0.0176364	3.63926	0.408619
				0.0174052	0.0199413	3.6416	0.408625
				0.0198062	0.0182266	3.64394	0.408631
				0.0165299	0.0178122	3.6463	0.408635
				0.0171166	0.0157068	3.64866	0.408638
				0.0169895	0.0182157	3.65103	0.408642
				0.0174028	0.0165162	3.65341	0.408645
				0.0166507	0.0190838	3.65581	0.408651
				0.0188651	0.0173438	3.65821	0.408654
				0.0170919	0.0168904	3.66063	0.408655
				0.0161239	0.0192527	3.66306	0.408657
				0.0150246	0.0164247	3.6655	0.408656
				0.0165306	0.0167914	3.66795	0.408654
				0.0173352	0.0167915	3.67042	0.408654
				0.0188039	0.0194499	3.6729	0.408654
				0.0185647	0.0170848	3.67539	0.408655
				0.016596	0.0181363	3.67789	0.408659
				0.0187888	0.0174262	3.68041	0.408662
				0.0200411	0.0152779	3.68294	0.408665
				0.0176315	0.0181072	3.68548	0.408668
				0.0190346	0.0173126	3.68803	0.408669
				0.0174245	0.0182255	3.6906	0.408672
				0.019338	0.015569	3.69317	0.408674
				0.0187741	0.0188883	3.69576	0.408677
				0.0175063	0.0166123	3.69836	0.408679
				0.0171619	0.0185704	3.70097	0.408682
				0.0193199	0.0172569	3.7036	0.408684
				0.0176979	0.0164815	3.70623	0.408686
				0.01827	0.0168598	3.70888	0.408686
				0.0176563	0.0181727	3.71154	0.408688
				0.0189605	0.018016	3.71422	0.408688
				0.0184648	0.0195117	3.7169	0.408687
				0.017551	0.0182348	3.7196	0.408686
				0.0186568	0.0167264	3.7223	0.408686
				0.017929	0.0215117	3.72502	0.408688
				0.0165137	0.0163837	3.72775	0.40869
				0.0166037	0.0172547	3.73048	0.408689
				0.0179079	0.0181309	3.73324	0.408688
				0.0184753	0.0179873	3.736	0.408686
				0.0174952	0.0175212	3.73878	0.408685
				0.0164084	0.0199669	3.74157	0.408683
				0.017803	0.0183434	3.74438	0.408683
				0.0181759	0.0151285	3.74719	0.408687
				0.0203942	0.0164586	3.75002	0.40869
				0.0186643	0.018359	3.75286	0.408694
				0.0188569	0.0192539	3.75572	0.408699
				0.0158605	0.0181988	3.75859	0.408706
				0.0191686	0.0176347	3.76147	0.40871
				0.0191427	0.0161291	3.76437	0.408715
				0.0160898	0.0160147	3.76728	0.408719
				0.0180608	0.0182241	3.77021	0.408722
				0.0173455	0.0176107	3.77315	0.408726
				0.0174306	0.0177842	3.7761	0.408727
				0.0169094	0.0203767	3.77906	0.408726
				0.0186415	0.0174714	3.78204	0.408725
				0.0156807	0.018105	3.78502	0.408724
				0.0217805	0.0168916	3.78802	0.408725
				0.0196787	0.016519	3.79102	0.40873
				0.0186514	0.0189386	3.79404	0.408735
				0.0174453	0.0183421	3.79708	0.408738
				0.0183021	0.0196816	3.80012	0.40874
				0.0168852	0.0172162	3.80318	0.408744
				0.0182306	0.0155845	3.80625	0.408746
				0.0176977	0.0161114	3.80934	0.408749
				0.0202446	0.0187238	3.81243	0.408754
				0.0183849	0.0162317	3.81554	0.40876
				0.0201278	0.0194893	3.81867	0.408767
				0.018391	0.0182235	3.8218	0.408774
				0.0159807	0.0178771	3.82494	0.40878
				0.0177782	0.0172954	3.8281	0.408787
				0.0189294	0.0175448	3.83127	0.408795
				0.0168778	0.0160856	3.83446	0.408804
				0.0189385	0.0169915	3.83766	0.408815
				0.0172366	0.0181923	3.84087	0.408828
				0.0157045	0.0160425	3.8441	0.408843
				0.0186431	0.0195985	3.84734	0.408859
				0.0168629	0.015696	3.85059	0.408876
				0.0183656	0.0179983	3.85386	0.408893
				0.020278	0.0181112	3.85714	0.408913
				0.0167794	0.0181715	3.86042	0.408936
				0.0189421	0.0170977	3.86372	0.40896
				0.0177034	0.0175155	3.86703	0.408985
				0.0167264	0.0195044	3.87035	0.409009
				0.0189886	0.0171414	3.87368	0.409034
				0.0172966	0.0147729	3.87703	0.40906
				0.0182965	0.0176631	3.88038	0.40909
				0.01868	0.0150873	3.88375	0.409123
				0.0171631	0.0178015	3.88714	0.409158
				0.0157011	0.0154177	3.89054	0.409195
				0.0178816	0.0177678	3.89394	0.409235
				0.015947	0.0175531	3.89737	0.409277
				0.0179859	0.0182605	3.90081	0.409322
				0.0183432	0.0181457	3.90426	0.40937
				0.0177199	0.0182683	3.90773	0.40942
				0.0195333	0.016827	3.91121	0.409471
				0.0177813	0.0184044	3.9147	0.409523
				0.0157848	0.0184572	3.91821	0.409581
				0.0156107	0.0166011	3.92172	0.40964
				0.0185671	0.0167418	3.92526	0.409701
				0.019742	0.0156483	3.9288	0.409766
				0.0164709	0.014975	3.93236	0.409831
				0.0162077	0.017603	3.93594	0.4099
				0.0170553	0.0155629	3.93952	0.409973
				0.0154248	0.0172184	3.94312	0.410051
				0.0172853	0.0186864	3.94674	0.410133
				0.0175122	0.0163674	3.95036	0.410221
				0.0178314	0.0180322	3.95401	0.41031
				0.0158545	0.0165573	3.95766	0.410402
				0.0164779	0.0169354	3.96132	0.410496
				0.0177695	0.0159283	3.96501	0.410596
				0.016681	0.0181542	3.9687	0.410702
				0.016592	0.0177506	3.9724	0.410811
				0.0180275	0.0179515	3.97612	0.410928
				0.0140637	0.015286	3.97985	0.411052
				0.0155965	0.0163446	3.98359	0.411181
				0.0155633	0.0172177	3.98735	0.411313
				0.0157943	0.0184761	3.99113	0.41145
				0.0168661	0.0186234	3.99491	0.411589
				0.0178416	0.0162337	3.9987	0.411733
				0.0184918	0.0172457	4.00251	0.411881
				0.018984	0.0167126	4.00633	0.412035
				0.0172017	0.0174179	4.01017	0.412195
				0.0181952	0.0150729	4.01401	0.412356
				0.0195725	0.018361	4.01787	0.412524
				0.019328	0.0174588	4.02174	0.412696
				0.0189869	0.0176665	4.02562	0.412873
				0.0179061	0.0205478	4.02952	0.413055
				0.0176057	0.0186184	4.03343	0.41324
				0.0178343	0.017234	4.03735	0.413431
				0.0188868	0.0199579	4.04128	0.413628
				0.0169239	0.0192473	4.04522	0.413829
				0.0184125	0.0174692	4.04918	0.414036
				0.0168983	0.018	4.05315	0.414249
				0.018624	0.0180291	4.05713	0.414467
				0.0187648	0.0193968	4.06113	0.41469
				0.0188642	0.0178371	4.06513	0.414921
				0.0167053	0.0188998	4.06915	0.415159
				0.0177049	0.0172297	4.07318	0.415404
				0.0179733	0.0186846	4.07721	0.415655
				0.0179167	0.0174488	4.08126	0.415915
				0.0179214	0.0171244	4.08532	0.416181
				0.0176697	0.0157605	4.08939	0.416456
				0.0182398	0.0165858	4.09347	0.416737
				0.0193772	0.0191447	4.09756	0.417024
				0.0175514	0.0176081	4.10168	0.417318
				0.0168913	0.0156438	4.1058	0.41762
				0.0190384	0.0175021	4.10993	0.417929
				0.0163845	0.0164369	4.11408	0.418244
				0.0199235	0.0164295	4.11823	0.418569
				0.0176969	0.0173208	4.12239	0.418905
				0.0185822	0.0209087	4.12656	0.419249
				0.0146397	0.0184136	4.13074	0.419602
				0.0188152	0.0166579	4.13493	0.419963
				0.0182877	0.015736	4.13914	0.420336
				0.0195835	0.0192175	4.14336	0.42072
				0.0198312	0.01756	4.14759	0.421114
				0.0178029	0.0182849	4.15183	0.421518
				0.0170563	0.0188595	4.15608	0.421931
				0.0182264	0.0195441	4.16034	0.422351
				0.0175447	0.0186164	4.16462	0.422779
				0.0152891	0.0178834	4.1689	0.423217
				0.0166258	0.0179862	4.1732	0.423663
				0.0175978	0.0175489	4.17751	0.424119
				0.0164762	0.0169333	4.18183	0.424585
				0.0178786	0.0192172	4.18616	0.425061
				0.018066	0.0183961	4.1905	0.425546
				0.0189479	0.0199162	4.19485	0.426039
				0.0171321	0.0210105	4.19921	0.426544
				0.0183082	0.0182558	4.20358	0.427058
				0.0179882	0.018841	4.20797	0.427581
				0.0185546	0.0200175	4.21236	0.428116
				0.0192022	0.0170988	4.21677	0.428658
				0.016373	0.018099	4.22119	0.429208
				0.0150123	0.0177128	4.22561	0.429767
				0.0189506	0.0171223	4.23004	0.430336
				0.0166754	0.0200451	4.23448	0.430915
				0.0175977	0.0167162	4.23893	0.431503
				0.0203203	0.0191813	4.24339	0.432103
				0.0169259	0.0181342	4.24786	0.432713
				0.0184846	0.0183011	4.25235	0.433329
				0.0167974	0.0169741	4.25684	0.433955
				0.0180998	0.015991	4.26134	0.434591
				0.0181879	0.018301	4.26585	0.435236
				0.0182292	0.0185238	4.27037	0.435894
				0.0167964	0.0172934	4.2749	0.436564
				0.0188583	0.0185091	4.27944	0.437243
				0.0181632	0.018101	4.28399	0.437931
				0.0174184	0.0160721	4.28855	0.438629
				0.0161445	0.0199666	4.29312	0.439336
				0.0157305	0.0192003	4.29769	0.440055
				0.0183264	0.0172452	4.30228	0.440786
				0.0162207	0.0201385	4.30687	0.441529
				0.0174445	0.0174895	4.31147	0.442282
				0.0164654	0.0173353	4.31607	0.443043
				0.0159769	0.0163869	4.32068	0.443814
				0.0185614	0.0171463	4.3253	0.444599
				0.0175464	0.0182254	4.32993	0.445394
				0.0189439	0.0177608	4.33456	0.446198
				0.0175734	0.0174864	4.3392	0.447015
				0.0154524	0.0179652	4.34385	0.447845
				0.0184805	0.0166836	4.3485	0.448687
				0.0185313	0.01875	4.35317	0.449543
				0.0182397	0.0172224	4.35784	0.450411
				0.0154113	0.01927	4.36251	0.451292
				0.0165634	0.018668	4.36719	0.452185
				0.0170716	0.0174848	4.37188	0.453089
				0.016929	0.0183415	4.37658	0.454003
				0.0165426	0.0174675	4.38128	0.454931
				0.0172285	0.0179074	4.38599	0.455873
				0.017609	0.018914	4.39071	0.456826
				0.018695	0.01774	4.39543	0.457792
				0.0178942	0.0190965	4.40016	0.458767
				0.0181036	0.0189236	4.4049	0.459755
				0.0171062	0.0178552	4.40965	0.460754
				0.0177681	0.0152008	4.4144	0.461761
				0.0170383	0.0170173	4.41915	0.462778
				0.017756	0.0167584	4.4239	0.463804
				0.0165271	0.0152724	4.42866	0.46484
				0.0174225	0.0171664	4.43344	0.465889
				0.0179236	0.0191239	4.43822	0.46695
				0.0146836	0.0160895	4.443	0.468027
				0.0210129	0.0173273	4.44779	0.469114
				0.0158777	0.0175219	4.45258	0.470215
				0.0163686	0.0184023	4.45738	0.471329
				0.0178152	0.0164159	4.46218	0.472455
				0.0166424	0.0170574	4.46699	0.473595
				0.0184418	0.0169186	4.4718	0.474749
				0.0177897	0.0165944	4.47662	0.475919
				0.0180791	0.019979	4.48144	0.477105
				0.0188428	0.0163167	4.48626	0.478303
				0.0195053	0.017575	4.49109	0.479516
				0.0181287	0.0182554	4.49592	0.480743
				0.0164087	0.0195813	4.50075	0.481986
				0.018776	0.0179085	4.50559	0.483242
				0.0174521	0.0190333	4.51043	0.484512
				0.0185414	0.0193869	4.51528	0.485793
				0.0164687	0.0170652	4.52013	0.487086
				0.0168874	0.0174156	4.52499	0.488393
				0.017142	0.0180644	4.52986	0.489716
				0.0165055	0.0179857	4.53472	0.491056
				0.0171193	0.0168105	4.5396	0.492408
				0.0173835	0.0189809	4.54447	0.493774
				0.0156479	0.0203335	4.54935	0.495153
				0.017948	0.0162568	4.55423	0.496545
				0.0210197	0.0190846	4.55911	0.497952
				0.0176975	0.0161813	4.564	0.499373
				0.0188244	0.0167664	4.56888	0.50081
				0.0174475	0.01778	4.57377	0.50226
				0.01996	0.0175974	4.57867	0.503727
				0.0177593	0.0184804	4.58357	0.505207
				0.0185905	0.0162073	4.58848	0.506699
				0.0156415	0.0178017	4.59339	0.508202
				0.0165296	0.0180124	4.5983	0.50972
				0.0184742	0.0171733	4.60321	0.511251
				0.0188859	0.0161575	4.60812	0.512794
				0.0197502	0.0173131	4.61303	0.514351
				0.0173487	0.0174605	4.61795	0.515921
				0.0158586	0.0173851	4.62287	0.517503
				0.0167065	0.0178246	4.62779	0.519098
				0.0171891	0.0177604	4.63271	0.520707
				0.0180081	0.0167647	4.63763	0.522333
				0.0180123	0.0174043	4.64255	0.523975
				0.018405	0.01873	4.64747	0.525632
				0.0174611	0.0171752	4.65239	0.527301
				0.0183658	0.0191081	4.65731	0.528985
				0.0181078	0.0172594	4.66224	0.530683
				0.0172065	0.0205459	4.66716	0.532396
				0.0160334	0.0184579	4.67209	0.534123
				0.0179599	0.0164691	4.67701	0.535864
				0.0168909	0.0159669	4.68194	0.537623
				0.0172176	0.01605	4.68686	0.539398
				0.0197434	0.0183469	4.69178	0.541188
				0.0184478	0.0188095	4.6967	0.542995
				0.0183624	0.0189039	4.70162	0.544818
				0.0177361	0.0197698	4.70654	0.546656
				0.0194268	0.0202388	4.71146	0.548507
				0.0172461	0.0175924	4.71639	0.550373
				0.0185184	0.0154695	4.72131	0.552256
				0.0183832	0.0199998	4.72623	0.554152
				0.017351	0.0181824	4.73116	0.556063
				0.0147359	0.0180444	4.73608	0.557993
				0.0167793	0.0191083	4.741	0.559938
				0.0187976	0.0208207	4.74592	0.561899
				0.0177447	0.0188792	4.75084	0.563875
				0.015897	0.018214	4.75575	0.565865
				0.0159609	0.0213514	4.76067	0.56787
				0.0175218	0.0174387	4.76559	0.569892
				0.0181642	0.0213401	4.7705	0.571933
				0.0145628	0.0198989	4.77542	0.573989
				0.0201425	0.017108	4.78033	0.576062
				0.0173946	0.0171602	4.78525	0.57815
				0.0192545	0.0171373	4.79015	0.580253
				0.0185808	0.0183699	4.79506	0.582372
				0.0193854	0.0187285	4.79998	0.584507
				0.0161121	0.017351	4.80489	0.586658
				0.0153717	0.0201722	4.80981	0.588827
				0.0177975	0.0170817	4.81472	0.591009
				0.0154328	0.019434	4.81963	0.593209
				0.0178527	0.0161261	4.82453	0.595426
				0.0174481	0.0179912	4.82944	0.597657
				0.0207405	0.0177638	4.83434	0.599901
				0.0197657	0.0157877	4.83924	0.602158
				0.0196836	0.019037	4.84413	0.604429
				0.0173809	0.0191276	4.84903	0.606715
				0.0182384	0.0168882	4.85393	0.609012
				0.0179608	0.0159678	4.85882	0.611324
				0.0177204	0.0167709	4.86371	0.61365
				0.0159475	0.0171335	4.8686	0.615993
				0.015262	0.0184458	4.87349	0.618346
				0.0181594	0.0163387	4.87837	0.620713
				0.0175286	0.0170858	4.88326	0.623094
				0.0173224	0.0181415	4.88814	0.62549
				0.020164	0.0189135	4.89302	0.627905
				0.0178073	0.0172971	4.89789	0.630331
				0.0170426	0.0181996	4.90276	0.632771
				0.0192782	0.0176429	4.90763	0.635228
				0.0172422	0.0181592	4.9125	0.6377
				0.0162954	0.0166612	4.91737	0.640191
				0.0176921	0.0175164	4.92223	0.642701
				0.0182941	0.0187398	4.92709	0.645225
				0.017919	0.0172648	4.93195	0.647763
				0.0198114	0.018816	4.93681	0.650314
				0.0185163	0.0168831	4.94166	0.652878
				0.0181277	0.0170429	4.94651	0.655456
				0.0185715	0.0176974	4.95136	0.65805
				0.0194659	0.0179574	4.95621	0.660657
				0.0208926	0.014614	4.96106	0.663278
				0.0174653	0.0164576	4.9659	0.665909
				0.0183906	0.0182342	4.97075	0.668546
				0.0161984	0.0152164	4.97559	0.671193
				0.0198708	0.0145563	4.98044	0.673852
				0.0173585	0.0186269	4.98528	0.676521
				0.0159476	0.0206771	4.99011	0.679202
				0.0204451	0.0183478	4.99495	0.681895
				0.0167633	0.015538	4.99979	0.684601
				0.0159291	0.0156227	5.00462	0.687321
				0.0171771	0.0170315	5.00945	0.690058
				0.0188001	0.0176982	5.01427	0.692806
				0.0165436	0.0190025	5.01909	0.695566
				0.0174679	0.0182629	5.02391	0.698334
				0.0189469	0.0166979	5.02873	0.701107
				0.0159754	0.0178589	5.03354	0.703892
				0.0196931	0.0202972	5.03835	0.706689
				0.0185474	0.0190112	5.04316	0.709497
				0.0178875	0.0181921	5.04797	0.712312
				0.0179775	0.0191875	5.05278	0.715135
				0.0179758	0.0189798	5.05758	0.717967
				0.0174889	0.0183513	5.06239	0.720804
				0.016128	0.017266	5.06718	0.723652
				0.0171558	0.0151851	5.07198	0.726506
				0.0188022	0.0175486	5.07677	0.729369
				0.0179484	0.0190078	5.08155	0.732245
				0.017081	0.0165441	5.08634	0.73513
				0.0183571	0.016763	5.09113	0.738023
				0.0187278	0.0166685	5.09591	0.740925
				0.0178147	0.0160961	5.1007	0.743836
				0.0173512	0.0175621	5.10548	0.746753
				0.0165475	0.0195026	5.11026	0.74968
				0.0192068	0.0185446	5.11504	0.752616
				0.0159965	0.0174186	5.11981	0.75556
				0.019848	0.019748	5.12458	0.758508
				0.0179297	0.019005	5.12935	0.761459
				0.0167655	0.0167568	5.13412	0.764416
				0.0173821	0.0186105	5.1389	0.767378
				0.0203695	0.016023	5.14367	0.770348
				0.0206627	0.0167895	5.14844	0.773324
				0.0171091	0.0173305	5.15321	0.776304
				0.0169921	0.0179676	5.15798	0.779291
				0.0175979	0.0179873	5.16274	0.782285
				0.0171104	0.0190664	5.16751	0.785285
				0.0175293	0.015354	5.17227	0.788288
				0.0191637	0.0165984	5.17704	0.791295
				0.0163036	0.0174468	5.18181	0.794304
				0.0166279	0.0163866	5.18658	0.797316
				0.0176953	0.0187768	5.19136	0.800334
				0.0186374	0.0180497	5.19613	0.803356
				0.017088	0.017861	5.20091	0.806382
				0.0189729	0.0189268	5.20568	0.809412
				0.0191782	0.0210003	5.21046	0.812443
				0.0193333	0.0198136	5.21523	0.815479
				0.0161758	0.0178001	5.22001	0.818519
				0.0165661	0.0154438	5.22479	0.821561
				0.0186058	0.0182342	5.22956	0.824608
				0.0187705	0.0176261	5.23434	0.82766
				0.0160756	0.0161949	5.23912	0.830716
				0.0177228	0.0171907	5.2439	0.833776
				0.0167735	0.0185186	5.24868	0.836837
				0.0185024	0.0157328	5.25347	0.839897
				0.0180889	0.0163907	5.25826	0.842957
				0.0179933	0.0161693	5.26305	0.846018
				0.0164523	0.019033	5.26784	0.849078
				0.0169733	0.0167734	5.27263	0.852138
				0.0172751	0.0152644	5.27742	0.855197
				0.0199165	0.0178154	5.28221	0.858256
				0.0203747	0.0186047	5.287	0.861317
				0.0169864	0.0160149	5.2918	0.864378
				0.0191814	0.0166956	5.29659	0.86744
				0.0185248	0.0163038	5.30139	0.870502
				0.0196483	0.0160451	5.30619	0.873563
				0.018139	0.0190615	5.31099	0.876622
				0.0169397	0.0169362	5.3158	0.87968
				0.0167049	0.0190305	5.32061	0.88274
				0.0179918	0.0178348	5.32542	0.885802
				0.018603	0.0171615	5.33023	0.888861
