jlap1_35	jlap1_36	jlap1_42	jlap1_44	cur1_35	cur1_36	cur1_42	cur1_44
0.117002	0.143654	0.118389	4.91158	-0.16931	-0.167495	-0.171135	-0.165476
0.119705	0.149711	0.127902	4.93394	-0.168027	-0.16888	-0.16816	-0.165758
0.112841	0.148151	0.120329	4.93177	-0.169464	-0.164395	-0.171188	-0.168638
0.124852	0.159196	0.115518	4.93138	-0.171217	-0.167674	-0.170978	-0.167968
0.118968	0.151741	0.118092	4.92701	-0.170618	-0.165678	-0.169073	-0.167661
0.11875	0.148083	0.11836	4.92801	-0.168139	-0.16741	-0.169018	-0.169033
0.115695	0.153025	0.108379	4.9504	-0.168802	-0.165856	-0.168248	-0.168659
0.111421	0.152717	0.118321	4.94611	-0.168756	-0.167152	-0.167488	-0.166903
0.122626	0.155937	0.114771	4.94713	-0.171266	-0.165691	-0.168324	-0.167237
0.115323	0.158809	0.118396	4.97222	-0.169079	-0.16523	-0.170683	-0.168624
0.124179	0.158663	0.124358	4.95936	-0.168113	-0.165422	-0.168501	-0.166242
0.115578	0.14633	0.110732	4.96129	-0.167809	-0.166527	-0.169031	-0.166674
0.114153	0.148765	0.113798	4.98322	-0.169021	-0.167183	-0.169703	-0.164818
0.122776	0.151388	0.124089	4.95055	-0.16985	-0.16822	-0.168682	-0.166067
0.121	0.148157	0.112251	4.9661	-0.170516	-0.16793	-0.17063	-0.166529
0.118508	0.143684	0.121566	4.99143	-0.170263	-0.167393	-0.171488	-0.167057
0.121058	0.142785	0.119158	5.00033	-0.170058	-0.166503	-0.172725	-0.16775
0.116515	0.139348	0.124211	4.99994	-0.169409	-0.167178	-0.171469	-0.166665
0.126019	0.14598	0.115767	4.987	-0.169395	-0.167516	-0.171115	-0.167992
0.114771	0.154595	0.114144	5.00001	-0.170564	-0.167028	-0.172862	-0.169116
0.119016	0.148091	0.111819	5.01244	-0.171003	-0.167507	-0.168796	-0.168101
0.113562	0.155616	0.117096	5.00227	-0.167683	-0.166865	-0.168043	-0.166502
0.123169	0.157961	0.114826	4.99952	-0.169087	-0.166624	-0.16825	-0.167207
0.124666	0.141185	0.122833	5.00386	-0.171827	-0.165827	-0.167617	-0.166423
0.117418	0.15645	0.116937	5.01774	-0.171192	-0.165003	-0.166573	-0.165919
0.110937	0.15402	0.112319	5.00554	-0.16834	-0.165584	-0.173338	-0.166825
0.127392	0.154916	0.111331	5.01691	-0.169966	-0.165546	-0.170139	-0.167843
0.117019	0.151056	0.116192	5.01319	-0.168609	-0.168942	-0.169315	-0.167434
0.121417	0.152594	0.113874	5.04862	-0.169143	-0.165195	-0.170785	-0.167534
0.120202	0.144133	0.122101	5.03922	-0.16843	-0.166693	-0.168516	-0.165763
0.12117	0.149322	0.125004	5.04827	-0.171913	-0.167924	-0.169268	-0.168017
0.126071	0.151784	0.124665	5.02858	-0.167375	-0.166177	-0.168692	-0.166358
0.117142	0.147027	0.126133	5.05337	-0.167757	-0.167432	-0.172415	-0.168284
0.115717	0.146743	0.125006	5.05464	-0.1677	-0.167555	-0.170407	-0.167972
0.111615	0.154571	0.116304	5.04175	-0.168844	-0.166732	-0.169865	-0.1654
0.119078	0.148844	0.118908	5.0598	-0.167936	-0.164728	-0.169542	-0.165611
0.115359	0.145707	0.119244	5.05813	-0.170426	-0.16597	-0.168064	-0.167948
0.115108	0.14844	0.114014	5.06274	-0.169848	-0.167119	-0.169344	-0.167675
0.123017	0.153496	0.113821	5.06123	-0.170325	-0.168361	-0.170231	-0.16715
0.124354	0.147221	0.119415	5.07733	-0.169376	-0.164507	-0.167207	-0.165592
0.111901	0.152948	0.118269	5.08206	-0.167995	-0.167208	-0.167874	-0.167501
0.117909	0.151637	0.118205	5.06996	-0.169051	-0.167087	-0.16857	-0.165096
0.112024	0.157934	0.1174	5.09361	-0.170368	-0.16557	-0.169243	-0.167395
0.115737	0.149715	0.109663	5.08642	-0.170661	-0.167551	-0.170636	-0.165675
0.129055	0.152256	0.121366	5.09662	-0.167831	-0.168525	-0.170732	-0.167904
0.11611	0.146341	0.11661	5.10409	-0.169236	-0.169607	-0.172754	-0.16607
0.111707	0.143212	0.117686	5.09499	-0.168606	-0.170174	-0.170115	-0.169099
0.113441	0.159168	0.118945	5.09916	-0.169924	-0.167985	-0.17012	-0.166214
0.125745	0.153627	0.114129	5.11445	-0.166851	-0.16878	-0.170006	-0.165674
0.116885	0.148065	0.122391	5.13348	-0.17035	-0.166818	-0.170669	-0.166654
0.118088	0.155189	0.121738	5.10579	-0.168954	-0.167003	-0.169329	-0.167448
0.118238	0.15924	0.120999	5.12098	-0.170222	-0.168706	-0.170997	-0.167443
0.123789	0.148091	0.130566	5.14845	-0.16986	-0.166238	-0.168936	-0.166563
0.118255	0.156115	0.12228	5.13855	-0.171269	-0.168807	-0.170565	-0.167032
0.117424	0.144545	0.125281	5.1386	-0.168951	-0.166636	-0.169705	-0.166744
0.118861	0.149273	0.119722	5.14314	-0.171313	-0.16911	-0.168606	-0.164952
0.123308	0.137532	0.121833	5.12631	-0.169384	-0.166969	-0.167123	-0.167197
0.122792	0.14126	0.126454	5.13866	-0.169509	-0.16595	-0.169217	-0.165604
0.112595	0.14688	0.124177	5.15703	-0.168628	-0.168059	-0.169323	-0.169546
0.117623	0.156999	0.111977	5.17253	-0.167742	-0.166155	-0.169289	-0.16629
0.114296	0.145575	0.114847	5.1581	-0.168414	-0.169244	-0.168256	-0.166934
0.11226	0.146499	0.115951	5.16295	-0.168908	-0.169483	-0.168652	-0.16665
0.125265	0.148165	0.11868	5.18379	-0.17047	-0.168848	-0.171158	-0.16577
0.132758	0.155872	0.119382	5.17615	-0.170277	-0.169031	-0.169588	-0.166478
0.119822	0.153034	0.122884	5.16593	-0.169571	-0.166535	-0.170125	-0.166381
0.114852	0.154184	0.122364	5.16713	-0.169267	-0.169081	-0.17017	-0.165517
0.123746	0.138018	0.124723	5.19829	-0.171034	-0.168034	-0.171968	-0.166138
0.10655	0.148645	0.119222	5.17849	-0.169604	-0.16956	-0.170496	-0.167843
0.120544	0.147627	0.124827	5.20906	-0.166621	-0.170084	-0.16976	-0.168646
0.121377	0.149367	0.113519	5.19805	-0.167673	-0.168271	-0.168538	-0.168219
0.117724	0.161034	0.115817	5.19765	-0.169165	-0.168146	-0.168945	-0.165904
0.108687	0.147611	0.116593	5.23407	-0.168135	-0.168942	-0.171593	-0.168714
0.110737	0.149789	0.117348	5.21622	-0.17072	-0.166946	-0.170561	-0.168242
0.115574	0.146029	0.116542	5.22794	-0.169346	-0.168349	-0.172227	-0.168324
0.110222	0.148397	0.116816	5.22899	-0.170209	-0.167845	-0.169883	-0.167109
0.116135	0.155915	0.115846	5.20693	-0.167428	-0.168062	-0.170131	-0.164216
0.122419	0.145188	0.121727	5.23276	-0.17163	-0.168912	-0.170242	-0.166967
0.116595	0.14919	0.111613	5.22428	-0.17028	-0.165194	-0.169489	-0.1685
0.115792	0.1372	0.113629	5.24188	-0.166981	-0.167399	-0.169687	-0.167709
0.11274	0.150581	0.114517	5.22907	-0.168944	-0.168429	-0.169379	-0.167694
0.113184	0.156194	0.11822	5.24534	-0.171338	-0.168345	-0.172318	-0.166408
0.110259	0.144158	0.120034	5.271	-0.168175	-0.170547	-0.16969	-0.167156
0.127894	0.151939	0.107534	5.26378	-0.170229	-0.170861	-0.169643	-0.167619
0.120829	0.160458	0.116237	5.25106	-0.169394	-0.16818	-0.167044	-0.165378
0.120894	0.152752	0.115371	5.25802	-0.168983	-0.1684	-0.168903	-0.167968
0.11333	0.151245	0.119191	5.24633	-0.169013	-0.16686	-0.166733	-0.167269
0.11598	0.150295	0.131337	5.24759	-0.169867	-0.170039	-0.166724	-0.165344
0.119323	0.153568	0.122879	5.25878	-0.169896	-0.167861	-0.165827	-0.167085
0.110978	0.155861	0.105327	5.24793	-0.169369	-0.164561	-0.168466	-0.165745
0.112921	0.142286	0.114825	5.28268	-0.167179	-0.167738	-0.167908	-0.16757
0.11249	0.152752	0.113428	5.28393	-0.170013	-0.166539	-0.171154	-0.166872
0.121902	0.142152	0.113296	5.27525	-0.171072	-0.165697	-0.168396	-0.166059
0.114048	0.149828	0.117101	5.27161	-0.169582	-0.165567	-0.170495	-0.165558
0.122281	0.154475	0.122845	5.31207	-0.169501	-0.16724	-0.170563	-0.167593
0.11509	0.145411	0.126649	5.29692	-0.167915	-0.170438	-0.172026	-0.167159
0.126465	0.146736	0.124327	5.32146	-0.166901	-0.166858	-0.169636	-0.165264
0.119562	0.149714	0.123004	5.3089	-0.167931	-0.168511	-0.172121	-0.163804
0.114348	0.161075	0.125546	5.30463	-0.169158	-0.170194	-0.168865	-0.167319
0.123706	0.152287	0.11863	5.29256	-0.170773	-0.167544	-0.171028	-0.16631
0.114437	0.150437	0.117886	5.27615	-0.167894	-0.166589	-0.169653	-0.166638
0.113934	0.153431	0.119236	5.32402	-0.169076	-0.167818	-0.169731	-0.163625
0.119909	0.14721	0.115309	5.3286	-0.168839	-0.167633	-0.168395	-0.16854
0.116133	0.151171	0.12565	5.32206	-0.168632	-0.168012	-0.170248	-0.164455
0.117977	0.144047	0.116697	5.32589	-0.169022	-0.168769	-0.169853	-0.166647
0.116549	0.14814	0.110409	5.34919	-0.168572	-0.167554	-0.169523	-0.167712
0.127114	0.151872	0.115593	5.34362	-0.170392	-0.166677	-0.168035	-0.167981
0.11504	0.149447	0.118119	5.33693	-0.172074	-0.166602	-0.170352	-0.166639
0.120236	0.153847	0.126707	5.34729	-0.167552	-0.16609	-0.171154	-0.166565
0.112972	0.156719	0.118917	5.35713	-0.169627	-0.167904	-0.170188	-0.168102
0.118784	0.152117	0.12498	5.36184	-0.170162	-0.165353	-0.170675	-0.166832
0.116323	0.158844	0.110696	5.34928	-0.168363	-0.1686	-0.168733	-0.164141
0.123066	0.149784	0.12167	5.35991	-0.167168	-0.167957	-0.169506	-0.166533
0.111737	0.144537	0.124195	5.36195	-0.167771	-0.167667	-0.170264	-0.164101
0.127468	0.147998	0.120943	5.36577	-0.170277	-0.168237	-0.170596	-0.165668
0.121895	0.148237	0.113339	5.39253	-0.171605	-0.168142	-0.168159	-0.165728
0.117989	0.152672	0.121215	5.37418	-0.170608	-0.165522	-0.170542	-0.167876
0.116055	0.141231	0.117527	5.37771	-0.170102	-0.168766	-0.169781	-0.165179
0.113346	0.154754	0.110371	5.39175	-0.169563	-0.16831	-0.168514	-0.167733
0.122288	0.15123	0.129885	5.40071	-0.169614	-0.167923	-0.168667	-0.167455
0.116786	0.145068	0.120134	5.38326	-0.169427	-0.166856	-0.17093	-0.167436
0.116247	0.149417	0.117857	5.40248	-0.172103	-0.166683	-0.167902	-0.167474
0.117908	0.151941	0.120355	5.41246	-0.169885	-0.168468	-0.1694	-0.167643
0.118919	0.142368	0.124409	5.40902	-0.16781	-0.169563	-0.169538	-0.165394
0.127464	0.146078	0.13276	5.39279	-0.169911	-0.169627	-0.17067	-0.166134
0.121079	0.144218	0.11299	5.39542	-0.16973	-0.167668	-0.169598	-0.167016
0.119234	0.160179	0.121824	5.42422	-0.170229	-0.167931	-0.169855	-0.166898
0.121235	0.16107	0.115614	5.41997	-0.168083	-0.167759	-0.169648	-0.165702
0.124252	0.154679	0.124872	5.42762	-0.170231	-0.16789	-0.167444	-0.164595
0.120658	0.147166	0.116341	5.44661	-0.171648	-0.167886	-0.171403	-0.166587
0.116155	0.15073	0.124533	5.4302	-0.169548	-0.167196	-0.16567	-0.165486
0.118149	0.1507	0.111013	5.45006	-0.16622	-0.169774	-0.168651	-0.166012
0.119482	0.156354	0.114917	5.44531	-0.17016	-0.169389	-0.169056	-0.167142
0.114967	0.152373	0.121199	5.43681	-0.171044	-0.16883	-0.169035	-0.16673
0.122553	0.138986	0.116599	5.4457	-0.168191	-0.166135	-0.167035	-0.167032
0.115541	0.147522	0.117215	5.46268	-0.169933	-0.168855	-0.165908	-0.168428
0.124426	0.152415	0.12097	5.45507	-0.170143	-0.164696	-0.17001	-0.168344
0.117046	0.14963	0.110615	5.45716	-0.16903	-0.168034	-0.168306	-0.169091
0.119017	0.148784	0.118468	5.46041	-0.169818	-0.170449	-0.167981	-0.165599
0.114278	0.152302	0.120711	5.47342	-0.171231	-0.166447	-0.16746	-0.165941
0.108576	0.152134	0.112297	5.47675	-0.169798	-0.168745	-0.169137	-0.164563
0.11044	0.158543	0.120683	5.48337	-0.170585	-0.166699	-0.170432	-0.166025
0.121992	0.143062	0.117883	5.48209	-0.169552	-0.166391	-0.170937	-0.166394
0.120794	0.145902	0.113597	5.49782	-0.169764	-0.169651	-0.171101	-0.166566
0.111242	0.149696	0.120328	5.48888	-0.170153	-0.167107	-0.169762	-0.164985
0.106676	0.152919	0.117908	5.48249	-0.170471	-0.167026	-0.168591	-0.167572
0.119781	0.150525	0.124727	5.49505	-0.171087	-0.166786	-0.170016	-0.165792
0.118261	0.151485	0.112511	5.49732	-0.171718	-0.166079	-0.170676	-0.166443
0.115956	0.148291	0.109816	5.50963	-0.168666	-0.165783	-0.169931	-0.164389
0.118945	0.146051	0.111013	5.53494	-0.170065	-0.167588	-0.171163	-0.167428
0.112975	0.155599	0.118808	5.5135	-0.168348	-0.167758	-0.169001	-0.16729
0.121561	0.165577	0.114172	5.53376	-0.170994	-0.166194	-0.168761	-0.168418
0.119777	0.145738	0.121706	5.53207	-0.169302	-0.168718	-0.1687	-0.167748
0.115676	0.147126	0.121507	5.52395	-0.170269	-0.169589	-0.16886	-0.166892
0.123552	0.156701	0.117445	5.53444	-0.170192	-0.168121	-0.167889	-0.166004
0.118618	0.13988	0.129559	5.5324	-0.171124	-0.168063	-0.170958	-0.167941
0.116638	0.152269	0.114377	5.54203	-0.170394	-0.165449	-0.169389	-0.167524
0.109067	0.150688	0.109426	5.54649	-0.16998	-0.166482	-0.170442	-0.166984
0.121823	0.150996	0.119068	5.55609	-0.172032	-0.167962	-0.16998	-0.167639
0.115844	0.151713	0.107653	5.53996	-0.16976	-0.169417	-0.170412	-0.168777
0.119153	0.137684	0.123413	5.55534	-0.169403	-0.166703	-0.168203	-0.164564
0.121174	0.143591	0.116603	5.56999	-0.165887	-0.167889	-0.170334	-0.165939
0.107762	0.140717	0.122043	5.55145	-0.169191	-0.166731	-0.167943	-0.165766
0.117281	0.143869	0.128289	5.54881	-0.169052	-0.170002	-0.169801	-0.165583
0.12791	0.152898	0.120191	5.59995	-0.168849	-0.167916	-0.170231	-0.167197
0.115282	0.150978	0.118792	5.59446	-0.170141	-0.166178	-0.170105	-0.169207
0.118347	0.150733	0.121712	5.59838	-0.165904	-0.168823	-0.169129	-0.168123
0.12627	0.147591	0.113289	5.58389	-0.170851	-0.168744	-0.168682	-0.166537
0.110064	0.149862	0.118023	5.59229	-0.170648	-0.165984	-0.1682	-0.16516
0.117757	0.142179	0.116407	5.59225	-0.168538	-0.165972	-0.17065	-0.168181
0.120384	0.143037	0.125016	5.61697	-0.170792	-0.167215	-0.170764	-0.16832
0.127434	0.151255	0.112097	5.62117	-0.170139	-0.166877	-0.167701	-0.168494
0.114565	0.156197	0.124584	5.59418	-0.170227	-0.166264	-0.170257	-0.168743
0.122729	0.149651	0.119131	5.62881	-0.169989	-0.16643	-0.170173	-0.16769
0.117858	0.152489	0.116877	5.6289	-0.168	-0.168125	-0.169744	-0.168415
0.120658	0.148407	0.121565	5.62477	-0.170579	-0.167509	-0.170495	-0.168026
0.12281	0.152522	0.114449	5.61837	-0.170468	-0.163062	-0.168974	-0.166303
0.1177	0.152467	0.117595	5.63705	-0.170288	-0.165645	-0.170605	-0.165967
0.110555	0.148532	0.116706	5.62619	-0.168847	-0.166679	-0.169695	-0.169992
0.113542	0.140797	0.120018	5.64549	-0.168687	-0.167322	-0.168713	-0.167664
0.118657	0.14454	0.114252	5.64723	-0.169793	-0.169648	-0.167961	-0.166589
0.125386	0.145475	0.113853	5.64529	-0.169456	-0.16679	-0.168152	-0.168628
0.122666	0.141562	0.115676	5.66607	-0.169368	-0.166827	-0.169381	-0.168632
0.114995	0.145992	0.113186	5.64578	-0.172175	-0.168943	-0.168866	-0.165828
0.118262	0.158765	0.115533	5.65873	-0.168741	-0.168284	-0.1702	-0.167023
0.119892	0.151984	0.119033	5.65472	-0.170759	-0.167224	-0.166533	-0.170931
0.117651	0.150963	0.121655	5.67204	-0.16966	-0.166269	-0.170227	-0.167708
0.116671	0.147943	0.124666	5.65976	-0.170747	-0.167049	-0.169733	-0.167447
0.104067	0.148108	0.122655	5.66204	-0.170126	-0.167262	-0.169307	-0.167841
0.121633	0.152647	0.125808	5.66539	-0.170481	-0.165918	-0.168186	-0.168252
0.119459	0.146801	0.123319	5.68564	-0.171686	-0.163644	-0.171499	-0.168852
0.11004	0.151894	0.119968	5.68245	-0.168966	-0.166186	-0.170129	-0.168319
0.121966	0.140178	0.118465	5.6969	-0.16871	-0.167623	-0.168446	-0.168049
0.116356	0.157925	0.11078	5.68223	-0.169405	-0.16737	-0.16794	-0.167887
0.120504	0.147623	0.104703	5.68403	-0.170564	-0.168004	-0.169154	-0.166855
0.117432	0.147442	0.114837	5.70171	-0.170423	-0.167526	-0.1712	-0.169804
0.115117	0.149152	0.119882	5.72749	-0.170532	-0.165902	-0.171441	-0.16697
0.118233	0.152389	0.117936	5.70877	-0.169285	-0.167425	-0.167488	-0.164646
0.116471	0.152096	0.116579	5.72183	-0.170964	-0.170263	-0.168225	-0.16562
0.114431	0.157934	0.11494	5.72402	-0.168391	-0.166533	-0.169952	-0.170698
0.12051	0.148815	0.12523	5.75081	-0.169668	-0.166604	-0.168299	-0.168415
0.116779	0.141795	0.118315	5.726	-0.16941	-0.169241	-0.166454	-0.168523
0.122261	0.145463	0.123345	5.74243	-0.169529	-0.168224	-0.168415	-0.168616
0.124882	0.155548	0.121599	5.73718	-0.170329	-0.168094	-0.170279	-0.16921
0.123944	0.142023	0.115923	5.74001	-0.170534	-0.167756	-0.169966	-0.168397
0.11964	0.154864	0.126186	5.74281	-0.168347	-0.168051	-0.170476	-0.165711
0.120894	0.152921	0.116913	5.76921	-0.16948	-0.167904	-0.170325	-0.169325
0.118839	0.148155	0.112974	5.74806	-0.168395	-0.166182	-0.167362	-0.165803
0.113054	0.159362	0.121825	5.77514	-0.168777	-0.16659	-0.172214	-0.170263
0.112304	0.162923	0.120413	5.77441	-0.167306	-0.165691	-0.167181	-0.167615
0.118362	0.145914	0.112432	5.76698	-0.168973	-0.166912	-0.169797	-0.168287
0.121821	0.151243	0.113599	5.76012	-0.167944	-0.167695	-0.170158	-0.166421
0.116744	0.147482	0.123268	5.7528	-0.168837	-0.168521	-0.169887	-0.167303
0.112228	0.152184	0.119803	5.76249	-0.169556	-0.16927	-0.170976	-0.167515
0.1169	0.147968	0.12314	5.78535	-0.168554	-0.167983	-0.168207	-0.168996
0.113758	0.151226	0.118469	5.79315	-0.169256	-0.166888	-0.167416	-0.166278
0.122052	0.145198	0.114116	5.80074	-0.169471	-0.166252	-0.168024	-0.168223
0.118906	0.148593	0.120776	5.79428	-0.171062	-0.166322	-0.170917	-0.167673
0.124131	0.138157	0.123558	5.82022	-0.170445	-0.16712	-0.168876	-0.166667
0.116766	0.145729	0.124454	5.82408	-0.169536	-0.166016	-0.169648	-0.168707
0.119044	0.144958	0.114317	5.81121	-0.17015	-0.167674	-0.170239	-0.168672
0.104086	0.144421	0.117888	5.81689	-0.171165	-0.168739	-0.168776	-0.167235
0.112711	0.148717	0.119819	5.82358	-0.170504	-0.16634	-0.168085	-0.168061
0.117721	0.146921	0.116329	5.83203	-0.17118	-0.168782	-0.168075	-0.167045
0.124105	0.147783	0.118798	5.83822	-0.171485	-0.167488	-0.171421	-0.166802
0.11748	0.145731	0.120154	5.83934	-0.169945	-0.168413	-0.173284	-0.166585
0.125415	0.14834	0.116591	5.83235	-0.169029	-0.168376	-0.171187	-0.170171
0.119818	0.151897	0.122818	5.85101	-0.166776	-0.167601	-0.171418	-0.168958
0.115325	0.159552	0.121561	5.83959	-0.170452	-0.16813	-0.168857	-0.16928
0.123621	0.148629	0.119679	5.86313	-0.166922	-0.167704	-0.16676	-0.168497
0.117924	0.145047	0.117304	5.83872	-0.165522	-0.168356	-0.168778	-0.167016
0.109829	0.150236	0.115929	5.85874	-0.17056	-0.167471	-0.167232	-0.168299
0.12007	0.147992	0.115947	5.86336	-0.1696	-0.168833	-0.169374	-0.167181
0.125283	0.149642	0.117379	5.8837	-0.169132	-0.16591	-0.168294	-0.166763
0.118971	0.151457	0.117438	5.86127	-0.168504	-0.167975	-0.169161	-0.167472
0.118408	0.149939	0.123857	5.88631	-0.167607	-0.167491	-0.167714	-0.169496
0.119951	0.142094	0.117791	5.89663	-0.168945	-0.166873	-0.168879	-0.166888
0.12036	0.156593	0.120563	5.87576	-0.168725	-0.167146	-0.17061	-0.167531
0.114059	0.148863	0.112974	5.91256	-0.169621	-0.169191	-0.169317	-0.168939
0.11443	0.14913	0.120835	5.89012	-0.170127	-0.170217	-0.170043	-0.169892
0.118661	0.149859	0.115909	5.90294	-0.170956	-0.168599	-0.171538	-0.166404
0.119803	0.15956	0.12026	5.89374	-0.169197	-0.168137	-0.171899	-0.164453
0.122367	0.147372	0.117586	5.92247	-0.168293	-0.167979	-0.169579	-0.16762
0.110893	0.145192	0.113069	5.88567	-0.169349	-0.168091	-0.168498	-0.165696
0.122864	0.14069	0.113916	5.87816	-0.170841	-0.16767	-0.170339	-0.166424
0.121845	0.149715	0.118286	5.91074	-0.169166	-0.166138	-0.169463	-0.169267
0.126764	0.145751	0.114429	5.91752	-0.168893	-0.169255	-0.16915	-0.166405
0.121277	0.146529	0.108013	5.9384	-0.167428	-0.167711	-0.166938	-0.167576
0.114387	0.150134	0.120352	5.9445	-0.168121	-0.16844	-0.168359	-0.166419
0.11727	0.154201	0.125039	5.94351	-0.167926	-0.170232	-0.169834	-0.167059
0.121949	0.149222	0.114161	5.94827	-0.169686	-0.168943	-0.166048	-0.167187
0.12458	0.155742	0.114325	5.94331	-0.168471	-0.168933	-0.170088	-0.165377
0.125086	0.163169	0.120947	5.95994	-0.17138	-0.166669	-0.171002	-0.16559
0.119747	0.15547	0.117334	5.96875	-0.169142	-0.166293	-0.168733	-0.167291
0.118184	0.149506	0.114584	5.94324	-0.16904	-0.168951	-0.168186	-0.167391
0.115133	0.143876	0.130941	5.96731	-0.168842	-0.169587	-0.170433	-0.169027
0.119801	0.14957	0.124404	5.98249	-0.170042	-0.169653	-0.169864	-0.166216
0.12662	0.159818	0.119417	5.9714	-0.171276	-0.167819	-0.169947	-0.168036
0.119705	0.144621	0.116973	5.97676	-0.169368	-0.166991	-0.169449	-0.166137
0.11918	0.142214	0.117386	5.96864	-0.169766	-0.166675	-0.16941	-0.166148
0.119593	0.14897	0.11703	5.98349	-0.167153	-0.167247	-0.169679	-0.166703
0.120235	0.15171	0.122084	5.99281	-0.167088	-0.166354	-0.169549	-0.1684
0.112532	0.138761	0.12308	6.00973	-0.167353	-0.170742	-0.170485	-0.166947
0.11669	0.148262	0.121554	5.99996	-0.170105	-0.168057	-0.172339	-0.168977
0.122595	0.13885	0.11996	6.00628	-0.168722	-0.167342	-0.171181	-0.167072
0.119119	0.155377	0.120369	6.00693	-0.168184	-0.168647	-0.168137	-0.166535
0.115793	0.155987	0.125335	6.01633	-0.170014	-0.168505	-0.168214	-0.165553
0.124099	0.154023	0.116002	6.01668	-0.169541	-0.16527	-0.170481	-0.167539
0.113214	0.14807	0.112738	6.0353	-0.170691	-0.166514	-0.169919	-0.168914
0.115048	0.158735	0.11256	6.00723	-0.170697	-0.165674	-0.170622	-0.16773
0.122655	0.149651	0.119827	6.02155	-0.169538	-0.16523	-0.168572	-0.166507
0.109516	0.13469	0.112867	6.0307	-0.170214	-0.164226	-0.17174	-0.164928
0.1138	0.153548	0.128425	6.03662	-0.169997	-0.166828	-0.170376	-0.167243
0.119737	0.148153	0.112248	6.04652	-0.168795	-0.165182	-0.170245	-0.167723
0.118678	0.145646	0.118885	6.06093	-0.169937	-0.168693	-0.171808	-0.165184
0.116467	0.150561	0.125082	6.06554	-0.169588	-0.168986	-0.171121	-0.166302
0.113086	0.163516	0.122432	6.0543	-0.168571	-0.168416	-0.16946	-0.165522
0.117222	0.136294	0.104002	6.06323	-0.168829	-0.167755	-0.172644	-0.166336
0.120955	0.159053	0.113449	6.06874	-0.168199	-0.166172	-0.170264	-0.167329
0.115035	0.15758	0.112177	6.0759	-0.167961	-0.167575	-0.166747	-0.166418
0.12089	0.153953	0.123392	6.06961	-0.171281	-0.167883	-0.169599	-0.166023
0.112532	0.156423	0.121663	6.095	-0.168791	-0.167671	-0.167864	-0.165214
0.106918	0.156844	0.113247	6.09429	-0.171071	-0.166885	-0.169534	-0.166988
0.124948	0.149493	0.124671	6.10094	-0.168997	-0.168067	-0.168561	-0.166688
0.125985	0.146349	0.112722	6.11371	-0.170713	-0.16651	-0.169889	-0.165292
0.11466	0.156438	0.127183	6.09908	-0.170499	-0.16576	-0.169041	-0.16473
0.111786	0.151048	0.115145	6.10515	-0.169993	-0.167971	-0.168496	-0.164309
0.127943	0.148257	0.123142	6.12418	-0.169378	-0.166222	-0.171481	-0.165035
0.115888	0.154787	0.114969	6.10518	-0.169129	-0.168147	-0.170773	-0.165374
0.12159	0.151761	0.111581	6.11759	-0.168189	-0.167369	-0.172046	-0.16659
0.115007	0.144038	0.122091	6.11581	-0.167972	-0.165961	-0.169403	-0.166536
0.119826	0.15393	0.123391	6.14264	-0.16901	-0.166271	-0.168049	-0.166906
