sub2e	tbasej22	rp610	rp1220	rp1112	jlap1_11	cur1_11
					1.64261	0.0142074
					1.64449	0.0158963
					1.64124	0.0156532
					1.64452	0.0135464
					1.64997	0.0152216
					1.66463	0.0145305
					1.65297	0.0167664
					1.66382	0.0178979
					1.6551	0.0176663
					1.66323	0.0146683
					1.6644	0.0171826
					1.64619	0.0174539
					1.67138	0.014905
					1.66293	0.0187556
					1.66679	0.0189914
					1.6736	0.0163793
					1.66598	0.0124926
					1.68676	0.0145479
					1.67507	0.0153077
					1.6849	0.0147363
					1.6788	0.0150804
					1.66343	0.0173987
					1.66968	0.0146405
					1.68211	0.0161427
					1.6696	0.0164904
					1.66663	0.0173692
					1.68772	0.0176495
					1.67129	0.0152405
					1.67075	0.0164073
					1.67775	0.0172768
					1.67542	0.0146485
					1.66795	0.0171
					1.69003	0.0147255
					1.70326	0.0174623
					1.70984	0.0153464
					1.69689	0.0158792
					1.70082	0.0155101
					1.68636	0.0155926
					1.70777	0.0160877
					1.6928	0.0166526
					1.69512	0.018669
					1.69613	0.0183206
					1.68777	0.01791
					1.69904	0.0189094
					1.69296	0.0148364
					1.7086	0.0155637
					1.70109	0.0176962
					1.7059	0.0167682
					1.71399	0.0158889
					1.72038	0.0167575
					1.7086	0.0163706
					1.70005	0.0176262
					1.71611	0.0135472
					1.69441	0.0145009
					1.71527	0.0155914
					1.71736	0.0157091
					1.70656	0.0174669
					1.72219	0.0173142
					1.7303	0.0170996
					1.70606	0.016216
					1.70574	0.017184
					1.70533	0.0166221
					1.7184	0.017581
					1.71406	0.0126594
					1.72899	0.012802
					1.71898	0.016556
					1.72973	0.0163131
					1.71754	0.0192273
					1.71416	0.0164323
					1.72364	0.0165497
					1.73253	0.0159919
					1.71553	0.0132116
					1.72448	0.0163522
					1.71935	0.0158206
					1.72954	0.0159436
					1.73898	0.0165965
					1.74805	0.0153366
					1.7333	0.0161401
					1.73322	0.0168921
					1.73396	0.0150213
					1.75979	0.0187007
					1.7616	0.0147721
					1.7459	0.016748
					1.7527	0.0145967
					1.75139	0.0183159
					1.74039	0.018653
					1.74329	0.016604
					1.74758	0.0155437
					1.7296	0.0187406
					1.75349	0.0161106
					1.75182	0.0158408
					1.75382	0.0172863
					1.76604	0.0152365
					1.74538	0.0159703
					1.7528	0.01425
					1.77553	0.0176473
					1.76546	0.0180167
					1.75831	0.0183462
					1.76483	0.0157681
					1.76587	0.0136538
					1.75684	0.0156128
					1.75314	0.0160895
					1.77555	0.0141818
					1.75352	0.0178115
					1.77312	0.0149518
					1.78528	0.0195534
					1.782	0.0163632
					1.77575	0.0153183
					1.77434	0.0174095
					1.78431	0.0146173
					1.767	0.0173667
					1.77545	0.0155745
					1.77251	0.017425
					1.78608	0.0153323
					1.7814	0.013256
					1.77311	0.0151138
					1.80226	0.0144742
					1.78631	0.0137409
					1.79524	0.0158924
					1.78264	0.0171828
					1.79089	0.0168759
					1.79245	0.0145225
					1.78938	0.0165262
					1.79426	0.0175989
					1.80304	0.0202583
					1.7752	0.0179659
					1.8148	0.0135695
					1.80986	0.0164878
					1.80437	0.0187183
					1.80089	0.0162835
					1.8056	0.0175661
					1.82872	0.0155451
					1.81261	0.0164127
					1.80945	0.0170154
					1.81562	0.013001
					1.81367	0.0180661
					1.82147	0.0155253
					1.82213	0.0187539
					1.82995	0.0177386
					1.8196	0.0161313
					1.83303	0.0143036
					1.81186	0.0145801
					1.829	0.0144315
					1.80771	0.0148898
					1.84238	0.0150914
					1.82609	0.0148465
					1.81714	0.013585
					1.83729	0.0164733
					1.83347	0.0150431
					1.84209	0.0149414
					1.84047	0.0153153
					1.84562	0.016039
					1.84099	0.0171645
					1.83601	0.0143866
					1.83552	0.0168912
					1.83579	0.0146853
					1.83597	0.0155128
					1.86058	0.0165536
					1.85644	0.0187444
					1.84513	0.018148
					1.85852	0.0160193
					1.86533	0.0190593
					1.85594	0.0138864
					1.87163	0.0153026
					1.86475	0.0178601
					1.86617	0.0172494
					1.8686	0.0173952
					1.86478	0.0154286
					1.86882	0.0177706
					1.89182	0.0165307
					1.86266	0.0147508
					1.88655	0.0176473
					1.87606	0.016257
					1.88283	0.0170514
					1.852	0.0173717
					1.8659	0.0166775
					1.8777	0.0166083
					1.88235	0.0169086
					1.87033	0.0168775
					1.90879	0.0172789
					1.87046	0.0152765
					1.86691	0.0139428
					1.89041	0.0166759
					1.88434	0.0163136
					1.88103	0.0178935
					1.89998	0.0163127
					1.90104	0.0171974
					1.90884	0.0167828
					1.90132	0.0150916
					1.8972	0.0163195
					1.91697	0.0165814
					1.90228	0.0180052
					1.90627	0.0152573
					1.90233	0.0183465
					1.91247	0.0155962
					1.91853	0.0156249
					1.92531	0.0172861
					1.91959	0.0170939
					1.92686	0.0166709
					1.92597	0.0157582
					1.92148	0.0145588
					1.93731	0.0140688
					1.91532	0.0144171
					1.91464	0.0170286
					1.92383	0.0180031
					1.93434	0.0138187
					1.9342	0.0173761
					1.94321	0.017013
					1.9564	0.0167457
					1.95371	0.01576
					1.94775	0.0177191
					1.94629	0.016539
					1.96606	0.016128
					1.95652	0.0151425
					1.94803	0.0176285
					1.95816	0.0159316
					1.94873	0.013993
					1.94836	0.0164758
					1.96104	0.0153579
					1.95353	0.0169423
					1.95576	0.0160106
					1.97251	0.0154142
					1.95912	0.0151768
					1.9815	0.0142641
					1.96661	0.0140283
					1.97747	0.0141088
					1.97525	0.0159556
					1.97687	0.0141335
					1.96815	0.0151213
					1.96674	0.0161286
					1.97359	0.014087
					1.98465	0.0159809
					1.99163	0.0177369
					1.98298	0.0151013
					1.99115	0.017007
					1.98663	0.0164024
					2.00733	0.0147661
					1.98656	0.0158974
					1.98823	0.0195327
					1.99569	0.0166957
					1.99843	0.0156121
					1.9777	0.0167732
					1.99151	0.0160004
					1.99174	0.0159984
					1.99934	0.0124534
					1.99498	0.0156814
					2.00932	0.0145612
					1.99667	0.013666
					2.00153	0.0138381
					1.99605	0.0175332
					2.01226	0.0151682
					2.0234	0.0157247
					2.03241	0.0163199
					2.02091	0.0150498
					2.01685	0.0178998
					2.02282	0.0191039
					2.02318	0.0156648
					2.02151	0.0162414
					2.02144	0.0152353
					2.0146	0.0148687
					2.03291	0.016623
					2.03018	0.0151679
					2.02689	0.0162604
					2.03165	0.0174348
					2.03901	0.0160651
					2.03914	0.0145763
					2.02648	0.0162876
					2.04576	0.0144719
					2.05188	0.0145331
					2.05034	0.0157381
					2.03089	0.0164047
					2.04496	0.0173453
					2.04442	0.0158733
					2.04956	0.0183386
					2.05002	0.0150785
					2.0476	0.0202703
					2.05034	0.0140146
					2.06253	0.015591
					2.05308	0.0160991
					2.03749	0.015008
					2.05812	0.0151524
					2.05344	0.0148463
					2.08067	0.0162038
					2.04963	0.0178862
					2.06044	0.0158089
					2.07555	0.0166341
					2.06113	0.0177108
					2.08095	0.0165755
					2.06703	0.0149664
					2.06881	0.0164855
					2.08878	0.0157487
					2.06855	0.0162736
					2.06766	0.0162572
					2.08639	0.0169092
					2.08819	0.0148466
					2.06252	0.0158389
					2.09721	0.015718
					2.07779	0.0158077
					2.07842	0.0169265
					2.06679	0.015221
					2.07747	0.0190965
					2.0926	0.0145094
					2.08722	0.0136976
					2.08621	0.0160312
					2.0884	0.0163339
					2.09451	0.0142998
					2.09944	0.0166029
					2.08924	0.0174044
					2.08956	0.0162492
					2.11292	0.015862
					2.10685	0.0161217
					2.1013	0.0162241
					2.09944	0.0153305
					2.10565	0.014185
					2.11905	0.0152774
					2.11723	0.0176488
					2.12422	0.0164831
					2.09949	0.015607
					2.11571	0.0137574
					2.12241	0.0165276
					2.11203	0.0154702
					2.12337	0.0156876
					2.1151	0.0161688
					2.13242	0.0165083
					2.11068	0.0164046
					2.12049	0.0159858
					2.1084	0.0136341
					2.12586	0.0161803
					2.12664	0.0161529
					2.13509	0.0156907
					2.13018	0.0181612
					2.15318	0.0153827
					2.12881	0.0149643
					2.15168	0.0168511
					2.14623	0.0173725
					2.1454	0.0175315
					2.15522	0.0185131
					2.15894	0.016001
					2.14946	0.0160041
					2.15456	0.0153417
					2.15509	0.0158722
					2.16002	0.0158541
					2.14218	0.015784
					2.14019	0.0157697
					2.14338	0.0166745
					2.15899	0.0154456
					2.16101	0.0172307
					2.1698	0.0177247
					2.15996	0.0168175
					2.15692	0.0172025
					2.15869	0.015809
					2.17228	0.0150726
					2.16743	0.0190242
					2.17797	0.0181298
					2.16176	0.0173614
					2.17723	0.0171268
					2.18568	0.0178011
					2.16722	0.0186499
					2.18748	0.0173225
					2.19038	0.018128
					2.17013	0.0152671
					2.19205	0.0140348
					2.18622	0.0196201
					2.20572	0.0161593
					2.20595	0.0136357
					2.19735	0.0171676
					2.19168	0.015248
					2.21293	0.017774
					2.21551	0.0146327
					2.20205	0.0145282
					2.20937	0.016266
					2.21328	0.0158446
					2.20075	0.0167888
					2.19722	0.0179793
					2.20165	0.0153007
					2.20603	0.0154658
					2.2082	0.0137608
					2.20137	0.0163987
					2.21383	0.0186419
					2.20453	0.0166818
					2.22299	0.016296
					2.23646	0.0163804
					2.21289	0.0160056
					2.23162	0.0135487
					2.23128	0.017227
					2.22598	0.0147513
					2.21666	0.0182383
					2.22444	0.01358
					2.2459	0.0152368
					2.23956	0.0171031
					2.22035	0.0170429
					2.25338	0.0150255
					2.25855	0.0181879
					2.24451	0.013902
					2.26246	0.0166071
					2.23571	0.0159579
					2.25913	0.0162487
					2.25452	0.0139244
					2.23699	0.0161269
					2.25503	0.0161581
					2.26473	0.0138928
					2.25987	0.0179265
					2.26693	0.015776
					2.25076	0.0172105
					2.24907	0.0141177
					2.27391	0.0143012
					2.26288	0.0160118
					2.2649	0.0150408
					2.27672	0.0130642
					2.2845	0.017564
					2.28331	0.0146592
					2.27155	0.0166623
					2.28296	0.0155687
					2.27113	0.0131026
					2.3026	0.0151108
					2.28181	0.0164302
					2.28602	0.0155243
					2.29057	0.0170374
					2.28056	0.0151874
					2.27641	0.0151094
					2.28004	0.0164148
					2.30318	0.0145526
					2.29408	0.01569
					2.29669	0.0148374
					2.30081	0.018153
					2.28697	0.0147458
					2.30725	0.01576
					2.29768	0.0172238
					2.28148	0.0150792
					2.32225	0.0148511
					2.31166	0.0139651
					2.30037	0.0162057
					2.30813	0.0158965
					2.29676	0.0150446
					2.31991	0.0158943
					2.32166	0.016712
					2.3028	0.0164649
					2.30712	0.0161644
					2.33914	0.014208
					2.32583	0.0137415
					2.32665	0.0161152
					2.32736	0.0144172
					2.33374	0.0144928
					2.32861	0.0156413
					2.33865	0.0151089
					2.32898	0.016724
					2.33959	0.0159212
					2.33817	0.0161548
					2.34393	0.0166344
					2.33411	0.0145348
					2.32667	0.0178799
					2.32687	0.0158037
					2.31789	0.0176685
					2.34747	0.0172849
					2.33204	0.0186483
					2.33194	0.016843
					2.34463	0.0171473
					2.34722	0.0163352
					2.35281	0.0157407
					2.34609	0.0154461
					2.33991	0.0170171
					2.34387	0.0150634
					2.34516	0.0155647
					2.3532	0.0153556
					2.35193	0.0168014
					2.38828	0.0160501
					2.36993	0.0174364
					2.36707	0.0163555
					2.36993	0.0169238
					2.36968	0.0153792
					2.35855	0.0175842
					2.35971	0.0163626
					2.36964	0.0156449
					2.37521	0.0147153
					2.37279	0.0180256
					2.34773	0.0152595
					2.37646	0.0171756
					2.37581	0.0154494
					2.38496	0.015031
					2.38127	0.0154287
					2.38796	0.016034
					2.38183	0.0162467
					2.37915	0.0185544
					2.36921	0.0152587
					2.382	0.0146046
					2.38437	0.0168871
					2.38834	0.0156298
					2.38091	0.0151029
					2.39285	0.0159798
					2.41332	0.0177203
					2.38552	0.0182907
					2.38938	0.0171688
					2.40689	0.0162395
					2.40518	0.0181941
					2.39662	0.015935
					2.39057	0.0160355
					2.40767	0.0155861
					2.40095	0.0181965
					2.40415	0.015827
					2.42202	0.0150543
					2.40837	0.0164652
					2.42395	0.0140649
					2.40441	0.0168997
					2.40814	0.0162126
					2.40277	0.0157123
					2.40323	0.0155895
					2.40549	0.0165855
					2.41913	0.0179259
					2.42577	0.0112174
					2.40439	0.0152693
					2.4234	0.0166652
					2.41889	0.0177343
					2.40593	0.0179817
					2.42985	0.0165157
					2.41379	0.0146055
					2.42191	0.015445
					2.43099	0.0167116
					2.43067	0.0159966
					2.44963	0.0156145
					2.42426	0.0159832
					2.42703	0.0180312
					2.42438	0.0160652
					2.42052	0.0155298
					2.44072	0.0157129
					2.44425	0.017419
					2.44216	0.0180896
					2.43377	0.015466
					2.42774	0.0167769
					2.44338	0.0149566
					2.44309	0.0175681
					2.44839	0.0141243
					2.45046	0.015746
					2.44848	0.0142204
					2.45562	0.0178902
					2.44414	0.0175326
					2.46502	0.0177651
					2.45568	0.0139873
					2.45872	0.0149142
					2.45644	0.0147141
					2.45886	0.015226
					2.45806	0.0153946
					2.46479	0.0163154
					2.45904	0.0152682
					2.45546	0.0139861
					2.46892	0.0129481
					2.46969	0.0135434
					2.47612	0.0152277
					2.48664	0.0133425
					2.47953	0.0169302
					2.48159	0.0158019
					2.47981	0.0140248
					2.48079	0.0170716
					2.47629	0.017903
					2.4755	0.0159904
					2.47535	0.017442
					2.47918	0.0174036
					2.49118	0.0171654
					2.48951	0.0170428
					2.49438	0.017121
					2.48365	0.0157727
					2.49589	0.0155771
					2.48959	0.0176
					2.49115	0.0173092
					2.50409	0.0160814
					2.5062	0.0168757
					2.48757	0.0182861
					2.50829	0.0153733
					2.50036	0.0176039
					2.4978	0.014418
					2.501	0.0162131
					2.49576	0.0153249
					2.50165	0.0170087
					2.50625	0.0148019
					2.49913	0.0165561
					2.50899	0.0145102
					2.5306	0.0166617
					2.50191	0.0175659
					2.52638	0.0179118
					2.52729	0.0148955
					2.53477	0.0166255
					2.52683	0.0167768
					2.52474	0.0160429
					2.52661	0.0186428
					2.54034	0.0179868
					2.53482	0.0169114
					2.52294	0.0167522
					2.54076	0.0153749
					2.55512	0.0173008
					2.53729	0.0177586
					2.54658	0.015491
					2.52022	0.01874
					2.53467	0.0175406
					2.5434	0.0152463
					2.5638	0.016217
					2.55235	0.016946
					2.56208	0.0159788
					2.5495	0.0173033
					2.55953	0.0173985
					2.54888	0.0147605
					2.54994	0.0148755
					2.55496	0.0152269
					2.57295	0.0166308
					2.58341	0.0158899
					2.58155	0.0152649
					2.57618	0.0172914
					2.57948	0.0181759
					2.58696	0.0151302
					2.56955	0.0193013
					2.59543	0.016595
					2.58407	0.0174799
					2.57532	0.0142923
					2.58483	0.0145952
					2.58674	0.0176356
					2.59715	0.015922
					2.59206	0.0147183
					2.59987	0.0159165
					2.58604	0.0178627
					2.58605	0.0164305
					2.58972	0.0165537
					2.60066	0.0149801
					2.60344	0.0157993
					2.6115	0.0166571
					2.61079	0.016077
					2.62661	0.0182645
					2.60713	0.016162
					2.61718	0.0145392
					2.62425	0.0155888
					2.62569	0.0153213
					2.63549	0.0145116
					2.61751	0.0150728
					2.61515	0.0168057
					2.62068	0.0175055
					2.64056	0.0159977
					2.63526	0.0152411
					2.6414	0.0168757
					2.62755	0.0166464
					2.63933	0.0168914
					2.6289	0.016631
					2.64626	0.0167428
					2.64791	0.0166636
					2.62382	0.0167828
					2.63893	0.0155904
					2.64175	0.0151585
					2.66736	0.0158421
					2.66552	0.0182177
					2.65456	0.0179747
					2.65744	0.0151275
					2.65206	0.0148344
					2.67076	0.0179205
					2.66113	0.0169355
					2.67656	0.0185036
					2.67127	0.016842
					2.66049	0.0166238
					2.68381	0.0144246
					2.67249	0.0182321
					2.69605	0.0180552
					2.68357	0.0156131
					2.69031	0.0153091
					2.66686	0.0175198
					2.69215	0.0143935
					2.71051	0.0180893
					2.68361	0.0156764
					2.70095	0.018326
					2.68402	0.0177617
					2.71245	0.0175716
					2.70805	0.0180335
					2.69771	0.0154648
					2.69119	0.0156357
					2.69916	0.0166002
					2.73245	0.017393
					2.71771	0.0178997
					2.71267	0.0155257
					2.73078	0.0138223
					2.71949	0.0148382
					2.71496	0.0144471
					2.70013	0.0157616
					2.7136	0.0148815
					2.72046	0.0159104
					2.71909	0.0169543
					2.73129	0.0142188
					2.73072	0.0143304
					2.72108	0.0170211
					2.75889	0.0193274
					2.74548	0.0176464
					2.74573	0.0163441
					2.74034	0.0139489
					2.74789	0.0152376
					2.74804	0.0146395
					2.76299	0.014672
					2.74509	0.017444
					2.74666	0.0153395
					2.76626	0.0147899
					2.76876	0.0167973
					2.7573	0.0151652
					2.75103	0.0142971
					2.74916	0.0149043
					2.73687	0.0154339
					2.76334	0.0156434
					2.75262	0.0151252
					2.7861	0.0133766
					2.79513	0.0176392
					2.76954	0.0154487
					2.78448	0.0150806
					2.7748	0.0171711
					2.79018	0.01454
					2.79953	0.0155825
					2.80602	0.0166832
					2.79545	0.0154562
					2.79063	0.0158857
					2.78925	0.0137636
					2.77079	0.0146044
					2.80052	0.0175418
					2.79889	0.0151375
					2.82041	0.0161452
					2.8024	0.0143174
					2.81082	0.0166725
					2.8255	0.0170406
					2.8131	0.0145265
					2.809	0.0159964
					2.81597	0.0171146
					2.80884	0.0148147
					2.82722	0.0154857
					2.84325	0.0153089
					2.83287	0.0158157
					2.83807	0.0172415
					2.82829	0.014022
					2.83275	0.0148104
					2.8224	0.0162082
					2.82131	0.0178208
					2.83647	0.0174292
					2.83303	0.0168326
					2.85156	0.0148684
					2.83635	0.0166196
					2.84742	0.0148987
					2.85446	0.0142174
					2.86517	0.0178351
					2.84552	0.0170103
					2.85793	0.0173619
					2.86569	0.0160105
					2.88977	0.0164587
					2.86336	0.0158002
					2.87628	0.0179717
					2.87472	0.0161359
					2.87618	0.0161535
					2.86901	0.0159193
					2.88631	0.019061
					2.86197	0.0177092
					2.88745	0.015871
					2.88036	0.0160504
					2.86927	0.013648
					2.89529	0.0156777
					2.89135	0.0167303
					2.89873	0.0159576
					2.89587	0.0153503
					2.89323	0.0148089
					2.88207	0.0180777
					2.88644	0.0191965
					2.89162	0.0157045
					2.91057	0.0177501
					2.92137	0.0150547
					2.91766	0.0162298
					2.90197	0.015895
					2.90619	0.0163213
					2.9073	0.0147854
					2.91393	0.0179071
					2.93688	0.0143543
					2.90876	0.0162165
					2.92444	0.0151862
					2.92325	0.0160251
					2.93301	0.0162629
					2.91235	0.0175335
					2.91152	0.0159819
					2.93058	0.0174353
					2.92336	0.0140837
					2.93341	0.0128233
					2.9278	0.0141917
					2.9346	0.0176435
					2.94951	0.0168446
					2.93613	0.0161295
					2.9472	0.0173256
					2.9464	0.0172215
					2.93018	0.0159864
