sub3	tbasej3	rp3444	rp6275b	lap2_61	lap2_62	cur2_61	cur2_62
				0.377596	5.31619	0.00382835	0.00154028
				0.377602	5.3191	0.00407573	0.0035328
				0.37761	5.32202	0.00191798	0.0012732
				0.377617	5.32494	0.00626487	0.00146544
				0.377623	5.32787	0.0039126	0.00160232
				0.377628	5.33081	0.00371052	0.00278063
				0.377633	5.33376	0.00405137	0.00133925
				0.377637	5.3367	0.00363195	0.00212804
				0.377642	5.33966	0.00587495	0.000728995
				0.377646	5.34262	0.00483551	0.00226776
				0.377649	5.34559	0.00501746	0.00163641
				0.37765	5.34856	0.00484629	0.00126067
				0.37765	5.35154	0.00231454	0.00100722
				0.37765	5.35453	0.0043793	0.00444202
				0.37765	5.35752	0.00422385	0.00180302
				0.377649	5.36053	0.00614264	0.00294794
				0.377649	5.36355	0.00412167	0.00134228
				0.37765	5.36656	0.00311025	0.00208815
				0.377651	5.36959	0.00523567	0.000576643
				0.377651	5.37263	0.0047664	0.000463551
				0.377651	5.37567	0.00144224	-1.80E-05
				0.377651	5.37872	0.00423275	0.00215311
				0.37765	5.38177	0.00169705	0.00175725
				0.37765	5.38483	0.00336315	0.00149608
				0.377651	5.3879	0.0033114	0.00272265
				0.377651	5.39098	0.0030078	-0.000336299
				0.377652	5.39407	0.00318319	0.000367968
				0.377652	5.39716	0.00528549	0.00463519
				0.377652	5.40027	0.00364098	0.00174978
				0.377654	5.40338	0.00532013	0.00231617
				0.377655	5.40651	0.00138671	0.00359562
				0.377657	5.40964	0.00252906	0.00327046
				0.377656	5.41278	0.00419951	0.00116951
				0.377653	5.41593	0.00440059	0.00164363
				0.377649	5.41908	0.00461754	0.00289035
				0.377645	5.42224	0.00617964	0.000876101
				0.37764	5.42541	0.00500234	0.00117012
				0.377635	5.42858	0.00393028	0.0027423
				0.37763	5.43176	0.00377136	0.0012649
				0.377625	5.43495	0.00474355	0.000562811
				0.377622	5.43814	0.00485997	0.00232768
				0.37762	5.44134	0.00458677	0.0014699
				0.377618	5.44455	0.00343503	0.000480645
				0.377616	5.44777	0.00738553	0.000677868
				0.377612	5.451	0.00318389	0.00136852
				0.377608	5.45424	0.00471406	0.00140508
				0.377603	5.45749	0.00660706	0.00280482
				0.377599	5.46074	0.00454572	0.00169159
				0.377594	5.46401	0.00498141	0.00148881
				0.37759	5.46728	0.00434541	0.000882492
				0.377584	5.47055	0.0042806	0.00180658
				0.377579	5.47384	0.00295153	0.00198524
				0.377573	5.47714	0.00704768	0.00152777
				0.377566	5.48044	0.00284677	0.00295105
				0.377561	5.48374	0.00436782	0.00388978
				0.377556	5.48705	0.00282583	0.000865819
				0.377549	5.49037	0.0037531	0.00382875
				0.377542	5.49368	0.00252197	0.000428062
				0.377536	5.49701	0.00447132	0.00491615
				0.377528	5.50034	0.00636009	0.000862295
				0.37752	5.50368	0.0038762	0.0026701
				0.377513	5.50703	0.0039853	0.00216966
				0.377504	5.51039	0.00557056	0.00166713
				0.377494	5.51375	0.00519107	0.00200828
				0.377483	5.51712	0.00394954	0.00314242
				0.377471	5.5205	0.00588041	0.00188854
				0.37746	5.52389	0.00518755	0.00175551
				0.377449	5.52728	0.00488835	0.000304391
				0.377439	5.53069	0.00378444	0.00210003
				0.377429	5.53409	0.00628352	0.00427896
				0.37742	5.5375	0.0052334	0.00166787
				0.377411	5.54092	0.00698773	0.00203322
				0.377404	5.54433	0.0040953	0.00393712
				0.377399	5.54775	0.00549484	-0.00128967
				0.377395	5.55117	0.00496944	0.0022863
				0.377389	5.55461	0.00344935	0.00313064
				0.377385	5.55805	0.00472093	0.00243981
				0.377381	5.56149	0.00605865	0.00309481
				0.377377	5.56494	0.00493958	0.00257887
				0.377375	5.56839	0.00465406	0.00114979
				0.377374	5.57185	0.00433685	0.00205654
				0.377375	5.57532	0.0059452	0.00278764
				0.377377	5.5788	0.00364867	0.000156512
				0.37738	5.58228	0.00580516	0.000353894
				0.377383	5.58577	0.00454669	0.000931663
				0.377384	5.58926	0.00507235	0.00214944
				0.377386	5.59276	0.00341999	0.000424077
				0.377387	5.59627	0.00663005	0.00292787
				0.377387	5.59978	0.0039248	0.00135311
				0.377388	5.6033	0.00276186	0.00124444
				0.377392	5.60682	0.00314064	0.00329686
				0.377396	5.61035	0.00863958	0.0015778
				0.377404	5.61388	0.00502348	0.000244053
				0.377411	5.61742	0.0027487	0.00151393
				0.377418	5.62096	0.00538712	0.00200696
				0.377423	5.6245	0.00780469	0.00130444
				0.377429	5.62805	0.00620148	-0.00077384
				0.377435	5.63161	0.00452907	0.00179273
				0.377441	5.63517	0.00657098	3.57E-05
				0.377447	5.63874	0.00254734	0.00277244
				0.377454	5.64231	0.00141814	-0.000241608
				0.37746	5.64588	0.00419772	0.00129169
				0.377465	5.64946	0.00192994	0.00213488
				0.37747	5.65304	0.0050377	0.00228736
				0.377476	5.65662	0.00556653	0.00125382
				0.377482	5.66021	0.00507009	0.00222921
				0.377487	5.6638	0.00601105	5.24E-05
				0.377494	5.6674	0.00368579	0.00186241
				0.3775	5.671	0.00479436	0.00268099
				0.377505	5.6746	0.00285792	0.00084462
				0.37751	5.67821	0.00599337	0.000715391
				0.377517	5.68182	0.00387492	0.00268793
				0.377524	5.68543	0.00552107	0.00078051
				0.377532	5.68905	0.00528537	0.00154474
				0.377541	5.69267	0.00411098	0.00193575
				0.377548	5.69629	0.0068533	0.00256873
				0.377555	5.69991	0.00690897	0.00032112
				0.37756	5.70354	0.00497363	0.00044569
				0.377563	5.70717	0.00551514	0.00263355
				0.377567	5.7108	0.00608347	0.000246122
				0.377571	5.71443	0.0035403	0.00212175
				0.377576	5.71806	0.00563083	0.00250063
				0.377579	5.72169	0.00578896	0.00189177
				0.377582	5.72533	0.00534713	0.0037245
				0.377585	5.72898	0.00446902	0.000615023
				0.37759	5.73262	0.00448838	0.00237598
				0.377594	5.73627	0.00485106	0.00200472
				0.3776	5.73992	0.00641855	-3.50E-06
				0.377605	5.74356	0.00570565	0.0026796
				0.37761	5.74721	0.00592027	0.00110513
				0.377613	5.75086	0.0073269	0.000110191
				0.377618	5.7545	0.00424012	0.00239534
				0.377623	5.75815	0.00669838	-0.000814235
				0.37763	5.7618	0.00568026	0.00132679
				0.377639	5.76545	0.00636978	0.000420543
				0.377649	5.7691	0.00441397	0.00281582
				0.377657	5.77275	0.00561612	0.000468422
				0.377666	5.77641	0.00385589	-0.000186064
				0.377674	5.78006	0.00441149	0.00325971
				0.377682	5.78372	0.00602484	0.00176196
				0.377691	5.78739	0.00375536	0.00283985
				0.3777	5.79106	0.00717509	0.001421
				0.377708	5.79472	0.00842155	0.00243677
				0.377716	5.79838	0.00548832	0.00241935
				0.377725	5.80204	0.00396175	-0.000131579
				0.377735	5.80571	0.0039722	0.0013471
				0.377744	5.80936	0.00413093	0.00161841
				0.377755	5.81302	0.00262157	0.00513161
				0.377765	5.81668	0.00585179	0.00399101
				0.377775	5.82035	0.00592218	0.00334156
				0.377784	5.82401	0.00396839	-0.000664679
				0.377794	5.82767	0.00807875	0.00377264
				0.377803	5.83134	0.00702751	0.00039557
				0.377813	5.83501	0.00414208	0.000454509
				0.377821	5.83868	0.00538121	0.00257949
				0.377829	5.84236	0.00488093	0.00330377
				0.377837	5.84603	0.00306955	0.00143549
				0.377847	5.84971	0.00634591	0.00314778
				0.377857	5.85339	0.00527641	0.00321937
				0.377863	5.85707	0.00570872	0.00154968
				0.377871	5.86075	0.00601532	0.000314491
				0.377879	5.86443	0.0031231	0.00307081
				0.377887	5.86811	0.00141025	0.00243617
				0.377894	5.87178	0.00464136	0.00186932
				0.377902	5.87547	0.00462074	0.00299115
				0.37791	5.87915	0.00434927	0.00145671
				0.377917	5.88283	0.00628616	0.0013253
				0.377922	5.88651	0.00380521	0.00388918
				0.377929	5.89019	0.00323189	0.00218908
				0.377937	5.89388	0.00520369	0.00214775
				0.377945	5.89756	0.00606577	0.00124564
				0.377954	5.90126	0.00533754	0.00234372
				0.377962	5.90496	0.00529101	0.00425215
				0.37797	5.90866	0.00463472	0.00178758
				0.377975	5.91236	0.00425936	0.00257649
				0.377979	5.91607	0.00536213	0.0025726
				0.377986	5.91977	0.00723034	0.00338704
				0.377992	5.92348	0.00364489	0.000252338
				0.377998	5.92719	0.00647441	0.00152996
				0.378004	5.9309	0.00505679	0.00324187
				0.378008	5.93461	0.00582269	0.00130599
				0.378011	5.93833	0.00516361	-7.79E-05
				0.378014	5.94204	0.00668614	0.000755566
				0.378015	5.94576	0.00662434	0.00114716
				0.378015	5.94948	0.00556433	0.00154359
				0.378016	5.9532	0.00302673	0.0010442
				0.378017	5.95692	0.00430221	-0.000111773
				0.378018	5.96064	0.00401606	0.00187781
				0.37802	5.96437	0.00379646	0.00147285
				0.378022	5.96809	0.00428904	0.000435313
				0.378023	5.97182	0.0012688	0.00158785
				0.378023	5.97555	0.00408396	0.000687202
				0.378022	5.97929	0.00525715	0.00269287
				0.378019	5.98302	0.00313438	4.57E-05
				0.378016	5.98677	0.00577643	0.0041832
				0.378014	5.99051	0.00324304	0.000142551
				0.378014	5.99426	0.0052572	0.00372375
				0.378013	5.99801	0.00398843	0.0011288
				0.378011	6.00176	0.00412725	0.000311709
				0.378009	6.00551	0.00571645	0.00295124
				0.378006	6.00926	0.00534498	0.00155963
				0.378003	6.01301	0.00332846	0.00270607
				0.378001	6.01677	0.00506258	0.00247439
				0.377999	6.02053	0.00618307	0.000561768
				0.377995	6.02429	0.00678282	0.0033601
				0.37799	6.02805	0.00242416	0.000721914
				0.377987	6.03182	0.006338	0.00407781
				0.377984	6.03558	0.00287705	0.000799208
				0.37798	6.03935	0.00428074	0.00422779
				0.377977	6.04312	0.0051351	0.0019798
				0.377975	6.04689	0.00439473	0.00226384
				0.377974	6.05066	0.0026118	0.00240416
				0.377973	6.05444	0.00551062	0.00170568
				0.377971	6.05823	0.00442359	0.00222274
				0.377969	6.06201	0.00320622	0.00287583
				0.377967	6.06579	0.00512396	0.0015465
				0.377967	6.06958	0.00434364	0.00198923
				0.377968	6.07338	0.0030417	0.000132047
				0.377971	6.07719	0.00445558	0.00218347
				0.377974	6.08099	0.00600141	0.000440562
				0.377978	6.0848	-0.000528858	0.00156834
				0.377982	6.08862	0.00580595	0.00305332
				0.377984	6.09244	0.00710377	0.000743666
				0.377987	6.09627	0.00355721	0.00147668
				0.377989	6.1001	0.00435089	0.00379092
				0.377992	6.10394	0.00232119	0.00074616
				0.377992	6.10778	0.00410178	0.00123932
				0.377992	6.11162	0.00287061	0.00510122
				0.377992	6.11546	0.00444994	0.00191964
				0.37799	6.11932	0.00689282	0.00045137
				0.37799	6.12317	0.00473499	0.00331195
				0.377991	6.12704	0.00716185	0.000266952
				0.377989	6.13091	0.00617333	0.00146679
				0.377987	6.13478	0.00407468	0.0037744
				0.377984	6.13866	0.00254211	0.00280383
				0.37798	6.14255	0.00336794	0.00064849
				0.377977	6.14643	0.00388798	-0.00145799
				0.377973	6.15032	0.00636508	0.00152078
				0.37797	6.15422	0.00330889	0.00186409
				0.377967	6.15811	0.00473759	0.00137314
				0.377965	6.16201	0.00518087	0.00222806
				0.37796	6.16591	0.00478107	-0.00059766
				0.377956	6.16982	0.00390873	0.00219437
				0.377953	6.17374	0.0043156	0.00212684
				0.377948	6.17766	0.00529838	0.00490847
				0.377945	6.18158	0.00404992	0.000770851
				0.377942	6.18551	0.00482299	9.09E-05
				0.377941	6.18945	0.00406685	0.00280897
				0.377939	6.19339	0.00342545	0.00150162
				0.377936	6.19733	0.00600946	0.00061056
				0.377935	6.20128	0.00515006	0.000143674
				0.377936	6.20523	0.00487515	0.00146974
				0.377937	6.20919	0.00328558	0.00298305
				0.37794	6.21314	0.00436371	0.00293042
				0.377942	6.2171	0.00223101	0.00410405
				0.377946	6.22106	0.00509214	0.00124797
				0.377951	6.22503	0.00366901	0.0032851
				0.377955	6.229	0.00488489	0.00121854
				0.377961	6.23298	0.00133244	0.000931024
				0.377969	6.23696	0.00307059	4.55E-05
				0.37798	6.24095	0.00470154	0.0033879
				0.377991	6.24494	0.00569008	0.00211511
				0.378002	6.24894	0.00540435	0.00234364
				0.378015	6.25293	0.00700626	0.0014947
				0.378028	6.25694	0.00326794	0.00143603
				0.378041	6.26095	0.00273903	0.000832486
				0.378055	6.26496	0.00328318	0.00251108
				0.378072	6.26897	0.00626897	0.00194907
				0.378091	6.27299	0.00464705	0.00194225
				0.378109	6.27701	0.0045404	0.000206116
				0.378127	6.28104	0.00583857	0.00277665
				0.378145	6.28507	0.00509487	0.00310014
				0.378164	6.28909	0.00362185	0.000796152
				0.378182	6.29312	0.00344636	0.00263889
				0.378201	6.29715	0.00329411	0.000769372
				0.378223	6.30118	0.00433484	0.00356976
				0.378246	6.30521	0.00656319	0.00454768
				0.378267	6.30924	0.00413947	0.00121545
				0.378289	6.31327	0.00634802	0.00317596
				0.37831	6.3173	0.00709036	0.00315125
				0.378333	6.32134	0.00591618	0.00356261
				0.378357	6.32537	0.00385268	0.00105822
				0.378381	6.32941	0.00440657	0.00358272
				0.378406	6.33344	0.00414463	0.000503802
				0.378432	6.33748	0.00404241	0.00272589
				0.378459	6.34152	0.00527637	0.000842572
				0.378487	6.34555	0.00444613	-0.000864532
				0.378514	6.34959	0.00232046	0.000824108
				0.378542	6.35363	0.00397992	0.00308314
				0.37857	6.35767	0.00657101	0.00207326
				0.378599	6.3617	0.00631481	0.00507493
				0.378628	6.36574	0.00589544	0.00334672
				0.378659	6.36978	0.00327528	0.00302391
				0.37869	6.37381	0.00398026	0.000490684
				0.378724	6.37784	0.00672416	0.000727682
				0.378758	6.38186	0.00304017	-6.62E-05
				0.378791	6.38589	0.0030678	0.00255036
				0.378825	6.38991	0.00616423	0.00122668
				0.37886	6.39393	0.00619132	0.00184137
				0.378897	6.39795	0.00448695	0.00266899
				0.378934	6.40197	0.00429891	0.00407456
				0.378972	6.406	0.0027782	0.00169138
				0.379011	6.41001	0.00413153	0.00247966
				0.37905	6.41403	0.00183242	0.00330292
				0.37909	6.41804	0.00463232	0.00246814
				0.379134	6.42204	0.00431985	0.0010959
				0.379177	6.42605	0.00720006	0.00260412
				0.379222	6.43005	0.00499437	0.000638245
				0.379267	6.43405	0.00513108	0.0030461
				0.379313	6.43805	0.00545139	0.00175199
				0.379361	6.44205	0.00501174	0.002589
				0.379409	6.44605	0.00294638	0.0017704
				0.379456	6.45004	0.00445338	0.00317205
				0.379504	6.45402	0.00281329	0.0034458
				0.379552	6.458	0.00578316	0.00165799
				0.379602	6.46198	0.0059704	0.0023493
				0.379651	6.46595	0.00462237	0.0012812
				0.3797	6.46991	0.0048434	0.00194507
				0.379751	6.47387	0.0048152	0.00445413
				0.379801	6.47783	0.00476965	-0.000239958
				0.379852	6.48178	0.00579309	0.00393973
				0.379903	6.48572	0.00517945	0.00101769
				0.379956	6.48965	0.00694367	0.000812052
				0.380008	6.49358	0.0031474	0.00153019
				0.380061	6.4975	0.00377268	0.00141518
				0.380116	6.50141	0.00719527	-0.000467246
				0.380172	6.50532	0.00415158	0.00103272
				0.38023	6.50921	0.00558842	0.00204701
				0.380288	6.51311	0.00439833	0.00207221
				0.380347	6.51699	0.00296655	0.00301943
				0.380408	6.52087	0.00654176	0.0036707
				0.380468	6.52473	0.00337019	0.00343094
				0.380529	6.52859	0.00237321	0.00138381
				0.380593	6.53243	0.0035175	0.0039812
				0.380657	6.53627	0.00468029	0.000786365
				0.380723	6.5401	0.00471009	0.00122384
				0.38079	6.54392	0.00423022	0.00226584
				0.380857	6.54774	0.00293793	0.00201394
				0.380926	6.55154	0.00366194	0.00132324
				0.380995	6.55535	0.00480969	0.00194451
				0.381065	6.55914	0.00535972	-0.00237451
				0.381137	6.56292	0.00428159	0.00255181
				0.38121	6.5667	0.00531102	0.00235054
				0.381283	6.57047	0.00223985	0.00165433
				0.381357	6.57422	0.00471945	0.00326967
				0.381432	6.57796	0.00473533	0.000432446
				0.381505	6.5817	0.00491767	0.00436628
				0.381578	6.58542	0.00464941	0.00570735
				0.38165	6.58913	0.00275464	0.00452907
				0.381724	6.59283	0.00411284	0.00326581
				0.381799	6.59653	0.00511307	0.0020124
				0.381874	6.60021	0.00345257	0.00159402
				0.381948	6.60389	0.00461135	-0.000466736
				0.38202	6.60755	0.00232952	0.00132406
				0.382091	6.6112	0.00389433	0.00134971
				0.382162	6.61485	0.00323762	0.0025009
				0.382233	6.61847	0.00373005	0.000849388
				0.382303	6.62209	0.00306563	0.00256033
				0.382372	6.6257	0.00448184	0.0024267
				0.38244	6.62929	0.00435655	0.000427042
				0.382505	6.63287	0.00476785	0.00243582
				0.38257	6.63643	0.00331943	0.0010882
				0.382633	6.63999	0.00534836	0.00173466
				0.382698	6.64353	0.00399817	0.00184
				0.38276	6.64706	0.00423596	0.00337397
				0.382822	6.65058	0.00540729	0.00449636
				0.382884	6.65409	0.00677706	0.00371964
				0.382944	6.65759	0.00356944	0.00228094
				0.383002	6.66107	0.00559524	0.0023028
				0.383058	6.66454	0.00827157	0.00186922
				0.383113	6.66799	0.00351934	0.00397821
				0.383167	6.67144	0.00595439	0.00140367
				0.38322	6.67487	0.00520264	0.000834006
				0.383274	6.6783	0.00576698	0.00353529
				0.383327	6.68171	0.00312192	0.0013786
				0.383381	6.68512	0.00386537	0.000661887
				0.383434	6.68851	0.00458379	0.000879992
				0.383486	6.6919	0.00371725	0.00021191
				0.38354	6.69527	0.0046362	0.00279571
				0.383593	6.69863	0.00498433	0.000775223
				0.383646	6.70198	0.00469301	0.000685554
				0.383699	6.70532	0.00349309	0.000906926
				0.383752	6.70865	0.00266573	0.00142307
				0.383805	6.71197	0.00302883	0.00284962
				0.383858	6.71528	0.00447347	0.0023236
				0.38391	6.71857	0.00305214	0.00191079
				0.383961	6.72186	0.00535919	0.00304193
				0.384012	6.72513	0.00671916	0.000260482
				0.384063	6.72839	0.00454818	0.000799411
				0.384113	6.73165	0.00424473	0.000940074
				0.384163	6.73489	0.00372588	0.00230968
				0.384213	6.73812	0.00229541	0.00140748
				0.384261	6.74135	0.0056648	0.000832399
				0.384309	6.74456	0.00378378	0.00234782
				0.384355	6.74777	0.00382186	0.00133393
				0.3844	6.75096	0.00788344	0.00148913
				0.384444	6.75416	0.00285059	0.00192913
				0.384488	6.75734	0.00436775	0.00268731
				0.384531	6.76051	0.0053735	0.001766
				0.384573	6.76367	0.00485237	0.00431209
				0.384614	6.76683	0.00377144	0.00126321
				0.384656	6.76997	0.00519859	0.00272699
				0.384696	6.7731	0.00411344	0.00110616
				0.384736	6.77622	0.000654038	0.00318651
				0.384775	6.77934	0.00494751	0.00204578
				0.384812	6.78245	0.00526006	0.000431331
				0.384848	6.78555	0.00317681	0.000616949
				0.384884	6.78865	0.0055892	0.00258715
				0.384917	6.79174	0.00516362	0.000538969
				0.38495	6.79482	0.00397382	0.00247059
				0.384982	6.7979	0.00426138	0.00119053
				0.385013	6.80096	0.0058079	0.000866451
				0.385044	6.80401	0.00523323	0.00284989
				0.385074	6.80706	0.0042592	0.00388379
				0.385104	6.8101	0.00430245	0.00245105
				0.385134	6.81314	0.00397041	0.00218586
				0.385164	6.81617	0.00251036	0.00106924
				0.385194	6.81919	0.00449441	0.00169326
				0.385222	6.82221	0.00526416	0.0012967
				0.385248	6.82522	0.00557814	0.00104819
				0.385274	6.82822	0.00330604	-0.000306808
				0.385298	6.83122	0.00562065	0.00293105
				0.385321	6.8342	0.0043248	0.00383963
				0.385342	6.83718	0.00432065	0.00337022
				0.385363	6.84016	0.00175013	0.000644098
				0.385384	6.84312	0.00457646	0.000735553
				0.385402	6.84608	0.00305162	-0.00153476
				0.385421	6.84903	0.00768006	-0.00092139
				0.385437	6.85198	0.00637478	0.00044426
				0.385454	6.85493	0.00528592	0.0032808
				0.385472	6.85787	0.00701248	0.00300301
				0.385489	6.86081	0.00656029	-0.00122572
				0.385507	6.86374	0.00584619	0.00098921
				0.385524	6.86668	0.0027885	0.0019488
				0.385541	6.86961	0.00452634	0.00438563
				0.385557	6.87255	0.00317662	0.00306697
				0.385573	6.87548	0.00656591	0.00336805
				0.385587	6.8784	0.00409659	0.00145263
				0.385601	6.88132	0.00696902	0.00248772
				0.385613	6.88424	0.00520777	0.00264496
				0.385624	6.88716	0.00350113	9.13E-05
				0.385634	6.89008	0.00557497	0.00219628
				0.385643	6.89299	0.00623414	0.00402267
				0.385651	6.8959	0.00417783	0.00012491
				0.385659	6.89882	0.00513143	0.00156919
				0.385667	6.90174	0.00552978	0.00265531
				0.385676	6.90465	0.00606512	0.00237192
				0.385684	6.90757	0.00506805	0.00250817
				0.385694	6.91049	0.0062189	0.00381904
