lap2_7_samp	cur2_7_samp	lap2_8_samp	cur2_8_samp	lap2_9_samp	cur2_9_samp	lap2_10_samp	cur2_10_samp	lap2_11_samp	rp1327	in_delta_vm	ind_t
0.465938	0.00547466	0.594732	0.00643958	0.508448	0.00903508	0.514047	0.00689858	0.460818			
0.465935	0.00552006	0.59473	0.00691613	0.508445	0.00925682	0.514044	0.00724768	0.460815			
0.465932	0.00564922	0.594726	0.0067007	0.508442	0.00907603	0.514041	0.00711995	0.460812			
0.465929	0.00563873	0.594724	0.00681208	0.508439	0.00879839	0.514038	0.0069827	0.460809			
0.465926	0.0056083	0.594721	0.00667278	0.508436	0.00918578	0.514035	0.00707369	0.460806			
0.465923	0.00574658	0.594718	0.00677223	0.508433	0.00918622	0.514033	0.00699666	0.460803			
0.46592	0.00572724	0.594715	0.00673759	0.50843	0.00899765	0.51403	0.00726827	0.460801			
0.465917	0.00559494	0.594712	0.00685977	0.508427	0.00894919	0.514027	0.00727137	0.460798			
0.465914	0.00571506	0.59471	0.00665841	0.508424	0.00913654	0.514024	0.0072612	0.460795			
0.465911	0.00562605	0.594707	0.00672968	0.508421	0.00903998	0.514021	0.00727539	0.460792			
0.465909	0.0057478	0.594704	0.00666794	0.508418	0.00906744	0.514018	0.00697101	0.460789			
0.465906	0.00564639	0.594701	0.00664951	0.508415	0.00915277	0.514015	0.00704459	0.460786			
0.465903	0.0057412	0.594698	0.00678503	0.508412	0.00909396	0.514012	0.00732901	0.460783			
0.4659	0.00573688	0.594695	0.00660427	0.508409	0.00927857	0.51401	0.00714793	0.46078			
0.465897	0.00590653	0.594692	0.00680228	0.508406	0.00909621	0.514007	0.00720577	0.460777			
0.465894	0.00555157	0.594689	0.0068859	0.508403	0.0090125	0.514004	0.00697044	0.460774			
0.465891	0.00566263	0.594687	0.00681414	0.5084	0.00904848	0.514001	0.00707512	0.460771			
0.465888	0.00564755	0.594684	0.00696256	0.508397	0.00910187	0.513998	0.00708383	0.460768			
0.465885	0.00567733	0.594681	0.00673115	0.508394	0.00919188	0.513995	0.00709113	0.460765			
0.465882	0.00550798	0.594678	0.00681548	0.508391	0.00895743	0.513993	0.00699006	0.460762			
0.46588	0.00560104	0.594675	0.00675634	0.508388	0.00905568	0.51399	0.00692618	0.460759			
0.465877	0.0056769	0.594672	0.00673989	0.508385	0.00919446	0.513987	0.00698874	0.460756			
0.465874	0.0058334	0.594669	0.0067326	0.508382	0.00902667	0.513984	0.00698646	0.460753			
0.465871	0.00561754	0.594666	0.00663737	0.50838	0.0089311	0.513981	0.00710803	0.46075			
0.465868	0.00570295	0.594663	0.0067667	0.508377	0.00929836	0.513978	0.00706241	0.460747			
0.465865	0.00575262	0.59466	0.00676274	0.508374	0.00892302	0.513975	0.00702006	0.460745			
0.465862	0.00561038	0.594658	0.00671368	0.508371	0.0089558	0.513972	0.00718398	0.460741			
0.465859	0.00570732	0.594655	0.00672154	0.508368	0.00896613	0.51397	0.00699752	0.460739			
0.465856	0.00553489	0.594652	0.0068408	0.508365	0.00917391	0.513967	0.0071804	0.460735			
0.465853	0.00570587	0.594649	0.00661049	0.508362	0.00926031	0.513964	0.00717951	0.460733			
0.46585	0.00550156	0.594646	0.00676681	0.508359	0.00910226	0.513961	0.00704257	0.46073			
0.465848	0.00561048	0.594644	0.00664922	0.508356	0.00906911	0.513958	0.00712843	0.460727			
0.465845	0.00573579	0.594641	0.00660969	0.508354	0.00910825	0.513955	0.00717734	0.460724			
0.465842	0.00570482	0.594638	0.00685153	0.50835	0.00904371	0.513953	0.00711566	0.460721			
0.465839	0.00580269	0.594635	0.00652212	0.508348	0.0092298	0.51395	0.00705294	0.460718			
0.465836	0.0059121	0.594632	0.00680505	0.508345	0.00912177	0.513947	0.00707549	0.460715			
0.465833	0.0057714	0.594629	0.00675432	0.508342	0.009143	0.513944	0.0070594	0.460712			
0.46583	0.0056927	0.594626	0.00678652	0.508339	0.00903204	0.513941	0.00701813	0.460709			
0.465827	0.00570858	0.594623	0.00676199	0.508336	0.00914585	0.513938	0.00679063	0.460706			
0.465824	0.00594329	0.594621	0.00665683	0.508333	0.00891517	0.513935	0.00714797	0.460703			
0.465822	0.00581848	0.594618	0.00668602	0.508331	0.00904977	0.513932	0.00705656	0.4607			
0.465819	0.00579931	0.594615	0.00665146	0.508328	0.0089606	0.513929	0.00722675	0.460697			
0.465816	0.00581059	0.594612	0.00676922	0.508325	0.00897689	0.513927	0.00688138	0.460694			
0.465813	0.00566187	0.594609	0.0067812	0.508322	0.00915792	0.513924	0.0069212	0.460692			
0.46581	0.00570536	0.594606	0.00681566	0.508319	0.0092458	0.513921	0.00696996	0.460689			
0.465807	0.00577749	0.594604	0.00649807	0.508316	0.00913013	0.513918	0.00697804	0.460686			
0.465804	0.00559775	0.594601	0.00678308	0.508313	0.00910873	0.513915	0.00719718	0.460683			
0.465801	0.00567178	0.594598	0.00661266	0.50831	0.00894373	0.513912	0.00714516	0.46068			
0.465799	0.00554151	0.594595	0.00691834	0.508307	0.00919477	0.513909	0.00717667	0.460677			
0.465796	0.00555201	0.594593	0.00679979	0.508304	0.00913319	0.513906	0.0070998	0.460674			
0.465793	0.00557965	0.59459	0.00680058	0.508301	0.00899826	0.513903	0.0069327	0.460671			
0.46579	0.00559678	0.594587	0.00659142	0.508298	0.00911621	0.5139	0.00713895	0.460668			
0.465787	0.00558013	0.594584	0.00675076	0.508296	0.00934987	0.513897	0.00703259	0.460665			
0.465784	0.00570252	0.594581	0.00671137	0.508293	0.00888525	0.513894	0.00715514	0.460662			
0.465781	0.00552152	0.594578	0.00683486	0.50829	0.00904417	0.513892	0.00731583	0.460659			
0.465778	0.00582024	0.594575	0.00682269	0.508287	0.00908885	0.513889	0.00695048	0.460656			
0.465775	0.00565157	0.594573	0.00666504	0.508284	0.00906228	0.513886	0.00689544	0.460653			
0.465772	0.00583498	0.59457	0.00683677	0.508281	0.00903924	0.513883	0.00715503	0.46065			
0.46577	0.0056417	0.594567	0.00668079	0.508278	0.00896581	0.51388	0.00688131	0.460647			
0.465767	0.00568089	0.594564	0.00670457	0.508275	0.00914105	0.513877	0.00686449	0.460645			
0.465764	0.00591227	0.594561	0.00675243	0.508272	0.00916838	0.513875	0.00717524	0.460642			
0.465761	0.00582083	0.594558	0.00678867	0.508269	0.0090511	0.513872	0.00718557	0.460639			
0.465758	0.00577338	0.594556	0.00654801	0.508266	0.00906375	0.513869	0.00707162	0.460636			
0.465755	0.00573478	0.594553	0.0068866	0.508263	0.00931053	0.513866	0.00723403	0.460633			
0.465753	0.00553508	0.59455	0.00667515	0.50826	0.00905281	0.513864	0.00728333	0.46063			
0.46575	0.0055723	0.594547	0.00653615	0.508257	0.00919395	0.513861	0.00711431	0.460627			
0.465747	0.00573513	0.594545	0.00670643	0.508254	0.00914576	0.513858	0.00721339	0.460624			
0.465744	0.00560492	0.594542	0.00678922	0.508251	0.00913084	0.513855	0.00713968	0.460621			
0.465741	0.00567452	0.594539	0.00669835	0.508248	0.00878081	0.513852	0.00722786	0.460618			
0.465738	0.00568679	0.594536	0.00667923	0.508245	0.00906465	0.51385	0.00732081	0.460615			
0.465735	0.0055207	0.594533	0.00678842	0.508242	0.00918159	0.513847	0.00711492	0.460612			
0.465732	0.00577789	0.59453	0.00676977	0.508239	0.00898463	0.513844	0.00723639	0.460609			
0.46573	0.00582311	0.594527	0.00676756	0.508237	0.00904832	0.513841	0.00716127	0.460606			
0.465727	0.00572098	0.594524	0.00674853	0.508233	0.00904917	0.513838	0.00704617	0.460603			
0.465724	0.00571077	0.594521	0.00674081	0.50823	0.00896266	0.513835	0.00739865	0.4606			
0.465721	0.00554297	0.594518	0.00655939	0.508228	0.00897051	0.513832	0.00713307	0.460597			
0.465718	0.00556701	0.594516	0.00662732	0.508224	0.00917071	0.513829	0.00711011	0.460594			
0.465715	0.00548635	0.594513	0.00681391	0.508222	0.00906289	0.513827	0.00710277	0.460591			
0.465712	0.00578766	0.59451	0.0068257	0.508219	0.00905459	0.513824	0.00703949	0.460589			
0.465709	0.00557809	0.594507	0.00670522	0.508216	0.00898575	0.513821	0.00723808	0.460586			
0.465707	0.00583833	0.594504	0.00666755	0.508213	0.00908078	0.513819	0.00711873	0.460583			
0.465704	0.00570676	0.594501	0.00663338	0.50821	0.00924873	0.513816	0.00696016	0.46058			
0.465701	0.00564861	0.594499	0.00657366	0.508207	0.00916098	0.513813	0.0073739	0.460577			
0.465698	0.00571376	0.594496	0.00680279	0.508204	0.00908753	0.51381	0.00701427	0.460574			
0.465695	0.0056124	0.594493	0.00678882	0.508201	0.00918872	0.513808	0.00725938	0.460571			
0.465692	0.00579354	0.59449	0.00665299	0.508198	0.00909855	0.513805	0.00705736	0.460568			
0.465689	0.00590529	0.594487	0.00673429	0.508195	0.00901772	0.513802	0.00711411	0.460565			
0.465686	0.00579265	0.594484	0.00667156	0.508192	0.00910489	0.513799	0.0070144	0.460562			
0.465683	0.00563224	0.594482	0.00690504	0.508189	0.0089956	0.513796	0.00695544	0.460559			
0.46568	0.00568312	0.594479	0.00670325	0.508186	0.00904112	0.513793	0.00718162	0.460556			
0.465677	0.00570481	0.594476	0.00675838	0.508183	0.00911172	0.513791	0.00707278	0.460553			
0.465674	0.00570762	0.594473	0.00676498	0.50818	0.00902606	0.513788	0.00696144	0.46055			
0.465672	0.00558945	0.59447	0.00673136	0.508177	0.00919295	0.513785	0.00719543	0.460547			
0.465669	0.00569299	0.594467	0.00677586	0.508175	0.00916528	0.513782	0.0071328	0.460544			
0.465666	0.00558894	0.594464	0.00672441	0.508171	0.00900713	0.513779	0.00705664	0.460541			
0.465663	0.00554477	0.594461	0.00656355	0.508169	0.00901812	0.513777	0.00741369	0.460538			
0.46566	0.00567728	0.594458	0.00672992	0.508166	0.00915237	0.513774	0.00706397	0.460535			
0.465657	0.00558761	0.594456	0.00665571	0.508163	0.00919064	0.513771	0.00724322	0.460532			
0.465654	0.00563779	0.594453	0.0067938	0.50816	0.00912606	0.513768	0.00716932	0.460529			
0.465651	0.00564363	0.59445	0.00666991	0.508157	0.00921951	0.513765	0.0072005	0.460526			
0.465648	0.00561277	0.594447	0.0067067	0.508154	0.00903623	0.513763	0.00710256	0.460524			
0.465645	0.00573684	0.594444	0.00679927	0.508151	0.00905436	0.51376	0.00716601	0.460521			
0.465642	0.00559209	0.594441	0.00674215	0.508148	0.00898452	0.513757	0.00714602	0.460518			
0.46564	0.00563357	0.594438	0.00688352	0.508145	0.00904643	0.513754	0.00695886	0.460515			
0.465637	0.0057273	0.594435	0.0067691	0.508142	0.0090335	0.513751	0.00705851	0.460512			
0.465634	0.00567673	0.594433	0.0067504	0.508139	0.00898299	0.513748	0.00698332	0.460509			
0.465631	0.00580432	0.59443	0.00680774	0.508136	0.00898889	0.513746	0.00721709	0.460506			
0.465628	0.0056766	0.594427	0.00680012	0.508133	0.00922785	0.513743	0.0071295	0.460503			
0.465625	0.00569478	0.594424	0.00695354	0.50813	0.00919141	0.51374	0.00719961	0.4605			
0.465622	0.00554439	0.594421	0.00672342	0.508128	0.00921975	0.513737	0.00699644	0.460497			
0.465619	0.0057242	0.594418	0.00677645	0.508125	0.00917218	0.513734	0.0072448	0.460494			
0.465616	0.00570824	0.594415	0.0066321	0.508122	0.0090831	0.513731	0.00725294	0.460492			
0.465613	0.00561629	0.594412	0.00677977	0.508119	0.00890432	0.513728	0.00712174	0.460489			
0.46561	0.00571686	0.59441	0.00673354	0.508116	0.00905694	0.513725	0.00722887	0.460486			
0.465607	0.00573373	0.594407	0.00681086	0.508113	0.00900653	0.513722	0.00724957	0.460483			
0.465605	0.00574846	0.594404	0.00660995	0.50811	0.00897429	0.513719	0.00715057	0.46048			
0.465602	0.0056874	0.594401	0.00663592	0.508107	0.00907375	0.513716	0.0069368	0.460477			
0.465599	0.00562804	0.594398	0.00662762	0.508104	0.0090772	0.513713	0.00721196	0.460474			
0.465596	0.00560734	0.594395	0.00669415	0.508101	0.00920084	0.513711	0.00718721	0.460471			
0.465593	0.0057662	0.594392	0.00683493	0.508098	0.00918211	0.513708	0.00708162	0.460468			
0.46559	0.00554968	0.594389	0.0068214	0.508095	0.00927683	0.513705	0.00716868	0.460465			
0.465587	0.00540921	0.594387	0.0066385	0.508092	0.00898572	0.513702	0.00717455	0.460462			
0.465584	0.00561386	0.594384	0.00665994	0.508089	0.009083	0.513699	0.00719529	0.460459			
0.465582	0.00548777	0.594381	0.00695803	0.508086	0.00893449	0.513696	0.00708227	0.460456			
0.465579	0.00571539	0.594378	0.00667496	0.508084	0.00907817	0.513694	0.00714149	0.460453			
0.465576	0.00560616	0.594375	0.0067364	0.508081	0.00921638	0.513691	0.00708488	0.46045			
0.465573	0.00565766	0.594372	0.00665849	0.508078	0.00901313	0.513688	0.00709259	0.460447			
0.46557	0.0054658	0.59437	0.0068453	0.508075	0.00909475	0.513685	0.00720515	0.460444			
0.465567	0.00560237	0.594367	0.00681805	0.508072	0.00922603	0.513682	0.00714177	0.460442			
0.465564	0.00563098	0.594364	0.0067305	0.508069	0.0092303	0.51368	0.00716012	0.460439			
0.465561	0.00579461	0.594361	0.00679165	0.508066	0.00908596	0.513677	0.00723688	0.460436			
0.465559	0.00583117	0.594358	0.0068796	0.508063	0.00909156	0.513674	0.0071638	0.460433			
0.465556	0.00576702	0.594356	0.0067797	0.50806	0.00901456	0.513671	0.00702517	0.46043			
0.465553	0.0057071	0.594353	0.00678262	0.508057	0.00921544	0.513668	0.00712596	0.460427			
0.46555	0.00560362	0.59435	0.00689326	0.508054	0.00900505	0.513665	0.00719588	0.460424			
0.465547	0.00564507	0.594347	0.00680359	0.508051	0.00917236	0.513662	0.00705027	0.460421			
0.465544	0.00550802	0.594344	0.00676378	0.508048	0.00925074	0.513659	0.00706029	0.460418			
0.465541	0.00563737	0.594341	0.00685746	0.508045	0.00911177	0.513657	0.00708812	0.460415			
0.465538	0.00572562	0.594339	0.00678992	0.508042	0.00915056	0.513654	0.00706987	0.460412			
0.465536	0.00570529	0.594336	0.00680346	0.508039	0.0092863	0.513651	0.00708876	0.460409			
0.465533	0.00588829	0.594333	0.00662392	0.508036	0.00876901	0.513648	0.00714146	0.460406			
0.46553	0.0057492	0.59433	0.00658517	0.508033	0.00931019	0.513645	0.00716663	0.460403			
0.465527	0.00548814	0.594327	0.00665842	0.50803	0.00899903	0.513642	0.00709743	0.4604			
0.465524	0.00554112	0.594324	0.00672625	0.508027	0.00911452	0.513639	0.00710027	0.460397			
0.465521	0.00566265	0.594321	0.00672125	0.508024	0.00900068	0.513636	0.00713824	0.460394			
0.465518	0.00562646	0.594319	0.00693204	0.508021	0.00908918	0.513634	0.00721739	0.460391			
0.465515	0.00563482	0.594316	0.0068048	0.508018	0.00945315	0.513631	0.00720392	0.460388			
0.465512	0.00568945	0.594313	0.00666566	0.508015	0.00909331	0.513628	0.00707885	0.460385			
0.465509	0.00559358	0.59431	0.0066029	0.508012	0.00913778	0.513625	0.00719415	0.460382			
0.465506	0.00550717	0.594307	0.00679874	0.508009	0.00918149	0.513622	0.00702749	0.460379			
0.465504	0.00562309	0.594304	0.00687462	0.508006	0.00939487	0.513619	0.00703611	0.460376			
0.465501	0.00571042	0.594301	0.00660362	0.508003	0.00914903	0.513617	0.00707586	0.460374			
0.465498	0.00572057	0.594298	0.00678938	0.508001	0.00913436	0.513614	0.00706643	0.460371			
0.465495	0.00567424	0.594295	0.0066764	0.507998	0.00895462	0.513611	0.00704947	0.460368			
0.465492	0.00551972	0.594292	0.00679402	0.507995	0.00912863	0.513609	0.00708219	0.460365			
0.465489	0.00568932	0.59429	0.00678908	0.507992	0.00908208	0.513606	0.00731338	0.460362			
0.465486	0.00579331	0.594287	0.00665317	0.507989	0.00900634	0.513603	0.00719104	0.460359			
0.465483	0.00584196	0.594284	0.0067788	0.507986	0.00893568	0.5136	0.00713246	0.460356			
0.465481	0.00572124	0.594281	0.00686144	0.507983	0.00890474	0.513597	0.0072442	0.460353			
0.465478	0.00560976	0.594278	0.00668985	0.50798	0.00891108	0.513594	0.00719365	0.46035			
0.465475	0.00574696	0.594275	0.00688413	0.507977	0.00908959	0.513592	0.00713568	0.460347			
0.465472	0.00586336	0.594272	0.00668676	0.507974	0.00911434	0.513589	0.00700089	0.460344			
0.465469	0.00574553	0.594269	0.00677016	0.507971	0.0092988	0.513586	0.00717526	0.460341			
0.465466	0.00576732	0.594266	0.00654887	0.507968	0.00910457	0.513583	0.00689339	0.460338			
0.465464	0.00559011	0.594263	0.00681193	0.507966	0.0090157	0.51358	0.0070422	0.460335			
0.465461	0.0055602	0.594261	0.00674836	0.507963	0.00900154	0.513577	0.00713683	0.460333			
0.465458	0.00568162	0.594258	0.00688322	0.50796	0.00885307	0.513574	0.00712006	0.46033			
0.465455	0.0055973	0.594256	0.00680418	0.507957	0.00918522	0.513572	0.00701187	0.460327			
0.465452	0.00580071	0.594253	0.00676298	0.507954	0.00912824	0.513569	0.00708695	0.460324			
0.465449	0.00572163	0.59425	0.00686081	0.507951	0.00914368	0.513566	0.00715798	0.460321			
0.465446	0.00555814	0.594247	0.00667904	0.507948	0.00892245	0.513563	0.00710475	0.460318			
0.465443	0.0057725	0.594244	0.0066995	0.507946	0.00911685	0.51356	0.00695643	0.460315			
0.46544	0.00573804	0.594241	0.00670524	0.507943	0.00904958	0.513557	0.00737667	0.460312			
0.465437	0.00573518	0.594238	0.00688754	0.50794	0.0091153	0.513555	0.0070895	0.460309			
0.465434	0.00571748	0.594236	0.00699405	0.507937	0.00886233	0.513552	0.00686514	0.460306			
0.465432	0.00580609	0.594232	0.00651973	0.507934	0.0093205	0.513549	0.00714965	0.460303			
0.465429	0.00566918	0.59423	0.00678032	0.507931	0.00905058	0.513546	0.00699493	0.4603			
0.465426	0.00566379	0.594227	0.0067419	0.507928	0.00893496	0.513543	0.007274	0.460297			
0.465423	0.00560827	0.594224	0.00668856	0.507925	0.00909234	0.513541	0.00731309	0.460294			
0.46542	0.00563791	0.594221	0.00663617	0.507922	0.00912123	0.513537	0.00733183	0.460292			
0.465417	0.00563121	0.594219	0.00655047	0.507919	0.00928491	0.513535	0.00730865	0.460288			
0.465414	0.00575372	0.594216	0.00671755	0.507916	0.00912979	0.513532	0.00697844	0.460286			
0.465411	0.00566005	0.594213	0.00690082	0.507913	0.0091336	0.513529	0.00706323	0.460283			
0.465408	0.00565157	0.59421	0.0066465	0.50791	0.0092507	0.513526	0.00717999	0.46028			
0.465405	0.00560863	0.594207	0.00676216	0.507907	0.00911123	0.513523	0.0072966	0.460277			
0.465403	0.00567724	0.594205	0.00663389	0.507904	0.00908077	0.513521	0.00711331	0.460274			
0.4654	0.00564154	0.594202	0.00677072	0.507901	0.00883714	0.513518	0.00705973	0.460271			
0.465397	0.00564378	0.594199	0.00680856	0.507898	0.009078	0.513515	0.00693819	0.460268			
0.465394	0.00567113	0.594196	0.00664894	0.507895	0.0090396	0.513512	0.00702408	0.460265			
0.465391	0.00578005	0.594193	0.00658914	0.507892	0.00937327	0.513509	0.00715328	0.460262			
0.465388	0.00549239	0.594191	0.00684156	0.507889	0.00913063	0.513506	0.00700713	0.460259			
0.465385	0.00582232	0.594188	0.00670228	0.507886	0.00913556	0.513503	0.00709496	0.460256			
0.465383	0.00550152	0.594185	0.00660125	0.507884	0.00912804	0.5135	0.00732686	0.460253			
0.46538	0.00585735	0.594182	0.00698662	0.507881	0.00899601	0.513498	0.00712439	0.460251			
0.465377	0.00575918	0.594179	0.00683288	0.507878	0.00907432	0.513495	0.00715311	0.460248			
0.465374	0.00582292	0.594176	0.00674526	0.507875	0.00920868	0.513492	0.00718365	0.460245			
0.465371	0.00551966	0.594173	0.00659486	0.507872	0.00891084	0.513489	0.00715446	0.460242			
0.465368	0.00552685	0.594171	0.00664134	0.507869	0.0092491	0.513486	0.00716104	0.460239			
0.465365	0.0055484	0.594168	0.00672168	0.507866	0.00926329	0.513484	0.00703649	0.460236			
0.465362	0.0057173	0.594165	0.00676355	0.507863	0.00913833	0.513481	0.00716629	0.460233			
0.465359	0.00579126	0.594162	0.00670439	0.50786	0.00920988	0.513478	0.00719652	0.46023			
0.465357	0.00554637	0.594159	0.00687733	0.507857	0.00908992	0.513475	0.00736651	0.460227			
0.465354	0.00577742	0.594156	0.00676117	0.507854	0.00932018	0.513472	0.00695596	0.460224			
0.465351	0.00574392	0.594154	0.00673744	0.507851	0.00903442	0.51347	0.00712547	0.460221			
0.465348	0.0057543	0.594151	0.00661036	0.507849	0.00916276	0.513467	0.00730852	0.460218			
0.465345	0.00584036	0.594148	0.00674451	0.507846	0.00908299	0.513464	0.00707489	0.460215			
0.465342	0.00564146	0.594145	0.00680627	0.507843	0.00916578	0.513461	0.00713138	0.460212			
0.465339	0.00559086	0.594142	0.0067083	0.50784	0.00886412	0.513458	0.00723777	0.460209			
0.465336	0.0056136	0.594139	0.00667544	0.507837	0.00909817	0.513455	0.0069751	0.460206			
0.465334	0.00573753	0.594137	0.00679971	0.507834	0.0089645	0.513453	0.00701129	0.460204			
0.465331	0.00575799	0.594134	0.00676841	0.507831	0.00916465	0.51345	0.00704764	0.460201			
0.465328	0.00560399	0.594131	0.0067242	0.507828	0.00897578	0.513447	0.00701601	0.460198			
0.465325	0.00564214	0.594128	0.00675801	0.507825	0.00922236	0.513445	0.00702937	0.460195			
0.465322	0.00580432	0.594125	0.00675244	0.507822	0.00907062	0.513442	0.00714224	0.460192			
0.465319	0.005711	0.594123	0.00678882	0.507819	0.00914099	0.513439	0.0071027	0.460189			
0.465316	0.00558459	0.59412	0.00670022	0.507816	0.00922455	0.513436	0.00715301	0.460186			
0.465313	0.00567929	0.594117	0.00662301	0.507813	0.00927612	0.513433	0.0069019	0.460183			
