lap2_7_samp	cur2_7_samp	lap2_8_samp	cur2_8_samp	lap2_9_samp	cur2_9_samp	lap2_10_samp	cur2_10_samp	lap2_11_samp	cur2_11_samp	sub	ind_delta_vm	ind_t
0.353252	0.00139632			0.816683	0.00182712			14.4484	0.00148513			
0.353249	0.00158576			0.818169	0.00180199			14.4498	0.00138034			
0.353246	0.00125991			0.819658	0.00163466			14.4511	0.00155076			
0.353243	0.0014731			0.821176	0.00185462			14.4525	0.00159116			
0.353241	0.00148261			0.822698	0.00169836			14.4538	0.00155881			
0.353238	0.00159563			0.824221	0.00168945			14.4552	0.00161702			
0.353235	0.00144949			0.825743	0.0018766			14.4565	0.00149216			
0.353232	0.00141576			0.827266	0.00167715			14.4579	0.00155136			
0.353229	0.00133095			0.828789	0.00171431			14.4593	0.00144928			
0.353226	0.0016393			0.830312	0.00172629			14.4606	0.00148601			
0.353223	0.00126246			0.831834	0.00183482			14.462	0.00165496			
0.353221	0.00131715			0.833357	0.00171341			14.4633	0.00144811			
0.353218	0.00134611			0.834879	0.00186535			14.4647	0.00146256			
0.353215	0.00146905			0.836402	0.00163981			14.466	0.00162091			
0.353212	0.00151581			0.837925	0.00184457			14.4674	0.0011857			
0.353209	0.00141724			0.839447	0.00181323			14.4687	0.0014584			
0.353206	0.00141012			0.84097	0.00153773			14.4701	0.00157996			
0.353203	0.00145318			0.842492	0.00169078			14.4714	0.00184687			
0.3532	0.00140699			0.844015	0.00172939			14.4728	0.00142958			
0.353198	0.00146396			0.845537	0.00181167			14.4742	0.00144987			
0.353195	0.00130684			0.84706	0.00190272			14.4755	0.00134221			
0.353192	0.00153626			0.848583	0.00187203			14.4769	0.00151159			
0.353189	0.00119901			0.850105	0.00172875			14.4782	0.00160199			
0.353186	0.00136011			0.851656	0.00177078			14.4795	0.00151397			
0.353183	0.00127941			0.853225	0.00183346			14.4809	0.00142263			
0.35318	0.00150879			0.854795	0.00178929			14.4822	0.00155919			
0.353178	0.00140781			0.856365	0.00179815			14.4836	0.00163044			
0.353175	0.00133401			0.857934	0.00165931			14.4849	0.00166716			
0.353172	0.00140461			0.859504	0.00177816			14.4862	0.00144561			
0.353169	0.00167398			0.861073	0.00174053			14.4876	0.00164615			
0.353166	0.0016103			0.862643	0.00185842			14.4889	0.00174311			
0.353163	0.0017116			0.864213	0.00165792			14.4902	0.00150958			
0.35316	0.00117007			0.865782	0.00182131			14.4916	0.00150356			
0.353157	0.00139776			0.867352	0.00168001			14.4929	0.00119809			
0.353154	0.00151611			0.868922	0.00158981			14.4942	0.00154121			
0.353152	0.00147231			0.870492	0.00175198			14.4956	0.00142019			
0.353149	0.00130457			0.872061	0.00160222			14.4969	0.00141934			
0.353146	0.00135557			0.873631	0.00196579			14.4982	0.00168771			
0.353143	0.00138034			0.875201	0.00184323			14.4996	0.00166726			
0.35314	0.00176121			0.87677	0.00167656			14.5009	0.00134771			
0.353137	0.00137598			0.87834	0.00178216			14.5022	0.00148534			
0.353134	0.00157428			0.87991	0.00137388			14.5036	0.00151282			
0.353131	0.00135092			0.881481	0.00158319			14.5049	0.00163331			
0.353129	0.00157193			0.883095	0.00170744			14.5062	0.00152133			
0.353126	0.0015444			0.884714	0.00193883			14.5076	0.00147669			
0.353123	0.00145102			0.886334	0.00200513			14.5089	0.00166878			
0.35312	0.00132505			0.887954	0.00177262			14.5103	0.00162543			
0.353117	0.00128614			0.889574	0.00169812			14.5116	0.00150306			
0.353114	0.00164561			0.891194	0.00173492			14.5129	0.00139659			
0.353111	0.00151462			0.892814	0.00189308			14.5142	0.00150935			
0.353108	0.00138708			0.894434	0.00201913			14.5155	0.00140381			
0.353105	0.00136722			0.896053	0.00183807			14.5168	0.00127276			
0.353102	0.00156035			0.897673	0.00175527			14.5181	0.00154123			
0.3531	0.00149512			0.899293	0.00177166			14.5195	0.00156063			
0.353097	0.00153865			0.900913	0.00180422			14.5208	0.00144533			
0.353094	0.00167178			0.902533	0.00173995			14.5221	0.00165536			
0.353091	0.00151661			0.904153	0.00181749			14.5234	0.00156382			
0.353088	0.00133149			0.905773	0.00191805			14.5247	0.00155033			
0.353085	0.00167075			0.907393	0.00175564			14.526	0.00160432			
0.353082	0.00164283			0.909012	0.00187337			14.5274	0.00150371			
0.353079	0.00127452			0.910632	0.00172527			14.5287	0.00137161			
0.353077	0.00149668			0.912269	0.00176804			14.53	0.00143328			
0.353074	0.00158388			0.913972	0.00190804			14.5313	0.0016265			
0.353071	0.00160237			0.915676	0.00175806			14.5326	0.00149542			
0.353068	0.00143075			0.91738	0.0018828			14.5339	0.00136777			
0.353065	0.00150359			0.919083	0.00197309			14.5353	0.00164424			
0.353062	0.00153653			0.920787	0.00181915			14.5366	0.00156543			
0.353059	0.0013315			0.922491	0.0018211			14.5379	0.00156781			
0.353056	0.00154165			0.924194	0.0018499			14.5392	0.00157136			
0.353053	0.00126622			0.925898	0.00165285			14.5405	0.00170784			
0.353051	0.00139506			0.927602	0.0018361			14.5419	0.00139734			
0.353048	0.00128891			0.929305	0.00193684			14.5433	0.00153913			
0.353045	0.00142381			0.931009	0.00191708			14.5446	0.00145235			
0.353042	0.00153401			0.932713	0.00167335			14.546	0.00163694			
0.353039	0.00143507			0.934416	0.00183005			14.5474	0.00179968			
0.353036	0.00145817			0.93612	0.00196086			14.5488	0.00141696			
0.353033	0.00165553			0.937824	0.00167795			14.5501	0.00164335			
0.35303	0.00138674			0.939527	0.0019042			14.5515	0.00171033			
0.353028	0.00162771			0.941235	0.00179367			14.5529	0.00137029			
0.353025	0.0013341			0.943055	0.00177931			14.5542	0.00170933			
0.353022	0.00143129			0.944897	0.00183983			14.5556	0.0015972			
0.353019	0.00156934			0.946739	0.00211839			14.557	0.00142586			
0.353016	0.00152274			0.94858	0.00176995			14.5584	0.00137409			
0.353013	0.00134935			0.950422	0.00181268			14.5597	0.00170153			
0.35301	0.00136421			0.952264	0.00178462			14.5611	0.00161929			
0.353007	0.00149826			0.954105	0.00194343			14.5625	0.00147729			
0.353004	0.00142994			0.955947	0.00192013			14.5639	0.00155251			
0.353001	0.0015061			0.957789	0.00167027			14.5652	0.00191076			
0.352999	0.00138202			0.95963	0.00174693			14.5666	0.00172287			
0.352996	0.00147215			0.961472	0.00173017			14.568	0.00157699			
0.352993	0.00146525			0.963314	0.00149981			14.5694	0.0015337			
0.35299	0.00146003			0.965155	0.00186309			14.5707	0.00163819			
0.352987	0.00149522			0.966997	0.00176022			14.5722	0.00146037			
0.352984	0.00140569			0.968839	0.00195852			14.5736	0.00153659			
0.352981	0.00163657			0.970684	0.00169395			14.5751	0.0016084			
0.352978	0.0014992			0.972656	0.00172111			14.5765	0.0014627			
0.352976	0.0012938			0.97465	0.00186216			14.578	0.00147811			
0.352973	0.00134343			0.976643	0.00185275			14.5794	0.00190317			
0.35297	0.00161119			0.978637	0.00175196			14.5809	0.0016864			
0.352967	0.00147989			0.980631	0.00171762			14.5823	0.00180322			
0.352964	0.00139522			0.982625	0.00189323			14.5838	0.00155199			
0.352961	0.0013036			0.984619	0.00166785			14.5852	0.00170938			
0.352958	0.00156018			0.986612	0.00187715			14.5867	0.00148156			
0.352955	0.00166074			0.988606	0.00172139			14.5881	0.0019455			
0.352953	0.00152194			0.9906	0.00179334			14.5896	0.00155523			
0.35295	0.00151325			0.992593	0.00172898			14.591	0.00173996			
0.352947	0.00148555			0.994587	0.00182795			14.5925	0.00168966			
0.352944	0.00153562			0.996581	0.00177967			14.5939	0.00152064			
0.352941	0.00119448			0.998575	0.00175443			14.5954	0.00134516			
0.352938	0.00150056			1.00057	0.00184185			14.5968	0.00172405			
0.352936	0.0015741			1.00265	0.00159552			14.5983	0.0015772			
0.352933	0.00151773			1.00476	0.0016033			14.5998	0.0016503			
0.35293	0.00160149			1.00687	0.00179363			14.6015	0.00173225			
0.352927	0.00149294			1.00898	0.00154323			14.6032	0.00172735			
0.352924	0.0014138			1.01109	0.00172134			14.6048	0.00138955			
0.352921	0.00171286			1.0132	0.00176849			14.6065	0.00166169			
0.352918	0.00125163			1.01531	0.00177228			14.6081	0.00145579			
0.352916	0.00151369			1.01742	0.00138522			14.6098	0.00153271			
0.352913	0.00152037			1.01953	0.00189088			14.6115	0.00159838			
0.35291	0.00148201			1.02164	0.00171381			14.6131	0.00151999			
0.352907	0.00155762			1.02375	0.00195426			14.6148	0.00159161			
0.352904	0.00161654			1.02586	0.00169401			14.6164	0.0014181			
0.352901	0.00170704			1.02797	0.0017936			14.6181	0.00159722			
0.352898	0.00150572			1.03008	0.00182412			14.6198	0.00172432			
0.352895	0.00130739			1.0322	0.00189067			14.6214	0.00159626			
0.352892	0.00148347			1.03438	0.00191464			14.6231	0.00160609			
0.35289	0.001496			1.03656	0.00188863			14.6247	0.00154789			
0.352887	0.00150535			1.03874	0.00185693			14.6264	0.00145012			
0.352884	0.00160502			1.04092	0.00182001			14.6281	0.00142647			
0.352881	0.0014139			1.0431	0.00198404			14.6299	0.00164456			
0.352878	0.00148659			1.04528	0.00192799			14.6317	0.00170159			
0.352875	0.00141934			1.04746	0.00194705			14.6335	0.00168963			
0.352872	0.00166824			1.04963	0.00179863			14.6353	0.00154151			
0.35287	0.00161245			1.05181	0.00199206			14.6371	0.0015074			
0.352867	0.00126392			1.05399	0.00179973			14.6389	0.00149908			
0.352864	0.00147041			1.05617	0.00160953			14.6408	0.00159793			
0.352861	0.00139237			1.05835	0.00180856			14.6426	0.00145331			
0.352858	0.00141896			1.06053	0.00182325			14.6444	0.00160127			
0.352855	0.00136713			1.06271	0.00164442			14.6462	0.00156345			
0.352852	0.00149208			1.06489	0.00169277			14.648	0.00156675			
0.352849	0.00139886			1.06707	0.001657			14.6498	0.0016604			
0.352847	0.00126409			1.06926	0.00182133			14.6516	0.00163903			
0.352844	0.00153586			1.07144	0.00167405			14.6534	0.0016242			
0.352841	0.00145931			1.07362	0.00167177			14.6552	0.00140665			
0.352838	0.00133751			1.0758	0.00184242			14.6571	0.00163932			
0.352835	0.00137185			1.07799	0.0016696			14.6589	0.001409			
0.352832	0.00154973			1.08017	0.00187568			14.6607	0.00139268			
0.35283	0.00148467			1.08235	0.00183906			14.6626	0.00170049			
0.352827	0.00147575			1.08453	0.00179565			14.6645	0.00136581			
0.352824	0.00137119			1.08672	0.00192396			14.6664	0.00152006			
0.352821	0.00136398			1.0889	0.00180207			14.6682	0.0013629			
0.352818	0.00153682			1.09108	0.00177393			14.6701	0.00134227			
0.352815	0.00140291			1.09326	0.00197334			14.672	0.00143604			
0.352812	0.00146617			1.09545	0.00181477			14.6738	0.00155932			
0.35281	0.00133365			1.0976	0.0019649			14.6757	0.00148072			
0.352807	0.00132081			1.0997	0.00169943			14.6776	0.00169487			
0.352804	0.00157347			1.1018	0.00180762			14.6794	0.0017705			
0.352801	0.00141671			1.10389	0.00202599			14.6813	0.00152541			
0.352798	0.00145557			1.10599	0.00171972			14.6832	0.00158974			
0.352795	0.0013759			1.10808	0.00169603			14.685	0.00158235			
0.352792	0.00156708			1.11018	0.00177151			14.6869	0.00152852			
0.35279	0.00159392			1.11227	0.00177307			14.6888	0.00160708			
0.352787	0.00147228			1.11437	0.00188088			14.6907	0.00167095			
0.352784	0.00137638			1.11647	0.00180151			14.6926	0.00152778			
0.352781	0.00150469			1.11856	0.00178585			14.6945	0.00169196			
0.352778	0.00147095			1.12066	0.00184395			14.6963	0.00158879			
0.352775	0.00180225			1.12275	0.00200373			14.6982	0.00168344			
0.352772	0.00139026			1.12485	0.00189258			14.7001	0.00157859			
0.352769	0.00132587			1.12694	0.00186494			14.702	0.00165505			
0.352767	0.00150015			1.12904	0.00175992			14.7039	0.00166468			
0.352764	0.00138128			1.13113	0.00186999			14.7058	0.0016612			
0.352761	0.00134924			1.13311	0.00184008			14.7077	0.00178439			
0.352758	0.001405			1.13504	0.00166211			14.7096	0.00153308			
0.352755	0.00128548			1.13696	0.00178703			14.7115	0.00190262			
0.352752	0.00128388			1.13889	0.00178468			14.7134	0.00175496			
0.352749	0.00165756			1.14081	0.00174478			14.7153	0.00167362			
0.352746	0.00146147			1.14274	0.0019657			14.7172	0.0016441			
0.352744	0.00143571			1.14467	0.00195472			14.7191	0.00155291			
0.352741	0.00163291			1.14659	0.00168699			14.721	0.00161801			
0.352738	0.00152311			1.14852	0.00184863			14.723	0.00172597			
0.352735	0.00166776			1.15045	0.00171931			14.7249	0.00159635			
0.352732	0.00144526			1.15237	0.00187475			14.7269	0.00167484			
0.352729	0.00149545			1.1543	0.00185575			14.7289	0.00148514			
0.352726	0.00132201			1.15623	0.00177006			14.7308	0.00155491			
0.352724	0.00157669			1.15815	0.00183303			14.7328	0.00147485			
0.352721	0.00167312			1.16008	0.00173197			14.7348	0.0016608			
0.352718	0.0013585			1.16201	0.00177098			14.7367	0.00154497			
0.352715	0.00150898			1.16393	0.00178093			14.7387	0.00158816			
0.352712	0.00141841			1.16586	0.00185478			14.7407	0.00156263			
0.352709	0.00145281			1.16773	0.00176811			14.7426	0.00170064			
0.352706	0.00152222			1.16946	0.00193081			14.7446	0.00166527			
0.352703	0.0012968			1.17119	0.00173251			14.7465	0.00172541			
0.3527	0.0015352			1.17292	0.00171338			14.7485	0.00172205			
0.352697	0.0013778			1.17466	0.00179511			14.7505	0.00182246			
0.352695	0.00151802			1.17639	0.00175347			14.7524	0.00174742			
0.352692	0.00141621			1.17812	0.00191319			14.7545	0.0015259			
0.352689	0.00156527			1.17986	0.00196327			14.7565	0.00161868			
0.352686	0.00140737			1.18159	0.00186325			14.7585	0.00171933			
0.352683	0.00144765			1.18332	0.0018074			14.7605	0.00160719			
0.35268	0.00145893			1.18505	0.00194063			14.7626	0.0015432			
0.352677	0.00153109			1.18679	0.00190544			14.7646	0.00163112			
0.352674	0.00127936			1.18852	0.00189032			14.7666	0.00161648			
0.352671	0.00133505			1.19025	0.00169555			14.7686	0.00150963			
0.352668	0.00142445			1.19199	0.0019464			14.7706	0.0015903			
0.352666	0.00153138			1.19372	0.00165678			14.7727	0.00142173			
0.352663	0.00162302			1.19545	0.00193347			14.7747	0.00154405			
0.35266	0.00142791			1.19718	0.00159875			14.7767	0.00161081			
0.352657	0.00161566			1.19892	0.00149934			14.7787	0.00168247			
0.352654	0.00134232			1.20065	0.00168242			14.7808	0.00160182			
0.352651	0.00117796			1.20238	0.00159707			14.7828	0.00157955			
0.352648	0.00166518			1.20397	0.00169458			14.7848	0.00163113			
0.352645	0.00149149			1.20552	0.00158402			14.7869	0.00163451			
0.352643	0.00149571			1.20708	0.00175682			14.7889	0.00156224			
0.35264	0.00148065			1.20864	0.00186347			14.791	0.00145405			
0.352637	0.00152187			1.2102	0.00181056			14.7931	0.00137778			
0.352634	0.00157411			1.21176	0.00177051			14.7951	0.00156309			
0.352631	0.00134559			1.21332	0.00176192			14.7972	0.00160625			
0.352628	0.00143426			1.21488	0.00151484			14.7992	0.00145107			
0.352625	0.00150504			1.21644	0.00194895			14.8013	0.00148709			
0.352622	0.00140469			1.218	0.00163576			14.8034	0.00135934			
0.35262	0.00146757			1.21956	0.00162664			14.8054	0.00152092			
0.352617	0.00156687			1.22112	0.00185486			14.8075	0.00142288			
0.352614	0.00147112			1.22268	0.00185661			14.8095	0.00141902			
0.352611	0.00157454			1.22424	0.00187346			14.8116	0.00187699			
0.352608	0.00123671			1.2258	0.00179385			14.8137	0.00158938			
0.352605	0.00136293			1.22735	0.00199649			14.8157	0.00154136			
0.352602	0.0013988			1.22891	0.00178425			14.8178	0.00143727			
0.352599	0.00128768			1.23047	0.00189916			14.8199	0.00138404			
0.352597	0.00146062			1.23203	0.00171183			14.822	0.00156467			
0.352594	0.0014483			1.23359	0.00204291			14.824	0.00153483			
0.352591	0.00159548			1.23515	0.00181117			14.8261	0.00136564			
0.352588	0.00159308			1.23671	0.00164734			14.8282	0.00150942			
0.352585	0.00144073			1.23821	0.00192687			14.8303	0.00154824			
0.352582	0.00145305			1.23963	0.00192692			14.8324	0.00173921			
0.352579	0.00155539			1.24105	0.00179056			14.8344	0.00145572			
0.352576	0.00169278			1.24247	0.00181832			14.8365	0.00148038			
0.352573	0.00159783			1.24389	0.00184336			14.8386	0.00164972			
0.352571	0.00166919			1.24531	0.00176414			14.8407	0.00151364			
0.352568	0.0015347			1.24674	0.00180701			14.8428	0.00139246			
0.352565	0.00172157			1.24816	0.0016688			14.8448	0.00150761			
0.352562	0.00168904			1.24958	0.00179937			14.8469	0.00154642			
0.352559	0.00144132			1.251	0.00171424			14.849	0.0013858			
0.352556	0.00145895			1.25242	0.00198357			14.851	0.00149439			
0.352553	0.00164853			1.25384	0.00190471			14.853	0.00141607			
0.35255	0.00154207			1.25526	0.00172664			14.855	0.00155551			
0.352547	0.00141236			1.25668	0.00177156			14.857	0.00123652			
0.352545	0.00164054			1.2581	0.00163708			14.8591	0.00148237			
0.352542	0.00169242			1.25953	0.00178491			14.8611	0.00146333			
0.352539	0.00162046			1.26095	0.00184411			14.8631	0.00166917			
0.352536	0.00149477			1.26237	0.00162234			14.8651	0.00151228			
0.352533	0.00150259			1.26379	0.00209297			14.8672	0.00159975			
0.35253	0.0015864			1.26521	0.00172036			14.8692	0.00144556			
0.352528	0.00159514			1.26663	0.00177713			14.8712	0.0014652			
0.352525	0.00137566			1.26805	0.00186644			14.8732	0.00138286			
0.352522	0.00174697			1.26947	0.001734			14.8752	0.00154057			
0.352519	0.00159441			1.27089	0.00157615			14.8773	0.00161135			
0.352516	0.00150547			1.27231	0.00157644			14.8793	0.00167036			
0.352513	0.00144026			1.27371	0.00184416			14.8813	0.0017069			
0.35251	0.00145683			1.27498	0.0019506			14.8832	0.00152799			
0.352507	0.00127739			1.27624	0.00168714			14.8852	0.00147598			
0.352504	0.00164086			1.2775	0.00174045			14.8871	0.00161301			
0.352501	0.00116131			1.27876	0.00180028			14.889	0.0014622			
0.352498	0.00142991			1.28001	0.00174201			14.891	0.00155942			
0.352496	0.00127027			1.28127	0.00155874			14.8929	0.00156468			
0.352493	0.00137072			1.28253	0.00174442			14.8948	0.00170011			
0.35249	0.00148235			1.28379	0.00190525			14.8967	0.00164663			
0.352487	0.00133512			1.28505	0.00168185			14.8987	0.0016015			
0.352484	0.00169602			1.28631	0.00176098			14.9006	0.00160354			
0.352481	0.0016051			1.28757	0.00164412			14.9025	0.00161878			
0.352478	0.00142404			1.28883	0.00170994			14.9044	0.00144468			
0.352475	0.00143189			1.29009	0.00175788			14.9064	0.00119759			
0.352472	0.00143254			1.29134	0.00180434			14.9083	0.00153885			
0.35247	0.00138993			1.2926	0.00202286			14.9102	0.00178055			
0.352467	0.00146868			1.29386	0.00166421			14.9121	0.00177811			
0.352464	0.00136218			1.29512	0.00176407			14.9141	0.00181891			
0.352461	0.00155157			1.29638	0.00180636			14.916	0.00159377			
0.352458	0.00154565			1.29764	0.00184653			14.9178	0.00164894			
0.352455	0.00149752			1.2989	0.00173657			14.9196	0.00151183			
0.352452	0.00134043			1.30016	0.00172165			14.9213	0.00165068			
0.352449	0.00139531			1.30141	0.00152545			14.923	0.00171718			
0.352446	0.00147374			1.30267	0.00159872			14.9248	0.00179564			
0.352444	0.00160878			1.30393	0.00192848			14.9265	0.00167535			
