lap4_13_samp	cur4_13_samp	lap4_14_samp	cur4_14_samp	lap4_15_samp	cur4_15_samp	lap4_16_samp	cur4_16_samp	sub2	ind_t	ind_delta_vm
		17.3546	0.0035951	17.055	0.00353376					
		17.3546	0.00368652	17.0574	0.00361494					
		17.3546	0.00347448	17.0598	0.00373459					
		17.3546	0.00356891	17.0622	0.00358705					
		17.3546	0.00380541	17.0646	0.00366392					
		17.3546	0.00359255	17.067	0.00364175					
		17.3546	0.00377156	17.0694	0.0034895					
		17.3546	0.00373186	17.0718	0.00360706					
		17.3546	0.00368232	17.0743	0.00367183					
		17.3546	0.0034605	17.0771	0.00369508					
		17.3546	0.00366602	17.0798	0.00361977					
		17.3546	0.0036573	17.0826	0.00360312					
		17.3546	0.00364755	17.0853	0.00350818					
		17.3546	0.00358814	17.0881	0.00358076					
		17.3546	0.00349069	17.0908	0.0034481					
		17.3546	0.00373085	17.0936	0.00371461					
		17.3546	0.00368912	17.0963	0.00353768					
		17.3546	0.00350651	17.0991	0.00370976					
		17.3546	0.00378544	17.1018	0.00369835					
		17.3546	0.00360645	17.1045	0.00363144					
		17.3546	0.00354192	17.1073	0.00345963					
		17.3546	0.003589	17.1101	0.00349566					
		17.3546	0.00370185	17.1129	0.00347567					
		17.3546	0.00341298	17.1157	0.00353221					
		17.3546	0.00362587	17.1185	0.00369689					
		17.3546	0.00376362	17.1212	0.00361895					
		17.3546	0.00380327	17.124	0.00350982					
		17.3546	0.00359777	17.1268	0.00351243					
		17.3546	0.00371242	17.1296	0.00376552					
		17.3546	0.00352763	17.1324	0.00372634					
		17.3546	0.00369345	17.1352	0.00364228					
		17.3546	0.00368417	17.138	0.0037606					
		17.3546	0.00354231	17.1406	0.00372553					
		17.3546	0.0035211	17.1433	0.00382823					
		17.3546	0.00335544	17.146	0.00370256					
		17.3546	0.00366978	17.1487	0.00369077					
		17.3546	0.00368902	17.1513	0.00361625					
		17.3546	0.0037374	17.154	0.00375881					
		17.3546	0.00343332	17.1567	0.00356964					
		17.3546	0.00374828	17.1593	0.00353965					
		17.3546	0.00347404	17.162	0.00341843					
		17.3546	0.00352863	17.1647	0.00362604					
		17.3546	0.00372165	17.1673	0.0037984					
		17.3546	0.00351541	17.17	0.00359084					
		17.3546	0.00354905	17.1727	0.00362073					
		17.3546	0.00365553	17.1752	0.00375734					
		17.3546	0.00370025	17.1776	0.00368091					
		17.3546	0.00348409	17.18	0.00357401					
		17.3546	0.00356706	17.1824	0.00357817					
		17.3546	0.00361024	17.1848	0.00369078					
		17.3546	0.00367315	17.1872	0.00380962					
		17.3546	0.00344465	17.1896	0.00353628					
		17.3546	0.00345576	17.192	0.00368454					
		17.3546	0.00367277	17.1944	0.00368981					
		17.3546	0.00384073	17.1968	0.00356721					
		17.3546	0.00376057	17.1992	0.00360096					
		17.3546	0.00382056	17.2016	0.00370316					
		17.3546	0.00349814	17.204	0.0036282					
		17.3546	0.00352959	17.2064	0.00330473					
		17.3546	0.0037543	17.2088	0.0035568					
		17.3546	0.00367905	17.211	0.00359266					
		17.3546	0.00357619	17.2132	0.00346079					
		17.3546	0.00363283	17.2154	0.00355444					
		17.3546	0.00379089	17.2176	0.00357358					
		17.3546	0.00380657	17.2199	0.00384109					
		17.3546	0.00361526	17.2221	0.00361326					
		17.3546	0.00358595	17.2243	0.00374513					
		17.3546	0.0035827	17.2265	0.00394798					
		17.3546	0.0034882	17.2287	0.00383019					
		17.3546	0.00374486	17.2309	0.00374023					
		17.3546	0.00351827	17.2331	0.00369216					
		17.3546	0.00376525	17.2353	0.00367396					
		17.3546	0.00344503	17.2376	0.00364393					
		17.3546	0.00353628	17.2398	0.00351996					
		17.3546	0.00357258	17.242	0.00365382					
		17.3546	0.003559	17.2442	0.00352126					
		17.3546	0.00349003	17.2462	0.00363566					
		17.3546	0.00361317	17.2482	0.00364714					
		17.3546	0.00376505	17.2501	0.00364229					
		17.3546	0.00364928	17.2521	0.00376155					
		17.3546	0.00379889	17.2541	0.00371494					
		17.3546	0.00355027	17.2561	0.00350146					
		17.3546	0.00354624	17.2581	0.00363177					
		17.3546	0.00352511	17.2601	0.00366287					
		17.3546	0.00355372	17.262	0.0035325					
		17.3546	0.0036792	17.264	0.0035949					
		17.3546	0.00357785	17.266	0.00378098					
		17.3546	0.00367276	17.268	0.00377086					
		17.3546	0.00353595	17.27	0.00364744					
		17.3546	0.00354874	17.272	0.0035636					
		17.3546	0.00363722	17.2739	0.0035914					
		17.3546	0.00370837	17.2759	0.0036894					
		17.3546	0.00343999	17.2779	0.00364939					
		17.3546	0.00340567	17.2799	0.00361628					
		17.3546	0.0035299	17.2818	0.00344562					
		17.3546	0.00373896	17.2835	0.00375394					
		17.3546	0.00348681	17.2852	0.00361791					
		17.3546	0.00374695	17.2869	0.00366298					
		17.3546	0.00357413	17.2886	0.00359217					
		17.3546	0.00369447	17.2904	0.00375113					
		17.3546	0.00364687	17.2921	0.00357146					
		17.3546	0.00359029	17.2938	0.00375987					
		17.3546	0.0036759	17.2955	0.0036579					
		17.3546	0.00353171	17.2972	0.00379945					
		17.3546	0.00362757	17.2989	0.0037319					
		17.3546	0.00354569	17.3007	0.00346189					
		17.3546	0.00364503	17.3024	0.00355577					
		17.3546	0.00368255	17.3041	0.00364964					
		17.3546	0.00339114	17.3058	0.00347832					
		17.3546	0.00352973	17.3075	0.00379121					
		17.3546	0.00372312	17.3092	0.00369659					
		17.3546	0.00353091	17.311	0.00379025					
		17.3546	0.0037065	17.3127	0.0035512					
		17.3546	0.00365165	17.3144	0.0038011					
		17.3546	0.00380487	17.3161	0.00365856					
		17.3546	0.0034453	17.3178	0.00354848					
		17.3546	0.00371175	17.3195	0.00360932					
		17.3546	0.00361111	17.3213	0.00376162					
		17.3546	0.00370152	17.3227	0.00358918					
		17.3546	0.0036556	17.3241	0.00372699					
		17.3546	0.00350147	17.3254	0.00365424					
		17.3546	0.00350155	17.3268	0.00367913					
		17.3546	0.00369953	17.3282	0.00378321					
		17.3546	0.00358564	17.3295	0.00382783					
		17.3546	0.00357591	17.3309	0.00359306					
		17.3546	0.00358405	17.3323	0.00370067					
		17.3546	0.00368587	17.3337	0.00370015					
		17.3546	0.00374649	17.335	0.0036651					
		17.3546	0.00359503	17.3364	0.00373088					
		17.3546	0.00359224	17.3378	0.00374802					
		17.3546	0.00370723	17.3392	0.00367137					
		17.3546	0.00362877	17.3405	0.00368926					
		17.3546	0.00361421	17.3419	0.00368066					
		17.3546	0.00348208	17.3433	0.00361105					
		17.3546	0.00364344	17.3447	0.00354043					
		17.3546	0.00360336	17.346	0.0036594					
		17.3546	0.0035539	17.3474	0.00378962					
		17.3546	0.00382472	17.3488	0.00366575					
		17.3546	0.00370732	17.3501	0.00364138					
		17.3546	0.00371806	17.3515	0.00353972					
		17.3546	0.00356461	17.3529	0.00346851					
		17.3546	0.00365557	17.3543	0.00375014					
		17.3546	0.00354345	17.3556	0.00382292					
		17.3546	0.00364853	17.357	0.00356544					
		17.3546	0.00362002	17.3584	0.00369717					
		17.3546	0.00358047	17.3598	0.00356627					
		17.3546	0.00369754	17.3611	0.00354888					
		17.3546	0.00364187	17.3625	0.00380607					
		17.3546	0.0036145	17.3639	0.00370083					
		17.3546	0.00353876	17.3652	0.00365294					
		17.3546	0.00349312	17.3666	0.00369988					
		17.3546	0.00371065	17.368	0.00371936					
		17.3546	0.00358837	17.3694	0.00344466					
		17.3546	0.00357055	17.3707	0.00349364					
		17.3546	0.00348064	17.3721	0.00346841					
		17.3546	0.00385265	17.3735	0.00389852					
		17.3546	0.00373777	17.3749	0.00342366					
		17.3546	0.00363069	17.376	0.00369198					
		17.3546	0.0036757	17.3768	0.00345546					
		17.3546	0.00369995	17.3776	0.00384912					
		17.3546	0.00359684	17.3784	0.00341826					
		17.3546	0.00373528	17.3792	0.00371259					
		17.3546	0.00357531	17.38	0.00365883					
		17.3546	0.0038008	17.3808	0.00355838					
		17.3546	0.00356532	17.3816	0.00364422					
		17.3546	0.0036804	17.3824	0.00340522					
		17.3546	0.00350738	17.3832	0.00350875					
		17.3546	0.00378969	17.384	0.00361409					
		17.3546	0.00371972	17.3848	0.00352916					
		17.3546	0.00372578	17.3856	0.00346095					
		17.3546	0.00359692	17.3864	0.00368362					
		17.3546	0.00365056	17.3872	0.00374818					
		17.3546	0.00373618	17.388	0.00355665					
		17.3546	0.00373743	17.3888	0.00368458					
		17.3546	0.00351949	17.3896	0.00359419					
		17.3546	0.00362009	17.3904	0.00393576					
		17.3546	0.00367995	17.3912	0.00380273					
		17.3546	0.00340337	17.392	0.0036473					
		17.3546	0.00355618	17.3928	0.00377306					
		17.3546	0.00355149	17.3936	0.00360185					
		17.3546	0.00348537	17.3944	0.00373499					
		17.3546	0.00365501	17.3952	0.00368606					
		17.3546	0.0037039	17.396	0.00369708					
		17.3546	0.00374398	17.3968	0.00371281					
		17.3546	0.00364085	17.3976	0.00342013					
		17.3546	0.00352425	17.3984	0.00354321					
		17.3546	0.00380498	17.3992	0.00376597					
		17.3546	0.00345317	17.4	0.00363726					
		17.3546	0.00347829	17.4009	0.00363307					
		17.3546	0.00392913	17.4017	0.00360625					
		17.3546	0.00384249	17.4025	0.00359827					
		17.3546	0.00372631	17.4033	0.00395989					
		17.3546	0.00372582	17.4041	0.00359043					
		17.3546	0.00366547	17.4049	0.00379008					
		17.3546	0.00370793	17.4057	0.00380795					
		17.3546	0.00364771	17.4065	0.00360578					
		17.3546	0.00354551	17.4073	0.00364869					
		17.3546	0.0034746	17.4081	0.00357482					
		17.3546	0.00336206	17.4089	0.00356485					
		17.3546	0.0036063	17.4097	0.00375851					
		17.3546	0.00365613	17.4105	0.00357176					
		17.3546	0.00357865	17.4113	0.00360375					
		17.3546	0.00376481	17.4121	0.00362148					
		17.3546	0.0035747	17.4129	0.00369954					
		17.3546	0.00363617	17.4137	0.00353134					
		17.3546	0.00360952	17.4145	0.00364061					
		17.3546	0.00358428	17.4153	0.00366407					
		17.3546	0.0037599	17.4161	0.0036011					
		17.3546	0.00348791	17.4169	0.00385126					
		17.3546	0.00357627	17.4177	0.00362233					
		17.3546	0.00356278	17.4185	0.00367577					
		17.3546	0.0034958	17.4193	0.00350597					
		17.3546	0.00360187	17.4201	0.00375374					
		17.3546	0.00367763	17.4209	0.00358363					
		17.3546	0.00356391	17.4217	0.00365588					
		17.3546	0.00356045	17.4225	0.00349903					
		17.3546	0.00357601	17.4233	0.00375246					
		17.3546	0.00351475	17.4241	0.00358082					
		17.3546	0.0036377	17.4249	0.00380401					
		17.3546	0.00384194	17.4257	0.00388297					
		17.3546	0.00337932	17.4265	0.00359332					
		17.3546	0.00348977	17.4273	0.0037649					
		17.3546	0.00346061	17.4281	0.00360864					
		17.3546	0.00375119	17.4289	0.00389412					
		17.3546	0.00368518	17.4297	0.00361085					
		17.3546	0.00361682	17.4305	0.00384439					
		17.3546	0.00359865	17.4313	0.00364894					
		17.3546	0.00367398	17.4321	0.00387621					
		17.3546	0.00368061	17.4329	0.003702					
		17.3546	0.00366373	17.4337	0.00366102					
		17.3546	0.00356485	17.4345	0.00360321					
		17.3546	0.00362703	17.4353	0.00363002					
		17.3546	0.00391424	17.4361	0.00343349					
		17.3546	0.00377866	17.4369	0.00362077					
		17.3546	0.00364712	17.4377	0.00348251					
		17.3546	0.00345663	17.4385	0.00373436					
		17.3546	0.00373493	17.4393	0.00359145					
		17.3546	0.00374969	17.4401	0.0037336					
		17.3546	0.00364646	17.4409	0.00361147					
		17.3546	0.00368163	17.4417	0.00371652					
		17.3546	0.00355785	17.4425	0.00344662					
		17.3546	0.0034914	17.4433	0.00372121					
		17.3546	0.0036455	17.4441	0.0037275					
		17.3546	0.00342597	17.4449	0.0035315					
		17.3546	0.00361715	17.4457	0.00357916					
		17.3546	0.00382228	17.4465	0.00362463					
		17.3546	0.0036216	17.4473	0.00366381					
		17.3546	0.00354134	17.4481	0.00374255					
		17.3546	0.00360347	17.4489	0.00374185					
		17.3546	0.00355887	17.4497	0.00381047					
		17.3546	0.00365995	17.4505	0.0036322					
		17.3546	0.00371061	17.4513	0.00377415					
		17.3546	0.00354521	17.4516	0.00363407					
		17.3546	0.00360335	17.452	0.00354462					
		17.3546	0.00364387	17.4523	0.00372239					
		17.3546	0.00356937	17.4527	0.00359094					
		17.3546	0.00358285	17.453	0.00356015					
		17.3546	0.00368446	17.4533	0.00381842					
		17.3546	0.00372173	17.4537	0.00356609					
		17.3546	0.00364133	17.454	0.00352571					
		17.3546	0.00360737	17.4544	0.00366755					
		17.3546	0.00353203	17.4547	0.00347879					
		17.3546	0.0033378	17.4551	0.00362584					
		17.3546	0.00380238	17.4554	0.00356831					
		17.3546	0.00356911	17.4557	0.00362241					
		17.3546	0.00372912	17.4561	0.00386922					
		17.3546	0.00377533	17.4564	0.00348449					
		17.3546	0.00359475	17.4568	0.00378687					
		17.3546	0.00355537	17.4571	0.00357044					
		17.3546	0.0034542	17.4575	0.0038278					
		17.3546	0.00343307	17.4578	0.00364699					
		17.3546	0.00359198	17.4581	0.00368798					
		17.3546	0.00371501	17.4585	0.00381133					
		17.3546	0.00340736	17.4588	0.00349358					
		17.3546	0.00345308	17.4592	0.00371551					
		17.3546	0.00368229	17.4595	0.00361216					
		17.3546	0.00359355	17.4599	0.00370933					
		17.3546	0.00363608	17.4602	0.00358975					
		17.3546	0.00345891	17.4605	0.00363174					
		17.3546	0.00381616	17.4609	0.00386414					
		17.3546	0.00365147	17.4612	0.0036316					
		17.3546	0.00366427	17.4616	0.00362255					
		17.3546	0.00369806	17.4619	0.00355935					
		17.3546	0.00344982	17.4623	0.00357036					
		17.3546	0.00331762	17.4626	0.00372239					
		17.3546	0.00349738	17.463	0.00353674					
		17.3546	0.00368388	17.4633	0.00365142					
		17.3546	0.00381766	17.4636	0.003595					
		17.3546	0.00358172	17.464	0.00344101					
		17.3546	0.00375254	17.4643	0.00350892					
		17.3546	0.00355828	17.4647	0.00359449					
		17.3546	0.00366653	17.465	0.00371115					
		17.3546	0.00357398	17.4654	0.00351985					
		17.3546	0.00368712	17.4657	0.00365452					
		17.3546	0.00364463	17.466	0.00384332					
		17.3546	0.00363847	17.4664	0.00366377					
		17.3546	0.00352293	17.4667	0.00348155					
		17.3546	0.00364857	17.4671	0.00364752					
		17.3546	0.00357556	17.4674	0.00364844					
		17.3546	0.00343889	17.4678	0.00365654					
		17.3546	0.00363208	17.4681	0.00355851					
		17.3546	0.00363732	17.4684	0.00355257					
		17.3546	0.00369403	17.4688	0.00354128					
		17.3546	0.00336644	17.4691	0.00349662					
		17.3546	0.00347073	17.4695	0.00346153					
		17.3546	0.00346374	17.4698	0.00359424					
		17.3546	0.00377434	17.4702	0.00356334					
		17.3546	0.00387777	17.4705	0.00373424					
		17.3546	0.00364027	17.4708	0.00347295					
		17.3546	0.00361744	17.4712	0.0036843					
		17.3546	0.00360911	17.4715	0.00366893					
		17.3546	0.00353784	17.4719	0.003684					
		17.3546	0.00357712	17.4722	0.00348013					
		17.3546	0.00358819	17.4726	0.00375629					
		17.3546	0.00342592	17.4729	0.00365746					
		17.3546	0.00351751	17.4733	0.00372598					
		17.3546	0.00353521	17.4736	0.00350123					
		17.3546	0.00365513	17.4739	0.00372478					
		17.3546	0.00369635	17.4743	0.00374315					
		17.3546	0.00367609	17.4746	0.00353445					
		17.3546	0.00368822	17.475	0.00360815					
		17.3546	0.00363279	17.4753	0.0036331					
		17.3546	0.00355879	17.4757	0.00368637					
		17.3546	0.00367889	17.476	0.00361581					
		17.3546	0.00350447	17.4763	0.00363672					
		17.3546	0.00375784	17.4767	0.00352377					
		17.3546	0.00361602	17.477	0.00361524					
		17.3546	0.00363653	17.4774	0.00354092					
		17.3546	0.00352803	17.4777	0.0035929					
		17.3546	0.00373656	17.4781	0.00340473					
		17.3546	0.00348378	17.4784	0.00358628					
		17.3546	0.00349714	17.4787	0.00353878					
		17.3546	0.00364348	17.4791	0.00376107					
		17.3546	0.00361114	17.4794	0.00361574					
		17.3546	0.00357287	17.4798	0.00383397					
		17.3546	0.00367762	17.4801	0.00369822					
		17.3546	0.00358463	17.4805	0.00367911					
		17.3546	0.00354413	17.4808	0.00351525					
		17.3546	0.00365776	17.4811	0.0037026					
		17.3546	0.00378554	17.4815	0.00371649					
		17.3546	0.00353152	17.4818	0.00363185					
		17.3546	0.00372455	17.4822	0.00361794					
		17.3546	0.00357521	17.4825	0.00371517					
		17.3546	0.00353961	17.4829	0.00376937					
		17.3546	0.00361883	17.4832	0.00379075					
		17.3546	0.00362312	17.4836	0.00357929					
		17.3546	0.00368413	17.4839	0.00361137					
		17.3546	0.00354657	17.4842	0.00366439					
		17.3546	0.00343528	17.4846	0.00368639					
		17.3546	0.00347203	17.4849	0.00376156					
		17.3546	0.00360378	17.4853	0.00366604					
		17.3546	0.00376846	17.4856	0.00334166					
		17.3546	0.00373813	17.4856	0.00359706					
		17.3546	0.00368333	17.4856	0.00380388					
		17.3546	0.00362195	17.4856	0.00372642					
		17.3546	0.00342958	17.4856	0.00353457					
		17.3546	0.00354801	17.4856	0.00371905					
		17.3546	0.00373153	17.4856	0.00357087					
		17.3546	0.00355665	17.4856	0.00368105					
		17.3546	0.0035612	17.4856	0.00373602					
		17.3546	0.00352475	17.4856	0.00355853					
		17.3546	0.00369183	17.4856	0.00364125					
		17.3546	0.00361352	17.4856	0.00376225					
		17.3546	0.00355708	17.4856	0.003518					
		17.3546	0.00360629	17.4856	0.00370292					
		17.3546	0.00366888	17.4856	0.00371262					
		17.3546	0.00357356	17.4856	0.00376481					
		17.3546	0.0035636	17.4856	0.00356218					
		17.3546	0.00351936	17.4856	0.00355771					
		17.3546	0.00357971	17.4856	0.0036767					
		17.3546	0.00367275	17.4856	0.00378986					
		17.3546	0.00349783	17.4856	0.00358837					
		17.3546	0.00364275	17.4856	0.00360439					
		17.3546	0.00351988	17.4856	0.00365726					
		17.3546	0.00340186	17.4856	0.00369216					
		17.3546	0.00343106	17.4856	0.00361367					
		17.3546	0.00353152	17.4856	0.00344859					
		17.3546	0.00357368	17.4856	0.00360818					
		17.3546	0.00364537	17.4856	0.00365122					
		17.3546	0.00364847	17.4856	0.00346999					
		17.3546	0.00350121	17.4856	0.0037068					
		17.3546	0.00358098	17.4856	0.00355919					
		17.3546	0.00339764	17.4856	0.00384286					
		17.3546	0.00366257	17.4856	0.00361523					
		17.3546	0.00364793	17.4856	0.00378934					
		17.3546	0.00352702	17.4856	0.00383792					
		17.3546	0.00368625	17.4856	0.00356883					
		17.3546	0.00366516	17.4856	0.00370096					
		17.3546	0.00355379	17.4856	0.00357126					
		17.3546	0.00376372	17.4856	0.00360883					
		17.3546	0.00366488	17.4856	0.0038579					
		17.3546	0.00353798	17.4856	0.00374334					
		17.3546	0.00367458	17.4856	0.00375182					
		17.3546	0.00357797	17.4856	0.00364667					
		17.3546	0.00371018	17.4856	0.00343514					
		17.3546	0.00367888	17.4856	0.00328506					
		17.3546	0.00387968	17.4856	0.00361373					
		17.3546	0.0037169	17.4856	0.00348222					
		17.3546	0.00355642	17.4856	0.0037365					
		17.3546	0.00349368	17.4856	0.0035969					
		17.3546	0.00368515	17.4856	0.0037585					
		17.3546	0.00359792	17.4856	0.00359094					
		17.3546	0.00366245	17.4856	0.00353581					
		17.3546	0.00356671	17.4856	0.00355668					
		17.3546	0.00385377	17.4856	0.00352664					
		17.3546	0.00338737	17.4856	0.00356144					
		17.3546	0.00369955	17.4856	0.0038573					
		17.3546	0.00367027	17.4856	0.00349319					
		17.3546	0.00358422	17.4856	0.00370638					
		17.3546	0.00369863	17.4856	0.0036499					
		17.3546	0.0038292	17.4856	0.00380482					
		17.3546	0.00356102	17.4856	0.00339683					
		17.3546	0.00361164	17.4856	0.00380105					
		17.3546	0.00365237	17.4856	0.00361488					
		17.3546	0.00366406	17.4856	0.0037205					
		17.3546	0.0036535	17.4856	0.00373822					
		17.3546	0.00369793	17.4856	0.00364556					
		17.3546	0.00358003	17.4856	0.00349353					
		17.3546	0.00345207	17.4856	0.00364139					
		17.3546	0.0035503	17.4856	0.00364853					
		17.3546	0.00324993	17.4856	0.00364872					
		17.3546	0.00374148	17.4856	0.00356259					
		17.3546	0.00366312	17.4856	0.00371672					
		17.3546	0.00365243	17.4856	0.00345489					
		17.3546	0.00374319	17.4856	0.00355689					
		17.3546	0.00345793	17.4856	0.00343309					
		17.3546	0.00396874	17.4856	0.00363601					
		17.3546	0.00369822	17.4856	0.003734					
		17.3546	0.0036784	17.4856	0.00374944					
		17.3546	0.00337771	17.4856	0.00360759					
		17.3546	0.00349919	17.4856	0.00361395					
		17.3546	0.00358607	17.4856	0.00341302					
		17.3546	0.00357408	17.4856	0.00361341					
		17.3546	0.00369851	17.4856	0.00365662					
		17.3546	0.00362329	17.4856	0.00361365					
		17.3546	0.00367002	17.4856	0.00368532					
		17.3546	0.00373745	17.4856	0.00354942					
		17.3546	0.00361014	17.4856	0.00354788					
		17.3546	0.00376915	17.4856	0.00361784					
		17.3546	0.00360398	17.4856	0.00352447					
		17.3546	0.00364627	17.4856	0.00378611					
		17.3546	0.00366234	17.4856	0.00364348					
		17.3546	0.00346771	17.4856	0.00359581					
		17.3546	0.00394876	17.4856	0.00358021					
		17.3546	0.00364241	17.4856	0.00357304					
		17.3546	0.00355412	17.4856	0.00368383					
