lap2_9_samp	lap2_9b_samp	lap2_10_samp	lap2_11_samp	lap2_12_samp	lap2_13_samp	cur2_9_samp	cur2_9b_samp	cur2_10_samp	cur2_11_samp	cur2_12_samp	cur2_13_samp	rp48	rp1423
0.133534	0.2678	0.264725	0.195654	0.368516	0.149299	-0.000697567	-0.000639657	-0.000429239	-0.000431923	-0.000342424	-0.000448026		
0.134416	0.2696	0.266059	0.196766	0.369878	0.151316	-0.000412976	-0.00039111	-0.000428868	-0.000605382	-0.000416383	-0.00044874		
0.135298	0.2714	0.267394	0.197877	0.371241	0.153333	-0.00052973	-0.000345714	-0.000321787	-0.00041931	-0.000345011	-0.00044647		
0.13618	0.2733	0.268728	0.198989	0.372603	0.15535	-0.000348133	-0.000396444	-0.000559793	-0.000544372	-0.000583729	-0.00049744		
0.137061	0.2751	0.270062	0.2001	0.373967	0.157367	-0.00075044	-0.000452779	-0.000239614	-0.000378974	-0.000537533	-0.000473839		
0.137943	0.2769	0.271396	0.201212	0.375391	0.159384	-0.000269402	-0.000504524	-0.000426714	-0.000585018	-0.000465842	-0.00035927		
0.138825	0.2788	0.272731	0.202323	0.376827	0.161401	-0.000339779	-0.000549112	-0.00039395	-0.000459167	-0.000465594	-0.000183497		
0.139707	0.2806	0.274065	0.203435	0.378264	0.163418	-0.000603282	-0.000582995	-0.000417221	-0.000372308	-0.000473236	-0.00044452		
0.140589	0.2824	0.275399	0.204546	0.3797	0.165435	-0.000225121	-0.000493086	-0.000201277	-0.000366205	-0.000337799	-0.00068701		
0.141471	0.2843	0.276733	0.205658	0.381137	0.167452	-0.000525814	-0.000500188	-0.000395677	-0.000436592	-0.000552635	-0.00049697		
0.142352	0.2861	0.278067	0.20677	0.382573	0.169377	-0.000448382	-0.000455744	-0.000380034	-0.000523831	-0.000485204	-0.000613268		
0.143234	0.2879	0.279401	0.207881	0.38401	0.17126	-0.000411458	-0.000268732	-0.000461073	-0.000297774	-0.000534333	-0.000234099		
0.144116	0.2898	0.280736	0.208993	0.385447	0.173144	-0.000409487	-0.000317342	-0.000257585	-0.000439396	-0.000624864	-0.000384862		
0.144998	0.2916	0.28207	0.210104	0.386883	0.175027	-0.000390905	-0.000431547	-0.000322418	-0.000228144	-0.000453984	-0.000534568		
0.145879	0.2934	0.283404	0.211216	0.38832	0.176911	-0.000320229	-0.000291938	-0.000567565	-0.000650613	-0.000187553	-0.000343452		
0.146761	0.2952	0.284738	0.212327	0.389756	0.178794	-0.00053694	-0.000529228	-0.000394661	-0.000499007	-0.000449884	-0.000393747		
0.147643	0.2967	0.286072	0.213439	0.391193	0.180677	-0.000470807	-0.000634706	-0.000354312	-0.000387609	-0.000445368	-0.000356907		
0.148525	0.2981	0.287406	0.21455	0.392629	0.182561	-0.000335314	-0.000258333	-0.000285031	-0.000581673	-0.00041276	-0.000417307		
0.149407	0.2996	0.288741	0.215662	0.394066	0.184444	-0.000549237	-0.000560649	-0.000236043	-0.000522731	-0.000296032	-0.000331182		
0.150414	0.3011	0.290075	0.216774	0.395502	0.186327	-0.000420257	-0.000514634	-0.000657841	-0.000244166	-0.000665739	-0.000367763		
0.151536	0.3026	0.291409	0.217885	0.396939	0.188211	-0.000508018	-0.000494359	-0.000598312	-0.000401708	-0.000436274	-0.000375147		
0.152657	0.3041	0.292743	0.218997	0.398375	0.190094	-0.000376597	-0.000505454	-0.000355521	-0.00050037	-0.000349544	-0.000713011		
0.153779	0.3056	0.294078	0.220108	0.399812	0.191978	-0.00034139	-0.00048039	-0.00043398	-0.000291964	-0.000519923	-0.000410466		
0.154901	0.3071	0.295412	0.22122	0.401248	0.193861	-0.000521977	-0.000389019	-0.000159281	-0.00034995	-0.000480825	-0.000344706		
0.156023	0.3086	0.296746	0.222331	0.402685	0.195745	-0.000581964	-0.000572226	-0.000398552	-0.000710045	-0.000456082	-0.000407332		
0.157144	0.31	0.29808	0.223443	0.404121	0.197628	-0.00043929	-0.000413455	-0.000616521	-0.000386996	-0.00048608	-0.00054114		
0.158266	0.3115	0.299414	0.224554	0.405557	0.199512	-0.000480107	-0.000378907	-0.000536667	-0.000247116	-0.000335262	-0.00043536		
0.159387	0.313	0.300749	0.225666	0.406994	0.201395	-0.000297919	-0.000457026	-0.000282292	-0.000537518	-0.000431378	-0.000507107		
0.160509	0.3145	0.302083	0.226777	0.40843	0.203274	-0.000395117	-0.000435415	-0.000402886	-0.000325063	-0.000309754	-0.000325223		
0.161631	0.316	0.303417	0.227889	0.409789	0.205001	-0.000439104	-0.000482949	-0.000555003	-0.000391981	-0.00040814	-0.00049444		
0.162753	0.3175	0.304642	0.229	0.411111	0.206699	-0.000615027	-0.000327005	-0.000597743	-0.000401524	-0.000432015	-0.000637293		
0.163874	0.319	0.305138	0.230112	0.412433	0.208396	-0.000327211	-0.00051396	-0.000470057	-0.000407041	-0.000512027	-0.000523509		
0.164996	0.3205	0.305605	0.231223	0.413755	0.210094	-0.000466077	-0.00075072	-0.000337134	-0.00034874	-0.000309856	-0.000295356		
0.166118	0.3219	0.306071	0.232335	0.415076	0.211791	-0.000467374	-0.000494818	-0.000265096	-0.000350248	-0.000391347	-0.000431153		
0.167239	0.3234	0.306537	0.233446	0.416398	0.213489	-0.000392709	-0.000508234	-0.000308124	-0.000532973	-0.000537394	-0.000411994		
0.168361	0.3249	0.307003	0.234558	0.41772	0.215186	-0.000330821	-0.000628456	-0.000425168	-0.000369369	-0.000666765	-0.000331164		
0.169483	0.3264	0.30747	0.235669	0.419042	0.216883	-0.000381589	-0.000344485	-0.000365854	-0.000483026	-0.000729905	-0.000477477		
0.170605	0.3279	0.307936	0.236781	0.420364	0.218581	-0.000557312	-0.000412824	-0.000378511	-0.000608041	-0.000453082	-0.000463325		
0.171726	0.3294	0.308403	0.237892	0.421686	0.220278	-0.000426458	-0.000535635	-0.000399149	-0.000280441	-0.000455268	-0.000500961		
0.172848	0.3309	0.308869	0.239004	0.423008	0.221976	-0.000514035	-0.00045224	-0.000309034	-0.00046465	-0.000587522	-0.000485837		
0.174005	0.3324	0.309335	0.240116	0.424329	0.223673	-0.000486011	-0.000466216	-0.000455812	-0.000287133	-0.000400284	-0.000408566		
0.175473	0.3338	0.309802	0.241227	0.425651	0.225371	-0.000199334	-0.00041848	-0.000605304	-0.000526974	-0.000352979	-0.000682785		
0.176961	0.3353	0.310268	0.242339	0.426973	0.227068	-0.000681961	-0.000327379	-0.000414722	-0.000567365	-0.000630909	-0.000344248		
0.178448	0.3368	0.310734	0.24345	0.428295	0.228765	-0.000343942	-0.000499366	-0.000662556	-0.000337118	-0.000488793	-0.000418392		
0.179935	0.3383	0.311201	0.244562	0.429617	0.230463	-0.000493952	-0.000414114	-0.000557089	-0.000383553	-0.000500498	-0.000414204		
0.181422	0.3398	0.311667	0.245673	0.430939	0.23216	-0.000515634	-0.00050332	-0.000540799	-0.00072118	-0.000304688	-0.000421133		
0.182909	0.3413	0.312133	0.246785	0.43226	0.233858	-0.000550596	-0.000290402	-0.000377997	-0.000215309	-0.000375601	-0.000459848		
0.184397	0.3428	0.3126	0.247896	0.433582	0.235555	-0.000438601	-0.000600241	-0.000289409	-0.000433449	-0.000563628	-0.000342566		
0.185884	0.3443	0.313066	0.249008	0.434904	0.237252	-0.000432966	-0.000412225	-0.00039243	-0.000445371	-0.000310742	-0.000399434		
0.187371	0.3457	0.313532	0.25012	0.436226	0.23895	-0.000522373	-0.000458806	-0.000425385	-0.000502643	-0.000412184	-0.000356157		
0.188858	0.3472	0.313999	0.251231	0.437548	0.240647	-0.000380388	-0.000605763	-0.000383034	-0.000395917	-0.000267084	-0.000275228		
0.190346	0.3487	0.314465	0.252343	0.43887	0.242345	-0.00047813	-0.000441611	-0.000254787	-0.000431862	-0.00055786	-0.000296762		
0.191833	0.3502	0.314931	0.253454	0.440192	0.243902	-0.000568865	-0.000427942	-0.00040973	-0.000377214	-0.000328976	-0.000408618		
0.19332	0.3517	0.315398	0.254565	0.441513	0.245264	-0.000605292	-0.000709836	-0.00052524	-0.0002442	-0.000273593	-0.000455005		
0.194808	0.3532	0.315864	0.255677	0.442822	0.246626	-0.000392856	-0.000402735	-0.000467186	-0.000172637	-0.000507196	-0.000276931		
0.196295	0.3547	0.31633	0.256788	0.444075	0.247988	-0.000430848	-0.000449869	-0.000527522	-0.000308816	-0.000650743	-0.000493052		
0.197804	0.3562	0.316796	0.257899	0.445328	0.249351	-0.000433893	-0.000460422	-0.000490674	-0.000374259	-0.000423188	-0.000394031		
0.199734	0.3576	0.317263	0.259011	0.446581	0.250713	-0.000435923	-0.000391912	-0.000397644	-0.000482459	-0.000563473	-0.000318005		
0.201717	0.3591	0.317729	0.260122	0.447834	0.252075	-0.000445571	-0.000635281	-0.000488493	-0.000511707	-0.000733483	-0.000388826		
0.203699	0.3606	0.318196	0.260967	0.449086	0.253437	-0.000595563	-0.000377584	-0.000536435	-0.00050933	-0.000439275	-0.000324424		
0.205682	0.3621	0.318662	0.261473	0.450339	0.254799	-0.000218357	-0.000557549	-0.00039337	-0.000499368	-0.000623671	-0.000418191		
0.207665	0.3636	0.319128	0.26198	0.451592	0.256161	-0.000461484	-0.000505099	-0.000259692	-0.000459207	-0.000486521	-0.000390806		
0.209648	0.3651	0.319594	0.262487	0.452845	0.257523	-0.0005044	-0.000493853	-0.000183703	-0.000268567	-0.000646056	-0.000446462		
0.21163	0.3666	0.320061	0.262993	0.454098	0.258885	-0.000584675	-0.00044686	-0.000291707	-0.000519861	-0.000511822	-0.000627243		
0.213613	0.3681	0.320527	0.2635	0.455351	0.260248	-0.000371235	-0.000313218	-0.000366671	-0.000670004	-0.00048281	-0.000407785		
0.215596	0.3695	0.320993	0.264006	0.456603	0.26161	-0.000548945	-0.000425898	-0.000311938	-0.000495181	-0.00043083	-0.000463118		
0.217578	0.371	0.32146	0.264512	0.457856	0.262972	-0.000267059	-0.000614586	-0.000308547	-0.000462567	-0.000581299	-0.000448557		
0.219561	0.3725	0.321926	0.265019	0.459109	0.264334	-0.000346509	-0.000379873	-0.000477444	-0.000398926	-0.000310721	-0.000273782		
0.221549	0.374	0.322392	0.265525	0.460362	0.265696	-0.000618548	-0.000420557	-0.000517264	-0.000355203	-0.000493195	-0.000718509		
0.224039	0.3755	0.322859	0.266032	0.461615	0.267058	-0.000380123	-0.000446527	-0.000476064	-0.00060823	-0.000223211	-0.000271586		
0.226669	0.377	0.323325	0.266539	0.462868	0.26842	-0.000384932	-0.000334322	-0.000397033	-0.000362448	-0.000325307	-0.000517648		
0.2293	0.3785	0.323791	0.267045	0.46412	0.269782	-0.000345196	-0.000430251	-0.000452853	-0.000308195	-0.000368669	-0.00040629		
0.23193	0.38	0.324258	0.267551	0.465373	0.271144	-0.000401452	-0.000334333	-0.000397579	-0.000529551	-0.00042936	-0.000129616		
0.234561	0.3815	0.324926	0.268058	0.466626	0.272506	-0.000220947	-0.000214181	-0.000250219	-0.000284526	-0.000272805	-0.000218717		
0.237191	0.3829	0.32568	0.268565	0.467879	0.273868	-0.000338897	-0.00049189	-0.00053633	-0.000542501	-0.000425116	-0.000373028		
0.239821	0.3844	0.326433	0.269071	0.469132	0.27523	-0.000391028	-0.000586117	-0.000134486	-0.000216576	-0.000691552	-0.000262234		
0.242452	0.3859	0.327187	0.269578	0.470385	0.276592	-0.000428291	-0.000266142	-0.00060734	-0.000332206	-0.000252208	-0.000431117		
0.245082	0.3874	0.327941	0.270084	0.471638	0.277954	-0.00050196	-0.000403837	-0.000256612	-0.000477036	-0.000459962	-0.000273614		
0.247713	0.3889	0.328695	0.270591	0.47289	0.279316	-0.000261274	-0.000299866	-0.000290055	-0.000335722	-0.00048547	-0.000374417		
0.250346	0.3904	0.329449	0.271097	0.474143	0.280678	-0.000547278	-0.000407871	-0.000365889	-0.00037733	-0.000374387	-0.00041675		
0.253194	0.3919	0.330203	0.271604	0.475396	0.28204	-0.000624164	-0.000281827	-0.000586401	-0.000537974	-0.000408135	-0.000453446		
0.256101	0.3934	0.330957	0.27211	0.476649	0.283402	-0.000547634	-0.000371123	-0.000514174	-0.00055386	-0.000409818	-0.000410371		
0.259008	0.3948	0.331711	0.272616	0.477902	0.284765	-0.000505128	-0.000415475	-0.000273385	-0.000374611	-0.000454977	-0.000263477		
0.261914	0.3963	0.332465	0.273123	0.479151	0.286126	-0.000618493	-0.000622521	-0.00036819	-0.00011684	-0.000426551	-0.000205374		
0.264821	0.3978	0.333219	0.27363	0.480268	0.287488	-0.000541173	-0.000660168	-0.000480965	-0.00030181	-0.00060379	-0.000297897		
0.267728	0.3993	0.333973	0.274136	0.481357	0.28885	-0.000329295	-0.000467397	-0.000590563	-0.000297362	-0.000409624	-0.000520806		
0.270635	0.4008	0.334727	0.274643	0.482447	0.290212	-0.000427766	-0.00041637	-0.000484698	-0.000291438	-0.000560428	-0.000363527		
0.273542	0.4023	0.335481	0.275149	0.483537	0.291574	-0.000502456	-0.000571813	-0.000566562	-0.000641946	-0.00045176	-0.000533821		
0.276449	0.4038	0.336235	0.275656	0.484626	0.292874	-0.000359203	-0.000562477	-0.000611655	-0.000351111	-0.000637748	-0.000550876		
0.279356	0.4053	0.336989	0.276162	0.485716	0.293769	-0.000640975	-0.000340369	-0.000468213	-0.000403824	-0.00064958	-0.000403246		
0.282263	0.4067	0.337742	0.276668	0.486805	0.294649	-0.000474482	-0.000533702	-0.000466325	-0.000649067	-0.000374668	-0.00057104		
0.285136	0.4082	0.338496	0.277175	0.487895	0.295529	-0.000384446	-0.000426757	-0.000474168	-0.000315781	-0.000422586	-0.000595775		
0.287987	0.4097	0.33925	0.277681	0.488985	0.29641	-0.00040241	-0.000363897	-0.000242634	-0.000365708	-0.000432158	-0.000370275		
0.290837	0.4112	0.340004	0.278188	0.490074	0.29729	-0.000458764	-0.000545112	-0.000613166	-0.000474379	-0.000403173	-0.000456021		
0.293687	0.4125	0.340758	0.278694	0.491163	0.29817	-0.000465324	-0.000354053	-0.00028412	-0.000594822	-0.000367511	-0.000525491		
0.296537	0.4121	0.341702	0.279201	0.492253	0.29905	-0.00056443	-0.000479755	-0.000486458	-0.000474775	-0.00043947	-0.000446461		
0.299388	0.4117	0.343124	0.279707	0.493343	0.29993	-0.000393964	-0.000458278	-0.000391592	-0.000541883	-0.000416282	-0.000398023		
0.302238	0.4113	0.344548	0.280214	0.494432	0.30081	-0.000610872	-0.0003144	-0.000272787	-0.000487908	-0.00038053	-0.000489789		
0.305088	0.4108	0.345972	0.28072	0.495522	0.30169	-0.000539556	-0.000515182	-0.000641646	-0.000512956	-0.00062289	-0.00046607		
0.307938	0.4104	0.347396	0.281227	0.496612	0.30257	-0.000455147	-0.000535982	-0.000506231	-0.000423268	-0.000355901	-0.000470453		
0.310788	0.41	0.34882	0.281734	0.497701	0.30345	-0.000294531	-0.000325474	-0.000353703	-0.000419681	-0.000641838	-0.000417355		
0.313639	0.4096	0.350244	0.28224	0.498791	0.30433	-0.000345349	-0.000426568	-0.00039	-0.000460879	-0.000397663	-0.000464216		
0.316489	0.4092	0.351668	0.282747	0.49988	0.305211	-0.000413786	-0.000335043	-0.000180922	-0.000339579	-0.000545465	-0.000588998		
0.319242	0.4087	0.353092	0.283253	0.50097	0.306091	-0.000208325	-0.0003782	-0.000581853	-0.000372866	-0.000313013	-0.000488012		
0.321867	0.4083	0.354516	0.28376	0.50206	0.306971	-0.000410062	-0.000598487	-0.000562751	-0.000302062	-0.000484252	-0.000586079		
0.324491	0.4079	0.35594	0.284266	0.503149	0.307851	-0.000349494	-0.000441771	-0.000703516	-0.00037188	-0.000352067	-0.00055496		
0.327116	0.4075	0.357364	0.284773	0.504239	0.308731	-0.000446658	-0.000524567	-0.000414716	-0.000296186	-0.000382056	-0.000514567		
0.32974	0.4071	0.358788	0.285279	0.505328	0.309611	-0.000581201	-0.00057745	-0.000412751	-0.000375487	-0.000444352	-0.000320693		
0.332364	0.4066	0.360212	0.285786	0.506418	0.310491	-0.00051461	-0.000533789	-0.000352241	-0.000456371	-0.000419703	-0.000464591		
0.334989	0.4062	0.361636	0.286292	0.507507	0.311371	-0.000454672	-0.000517541	-0.000327613	-0.000456515	-0.000481474	-0.000334691		
0.337613	0.4058	0.36306	0.286799	0.508597	0.312251	-0.000381355	-0.000481144	-0.000411188	-0.000393209	-0.000430889	-0.000403695		
0.340238	0.4054	0.364484	0.287305	0.509686	0.313131	-0.000417973	-0.00036246	-0.000358135	-0.000396233	-0.000416417	-0.000634242		
0.342862	0.405	0.365908	0.287812	0.510776	0.314011	-0.000581516	-0.000448631	-0.000265595	-0.00061188	-0.000695808	-0.000386645		
0.345486	0.4046	0.367494	0.288318	0.511866	0.314891	-0.000478637	-0.000480226	-0.000422157	-0.000273816	-0.000494585	-0.000444798		
0.348111	0.4041	0.369285	0.288825	0.512955	0.315771	-0.000370161	-0.000554275	-0.000473907	-0.000387741	-0.000420233	-0.000471598		
0.350734	0.4037	0.371075	0.289331	0.514045	0.316651	-0.000484726	-0.000281534	-0.000573859	-0.000479626	-0.000290656	-0.00044399		
0.353288	0.4033	0.372866	0.289837	0.515134	0.317531	-0.000415771	-0.000489212	-0.000475031	-0.000344779	-0.000638391	-0.000117944		
0.355827	0.4029	0.374657	0.290344	0.516224	0.318411	-0.000415975	-0.000287467	-0.000613404	-0.000251006	-0.000246296	-0.000303759		
0.358366	0.4025	0.376448	0.29085	0.517314	0.319291	-0.000570641	-0.000275138	-0.000489893	-0.000485985	-0.000344396	-0.00028049		
0.360905	0.402	0.378239	0.291357	0.518403	0.320171	-0.000324794	-0.000378928	-0.000448748	-0.000504825	-0.000368688	-0.000394233		
0.363444	0.4016	0.38003	0.291863	0.519493	0.321051	-0.000474959	-0.000487686	-0.000395619	-0.000595834	-0.000517919	-0.000593408		
0.365983	0.4012	0.38182	0.29237	0.520582	0.321932	-0.00045199	-0.000332996	-0.000679235	-0.000323366	-0.000623982	-0.0004837		
0.368522	0.4008	0.383611	0.292876	0.521672	0.322812	-0.000527086	-0.000476301	-0.000302369	-0.000377907	-0.000360714	-0.000415632		
0.371061	0.4004	0.385402	0.293383	0.522761	0.323692	-0.00048142	-0.000154646	-0.000501927	-0.000291908	-0.000301511	-0.000463411		
0.3736	0.3999	0.387193	0.293889	0.523851	0.324572	-0.000168377	-0.000474216	-0.00064935	-0.000342159	-0.000512182	-0.000380705		
0.376139	0.3995	0.388984	0.294396	0.524941	0.325452	-0.000253537	-0.000677992	-0.000348265	-0.000441606	-0.000396741	-0.000457056		
0.378678	0.3991	0.390774	0.294902	0.52603	0.326332	-0.000311328	-0.00034124	-0.000246735	-0.000524748	-0.000564924	-0.000441588		
0.381219	0.3987	0.392565	0.295408	0.52712	0.327212	-0.000444453	-0.000412838	-0.000361311	-0.000256197	-0.000472047	-0.000565492		
0.38386	0.3983	0.394356	0.295915	0.528209	0.328092	-0.000438609	-0.00042431	-0.000415674	-0.00051958	-0.0003961	-0.000314871		
0.386522	0.3978	0.396147	0.296421	0.529299	0.328972	-0.000326341	-0.000446546	-0.00063583	-0.000701015	-0.000552409	-0.000408549		
0.389184	0.3974	0.397997	0.296928	0.530388	0.329852	-0.000462188	-0.000350191	-0.000452595	-0.000502446	-0.000444012	-0.000458529		
0.391846	0.397	0.399891	0.297434	0.531478	0.330732	-0.000384781	-0.000556336	-0.000424161	-0.00050652	-0.000341664	-0.000452227		
0.394507	0.3966	0.401785	0.297941	0.532568	0.331612	-0.000616518	-0.000326971	-0.000404187	-0.000433734	-0.000387684	-0.000568069		
0.397169	0.3962	0.403678	0.298447	0.533657	0.332492	-0.000434543	-0.000415979	-0.00054801	-0.000496072	-0.000518923	-0.000408067		
0.399831	0.3957	0.405572	0.298954	0.534747	0.333372	-0.000593239	-0.000470318	-0.000439525	-0.000268064	-0.000336384	-0.000527064		
0.402493	0.3953	0.407466	0.29946	0.535836	0.334252	-0.000255521	-0.000415672	-0.000399782	-0.000393081	-0.000181437	-0.000554177		
0.405155	0.3949	0.409359	0.299967	0.536926	0.335132	-0.000724097	-0.000480528	-0.000446632	-0.000378068	-0.000314108	-0.000469914		
0.407817	0.3945	0.411253	0.300473	0.538015	0.336012	-0.000444575	-0.000484318	-0.000555355	-0.000408874	-0.00039836	-0.000407127		
0.410479	0.3941	0.413147	0.30098	0.539105	0.336892	-0.000319098	-0.000457327	-0.000565589	-0.000429191	-0.000544719	-0.000378624		
0.413141	0.3936	0.41504	0.301487	0.540195	0.337772	-0.0004496	-0.00025552	-0.000519533	-0.000450156	-0.000278154	-0.000512496		
0.415777	0.3932	0.416934	0.301993	0.541284	0.338652	-0.000347862	-0.000519195	-0.000465659	-0.000431583	-0.000450752	-0.000420154		
0.4184	0.3928	0.418828	0.3025	0.542374	0.339532	-0.000394034	-0.000407043	-0.000389279	-0.000363633	-0.000459218	-0.000424937		
0.421024	0.3924	0.420722	0.303006	0.543463	0.340412	-0.000281972	-0.000486476	-0.000345212	-0.000297114	-0.000402347	-0.000615717		
0.423647	0.392	0.422615	0.303513	0.544553	0.341292	-0.000371418	-0.000557738	-0.000525234	-0.000398487	-0.000479702	-0.000545037		
0.42627	0.3915	0.424509	0.304019	0.545643	0.342172	-0.000519955	-0.000409065	-0.000260969	-0.000438185	-0.000343745	-0.000575		
0.428894	0.3911	0.426403	0.304526	0.546732	0.343053	-0.000489211	-0.000436441	-0.00052809	-0.00048438	-0.000493966	-0.000629994		
0.431517	0.3905	0.428296	0.305032	0.547822	0.343933	-0.000491924	-0.000426588	-0.000510696	-0.0003518	-0.000418552	-0.000442895		
0.434141	0.3899	0.43019	0.305539	0.548911	0.344813	-0.00044924	-0.000532036	-0.00046444	-0.00043505	-0.000446833	-0.000572645		
0.436764	0.3892	0.432017	0.306045	0.550001	0.345693	-0.000511671	-0.000446408	-0.000561253	-0.000390423	-0.000490168	-0.000296041		
0.439388	0.3886	0.433789	0.306551	0.55109	0.346573	-0.00044646	-0.00052297	-0.000405953	-0.000631701	-0.000438926	-0.000433429		
0.442011	0.388	0.435561	0.307058	0.55218	0.347453	-0.000477125	-0.000382351	-0.000400274	-0.000547745	-0.000412456	-0.000426965		
0.444634	0.3874	0.437333	0.307564	0.55327	0.348333	-0.000293879	-0.000289464	-0.000496517	-0.000528541	-0.00054376	-0.000380743		
0.447258	0.3868	0.439105	0.308071	0.554359	0.349213	-0.00062145	-0.00049609	-0.000223602	-0.000330536	-0.000423936	-0.000535495		
0.449821	0.3862	0.440877	0.308577	0.555449	0.350093	-0.000385658	-0.0005658	-0.000680149	-0.000334874	-0.000505216	-0.000401354		
0.4522	0.3856	0.442649	0.309084	0.556538	0.350973	-0.000343225	-0.000562382	-0.000408864	-0.000335338	-0.000298566	-0.00052664		
0.454578	0.385	0.444421	0.30959	0.557628	0.351853	-0.00039537	-0.000463271	-0.000564955	-0.00041072	-0.0003812	-0.000512601		
0.456955	0.3844	0.446193	0.310097	0.558718	0.352733	-0.000425388	-0.000337917	-0.00053711	-0.000509269	-0.000369852	-0.000325214		
0.459333	0.3838	0.447965	0.310603	0.559807	0.353613	-0.00068	-0.000449811	-0.000403896	-0.000474522	-0.000275847	-0.000379048		
0.46171	0.3831	0.449737	0.31111	0.560897	0.354493	-0.000489054	-0.000155733	-0.000531412	-0.000268477	-0.000500672	-0.000511784		
0.464087	0.3825	0.451509	0.311369	0.561986	0.355373	-0.000616857	-0.000551134	-0.000659474	-0.000505711	-0.000455455	-0.000622472		
0.466465	0.3819	0.45328	0.311369	0.563076	0.356254	-0.000496747	-0.00049312	-0.000280534	-0.000279156	-0.000254039	-0.000358358		
0.468842	0.3813	0.455052	0.311369	0.564165	0.357134	-0.000654177	-0.000455733	-0.00053487	-0.000387438	-0.000483176	-0.000250968		
