lap6_19_samp	lap6_20_samp	lap6_21_samp	lap6_22_samp	lap6_23_samp	lap6_24_samp	cur6_19_samp	cur6_20_samp	cur6_21_samp	cur6_22_samp	cur6_23_samp	cur6_24_samp	rp2756
2.01008	2.03165	2.22249	1.67416	1.42947	2.21133	-0.000106523	-2.78841e-05	-0.00015627	-0.000324896	-0.000231434	1.91443e-05	
2.01175	2.03374	2.22417	1.67516	1.43078	2.21286	-0.000265533	-0.000197152	-0.000223218	-0.000428937	-0.000381946	-0.000192378	
2.01341	2.03581	2.22585	1.67615	1.43208	2.21439	-0.000390939	-0.000109531	-0.000139892	-0.000182977	-0.000103015	-0.000223209	
2.01507	2.03787	2.22752	1.67714	1.43339	2.21592	-0.000316711	-7.82445e-05	-5.80096e-05	-0.00033023	-0.000308876	-9.24945e-05	
2.01674	2.03994	2.2292	1.67814	1.43469	2.21745	-0.000154104	-0.000284266	-0.000191794	-0.000308357	-0.000142262	-0.000301342	
2.0184	2.04201	2.23088	1.67913	1.43599	2.21898	-0.000247958	-0.000341755	-0.000337761	-0.000231623	-0.000174429	1.16698e-05	
2.02007	2.04407	2.23256	1.68012	1.4373	2.22051	-0.000262539	-0.0003285	-7.76436e-05	3.36845e-06	-0.000202134	-0.000284003	
2.02173	2.04614	2.23424	1.68111	1.4386	2.22204	-0.000162541	-0.00025287	-0.000130457	-0.000327299	-0.0001672	-8.35129e-05	
2.0234	2.04821	2.23592	1.68211	1.43991	2.22357	-0.000390152	-8.18929e-05	-0.000197883	-0.000430325	-0.000364539	-0.000218399	
2.02505	2.05027	2.2376	1.6831	1.44121	2.2251	-0.000116887	-0.00025696	3.64532e-05	-8.3785e-05	-0.000129837	-0.000109697	
2.02667	2.05234	2.23927	1.68409	1.44251	2.22663	-6.07009e-05	-0.000212563	-0.000301714	4.14815e-05	-0.000347786	-0.000137148	
2.02829	2.05441	2.24095	1.68509	1.44382	2.22816	-0.000196253	-0.000177514	-0.000190656	-0.000263319	-0.000337023	-0.00026826	
2.02991	2.05647	2.24263	1.68608	1.44512	2.22969	-0.000134327	-0.00045068	-0.000104655	-0.000261434	-0.000115823	-0.000317081	
2.03153	2.05854	2.24431	1.68707	1.44643	2.23122	-0.000286181	-0.000379158	-0.000231708	-0.000226284	-0.00023631	-0.000249966	
2.03315	2.06061	2.24599	1.68807	1.44773	2.23275	-5.82927e-05	-0.000294984	-0.00023936	-7.21575e-05	-0.00017571	-0.000196068	
2.03478	2.06267	2.24767	1.68906	1.44904	2.23391	-0.000192511	-0.000285863	1.45575e-05	-0.000189585	-0.00017594	-0.00013613	
2.0364	2.06474	2.24934	1.69005	1.45034	2.23467	-0.000443236	-0.000231049	-0.000136822	-0.000200528	-0.000318942	-0.000204116	
2.03802	2.0668	2.25102	1.69104	1.45164	2.23543	-0.000416191	-0.000303462	-0.00031049	-8.19124e-05	-0.000127992	-0.000266787	
2.03964	2.06871	2.2527	1.69204	1.45295	2.23619	-0.000181404	-0.000252867	-2.86272e-06	-0.000474639	-0.000396919	-0.000345626	
2.04126	2.07058	2.25438	1.69303	1.45425	2.23695	-0.000179703	-0.000129771	-0.000290469	-0.000305757	-0.000416353	-0.000242384	
2.04288	2.07244	2.25606	1.69402	1.45556	2.2377	-0.0002796	-0.000178033	-0.00030239	-0.000139577	-2.08525e-05	-0.000235211	
2.0445	2.07431	2.25773	1.69502	1.45688	2.23846	-0.000270076	-0.000144104	-0.000128393	-0.000128434	-4.99463e-05	-9.51887e-05	
2.04613	2.07617	2.25898	1.69613	1.45821	2.23922	-0.000307593	-8.7909e-05	-0.000144079	1.77368e-05	-0.000287965	-0.000176011	
2.04775	2.07803	2.26012	1.69729	1.45953	2.23998	-0.000253211	-0.000265386	-0.00023439	-0.000179916	-0.000318972	-0.000304676	
2.04937	2.0799	2.26126	1.69845	1.46085	2.24074	-0.000230818	-0.000128462	-0.000292509	-0.000236772	-0.000104874	-0.000222252	
2.05099	2.08176	2.26241	1.69961	1.46218	2.24149	-0.000324379	-0.000179294	-0.000246031	-0.000197803	7.7789e-05	-0.000145925	
2.05261	2.08363	2.26355	1.70077	1.4635	2.24225	-0.000284528	-0.00024811	-0.000432743	-0.000286279	-0.000213372	-0.000339889	
2.05423	2.08549	2.26469	1.70193	1.46482	2.24301	-0.000275424	-9.22157e-05	-0.000249993	-0.000227544	-0.000419253	-3.68056e-05	
2.05585	2.08736	2.26583	1.70309	1.46615	2.24377	-6.92953e-05	-0.00032812	-0.000307986	-0.000176229	-0.000224835	-0.000329069	
2.05747	2.08922	2.26697	1.70424	1.46747	2.24453	-0.000352102	-0.000214033	-0.00010797	-0.00022655	-0.000319686	-0.000229819	
2.0591	2.09109	2.26811	1.7054	1.46879	2.24529	-0.000358488	-0.000120045	-0.000333045	-0.000178454	-0.000151096	-0.000237104	
2.06072	2.09295	2.26926	1.70656	1.47012	2.24604	-0.000211013	-0.000171795	-0.000206066	-0.000337646	-0.000118982	-0.000190302	
2.06222	2.09481	2.2704	1.70772	1.47144	2.2468	-0.000114494	-0.000248552	-0.000435398	-0.00030211	-0.000298937	-0.000153106	
2.06363	2.09668	2.27154	1.70888	1.47276	2.24756	-0.000166119	-0.000216919	-0.000357298	-0.00021049	-0.000313036	-7.36487e-05	
2.06503	2.09854	2.27268	1.71004	1.47409	2.24832	-0.00015412	-0.00023887	-6.24385e-05	-0.000238063	-0.000307742	-0.000182852	
2.06644	2.10041	2.27382	1.7112	1.47541	2.24908	-0.00024341	-0.000185026	-0.00021543	-0.000334123	-0.000362294	-0.000300085	
2.06785	2.10227	2.27497	1.71236	1.47673	2.24983	-0.000317651	-0.000176483	-0.000204344	-0.00028671	-0.000147634	-0.000188192	
2.06925	2.10413	2.27611	1.71351	1.47806	2.25059	-0.000204776	-0.000363951	-0.000121072	-0.000244119	-0.000161394	-0.000117156	
2.07066	2.10579	2.27725	1.71467	1.47938	2.25135	-0.000265142	-0.000203021	-0.000342294	-0.000272131	7.48356e-05	-0.000221328	
2.07207	2.10739	2.27839	1.71583	1.4807	2.25211	-0.000141433	-0.000131261	-0.00028089	-8.37319e-05	-0.000123312	-0.000186316	
2.07347	2.10899	2.27953	1.71699	1.48203	2.25287	-9.33686e-05	-0.000165885	-0.00018573	-0.000242099	-7.97171e-05	-0.00023662	
2.07488	2.11059	2.28068	1.71815	1.48335	2.25363	-0.000369874	-0.000105897	-0.00021555	-0.000114774	3.01382e-06	-0.000236649	
2.07629	2.11219	2.28182	1.71931	1.48467	2.25438	-0.000288886	-0.0002998	-0.000135986	-0.000235723	-0.000148541	-4.19982e-05	
2.07769	2.1138	2.28296	1.72047	1.486	2.25514	-0.000114761	-0.000155007	-6.80788e-05	-0.000197064	-0.000189028	5.17161e-05	
2.0791	2.1154	2.2841	1.72163	1.48735	2.2559	-0.000180265	-0.000176554	-0.000273111	-0.000104129	-0.00021655	-0.000229791	
2.08051	2.117	2.28524	1.72278	1.48871	2.25666	-0.000310709	-0.000368297	-9.9012e-05	-0.000197598	-0.000205706	-0.000163162	
2.08191	2.1186	2.28638	1.72398	1.49007	2.25742	-4.47106e-05	-0.000234816	-0.000140842	-0.000179868	-0.00014527	-0.000299406	
2.08332	2.1202	2.28753	1.72529	1.49143	2.25817	-3.10554e-05	-0.000294886	-7.91543e-05	-0.000312982	-0.000113852	-0.000208355	
2.08473	2.12181	2.28867	1.72659	1.49279	2.25893	-0.000366993	-9.2342e-05	-0.000321356	-0.000148855	-0.000238474	-2.64479e-05	
2.08613	2.12341	2.28981	1.72789	1.49415	2.25969	-0.000164968	-0.00032106	-0.000188717	-5.6981e-05	-0.000129917	-0.000197023	
2.08754	2.12501	2.29095	1.7292	1.49552	2.26045	7.49977e-07	-0.000646206	-0.000212365	-0.000214626	-0.000127962	-0.000136558	
2.08895	2.12661	2.29209	1.7305	1.49688	2.26121	-0.000361617	-9.04071e-06	-0.000424529	-0.000361994	-0.00027995	-0.00040314	
2.09035	2.12821	2.29324	1.73181	1.49824	2.26197	-0.000200694	-0.000355344	-0.00025268	-0.000355878	-0.000186345	-0.000117404	
2.09176	2.12982	2.29438	1.73311	1.4996	2.26272	-0.000112599	-6.01966e-05	-0.000222027	-0.000224388	-0.000337105	-0.000110052	
2.09317	2.13142	2.29552	1.73441	1.50096	2.26348	-0.000262395	-0.000435067	4.74054e-05	-0.000303437	1.23584e-06	-0.000274278	
2.09457	2.13302	2.29666	1.73572	1.50232	2.26424	-0.000169554	-0.000297136	-0.000181392	-0.000285678	-0.000310001	-0.000107618	
2.09598	2.13462	2.2978	1.73702	1.50368	2.265	-9.04854e-05	-0.00018167	-0.00012735	-0.000153223	-0.000243472	-0.000176328	
2.09739	2.13622	2.29895	1.73833	1.50504	2.26576	-0.000229966	-0.000213434	-7.0145e-05	-0.000357878	-0.000389892	-0.000341216	
2.09879	2.13783	2.30009	1.73963	1.50641	2.26651	-0.000231263	-0.000168315	-0.000149264	-0.000170931	-4.01235e-05	-0.000439047	
2.1002	2.13943	2.30123	1.74094	1.50777	2.26727	-0.000162793	-5.89542e-05	-8.44998e-05	-9.97276e-05	-0.000236367	-0.000166993	
2.10161	2.14103	2.30237	1.74224	1.50913	2.26803	-0.000220808	-4.73775e-06	-0.000375235	-9.01878e-05	-0.000361843	-0.000234916	
2.10301	2.14263	2.30351	1.74354	1.51049	2.26879	-9.54513e-05	-0.000130702	-0.00027543	-0.000280387	-9.93583e-05	-0.000462759	
2.10442	2.14423	2.30466	1.74485	1.51185	2.26955	-0.000264983	-0.000205799	-0.000328617	-0.000223398	-0.000278417	-0.000213682	
2.10583	2.14584	2.3058	1.74615	1.51321	2.2703	-0.000232717	-0.000182237	-0.000174759	-0.000189384	-0.000262764	-0.000113974	
2.10723	2.14744	2.30694	1.74746	1.51457	2.27106	-0.000229687	-0.000372899	-0.000192997	-0.000190603	-9.17789e-05	1.68561e-05	
2.10863	2.14904	2.30808	1.74876	1.51594	2.27182	-0.000309851	-0.000228067	-0.000356101	-0.000422314	-0.000275603	-0.000239492	
2.10967	2.15064	2.30922	1.75006	1.51739	2.27258	-0.000149286	-0.000439211	-0.000192128	-0.000283737	-0.000387008	-8.11766e-05	
2.11061	2.15202	2.31037	1.75137	1.51886	2.27334	-0.000288097	-0.00013425	-0.000235178	-0.000168314	-5.07032e-05	-0.000206032	
2.11156	2.15311	2.31151	1.75267	1.52032	2.2741	1.31765e-06	-0.000304266	-0.000264305	-0.000156636	-0.000181374	-0.000224722	
2.11251	2.15419	2.31265	1.75398	1.52179	2.27485	-0.000288749	-0.000218423	-0.000166464	-0.000263202	-0.000320132	-0.000217709	
2.11346	2.15528	2.31379	1.75533	1.52325	2.27561	-0.000194094	-0.00022033	-0.000186729	-0.000208948	-0.000225986	-0.000232269	
2.11441	2.15637	2.31493	1.75669	1.52472	2.27637	-5.68299e-05	8.16123e-05	-9.28367e-06	-0.000106954	-0.000246304	-0.000272535	
2.11536	2.15745	2.31608	1.75805	1.52618	2.27713	-0.000186276	-0.000174567	-0.000352922	-0.000195824	-0.000301797	-0.000257669	
2.11631	2.15854	2.31722	1.75941	1.52765	2.27789	-0.000164056	-9.37188e-05	-0.000380437	-0.00031347	-0.000277457	-4.32967e-05	
2.11726	2.15963	2.31836	1.76077	1.52911	2.27865	-0.000141378	-0.000308739	-0.000199403	-0.000234567	-0.000168082	-0.000163656	
2.11821	2.16072	2.3195	1.76213	1.53058	2.2794	-0.000206434	-0.00028092	-0.000243648	-0.000120807	-0.000193009	-0.000171497	
2.11915	2.1618	2.32064	1.76349	1.53204	2.28016	-9.3905e-05	-0.000200936	-4.29121e-05	-0.000230041	-0.000269952	-0.000287703	
2.1201	2.16289	2.32179	1.76486	1.53351	2.28092	-0.00018209	-0.000123559	-0.000185855	-0.000314288	-0.000195592	-0.000238704	
2.12105	2.16398	2.32293	1.76622	1.53497	2.28168	-0.00034028	-0.000194738	-4.80271e-05	-0.000446526	-0.000119144	-0.000341589	
2.122	2.16506	2.32407	1.76758	1.53643	2.28244	-0.000291838	-0.000382443	-0.000223567	-0.000136911	-0.000264472	-0.000123376	
2.12295	2.16615	2.32521	1.76894	1.5379	2.28319	-0.000160066	-0.0001336	-0.000313122	-8.36505e-05	-0.000162244	-0.000247034	
2.1239	2.16724	2.32635	1.7703	1.53936	2.28395	-0.000200386	-0.000205054	-0.000135662	-6.02434e-05	-0.00017039	-0.000366589	
2.12485	2.16833	2.3275	1.77166	1.54083	2.28471	-0.000262161	-0.000123042	-0.000155156	-0.000303691	-0.000195329	-0.000141304	
2.1258	2.16941	2.32864	1.77302	1.54229	2.28547	-0.000355832	-0.000304995	-0.000305085	-0.000200855	-3.80029e-06	-0.000285423	
2.12675	2.1705	2.32978	1.77439	1.54376	2.28623	-0.000106083	-6.14568e-05	-0.000308236	-9.71424e-05	-0.000317964	-8.60908e-05	
2.12769	2.17159	2.33092	1.77575	1.54523	2.28698	-0.000422474	-0.000231955	-0.000256032	-0.000139577	-0.000140216	-0.000258151	
2.12864	2.17267	2.33207	1.77711	1.5468	2.28774	-3.56114e-05	-0.000194832	-0.000245942	-0.000395412	-0.000161469	-0.000281531	
2.12959	2.17376	2.33321	1.77847	1.5484	2.2885	-0.000115126	-0.000429688	-0.000230763	-0.00011888	-7.34112e-05	-0.000304552	
2.13054	2.17485	2.33435	1.77983	1.54999	2.28926	-0.000135496	-0.000180118	-0.0001712	-0.00034275	-0.000161735	-0.000216284	
2.13149	2.17594	2.33549	1.78119	1.55158	2.29002	-0.000209232	-0.00025634	-0.000184644	2.4014e-06	-0.00043523	-0.000350975	
2.13244	2.17702	2.33663	1.78255	1.55317	2.29078	-0.00028641	-0.000110766	-7.81618e-05	-0.000147106	-0.000244357	-0.000390508	
2.13339	2.17811	2.33778	1.78391	1.55477	2.29153	-0.000360139	-0.000200122	-0.000245823	-0.000269444	-0.000286657	-5.2593e-05	
2.13434	2.1792	2.33892	1.78528	1.55636	2.29229	-0.000119067	-0.000181269	-7.93632e-05	-0.000264559	-0.000137659	-0.0002431	
2.13529	2.18028	2.34006	1.78664	1.55795	2.29305	-0.000410001	-0.000146667	-0.000245366	-0.000336877	-0.000133003	-0.000134423	
2.13623	2.18137	2.3412	1.78798	1.55954	2.29381	-0.000326243	-0.000310716	-4.09443e-05	-0.000269821	-0.00031523	-0.000141523	
2.13718	2.18246	2.34234	1.78929	1.56114	2.29457	-0.00030544	-0.000124255	-9.88063e-05	-5.78264e-05	-5.582e-05	-8.81583e-05	
2.13813	2.18355	2.34349	1.7906	1.56273	2.29532	-0.000204782	-4.46005e-06	-0.00011793	-0.000342136	-0.000288103	-0.000337902	
2.13908	2.18463	2.34463	1.79191	1.56432	2.29608	-7.25435e-05	-0.00019365	-0.000180702	-0.000390028	-0.000307141	-0.000343446	
2.14003	2.18572	2.34577	1.79321	1.56591	2.29684	-0.000177127	-5.09492e-05	-0.000372699	-0.000162853	-0.000119993	-0.000397019	
2.14098	2.18681	2.34691	1.79452	1.56751	2.2976	-0.000311028	-0.000148238	-2.04015e-05	-7.24237e-05	-0.000146031	-0.00012229	
2.14193	2.1879	2.34805	1.79583	1.5691	2.29836	-0.000140562	-0.000141385	-0.000134858	-0.00016249	-0.000266977	-0.000216295	
2.14288	2.18898	2.3492	1.79714	1.57069	2.29912	-0.000126641	2.10581e-05	-0.000133381	-0.000229401	-0.000113613	-0.000240343	
2.14383	2.19007	2.35034	1.79845	1.57229	2.29987	-0.000175619	-0.000311244	-0.000212117	-0.000188389	-0.000136186	-5.04087e-05	
2.14478	2.19116	2.35148	1.79976	1.57388	2.30063	-0.000190781	-0.000146184	-0.000211744	-0.000425749	-0.000292234	-0.00016041	
2.14572	2.19224	2.35262	1.80107	1.57548	2.30139	-0.000168943	-0.000108451	-0.000315349	-0.000220332	-0.000405207	-0.000203153	
2.14667	2.19333	2.35377	1.80238	1.57716	2.30215	-0.000328105	-0.000310919	-0.000219653	-0.000125462	-0.00014861	-0.000433347	
2.14762	2.19442	2.35491	1.80369	1.57885	2.30291	-0.000170333	-0.0002158	-0.00025999	-0.000348999	-0.000135821	-0.000427553	
2.14857	2.19551	2.35605	1.80499	1.58054	2.30366	-0.000261055	-0.000316079	-5.6114e-05	-0.000141483	-0.000218353	-0.000379885	
2.14952	2.19659	2.35719	1.8063	1.58223	2.30442	-0.000309862	-0.00025465	-0.000106951	-3.17267e-05	-0.000279793	-0.000342655	
2.15047	2.19768	2.35833	1.80761	1.58392	2.30518	-0.000257289	-0.00010546	-0.000303418	-6.91492e-05	-0.000197058	-0.000143683	
2.15142	2.19877	2.35948	1.80892	1.58561	2.30594	-0.00021625	-0.000227769	-0.000381543	4.50851e-05	-9.51018e-05	-0.000254088	
2.15237	2.19985	2.36062	1.81023	1.5873	2.3067	-0.000152991	-0.000164041	-0.000230028	-0.000185158	-0.000210765	-0.000152998	
2.15332	2.20094	2.36176	1.81154	1.58899	2.30746	-0.000231127	-0.000216088	-0.000436684	-0.000254513	-0.00012951	-0.000223885	
2.15426	2.20203	2.3629	1.81285	1.59069	2.30821	-0.000210712	-0.000185067	-0.000379713	-0.000202952	-0.000146714	-0.000483591	
2.15521	2.20312	2.36404	1.81416	1.59238	2.30897	-0.000116257	-0.000300424	-0.000471208	-0.000228303	-0.000166879	-3.91807e-05	
2.15616	2.2042	2.36519	1.81547	1.59407	2.30933	-0.000150117	-6.77454e-06	-0.000214514	-0.000100255	-0.000111312	-5.75438e-05	
2.15711	2.20529	2.36633	1.81677	1.59576	2.30933	-0.000198241	-0.000233301	-0.000262911	-0.000209252	-0.000171188	-5.80872e-05	
2.15806	2.20638	2.36747	1.81808	1.59745	2.30933	-0.000140069	-8.12825e-05	-0.000319303	-5.08579e-05	-0.000272953	-0.000135515	
2.15901	2.20746	2.36861	1.81939	1.59914	2.30933	-7.01202e-05	-0.000344022	-0.000289864	-0.000145106	-4.26193e-05	-0.000447759	
2.15996	2.20855	2.36975	1.8207	1.60083	2.30933	-0.00026702	-0.000173738	-8.02916e-05	-0.000287945	-0.000141704	-0.000114798	
2.16091	2.20964	2.3709	1.82201	1.60252	2.30933	-3.65543e-05	-5.99654e-05	-0.000282434	-0.000130689	-0.000299617	-0.000228617	
2.16186	2.21073	2.37201	1.82332	1.60421	2.30933	-0.000180334	-0.000143652	-0.000185766	-0.000139212	-0.000293855	-0.000162477	
2.1628	2.21181	2.3722	1.82452	1.6059	2.30933	-0.000298164	-0.000224425	-0.000341342	-0.000172698	-0.000287425	-0.000144901	
2.16375	2.2129	2.3722	1.82567	1.60759	2.30933	-0.000252514	-0.000172491	-0.000233336	-0.000100366	-0.00015362	-0.000188206	
2.1647	2.21399	2.3722	1.82683	1.60925	2.30933	-0.000211706	-0.000217512	-0.0001822	-0.000205527	-0.000182079	-0.000307762	
2.16565	2.21507	2.3722	1.82798	1.61089	2.30933	-5.9016e-05	-0.000126594	-0.000317754	-0.000250413	-0.000300017	-0.000208009	
2.1666	2.21616	2.3722	1.82914	1.61253	2.30933	-0.000177104	-0.00023001	-0.00021588	-0.000185656	-0.000123007	-0.000186146	
2.16755	2.21725	2.3722	1.83029	1.61416	2.30933	-0.000193692	-0.000271754	-0.000159447	-0.000281593	-5.17591e-05	-7.5121e-05	
2.1685	2.21834	2.3722	1.83144	1.6158	2.30933	-0.000366092	-0.000206094	-0.000102253	-0.000239119	-9.33832e-05	-0.000310659	
2.16945	2.21942	2.3722	1.8326	1.61744	2.30933	-0.000298944	-0.000300997	-0.000203402	-4.56907e-05	-0.000169459	-0.000343187	
2.1704	2.22051	2.3722	1.83375	1.61908	2.30933	-0.000140845	-0.000118173	-0.000265187	-0.000135087	-8.57201e-05	-0.000299746	
2.17134	2.2216	2.3722	1.83491	1.62071	2.30933	-0.000153288	-5.86106e-05	-0.000284359	-0.000402415	-0.000344896	-0.000311311	
2.17229	2.22269	2.3722	1.83606	1.62235	2.30933	-0.00024837	-0.000280322	-0.000274167	-0.000262499	-0.000142663	-0.000177207	
2.17324	2.22377	2.3722	1.83721	1.62399	2.30933	-0.000190363	-0.000414249	-0.000308626	-0.000404981	-0.000322194	-0.000108237	
2.17419	2.22486	2.3722	1.83837	1.62562	2.30933	-0.000263284	-7.7399e-05	-0.000124041	-6.87433e-05	-0.000400838	-0.000183407	
2.17514	2.22595	2.3722	1.83952	1.62726	2.30933	-0.000261404	-0.000119109	-0.000315578	-0.000136511	-0.000334943	-6.51633e-05	
2.17609	2.22703	2.3722	1.84068	1.6289	2.30933	-0.000195106	-0.000281038	-0.000323044	-0.0001809	-0.000218111	-0.000338142	
2.17704	2.22812	2.3722	1.84183	1.63054	2.30933	-0.000200615	-0.000264545	-0.000100061	-0.000295816	-0.000207397	-0.000226199	
2.17799	2.22921	2.3722	1.84298	1.63217	2.30933	-0.000240081	-0.000253432	-0.000314078	-0.000228004	-0.000284683	-0.000274917	
2.17894	2.2303	2.3722	1.84414	1.63381	2.30933	-0.000199053	-0.000238406	-0.000255782	-0.000228886	-0.000259284	-0.000161715	
2.17988	2.23138	2.3722	1.84529	1.63545	2.30933	-0.000387304	-4.73641e-05	-0.000183573	-0.000228976	-0.000234358	-0.000293676	
2.18083	2.23247	2.3722	1.84645	1.63708	2.30933	-0.0002597	-4.24628e-05	-0.000210992	-9.12398e-05	-0.0002627	-0.00010426	
2.18178	2.23356	2.3722	1.8476	1.63872	2.30933	-0.00021912	-0.000292285	-0.000326871	-0.000263497	-0.000293834	-0.000129405	
2.18273	2.23464	2.3722	1.84875	1.64036	2.30933	-7.68157e-05	-0.000212807	-0.000206875	-0.000163731	-0.00019607	-3.67785e-05	
2.18368	2.23573	2.3722	1.84991	1.64199	2.30933	-0.000168238	-0.000381172	-0.000290274	-9.54857e-06	-0.000389571	-0.000156696	
2.18463	2.23682	2.3722	1.85106	1.64355	2.30933	-0.0002881	-0.000118966	-0.00012929	-0.000117658	-0.000416962	-6.0012e-05	
2.18558	2.23791	2.3722	1.85222	1.64511	2.30933	-0.00029869	-0.000210745	-0.000102246	-0.000151286	-0.000128113	-0.000394485	
2.18653	2.23899	2.3722	1.85337	1.64667	2.30933	-0.000418027	-0.000266548	-0.000451455	-0.000174961	-0.000141406	-0.000174035	
2.18748	2.24008	2.3722	1.85452	1.64823	2.30933	-0.000189118	-0.000275103	-0.000320865	-0.000248812	-7.6834e-05	-0.000136112	
2.18842	2.24117	2.3722	1.85568	1.64979	2.30933	-0.000153661	-0.000138296	-0.000218476	-0.000300214	-0.00034886	-0.000189529	
2.18937	2.24225	2.3722	1.85683	1.65135	2.30933	-0.000259687	-0.000338565	-0.000224609	-0.000238724	-0.000495949	-0.000432292	
2.19032	2.24334	2.3722	1.85798	1.65291	2.30933	-0.000194075	-0.000290835	-6.2248e-05	-0.000183764	-0.000241962	-0.00033102	
2.19127	2.24443	2.3722	1.85914	1.65447	2.30933	-6.59006e-05	-0.000173826	-0.000448146	-0.000213231	-0.000155291	-0.000235246	
2.19222	2.24552	2.3722	1.86029	1.65603	2.30933	-2.04402e-05	-0.00031679	-0.00038653	-0.000114016	-9.96216e-05	-0.000258996	
2.19317	2.2466	2.3722	1.86145	1.65759	2.30933	-0.000183619	-0.000171087	-0.000157008	-0.000421927	-9.92537e-05	-0.000217044	
2.19412	2.24769	2.3722	1.86251	1.65915	2.30933	-0.000110861	-0.000125483	-4.18717e-05	-6.66784e-05	-0.000225995	-0.000171962	
2.19507	2.24878	2.3722	1.86347	1.6607	2.30933	-0.000162616	-9.5824e-05	-0.000291175	-0.000109414	-0.000183221	-0.00011943	
2.19602	2.24987	2.3722	1.86443	1.66226	2.30933	1.4406e-07	-0.000254617	-0.000242661	3.32194e-05	-0.000155401	-0.000283077	
2.19696	2.25095	2.3722	1.8654	1.66382	2.30933	-0.000330264	-0.000234933	-0.00028807	-0.000111338	-3.22108e-05	-0.000326797	
2.19791	2.25204	2.3722	1.86636	1.66538	2.30933	-0.000191748	-0.000192514	-0.000233354	-0.000116225	-0.000239254	-0.000137961	
2.19886	2.25313	2.3722	1.86732	1.66694	2.30933	-5.13348e-05	-0.000234554	-0.000273757	-0.000246689	-0.000347111	-0.000378583	
2.19981	2.25421	2.3722	1.86828	1.6685	2.30933	-1.87804e-05	-0.000220694	-0.000199812	-0.000164668	-0.00032712	-0.000117718	
2.20076	2.2553	2.3722	1.86925	1.67006	2.30933	-0.000316325	-0.000363759	-0.000148091	-0.000167233	-0.000534519	-0.000220139	
2.20171	2.25639	2.3722	1.87021	1.67162	2.30933	-0.000415246	-0.000327033	-0.000305367	-0.000232411	-0.00017729	-0.000128635	
2.20266	2.25748	2.3722	1.87117	1.67318	2.30933	-5.285e-05	-8.65658e-05	-0.00012168	-0.000109789	-9.74805e-05	-0.000112941	
2.20358	2.25856	2.3722	1.87214	1.67474	2.30933	-0.000290812	-0.000263021	-0.000137541	-0.000156494	-0.000191735	-9.38957e-05	
2.20373	2.25965	2.3722	1.8731	1.67629	2.30933	-0.000171057	-0.000208634	-0.000147991	-7.21541e-05	-1.534e-05	-0.000223466	
2.20373	2.26021	2.3722	1.87406	1.67775	2.30933	-0.000118431	-0.000456041	-0.000156008	-9.9692e-05	-4.93994e-06	-0.000213899	
2.20373	2.26021	2.3722	1.87503	1.6792	2.30933	-0.00033136	-0.0002359	-0.000175478	-0.0002393	-0.000132306	-0.000264625	
2.20373	2.26021	2.3722	1.87599	1.68066	2.30933	-0.000266568	-0.000420232	-0.000167216	-0.000212835	-0.000178214	-0.000150062	
2.20373	2.26021	2.3722	1.87695	1.68211	2.30933	-0.000291976	-0.000274824	-0.000245892	-0.000179568	-0.000132297	-0.000162845	
2.20373	2.26021	2.3722	1.87792	1.68356	2.30933	-0.000100026	-0.000160839	-0.0002205	-8.27965e-05	-9.77063e-05	-0.000204617	
2.20373	2.26021	2.3722	1.87888	1.68502	2.30933	-0.000226401	-0.000204229	-0.000211972	-8.19484e-05	-0.000302768	-0.00031756	
