lap2_9_samp	lap2_10_samp	lap2_11_samp	lap2_12_samp	lap2_13_samp	cur2_9_samp	cur2_10_samp	cur2_11_samp	cur2_12_samp	cur2_13_samp	rp1631	rp16312
0.291514	0.265946	0.28012	0.227523	0.237542	-0.00055747	-0.000822228	-0.000562035	-0.000783134	-0.000748277		
0.292771	0.266701	0.281391	0.228371	0.238233	-0.00091047	-0.000558497	-0.000748139	-0.000709654	-0.000666862		
0.294027	0.267457	0.282449	0.22922	0.238923	-0.000661205	-0.000767031	-0.00043608	-0.000634029	-0.000835313		
0.295284	0.268212	0.283506	0.230069	0.239614	-0.000792588	-0.000905081	-0.000798827	-0.000256586	-0.000648405		
0.29654	0.268967	0.284564	0.230918	0.240304	-0.000727066	-0.000883224	-0.000590982	-0.000526281	-0.000753042		
0.297797	0.269723	0.285621	0.231767	0.240995	-0.000563374	-0.000614431	-0.000783971	-0.000442621	-0.00047974		
0.299053	0.270478	0.286679	0.232616	0.241685	-0.000415201	-0.000720423	-0.000549667	-0.000864869	-0.000828894		
0.30031	0.271233	0.287736	0.233465	0.242376	-0.000694508	-0.000832581	-0.000858099	-0.000694734	-0.000780582		
0.301566	0.271989	0.288793	0.234314	0.243066	-0.000463926	-0.000851642	-0.000642374	-0.000797998	-0.000456649		
0.302823	0.272744	0.289851	0.235163	0.243757	-0.000814318	-0.000633045	-0.00111426	-0.000610384	-0.000895433		
0.304079	0.2735	0.290908	0.236012	0.244448	-0.000617282	-0.000663703	-0.000935608	-0.000721803	-0.000712373		
0.305336	0.274255	0.291966	0.236861	0.245138	-0.000751237	-0.000844906	-0.000653963	-0.00090926	-0.000734393		
0.306592	0.27501	0.293023	0.23771	0.245829	-0.000863152	-0.000891383	-0.000528947	-0.00103715	-0.000697437		
0.307849	0.275766	0.294081	0.238559	0.246519	-0.000454462	-0.000493181	-0.000818219	-0.000507746	-0.000507019		
0.309105	0.276521	0.295138	0.239408	0.24721	-0.000785321	-0.000380749	-0.000363678	-0.000543769	-0.00061559		
0.310362	0.277276	0.296196	0.240257	0.247901	-0.000786241	-0.000600958	-0.000535495	-0.000882274	-0.000631604		
0.311618	0.278032	0.297253	0.241106	0.248591	-0.000693344	-0.00036454	-0.000720028	-0.00056371	-0.000953985		
0.312875	0.278787	0.29831	0.241955	0.249282	-0.000808594	-0.000592532	-0.000662359	-0.000685374	-0.000453576		
0.314131	0.279542	0.299368	0.242804	0.249972	-0.000665496	-0.000565713	-0.000428167	-0.000808516	-0.00086845		
0.315387	0.280298	0.300425	0.243653	0.250663	-0.000662623	-0.000698921	-0.0010313	-0.000496202	-0.000595593		
0.316517	0.281053	0.301483	0.244502	0.251354	-0.000767681	-0.000862602	-0.000855704	-0.000619316	-0.000533457		
0.317551	0.281809	0.30254	0.245351	0.252044	-0.000702445	-0.000616053	-0.000944891	-0.000735516	-0.000617527		
0.318585	0.282564	0.303598	0.246199	0.252735	-0.000768631	-0.000844661	-0.000662481	-0.000964529	-0.000626057		
0.31962	0.283319	0.304655	0.247048	0.253426	-0.000629205	-0.00053007	-0.000416462	-0.000828595	-0.000678467		
0.320654	0.284075	0.305712	0.247897	0.254117	-0.00029666	-0.000627721	-0.00111239	-0.000653741	-0.000544795		
0.321688	0.28483	0.30677	0.248746	0.254808	-0.000553418	-0.000698022	-0.000539195	-0.000201225	-0.000766489		
0.322722	0.285585	0.307827	0.249595	0.255498	-0.000554544	-0.000696195	-0.000744943	-0.000601946	-0.000740111		
0.323757	0.286341	0.308885	0.250444	0.256189	-0.000822754	-0.000592826	-0.000593715	-0.000850304	-0.000533562		
0.324791	0.287096	0.309942	0.251294	0.25688	-0.000837045	-0.00065933	-0.000746849	-0.000431911	-0.000878047		
0.325825	0.287851	0.311	0.252143	0.257571	-0.000780898	-0.000972564	-0.000754149	-0.000370292	-0.000725091		
0.326859	0.288606	0.312057	0.252992	0.258261	-0.000818177	-0.000659879	-0.000711615	-0.00080423	-0.00066179		
0.327893	0.289362	0.313115	0.253841	0.258952	-0.000811049	-0.000472589	-0.000896857	-0.000795647	-0.0010149		
0.328928	0.290117	0.314172	0.25469	0.259643	-0.000343366	-0.000624275	-0.000703751	-0.000692504	-0.000342334		
0.329962	0.290872	0.31523	0.255539	0.260333	-0.000891052	-0.000665328	-0.000679451	-0.000654357	-0.000431718		
0.330996	0.291628	0.316287	0.256388	0.261024	-0.000522238	-0.000953284	-0.000728282	-0.000902743	-0.000431909		
0.33203	0.292383	0.317344	0.257237	0.261715	-0.000591625	-0.000770656	-0.000611087	-0.000606319	-0.000718542		
0.333064	0.293138	0.318402	0.258086	0.262406	-0.00101296	-0.000694797	-0.00070661	-0.000743277	-0.000852081		
0.334098	0.293894	0.319459	0.258935	0.263096	-0.000514786	-0.000594928	-0.000915447	-0.000718396	-0.000932111		
0.335133	0.294649	0.320517	0.259784	0.263787	-0.000704752	-0.00105129	-0.000764994	-0.000863966	-0.000603407		
0.336167	0.295404	0.321574	0.260633	0.264478	-0.000522447	-0.00066258	-0.00116969	-0.000551909	-0.000862654		
0.337201	0.29616	0.322632	0.261482	0.265168	-0.000732104	-0.000669695	-0.000676381	-0.000658463	-0.000845972		
0.338235	0.296915	0.323689	0.262331	0.265859	-0.000593097	-0.000655496	-0.000767456	-0.000886214	-0.000728385		
0.339269	0.297671	0.324747	0.263181	0.26655	-0.00066266	-0.000508938	-0.000863849	-0.000729599	-0.000490531		
0.340303	0.298426	0.325804	0.26403	0.26724	-0.000569926	-0.000663706	-0.000688369	-0.000638699	-0.000730767		
0.341337	0.299181	0.326862	0.264879	0.267931	-0.000843046	-0.000790223	-0.000809558	-0.000319448	-0.000577952		
0.342372	0.299937	0.327919	0.265728	0.268622	-0.000523643	-0.000692136	-0.000938446	-0.000604842	-0.000844579		
0.343406	0.300692	0.328976	0.266577	0.269313	-0.000883781	-0.000423914	-0.000680026	-0.000680227	-0.000657933		
0.34444	0.301447	0.330034	0.267426	0.270003	-0.000971763	-0.000715039	-0.000768295	-0.000581301	-0.001048		
0.345474	0.302203	0.331091	0.268275	0.270694	-0.000859398	-0.00110856	-0.000570782	-0.000863932	-0.000764777		
0.346508	0.302958	0.332149	0.269124	0.271385	-0.000673724	-0.000727323	-0.000639432	-0.000371285	-0.000795043		
0.347542	0.303714	0.333206	0.269973	0.272075	-0.000996225	-0.000700954	-0.000575222	-0.000891237	-0.000758058		
0.348577	0.304469	0.334264	0.270822	0.272766	-0.000795568	-0.000581137	-0.000504803	-0.000486536	-0.000868792		
0.349611	0.305224	0.335321	0.271671	0.273457	-0.000854447	-0.000753936	-0.000916653	-0.000996868	-0.000547187		
0.350645	0.30598	0.336379	0.27252	0.274148	-0.000584211	-0.000819603	-0.000560218	-0.000453976	-0.000555793		
0.351679	0.306735	0.337436	0.273369	0.274838	-0.000759506	-0.000688867	-0.000624055	-0.000638915	-0.00089756		
0.352713	0.307491	0.338494	0.274219	0.275529	-0.000786664	-0.000502415	-0.000640415	-0.000941379	-0.000823531		
0.353748	0.308246	0.339551	0.275068	0.276219	-0.000964275	-0.000449573	-0.000523325	-0.000660638	-0.000626033		
0.354782	0.309001	0.340609	0.275917	0.27691	-0.00055438	-0.000932627	-0.000818562	-0.00104202	-0.000834346		
0.355816	0.309757	0.341666	0.276766	0.277601	-0.000663274	-0.000692773	-0.000637383	-0.000829756	-0.00103741		
0.35685	0.310512	0.342723	0.277615	0.278291	-0.000584523	-0.000623032	-0.000809117	-0.000477431	-0.000455242		
0.357884	0.311268	0.343781	0.278464	0.278982	-0.000574675	-0.000629686	-0.000837241	-0.000534602	-0.000829101		
0.358919	0.312023	0.344838	0.279313	0.279673	-0.000656874	-0.000406963	-0.000524979	-0.000918019	-0.000654705		
0.359953	0.312778	0.345896	0.280162	0.280364	-0.000833952	-0.000683612	-0.000935423	-0.000816689	-0.00107629		
0.360987	0.313534	0.346953	0.281011	0.281054	-0.000697371	-0.000624355	-0.000611537	-0.000968353	-0.000896597		
0.362021	0.314289	0.348011	0.28186	0.281745	-0.00086976	-0.000684446	-0.00060823	-0.000700064	-0.000753658		
0.363055	0.315044	0.349068	0.282709	0.282436	-0.000736111	-0.000868728	-0.000852993	-0.000574714	-0.000688992		
0.363855	0.3158	0.350126	0.283558	0.283127	-0.000734233	-0.00058316	-0.000634232	-0.000941749	-0.000812615		
0.364552	0.316555	0.351183	0.284407	0.283818	-0.000663969	-0.000691849	-0.000462792	-0.000777901	-0.0006243		
0.365249	0.31731	0.35224	0.285256	0.284508	-0.000399511	-0.000942308	-0.000796039	-0.0006711	-0.000591661		
0.365945	0.318065	0.353298	0.286105	0.285199	-0.000694683	-0.000533547	-0.000689172	-0.000644718	-0.000833395		
0.366642	0.318821	0.354355	0.286954	0.28589	-0.00059552	-0.000515381	-0.000734731	-0.000713458	-0.000435974		
0.367339	0.319576	0.355413	0.287803	0.286581	-0.000471664	-0.000735436	-0.000903158	-0.000642917	-0.000829351		
0.368036	0.320331	0.35647	0.288653	0.287271	-0.000610366	-0.000762746	-0.000820683	-0.000562578	-0.000645997		
0.368732	0.321087	0.357528	0.289502	0.287962	-0.000884474	-0.00053703	-0.00054426	-0.000911563	-0.000869978		
0.369429	0.321842	0.358585	0.290351	0.288653	-0.000604603	-0.00060135	-0.000861232	-0.000617754	-0.000632745		
0.370126	0.322597	0.359642	0.2912	0.289343	-0.000335078	-0.000664631	-0.000764724	-0.000375279	-0.000885362		
0.370822	0.323353	0.3607	0.292049	0.290034	-0.000421995	-0.000760843	-0.000880435	-0.000545618	-0.000636287		
0.371519	0.324108	0.361757	0.292898	0.290725	-0.000797481	-0.000782377	-0.000611085	-0.000547901	-0.000774326		
0.372215	0.324863	0.362815	0.293747	0.291416	-0.000525937	-0.000948835	-0.000811598	-0.000835997	-0.000655642		
0.372912	0.325619	0.363872	0.294596	0.292106	-0.000656471	-0.000688943	-0.000916037	-0.000733741	-0.000539964		
0.373609	0.326374	0.36493	0.295445	0.292797	-0.000385722	-0.000827653	-0.000480382	-0.000889275	-0.000667925		
0.374305	0.327129	0.365987	0.295941	0.293488	-0.000550334	-0.00082787	-0.000876507	-0.000838804	-0.000845673		
0.375002	0.327885	0.367044	0.295942	0.294179	-0.000405615	-0.000665197	-0.00105545	-0.000719422	-0.000589969		
0.375699	0.32864	0.368102	0.295943	0.294869	-0.000485141	-0.000744054	-0.000607664	-0.000567469	-0.000614057		
0.376396	0.329395	0.369159	0.295943	0.29556	-0.000784035	-0.000631502	-0.000874611	-0.000566956	-0.000772391		
0.377092	0.330151	0.370217	0.295944	0.296251	-0.000906752	-0.000710203	-0.000946187	-0.000831374	-0.000791655		
0.377789	0.330906	0.371274	0.295944	0.296942	-0.000763592	-0.000718748	-0.000750778	-0.00056245	-0.00084268		
0.378486	0.331661	0.372332	0.295945	0.297632	-0.000473696	-0.000706036	-0.000520053	-0.000691211	-0.000917396		
0.379182	0.332417	0.373389	0.295946	0.297768	-0.000678965	-0.000691948	-0.00091474	-0.000555534	-0.000555769		
0.379879	0.333172	0.374447	0.295946	0.297768	-0.000729704	-0.000679584	-0.000831984	-0.000717466	-0.00091763		
0.380576	0.333927	0.375504	0.295947	0.297769	-0.000418043	-0.000432282	-0.000787902	-0.000846138	-0.00060232		
0.381272	0.334682	0.376561	0.295948	0.29777	-0.000714114	-0.000673028	-0.000796031	-0.000624803	-0.000682032		
0.381969	0.335438	0.377619	0.295948	0.297771	-0.000497545	-0.00046807	-0.000749805	-0.000648556	-0.000720916		
0.382666	0.335709	0.378676	0.295949	0.297771	-0.000555933	-0.000857945	-0.000488163	-0.000483952	-0.000525971		
0.383362	0.33571	0.379734	0.29595	0.297772	-0.000532947	-0.000641039	-0.000558505	-0.000846009	-0.000463958		
0.384059	0.33571	0.380791	0.29595	0.297772	-0.000748055	-0.000882042	-0.000679616	-0.000411057	-0.000828511		
0.384756	0.335711	0.381849	0.295951	0.297773	-0.000757465	-0.000801419	-0.000721973	-0.000778569	-0.000540946		
0.385452	0.335711	0.382906	0.295952	0.297774	-0.000408751	-0.000476597	-0.000810404	-0.000533855	-0.000521965		
0.386149	0.335712	0.383964	0.295952	0.297774	-0.000825671	-0.000753514	-0.000709285	-0.000541921	-0.000818041		
0.386846	0.335713	0.385021	0.295953	0.297775	-0.000967615	-0.000739734	-0.000801045	-0.000669826	-0.000850683		
0.387542	0.335713	0.386078	0.295953	0.297776	-0.000972072	-0.000693565	-0.000751462	-0.00072022	-0.000668835		
0.388239	0.335714	0.38693	0.295954	0.297776	-0.000610297	-0.000770133	-0.000694121	-0.00056181	-0.000511648		
0.388935	0.335715	0.386932	0.295955	0.297777	-0.000681296	-0.000874516	-0.000614997	-0.000898052	-0.000500482		
0.389632	0.335715	0.386932	0.295955	0.297777	-0.000594339	-0.000655275	-0.000793659	-0.000626659	-0.000716228		
0.390329	0.335716	0.386933	0.295956	0.297778	-0.000686571	-0.000466143	-0.000774447	-0.000673652	-0.000812648		
0.391025	0.335716	0.386934	0.295956	0.297779	-0.000620971	-0.000870062	-0.000694079	-0.000752384	-0.000424229		
0.391722	0.335717	0.386934	0.295957	0.297779	-0.000490642	-0.000823575	-0.000686172	-0.000417702	-0.000727138		
0.392419	0.335718	0.386935	0.295958	0.29778	-0.000470312	-0.000759426	-0.000871167	-0.000850749	-0.000969414		
0.393115	0.335718	0.386935	0.295958	0.29778	-0.000600029	-0.000703205	-0.000324843	-0.000844516	-0.000383974		
0.393812	0.335719	0.386936	0.295959	0.297781	-0.000704675	-0.000811634	-0.000615379	-0.000585431	-0.000899467		
0.394509	0.33572	0.386937	0.295959	0.297782	-0.000567875	-0.000739293	-0.000739943	-0.000702539	-0.000689318		
0.395205	0.33572	0.386937	0.29596	0.297782	-0.000649225	-0.000640477	-0.000744943	-0.000749821	-0.000617813		
0.395902	0.335721	0.386938	0.295961	0.297783	-0.000742534	-0.000744897	-0.000581448	-0.000803585	-0.000657137		
0.396599	0.335722	0.386938	0.295961	0.297784	-0.000746004	-0.000830811	-0.00069186	-0.000682801	-0.000745407		
0.397295	0.335722	0.386939	0.295962	0.297784	-0.00050853	-0.000397295	-0.000804416	-0.000591781	-0.000747854		
0.397992	0.335723	0.38694	0.295963	0.297785	-0.00058919	-0.000874199	-0.00077803	-0.00104922	-0.00095018		
0.398689	0.335723	0.38694	0.295963	0.297786	-0.00060165	-0.000856814	-0.000613982	-0.000772658	-0.000846374		
0.399385	0.335724	0.386941	0.295964	0.297786	-0.000634783	-0.000881377	-0.000400959	-0.000582078	-0.000821874		
0.400082	0.335725	0.386942	0.295964	0.297787	-0.000971314	-0.000541531	-0.000540711	-0.000799666	-0.000693352		
0.400778	0.335725	0.386942	0.295965	0.297787	-0.000650649	-0.000791302	-0.000709679	-0.000639449	-0.000956458		
0.401475	0.335726	0.386943	0.295966	0.297788	-0.000321462	-0.000579042	-0.000578565	-0.000716785	-0.000854485		
0.402172	0.335727	0.386944	0.295966	0.297788	-0.000735372	-0.000716223	-0.000829316	-0.000762841	-0.000744628		
0.402868	0.335727	0.386944	0.295967	0.297789	-0.000706383	-0.000584884	-0.000568974	-0.000874958	-0.000763347		
0.403565	0.335728	0.386945	0.295968	0.29779	-0.000596025	-0.000576558	-0.000548216	-0.000551449	-0.000835472		
0.404261	0.335728	0.386945	0.295968	0.29779	-0.00046382	-0.000849693	-0.000862977	-0.000649399	-0.000544118		
0.404958	0.335729	0.386946	0.295969	0.297791	-0.000643337	-0.000723277	-0.000625479	-0.000751255	-0.000774627		
0.405655	0.33573	0.386947	0.295969	0.297791	-0.000755327	-0.00071818	-0.000674588	-0.000719408	-0.000874092		
0.406352	0.33573	0.386947	0.29597	0.297792	-0.000917528	-0.000794678	-0.000616073	-0.000695342	-0.00094611		
0.407048	0.335731	0.386948	0.295971	0.297792	-0.000439219	-0.000650622	-0.000791559	-0.000709044	-0.000565425		
0.407745	0.335732	0.386948	0.295971	0.297793	-0.000528902	-0.000697625	-0.000828367	-0.000896565	-0.000611871		
0.408442	0.335732	0.386949	0.295972	0.297794	-0.000553178	-0.000511503	-0.000844216	-0.000777056	-0.0007834		
0.409138	0.335733	0.386949	0.295973	0.297794	-0.000681274	-0.000900807	-0.000735535	-0.000850229	-0.000753165		
0.409835	0.335733	0.38695	0.295973	0.297795	-0.000525069	-0.000614881	-0.000661371	-0.000860705	-0.000430069		
0.410532	0.335734	0.386951	0.295974	0.297795	-0.000568962	-0.000527978	-0.000510803	-0.000773099	-0.000795422		
0.411229	0.335735	0.386951	0.295974	0.297796	-0.000818915	-0.000695514	-0.000519944	-0.000566799	-0.000888271		
0.411925	0.335735	0.386952	0.295975	0.297797	-0.00106861	-0.000779211	-0.000746041	-0.000801502	-0.000842988		
0.412622	0.335736	0.386952	0.295976	0.297797	-0.000542007	-0.000825299	-0.000888956	-0.000526666	-0.00054223		
0.413318	0.335736	0.386953	0.295976	0.297798	-0.00062417	-0.000506937	-0.00065534	-0.000457243	-0.000759745		
0.414015	0.335737	0.386954	0.295977	0.297798	-0.000669124	-0.000823384	-0.000472236	-0.000590574	-0.000453738		
0.414712	0.335738	0.386954	0.295977	0.297799	-0.000512007	-0.00102125	-0.000875126	-0.000582074	-0.000858032		
0.415409	0.335738	0.386955	0.295978	0.297799	-0.000703212	-0.0006523	-0.00076081	-0.000791192	-0.000762263		
0.416105	0.335739	0.386955	0.295979	0.2978	-0.000442333	-0.000726075	-0.000967667	-0.000757507	-0.000516066		
0.416802	0.335739	0.386956	0.295979	0.297801	-0.000711729	-0.000661787	-0.000750352	-0.000379023	-0.000734937		
0.417499	0.33574	0.386957	0.29598	0.297801	-0.000667014	-0.000799172	-0.000736278	-0.000777191	-0.000841848		
0.418195	0.335741	0.386957	0.29598	0.297802	-0.000630497	-0.000733214	-0.000491447	-0.000739195	-0.000370965		
0.418892	0.335741	0.386958	0.295981	0.297803	-0.000869309	-0.000950008	-0.000365749	-0.000524757	-0.000590165		
0.419588	0.335742	0.386959	0.295981	0.297803	-0.000635264	-0.000820484	-0.000861233	-0.000929572	-0.00067904		
0.420285	0.335742	0.386959	0.295982	0.297804	-0.000718622	-0.000423214	-0.000615174	-0.000866659	-0.000963847		
0.420982	0.335743	0.38696	0.295983	0.297804	-0.000902074	-0.000570998	-0.000802393	-0.000438087	-0.000688493		
0.421678	0.335744	0.38696	0.295983	0.297805	-0.000692092	-0.000545859	-0.00067335	-0.000596156	-0.000859044		
0.422375	0.335744	0.386961	0.295984	0.297805	-0.000446957	-0.000812194	-0.000633746	-0.000600394	-0.000763231		
0.423072	0.335745	0.386961	0.295985	0.297806	-0.000646094	-0.000817845	-0.000734048	-0.000579553	-0.000668213		
0.423768	0.335745	0.386962	0.295985	0.297807	-0.00082134	-0.000693843	-0.00101487	-0.000485324	-0.00062501		
0.424465	0.335746	0.386963	0.295986	0.297807	-0.000813576	-0.000497051	-0.000544113	-0.000838959	-0.00104428		
0.425161	0.335747	0.386963	0.295986	0.297808	-0.000741441	-0.000870246	-0.000669813	-0.000796016	-0.000844079		
0.425858	0.335747	0.386964	0.295987	0.297808	-0.000713619	-0.000768414	-0.000640708	-0.0006086	-0.000569488		
0.426555	0.335748	0.386964	0.295988	0.297809	-0.000759623	-0.00065109	-0.000706997	-0.000718643	-0.00070203		
0.427251	0.335749	0.386965	0.295988	0.29781	-0.00080417	-0.00092217	-0.000822704	-0.000628551	-0.00056991		
0.427948	0.335749	0.386966	0.295989	0.29781	-0.000375561	-0.000767312	-0.000749236	-0.000696578	-0.000725415		
0.428645	0.33575	0.386966	0.295989	0.297811	-0.000564732	-0.000576475	-0.000735253	-0.000441098	-0.000654612		
0.429341	0.33575	0.386967	0.29599	0.297811	-0.000719863	-0.000595318	-0.00064139	-0.000688482	-0.000994614		
0.430038	0.335751	0.386967	0.295991	0.297812	-0.00081976	-0.000739968	-0.00101752	-0.00053959	-0.000730691		
0.430735	0.335752	0.386968	0.295991	0.297813	-0.000910103	-0.00056549	-0.000431835	-0.0005294	-0.000938156		
0.431431	0.335752	0.386968	0.295992	0.297813	-0.000531293	-0.000715675	-0.000568911	-0.000732542	-0.000735938		
0.432128	0.335753	0.386969	0.295992	0.297814	-0.000615608	-0.000770262	-0.000754794	-0.00060537	-0.000471127		
0.432825	0.335754	0.38697	0.295993	0.297815	-0.000756363	-0.000651185	-0.000764448	-0.000529913	-0.000996769		
0.433004	0.335754	0.38697	0.295993	0.297815	-0.00070898	-0.000722736	-0.000655775	-0.000742372	-0.000961615		
0.433005	0.335755	0.386971	0.295994	0.297816	-0.000893347	-0.000536373	-0.00079754	-0.000585115	-0.00106843		
0.433005	0.335756	0.386972	0.295994	0.297817	-0.000542517	-0.000622489	-0.000486316	-0.000691768	-0.000642445		
0.433006	0.335756	0.386972	0.295995	0.297817	-0.000582096	-0.000784435	-0.00080958	-0.000985608	-0.000930945		
0.433007	0.335757	0.386973	0.295995	0.297818	-0.000688409	-0.000687034	-0.0006487	-0.00093294	-0.000654544		
0.433007	0.335757	0.386974	0.295996	0.297818	-0.000634943	-0.000656479	-0.000573025	-0.000393933	-0.000636449		
0.433008	0.335758	0.386974	0.295996	0.297819	-0.000673361	-0.00103361	-0.000999064	-0.000658748	-0.00053739		
0.433008	0.335759	0.386975	0.295997	0.29782	-0.000887971	-0.000629582	-0.000719131	-0.000966379	-0.00106403		
0.433009	0.335759	0.386975	0.295998	0.29782	-0.000892335	-0.00071226	-0.00083126	-0.000773669	-0.000429707		
0.43301	0.33576	0.386976	0.295998	0.297821	-0.000566161	-0.000499797	-0.000662071	-0.000644275	-0.00061179		
0.43301	0.33576	0.386977	0.295999	0.297821	-0.000520554	-0.000721446	-0.000805217	-0.000799279	-0.000832204		
0.433011	0.335761	0.386977	0.295999	0.297822	-0.000486942	-0.000748152	-0.000942094	-0.000591401	-0.000745453		
0.433012	0.335761	0.386978	0.296	0.297823	-0.000602648	-0.000620784	-0.000907962	-0.000796031	-0.000723068		
0.433012	0.335762	0.386979	0.296001	0.297823	-0.000751308	-0.000767602	-0.00077637	-0.000734098	-0.000434976		
0.433013	0.335763	0.386979	0.296001	0.297824	-0.000542217	-0.000599594	-0.000386909	-0.00077601	-0.000772168		
0.433014	0.335763	0.38698	0.296002	0.297825	-0.000604702	-0.000657392	-0.000841942	-0.000656408	-0.000948279		
0.433014	0.335764	0.38698	0.296002	0.297825	-0.000788637	-0.000946138	-0.000695715	-0.000598908	-0.000774451		
0.433015	0.335765	0.386981	0.296003	0.297826	-0.000672502	-0.000885004	-0.000664383	-0.000630748	-0.000796974		
0.433016	0.335765	0.386982	0.296003	0.297826	-0.000856724	-0.00066946	-0.000562717	-0.000700603	-0.000870623		
0.433016	0.335766	0.386982	0.296004	0.297827	-0.000494855	-0.000983531	-0.000853148	-0.00066707	-0.000829546		
0.433017	0.335766	0.386983	0.296005	0.297828	-0.000495803	-0.000388439	-0.000610187	-0.000813684	-0.000971805		
