lap4_30_samp	lap4_31_samp	lap4_32_samp	lap4_33_samp	lap4_34_samp	rp2529	rp3548	cur4_30_samp	cur4_31_samp	cur4_32_samp	cur4_33_samp	cur4_34_samp	rp5463	lap4_49_samp	lap4_50_samp	lap4_51_samp	lap4_52_samp	lap4_53_samp	cur4_49_samp	cur4_50_samp	cur4_51_samp	cur4_52_samp	cur4_53_samp
17.6237	9.47938		14.8641	14.3485			-0.000903956	-0.000941708		-0.000945567	-0.000905753			19.2701	17.9163		19.468		-0.00103134	-0.000857037		-0.00111878
17.6253	9.48053		14.8651	14.3513			-0.000881647	-0.000690251		-0.000902275	-0.000842165			19.2711	17.9184		19.4699		-0.000771563	-0.000675847		-0.00081061
17.6269	9.48191		14.8662	14.3541			-0.000806712	-0.000693338		-0.000846363	-0.000754256			19.2722	17.9205		19.4719		-0.000685959	-0.0010818		-0.000830594
17.6285	9.48328		14.8673	14.3569			-0.00102823	-0.000966256		-0.000771284	-0.00071872			19.2732	17.9226		19.4738		-0.000893925	-0.000921382		-0.000713335
17.6301	9.48465		14.8684	14.3597			-0.000663027	-0.00111668		-0.000830598	-0.000847739			19.2742	17.9245		19.4758		-0.00102263	-0.000877267		-0.000642985
17.6317	9.48603		14.8694	14.3625			-0.000951521	-0.000942719		-0.000830155	-0.000933367			19.2753	17.9265		19.4778		-0.000915416	-0.000886241		-0.000977908
17.6333	9.4874		14.8705	14.3653			-0.000963686	-0.000584079		-0.000894557	-0.000822881			19.2763	17.9284		19.4798		-0.000990793	-0.000817179		-0.000985706
17.6349	9.48877		14.8716	14.3681			-0.00060744	-0.000852867		-0.000734518	-0.000669643			19.2773	17.9304		19.4818		-0.000759379	-0.000937285		-0.000870605
17.6365	9.49014		14.8726	14.3709			-0.00102616	-0.000877016		-0.000738675	-0.000740235			19.2783	17.9323		19.4838		-0.000870486	-0.00098535		-0.000979344
17.6381	9.49152		14.8737	14.3738			-0.000823804	-0.00057383		-0.000978086	-0.000811364			19.2794	17.9343		19.4858		-0.000729855	-0.00072776		-0.000850118
17.6397	9.49289		14.8748	14.3766			-0.00068688	-0.000974367		-0.000661749	-0.000910184			19.2804	17.9362		19.4879		-0.000971011	-0.000898432		-0.000672899
17.6413	9.49427		14.8758	14.3794			-0.000910593	-0.00089456		-0.000823377	-0.000934505			19.2814	17.9381		19.4899		-0.000668175	-0.000958638		-0.000905532
17.6429	9.49564		14.8769	14.3822			-0.000843127	-0.00094363		-0.000911562	-0.000571065			19.2825	17.9401		19.4919		-0.0007049	-0.000718182		-0.000907005
17.6445	9.49701		14.878	14.385			-0.00113777	-0.000715565		-0.000829992	-0.000575373			19.2835	17.942		19.4939		-0.000737417	-0.000827825		-0.000966046
17.6461	9.49839		14.879	14.3879			-0.000817209	-0.000771912		-0.000726987	-0.00068352			19.2845	17.944		19.496		-0.00079619	-0.000629035		-0.00077444
17.6477	9.49976		14.8801	14.3907			-0.0011632	-0.000900029		-0.000699555	-0.000582509			19.2856	17.9459		19.498		-0.000773293	-0.000683555		-0.000772337
17.6493	9.50113		14.8812	14.3935			-0.000988789	-0.000933586		-0.000821244	-0.000823557			19.2866	17.9479		19.5		-0.000628767	-0.000719799		-0.000743464
17.651	9.50251		14.8822	14.3963			-0.000888095	-0.000742974		-0.00075159	-0.00105702			19.2876	17.9498		19.502		-0.000857408	-0.000786005		-0.000591945
17.6527	9.50388		14.8833	14.3992			-0.000965238	-0.000761127		-0.000771742	-0.000954442			19.2886	17.9518		19.504		-0.00093192	-0.000857699		-0.000780843
17.6544	9.50525		14.8844	14.402			-0.000743858	-0.000864729		-0.000804623	-0.000709141			19.2897	17.9537		19.5061		-0.000915681	-0.000822148		-0.000631115
17.656	9.50663		14.8854	14.4048			-0.000672538	-0.000645515		-0.000785829	-0.000864165			19.2907	17.9557		19.5081		-0.000939825	-0.000786748		-0.000843758
17.6577	9.50811		14.8865	14.4076			-0.000744322	-0.000909002		-0.000856228	-0.00100275			19.2917	17.9576		19.5101		-0.000756793	-0.000815974		-0.000730286
17.6594	9.50972		14.8876	14.4105			-0.000903677	-0.000776442		-0.000830025	-0.000798019			19.2928	17.9595		19.5121		-0.000770512	-0.000757824		-0.00096262
17.6611	9.51132		14.8886	14.4133			-0.000849165	-0.000742089		-0.000771718	-0.00089421			19.2938	17.9615		19.5142		-0.000816339	-0.00103304		-0.000865739
17.6628	9.51292		14.8897	14.4161			-0.000712483	-0.000783081		-0.000794153	-0.000694433			19.2948	17.9632		19.5162		-0.000962413	-0.000742504		-0.000728239
17.6644	9.51452		14.8908	14.4189			-0.00072585	-0.00106084		-0.000920428	-0.000914725			19.2959	17.9647		19.5182		-0.000801452	-0.000690205		-0.000847911
17.6661	9.51612		14.8918	14.4217			-0.000947213	-0.000883298		-0.000530533	-0.000925966			19.2969	17.9662		19.5202		-0.000881688	-0.000876159		-0.00069404
17.6678	9.51773		14.8929	14.4246			-0.000964137	-0.00088978		-0.000879153	-0.000791361			19.2979	17.9678		19.5222		-0.000835604	-0.000687583		-0.000808097
17.6695	9.51933		14.894	14.4274			-0.00105352	-0.000698334		-0.000780953	-0.000997484			19.2989	17.9693		19.5243		-0.000969413	-0.00086601		-0.000857713
17.6712	9.52093		14.8951	14.4302			-0.000805606	-0.000921852		-0.000913822	-0.000886493			19.3	17.9708		19.5263		-0.000928903	-0.000922936		-0.000703616
17.6728	9.52253		14.8961	14.4331			-0.000856899	-0.000792246		-0.000793357	-0.000769472			19.301	17.9723		19.5283		-0.000951594	-0.000971222		-0.000694112
17.6745	9.52413		14.8972	14.4359			-0.000702449	-0.000956335		-0.000592855	-0.00101843			19.302	17.9739		19.5303		-0.000785555	-0.000992759		-0.000825702
17.6762	9.52574		14.8983	14.4388			-0.000783725	-0.000790555		-0.000830512	-0.000847178			19.3031	17.9754		19.5324		-0.000799068	-0.000826445		-0.000834142
17.6779	9.52734		14.8993	14.4417			-0.00084211	-0.000813384		-0.000844216	-0.000577542			19.3041	17.9769		19.5344		-0.000780626	-0.00092278		-0.000996055
17.6795	9.52894		14.9004	14.4446			-0.000837253	-0.00094229		-0.000705414	-0.000851563			19.3051	17.9785		19.5364		-0.000740215	-0.000915493		-0.000959074
17.6813	9.53054		14.9005	14.4475			-0.000674195	-0.0008505		-0.000936074	-0.000810489			19.3062	17.98		19.5384		-0.000995781	-0.000612354		-0.000641249
17.683	9.53214		14.9001	14.4503			-0.000934112	-0.00104783		-0.000807603	-0.000760933			19.3072	17.9815		19.5404		-0.000569042	-0.000818125		-0.000799104
17.6848	9.53375		14.8997	14.4532			-0.000926886	-0.000763786		-0.000944028	-0.00094492			19.3082	17.983		19.5424		-0.000775816	-0.000763069		-0.000830853
17.6865	9.53535		14.8992	14.4561			-0.000808309	-0.000881445		-0.000971409	-0.000715777			19.3092	17.9846		19.5444		-0.000679695	-0.000959572		-0.000805635
17.6883	9.53704		14.8988	14.459			-0.000821851	-0.000805497		-0.000870314	-0.000846726			19.3103	17.9861		19.5463		-0.000898166	-0.000942558		-0.000824688
17.69	9.53882		14.8984	14.4619			-0.000727226	-0.000900545		-0.000800829	-0.000794319			19.3113	17.9876		19.5483		-0.000812204	-0.000736737		-0.000839992
17.6918	9.54059		14.898	14.4648			-0.000645723	-0.000943646		-0.000864821	-0.000941781			19.3123	17.9891		19.5502		-0.000975277	-0.000774908		-0.000902368
17.6935	9.54237		14.8976	14.4678			-0.000984595	-0.000792437		-0.000955831	-0.000910034			19.3134	17.9907		19.5522		-0.000751273	-0.000794526		-0.000722038
17.6953	9.54414		14.8971	14.4707			-0.00102945	-0.000651958		-0.000848971	-0.000702436			19.3144	17.9922		19.5541		-0.000635267	-0.000708457		-0.000781379
17.697	9.54591		14.8967	14.4737			-0.00084788	-0.0010758		-0.000884483	-0.000948479			19.3154	17.9937		19.556		-0.000897642	-0.000747404		-0.00093597
17.6988	9.54769		14.8963	14.4767			-0.000957404	-0.000939455		-0.000793202	-0.00105152			19.3165	17.9952		19.558		-0.000803064	-0.000833613		-0.000862063
17.7006	9.54946		14.8959	14.4797			-0.000915341	-0.000809845		-0.000768133	-0.000828684			19.3175	17.9967		19.5599		-0.000911497	-0.000880835		-0.000799798
17.7023	9.55123		14.8955	14.4826			-0.00091184	-0.000765431		-0.000960386	-0.000765489			19.3185	17.9982		19.5619		-0.00073367	-0.000783522		-0.000913409
17.7041	9.55301		14.8951	14.4856			-0.000895739	-0.000939383		-0.000775902	-0.00069069			19.3195	17.9997		19.5638		-0.000778445	-0.00088069		-0.000865368
17.7058	9.55478		14.8946	14.4886			-0.000847912	-0.000917879		-0.00081611	-0.000794572			19.3206	18.0011		19.5658		-0.00113232	-0.000779733		-0.000899345
17.7076	9.55655		14.8942	14.4916			-0.000847664	-0.00112083		-0.000741317	-0.00103363			19.3216	18.0026		19.5677		-0.000913598	-0.000668722		-0.000729183
17.7093	9.55833		14.8938	14.4945			-0.000658115	-0.000716999		-0.000971773	-0.000676968			19.3226	18.0041		19.5697		-0.000730525	-0.000760943		-0.000974864
17.7111	9.5601		14.8934	14.4975			-0.000948443	-0.000938065		-0.000802183	-0.000731914			19.3237	18.0055		19.5716		-0.000761436	-0.0010278		-0.000969193
17.7129	9.56188		14.893	14.5005			-0.000833712	-0.000835467		-0.000654725	-0.000750516			19.3247	18.007		19.5736		-0.000670287	-0.000814617		-0.000904461
17.7147	9.56365		14.8925	14.5035			-0.00066841	-0.000881519		-0.000844353	-0.000621145			19.3257	18.0085		19.5755		-0.000842114	-0.000965332		-0.000808351
17.7165	9.56542		14.8921	14.5065			-0.000853258	-0.000792548		-0.00090609	-0.000966392			19.3268	18.01		19.5774		-0.00088817	-0.000930344		-0.000840965
17.7182	9.56727		14.8917	14.5095			-0.000835311	-0.000886288		-0.000699904	-0.000772304			19.3278	18.0114		19.5792		-0.000728729	-0.000870743		-0.00099458
17.72	9.56916		14.8913	14.5125			-0.000849392	-0.00106482		-0.000847105	-0.000778021			19.3288	18.0129		19.5809		-0.000637848	-0.000608937		-0.000898888
17.7218	9.57105		14.8909	14.5155			-0.000633522	-0.000644095		-0.000883767	-0.000658728			19.3298	18.0144		19.5827		-0.000888619	-0.000724439		-0.000682807
17.7236	9.57294		14.8904	14.5185			-0.000892007	-0.0008605		-0.000666427	-0.0006154			19.3309	18.0159		19.5845		-0.000806683	-0.000869065		-0.000974527
17.7254	9.57482		14.89	14.5215			-0.000903011	-0.00085198		-0.0010129	-0.000717058			19.3319	18.0173		19.5863		-0.000926539	-0.000872177		-0.000725758
17.7272	9.57671		14.8896	14.5245			-0.000925761	-0.000890504		-0.000793917	-0.00082234			19.3329	18.0188		19.5881		-0.000682003	-0.000822064		-0.00084214
17.729	9.5786		14.8892	14.5275			-0.000881505	-0.000792533		-0.000915114	-0.000735849			19.334	18.0203		19.5899		-0.000945404	-0.00106116		-0.000781055
17.7308	9.58049		14.8888	14.5305			-0.000904674	-0.00075261		-0.000772208	-0.000810542			19.335	18.0217		19.5917		-0.000945851	-0.000824911		-0.000867003
17.7326	9.58238		14.8883	14.5335			-0.000743751	-0.000921066		-0.000928768	-0.00100803			19.336	18.0233		19.5935		-0.000839605	-0.000791793		-0.000847669
17.7344	9.58426		14.8879	14.5365			-0.000783746	-0.000698356		-0.000823649	-0.000758964			19.3371	18.025		19.5953		-0.000718858	-0.000747491		-0.000898444
17.7362	9.58615		14.8875	14.5395			-0.000870974	-0.000871052		-0.000927975	-0.000857653			19.3381	18.0267		19.5971		-0.000854938	-0.000755768		-0.000839416
17.738	9.58804		14.8871	14.5425			-0.000797887	-0.000980684		-0.000791757	-0.00102197			19.3391	18.0284		19.5989		-0.000812752	-0.000745981		-0.000722028
17.7398	9.58993		14.8867	14.5454			-0.000575177	-0.00101895		-0.000878936	-0.000822033			19.3401	18.0301		19.6007		-0.000764984	-0.000913883		-0.000815061
17.7416	9.59182		14.8862	14.5484			-0.000938832	-0.000702477		-0.000658851	-0.000585908			19.3412	18.0319		19.6025		-0.000910397	-0.000765142		-0.000639793
17.7434	9.59371		14.8858	14.5514			-0.000855594	-0.000770665		-0.000819542	-0.000859528			19.3422	18.0336		19.6042		-0.000732914	-0.000698674		-0.000922284
17.7453	9.5956		14.8854	14.5544			-0.000917075	-0.000954656		-0.0010487	-0.000928474			19.3432	18.0353		19.606		-0.000703107	-0.000941433		-0.000871452
17.7471	9.59749		14.885	14.5574			-0.000894211	-0.000928445		-0.000873808	-0.000768015			19.3443	18.037		19.6078		-0.000890098	-0.000799407		-0.000507514
17.749	9.59941		14.8846	14.5604			-0.000613427	-0.000694263		-0.000847144	-0.000749128			19.3453	18.0387		19.6096		-0.000817057	-0.000975945		-0.00104964
17.7509	9.60134		14.8841	14.5634			-0.000661111	-0.000876977		-0.000924997	-0.000633514			19.3463	18.0404		19.6114		-0.000814955	-0.000583231		-0.000847217
17.7528	9.60326		14.8837	14.5664			-0.0008422	-0.000837463		-0.000831911	-0.000559234			19.3474	18.0422		19.6131		-0.000808846	-0.000843703		-0.000710357
17.7546	9.60519		14.8833	14.5694			-0.000934031	-0.00093697		-0.000627761	-0.000856585			19.3484	18.0439		19.6147		-0.000958535	-0.000865124		-0.000714334
17.7565	9.60712		14.8829	14.5724			-0.000828626	-0.000849459		-0.000683026	-0.000798691			19.3494	18.0456		19.6163		-0.000910686	-0.000864857		-0.000762945
17.7584	9.60904		14.8825	14.5754			-0.000887312	-0.000903893		-0.000883153	-0.000815799			19.3504	18.0473		19.618		-0.000876618	-0.000821646		-0.000965889
17.7602	9.61097		14.882	14.5784			-0.000980212	-0.000935344		-0.000952899	-0.000714199			19.3515	18.049		19.6196		-0.000705643	-0.000843259		-0.000878931
17.7621	9.61289		14.8816	14.5814			-0.000906012	-0.000789893		-0.000651949	-0.000663121			19.3525	18.051		19.6213		-0.00079748	-0.000845396		-0.000863947
17.764	9.61482		14.8812	14.5844			-0.000849758	-0.000758694		-0.000753931	-0.00107157			19.3535	18.053		19.6229		-0.000743788	-0.000741174		-0.00098314
17.7658	9.61675		14.8808	14.5874			-0.000728782	-0.000930629		-0.000820017	-0.000809446			19.3546	18.0551		19.6245		-0.00076598	-0.000706288		-0.000787014
17.7677	9.61867		14.8804	14.5904			-0.000817826	-0.000890158		-0.000938957	-0.000770032			19.3556	18.0571		19.6262		-0.000951195	-0.000852786		-0.000734645
17.7696	9.6206		14.8799	14.5933			-0.000519445	-0.000672245		-0.000862656	-0.000843911			19.3566	18.0592		19.6278		-0.000746367	-0.000788666		-0.000742961
17.7715	9.62253		14.8795	14.5963			-0.000687697	-0.000760735		-0.000941364	-0.000797			19.3577	18.0613		19.6295		-0.000757311	-0.000872518		-0.000768253
17.7735	9.62445		14.8791	14.5993			-0.000877439	-0.000731484		-0.000699246	-0.000844182			19.3587	18.0633		19.6311		-0.000875279	-0.000940594		-0.00088527
17.7755	9.62638		14.8787	14.6023			-0.00100423	-0.000817388		-0.000837388	-0.000946937			19.3597	18.0654		19.6327		-0.000841264	-0.000680194		-0.000803281
17.7775	9.62831		14.8783	14.6052			-0.00106941	-0.000993697		-0.000869876	-0.00091278			19.3607	18.0674		19.6344		-0.000690188	-0.000777198		-0.000801888
17.7795	9.63025		14.8778	14.6082			-0.000998061	-0.000685272		-0.00085971	-0.000782596			19.3618	18.0695		19.636		-0.000857756	-0.000730671		-0.000798986
17.7816	9.63219		14.8774	14.6112			-0.000755995	-0.000744188		-0.000703966	-0.000903045			19.3624	18.0716		19.6377		-0.0010546	-0.00064812		-0.000877586
17.7836	9.63414		14.877	14.6142			-0.000787143	-0.000811383		-0.000700965	-0.000875683			19.3621	18.0736		19.6393		-0.000951851	-0.000774511		-0.00080482
17.7856	9.63608		14.8766	14.6171			-0.000907031	-0.000868398		-0.000562529	-0.000817782			19.3618	18.0757		19.6409		-0.000802163	-0.000726219		-0.000824762
17.7876	9.63803		14.8762	14.6201			-0.000756511	-0.000910616		-0.000751975	-0.000680761			19.3615	18.0777		19.6426		-0.000950536	-0.00103744		-0.000847886
17.7897	9.63997		14.8757	14.6231			-0.00094543	-0.000896076		-0.000861775	-0.000900062			19.3612	18.0798		19.6442		-0.000796967	-0.000632051		-0.000814807
17.7917	9.64192		14.8753	14.626			-0.0006992	-0.000773395		-0.000853258	-0.000788398			19.3609	18.0819		19.6459		-0.00097983	-0.000732085		-0.000933225
17.7937	9.64386		14.8749	14.629			-0.000890049	-0.000952547		-0.000677394	-0.000853549			19.3606	18.084		19.6475		-0.00085114	-0.000661606		-0.000730403
17.7957	9.64581		14.8745	14.6319			-0.000722346	-0.000507463		-0.000854536	-0.000930328			19.3603	18.0862		19.6489		-0.000676722	-0.000869456		-0.000838221
17.7977	9.64775		14.8741	14.6349			-0.00096017	-0.0009769		-0.000810195	-0.000724828			19.36	18.0883		19.6504		-0.000845595	-0.000804424		-0.000940617
17.7998	9.6497		14.8737	14.6378			-0.00101215	-0.000906389		-0.000854428	-0.000997872			19.3597	18.0904				-0.000787889	-0.000734259		
17.8018	9.65164		14.8732	14.6407			-0.000764791	-0.000955367		-0.000617833	-0.000701921			19.3594	18.0926				-0.000605603	-0.000639682		
17.8038	9.65359		14.8728	14.6437			-0.000807437	-0.000870406		-0.000809946	-0.000886086			19.3591	18.0947				-0.000767667	-0.000893298		
17.8058	9.65554		14.8724	14.6466			-0.000795146	-0.000979358		-0.000946045	-0.000982555			19.3588	18.0968				-0.000862673	-0.000858634		
17.8077	9.65748		14.872	14.6495			-0.000926391	-0.000675785		-0.000887294	-0.000529495			19.3584	18.099				-0.000908893	-0.000868336		
17.8097	9.65943		14.8716	14.6525			-0.000849952	-0.000889147		-0.000902825	-0.000993878			19.3581	18.1011				-0.00086455	-0.000938822		
17.8116	9.66138		14.8711	14.6554			-0.000924038	-0.00099477		-0.000872053	-0.000660769			19.3578	18.1033				-0.000721644	-0.000742965		
17.8136	9.66334		14.8707	14.6583			-0.000861068	-0.000879975		-0.000946405	-0.000588099			19.3575	18.1054				-0.00084196	-0.000770143		
17.8155	9.66531		14.8703	14.6612			-0.00080575	-0.000980106		-0.000943213	-0.000879374			19.3572	18.1075				-0.000750295	-0.000633235		
17.8175	9.66727		14.8699	14.6641			-0.000791993	-0.000892752		-0.000854273	-0.000904084			19.3569	18.1097				-0.000875321	-0.00068822		
17.8194	9.66924		14.8695	14.6669			-0.000999312	-0.000738078		-0.000725844	-0.000877014			19.3566	18.1118				-0.000830296	-0.000868434		
17.8213	9.6712		14.869	14.6698			-0.000821774	-0.000848093		-0.000829939	-0.000652968			19.3563	18.114				-0.000810151	-0.00076633		
17.8233	9.67317		14.8686	14.6727			-0.000942617	-0.000854946		-0.000761082	-0.000794241			19.356	18.1162				-0.000802108	-0.000801257		
17.8252	9.67513		14.8682	14.6756			-0.000845002	-0.00085003		-0.000879684	-0.000669552			19.3557	18.1184				-0.000846186	-0.000870124		
17.8272	9.6771		14.8678	14.6785			-0.000875461	-0.00104771		-0.000735088	-0.000791348			19.3554	18.1207				-0.000961744	-0.00087154		
17.8291	9.67906		14.8674	14.6813			-0.00104441	-0.000616163		-0.00070797	-0.00093948			19.3551	18.1229				-0.00075281	-0.000654832		
17.8311	9.68103		14.8669	14.6842			-0.00100982	-0.000795269		-0.00071396	-0.000992725			19.3548	18.1251				-0.000756787	-0.000894936		
17.833	9.68299		14.8665	14.6871			-0.000782668	-0.000880279		-0.000859289	-0.000851155			19.3545	18.1273				-0.000702421	-0.000981466		
17.835	9.68495		14.8661	14.69			-0.000768957	-0.000877086		-0.00092173	-0.000841611			19.3542	18.1295				-0.000913812	-0.000845086		
17.8369	9.68692		14.8657	14.6927			-0.000617405	-0.000901944		-0.000819203	-0.000791089			19.3539	18.1317				-0.000905193	-0.000910436		
17.8388	9.68888		14.8653	14.6954			-0.000726923	-0.000638429		-0.00101165	-0.000726332			19.3536	18.1339				-0.000793379	-0.000824318		
17.8407	9.69085		14.8648	14.6982			-0.000931693	-0.000786012		-0.000847866	-0.000847215			19.3533	18.1361				-0.000608079	-0.000951604		
17.8426	9.69281		14.8644	14.7009			-0.000814404	-0.000891756		-0.000850286	-0.000822776			19.3529	18.1384				-0.000633291	-0.000693622		
17.8445	9.69478		14.864	14.7037			-0.000851524	-0.000987991		-0.000684381	-0.000943813			19.3526	18.1406				-0.0006677	-0.000746363		
17.8464	9.69674		14.8636	14.7064			-0.00088879	-0.000722427		-0.000896526	-0.00091825			19.3523	18.1428				-0.00076394	-0.000819639		
17.8484	9.69871		14.8632	14.7092			-0.000761544	-0.000686249		-0.000912067	-0.00100811			19.352	18.145				-0.000790008	-0.000900727		
17.8503	9.70068		14.8627	14.7119			-0.00114662	-0.000675677		-0.000837846	-0.000894711			19.3517	18.1473				-0.000750481	-0.000706907		
17.8522	9.70264		14.8623	14.7147			-0.000934074	-0.000909103		-0.000854235	-0.0010316			19.3514	18.1495				-0.000860179	-0.000603997		
17.8541	9.70461		14.8619	14.7174			-0.000794954	-0.000809041		-0.000772929	-0.000762666			19.3511	18.1518				-0.000980083	-0.000693903		
17.856	9.70658		14.8615	14.7202			-0.000712584	-0.00104557		-0.000869606	-0.000800373			19.3508	18.154				-0.00098113	-0.000678736		
17.8579	9.70854		14.8611	14.7229			-0.000851029	-0.000955231		-0.000772715	-0.000650683			19.3505	18.1563				-0.000723297	-0.000937459		
17.8598	9.7105		14.8606	14.7256			-0.000711886	-0.000730391		-0.000947613	-0.000788993			19.3502	18.1585				-0.000635083	-0.00102113		
