lap3_47_samp	lap3_48_samp	lap3_49_samp	lap3_50_samp	cur3_47_samp	cur3_48_samp	cur3_49_samp	cur3_50_samp	rp2
0.426481	0.451976	0.464342	0.314563	-0.00154251	-0.00114601	-0.00123912	-0.00120928	
0.427808	0.45291	0.465666	0.315557	-0.00145348	-0.0014744	-0.0013502	-0.00137151	
0.429135	0.453845	0.466991	0.31655	-0.00129593	-0.00123048	-0.00143833	-0.00133001	
0.430461	0.454779	0.468315	0.317543	-0.00112827	-0.00149688	-0.00118084	-0.00125192	
0.431788	0.455714	0.469639	0.318537	-0.00137753	-0.00144606	-0.00140261	-0.00135781	
0.433115	0.456648	0.470963	0.31953	-0.00126238	-0.0014764	-0.00140391	-0.00135817	
0.434441	0.457582	0.472119	0.320524	-0.00137675	-0.00136537	-0.00144226	-0.00129685	
0.435768	0.458517	0.473132	0.321517	-0.00135118	-0.00130614	-0.00129604	-0.00149073	
0.437095	0.459451	0.474146	0.32251	-0.00147901	-0.00141894	-0.00135189	-0.00148458	
0.438421	0.460386	0.475159	0.323504	-0.00135865	-0.00120637	-0.00134329	-0.00133858	
0.439748	0.46132	0.476172	0.324497	-0.00133185	-0.00134236	-0.00134259	-0.00134689	
0.441075	0.462254	0.477186	0.32549	-0.00119755	-0.00127994	-0.00123563	-0.00132564	
0.442401	0.463189	0.478199	0.326484	-0.00130953	-0.00144147	-0.00142723	-0.00142387	
0.443728	0.464123	0.479212	0.327477	-0.00128336	-0.00136561	-0.00146362	-0.0013205	
0.445055	0.465058	0.480226	0.32847	-0.00137209	-0.00128344	-0.00141701	-0.0011313	
0.446381	0.465992	0.481239	0.329464	-0.00139846	-0.00150138	-0.00140368	-0.00106668	
0.447708	0.466926	0.482252	0.330457	-0.00144695	-0.00146107	-0.00145459	-0.00134458	
0.449035	0.467861	0.483265	0.331451	-0.00136463	-0.00151814	-0.00119504	-0.00116388	
0.450361	0.468795	0.484279	0.332444	-0.00128528	-0.00146703	-0.00138673	-0.00143688	
0.451688	0.46973	0.485292	0.333437	-0.00141014	-0.00135948	-0.00130346	-0.00132837	
0.453015	0.470664	0.486305	0.334431	-0.00164463	-0.00126886	-0.00131937	-0.00130661	
0.454341	0.471599	0.487318	0.335424	-0.00126389	-0.00148218	-0.00131202	-0.00142545	
0.455668	0.472533	0.488332	0.336417	-0.00136048	-0.00112081	-0.00129932	-0.00147702	
0.456995	0.473468	0.489345	0.337411	-0.00141075	-0.00139031	-0.0013491	-0.00147698	
0.458321	0.474402	0.490358	0.338404	-0.00131704	-0.00145841	-0.00143899	-0.00142876	
0.459648	0.475336	0.491371	0.339397	-0.00144489	-0.00125218	-0.00145009	-0.0014463	
0.460975	0.476271	0.492385	0.340391	-0.00130353	-0.0013755	-0.00124683	-0.00131328	
0.462301	0.477205	0.493398	0.341384	-0.00143992	-0.00132351	-0.00128856	-0.00123135	
0.463628	0.47814	0.494411	0.342378	-0.00154807	-0.00130296	-0.00147993	-0.00138318	
0.464954	0.479074	0.495425	0.343371	-0.00132589	-0.00134208	-0.00132892	-0.0013477	
0.466281	0.480008	0.496438	0.344364	-0.00126638	-0.0013411	-0.00120422	-0.00132689	
0.467608	0.480943	0.497451	0.34507	-0.00139959	-0.00126327	-0.00147236	-0.00130029	
0.468935	0.481877	0.498464	0.345603	-0.00144656	-0.00147872	-0.0014212	-0.00126322	
0.470261	0.482812	0.499477	0.346135	-0.00141564	-0.00127442	-0.00127764	-0.00139458	
0.471588	0.483746	0.500491	0.346667	-0.00151826	-0.00120384	-0.00132457	-0.00133429	
0.472914	0.484681	0.501504	0.347199	-0.00146454	-0.00136498	-0.00128712	-0.00149856	
0.474241	0.485615	0.502517	0.347732	-0.00134293	-0.00137371	-0.00133789	-0.00135574	
0.475568	0.486549	0.50353	0.348264	-0.00133127	-0.00151412	-0.00136093	-0.001162	
0.476894	0.487484	0.504544	0.348796	-0.00136437	-0.0012572	-0.00135543	-0.00131574	
0.478221	0.488418	0.505557	0.349329	-0.00136272	-0.00131276	-0.00135768	-0.00145331	
0.479547	0.489353	0.50657	0.349861	-0.00137517	-0.00119549	-0.00135754	-0.00134337	
0.480874	0.490287	0.507584	0.350393	-0.00157458	-0.00121338	-0.00123387	-0.00119431	
0.482201	0.491222	0.508597	0.350925	-0.00133471	-0.00133299	-0.00130781	-0.00133777	
0.483528	0.492156	0.50961	0.351457	-0.00134905	-0.00128899	-0.00147723	-0.00138317	
0.484854	0.49309	0.510623	0.35199	-0.00128621	-0.00130092	-0.00145239	-0.00133802	
0.486181	0.494025	0.511637	0.352522	-0.0012635	-0.00147529	-0.00121948	-0.00128875	
0.487508	0.494959	0.51265	0.353054	-0.00150392	-0.00157171	-0.00139139	-0.00147932	
0.488834	0.495894	0.513663	0.353586	-0.00130585	-0.00149094	-0.00125984	-0.00128122	
0.490161	0.496828	0.514676	0.354118	-0.00127681	-0.0013528	-0.00136878	-0.00148215	
0.491488	0.497763	0.51569	0.354651	-0.001365	-0.00145289	-0.0013318	-0.001275	
0.492814	0.498697	0.516703	0.355183	-0.00119307	-0.00110755	-0.00145419	-0.00139841	
0.494141	0.499632	0.517716	0.355715	-0.00132065	-0.00128849	-0.00140294	-0.00130997	
0.495468	0.500566	0.518729	0.356248	-0.00139435	-0.00139591	-0.00149658	-0.00137539	
0.496794	0.501501	0.519743	0.35678	-0.00144311	-0.001262	-0.00149564	-0.00131674	
0.498121	0.502435	0.520756	0.357312	-0.00130143	-0.00135549	-0.00141485	-0.00132555	
0.499448	0.50337	0.521769	0.357844	-0.0014294	-0.00146841	-0.00135561	-0.00142343	
0.500774	0.504304	0.522782	0.358377	-0.0013572	-0.00128795	-0.00153882	-0.00139226	
0.502101	0.505239	0.523796	0.358909	-0.0012571	-0.00156517	-0.00163697	-0.00127595	
0.503428	0.506173	0.524809	0.359441	-0.00140434	-0.00128639	-0.00141826	-0.0014132	
0.504754	0.507108	0.525822	0.359973	-0.00130999	-0.00140164	-0.00143814	-0.00136987	
0.506081	0.508042	0.526836	0.360506	-0.00128538	-0.00123034	-0.00147217	-0.00130793	
0.507408	0.508977	0.527849	0.361038	-0.00153437	-0.00139588	-0.00144321	-0.00133733	
0.508735	0.509912	0.528862	0.36157	-0.00133083	-0.00148565	-0.00143112	-0.00136791	
0.510061	0.510846	0.529875	0.362102	-0.00146949	-0.0014503	-0.00136121	-0.00140761	
0.511388	0.511781	0.530889	0.362635	-0.00123255	-0.00152266	-0.00145055	-0.00141304	
0.512715	0.512715	0.531902	0.363167	-0.00129376	-0.00131444	-0.00149946	-0.00137811	
0.514042	0.51365	0.532915	0.363699	-0.00145617	-0.00149599	-0.00150408	-0.00139652	
0.515368	0.514584	0.533928	0.364231	-0.00134011	-0.00136036	-0.00128552	-0.00139445	
0.516695	0.515519	0.534942	0.364764	-0.00126689	-0.00125959	-0.00136103	-0.00151234	
0.518022	0.516453	0.535955	0.365296	-0.0012627	-0.00134864	-0.00120828	-0.00136365	
0.519348	0.517388	0.536968	0.365828	-0.00139113	-0.0014107	-0.00145945	-0.00130524	
0.520675	0.518322	0.537982	0.36636	-0.0013229	-0.00146388	-0.00147534	-0.00123998	
0.522002	0.519257	0.538995	0.366893	-0.00118794	-0.0014171	-0.00133235	-0.00140189	
0.523329	0.520191	0.540008	0.367425	-0.00142174	-0.00133861	-0.00123121	-0.00124791	
0.524655	0.521126	0.541022	0.367957	-0.0014964	-0.00136886	-0.00130141	-0.001427	
0.525982	0.52206	0.542035	0.368489	-0.00125437	-0.00129821	-0.00127763	-0.00152757	
0.527309	0.522995	0.543048	0.369022	-0.00142467	-0.00126799	-0.00146622	-0.00131336	
0.528636	0.523929	0.544061	0.369554	-0.00153675	-0.00142478	-0.00124826	-0.00126612	
0.529962	0.524864	0.545075	0.370086	-0.00131789	-0.0012733	-0.00137029	-0.00150752	
0.531289	0.525798	0.546088	0.370618	-0.00134648	-0.00135341	-0.0014056	-0.00146664	
0.532616	0.526733	0.547101	0.371151	-0.00112584	-0.00151547	-0.00125237	-0.00121091	
0.533943	0.527668	0.548114	0.371683	-0.00139785	-0.0013954	-0.00136814	-0.00130559	
0.535269	0.528602	0.549128	0.372215	-0.00129242	-0.00135429	-0.0014205	-0.00133923	
0.536596	0.529537	0.550141	0.372747	-0.00143646	-0.00141704	-0.00143266	-0.00138811	
0.537923	0.530471	0.551154	0.37328	-0.00134751	-0.00141378	-0.00144126	-0.00142967	
0.539249	0.531406	0.552168	0.373812	-0.0014296	-0.00130041	-0.00138528	-0.00121875	
0.540576	0.53234	0.553181	0.374344	-0.00147205	-0.00143675	-0.00137914	-0.00141709	
0.540991	0.532816	0.554194	0.374876	-0.00139332	-0.00131243	-0.00145138	-0.00140823	
0.540992	0.532817	0.555207	0.375409	-0.00127377	-0.001404	-0.00148958	-0.00124137	
0.540992	0.532817	0.556221	0.375941	-0.00139855	-0.00144315	-0.00128966	-0.00150653	
0.540993	0.532818	0.557234	0.376473	-0.00153416	-0.00132687	-0.00135522	-0.00119684	
0.540993	0.532819	0.558247	0.377005	-0.00127618	-0.00132277	-0.00150397	-0.00130725	
0.540994	0.532819	0.55926	0.377538	-0.00149635	-0.00138249	-0.00132885	-0.00128007	
0.540994	0.53282	0.560274	0.37807	-0.00135596	-0.00134884	-0.00139947	-0.00139323	
0.540995	0.53282	0.561287	0.378602	-0.00120799	-0.00154856	-0.00141706	-0.0013352	
0.540995	0.532821	0.5623	0.379134	-0.00122	-0.00127064	-0.00133942	-0.00148536	
0.540996	0.532821	0.563314	0.379667	-0.00137459	-0.00130389	-0.00142409	-0.00129276	
0.540996	0.532821	0.564327	0.380199	-0.00141264	-0.00141222	-0.00156791	-0.0013408	
0.540997	0.532822	0.56534	0.380731	-0.00126872	-0.00159232	-0.00153564	-0.00148104	
0.540997	0.532822	0.566353	0.381263	-0.00142376	-0.00139402	-0.00122186	-0.00140303	
0.540997	0.532822	0.567367	0.381796	-0.00143167	-0.00139797	-0.00126734	-0.00128644	
0.540998	0.532823	0.56838	0.382328	-0.00125449	-0.00135898	-0.00122652	-0.00155856	
0.540998	0.532823	0.569393	0.38286	-0.00138869	-0.00153794	-0.00140697	-0.00139553	
0.540999	0.532824	0.570406	0.383393	-0.00131098	-0.00119864	-0.00124343	-0.00145662	
0.540999	0.532824	0.57142	0.383925	-0.00147387	-0.00109576	-0.00128206	-0.00138702	
0.541	0.532825	0.572433	0.384457	-0.00129723	-0.00140404	-0.00129181	-0.00153268	
0.541	0.532825	0.57285	0.384989	-0.00134771	-0.00131726	-0.00143817	-0.00142658	
0.541001	0.532825	0.572851	0.385522	-0.00144442	-0.00121469	-0.00123889	-0.00134071	
0.541001	0.532826	0.572851	0.386054	-0.00146237	-0.00125335	-0.00145806	-0.0011725	
0.541002	0.532826	0.572852	0.386586	-0.00136087	-0.0014386	-0.00130625	-0.00125221	
0.541002	0.532827	0.572853	0.387118	-0.00138099	-0.00147729	-0.00143937	-0.00127539	
0.541003	0.532827	0.572853	0.387651	-0.00132924	-0.00135137	-0.00135477	-0.00125113	
0.541003	0.532828	0.572853	0.388183	-0.00144872	-0.00137147	-0.00148026	-0.00144825	
0.541004	0.532828	0.572854	0.388715	-0.00155393	-0.00148861	-0.00125458	-0.00157528	
0.541004	0.532829	0.572854	0.389247	-0.00125136	-0.00141196	-0.00130969	-0.00138779	
0.541005	0.532829	0.572855	0.389779	-0.00127711	-0.00162269	-0.0012756	-0.00145331	
0.541005	0.53283	0.572855	0.390312	-0.00137333	-0.00144321	-0.001321	-0.00119918	
0.541006	0.53283	0.572855	0.390844	-0.00106851	-0.00128151	-0.0013856	-0.00137865	
0.541006	0.53283	0.572856	0.391376	-0.00144926	-0.00147732	-0.00123847	-0.00137126	
0.541007	0.532831	0.572857	0.391908	-0.00144882	-0.00116857	-0.00132802	-0.00144436	
0.541007	0.532831	0.572857	0.392441	-0.00136835	-0.00128285	-0.00149841	-0.00135667	
0.541008	0.532832	0.572858	0.392973	-0.00136835	-0.00149608	-0.00125011	-0.00142175	
0.541008	0.532832	0.572858	0.393505	-0.00147505	-0.00120272	-0.00126672	-0.00149833	
0.541009	0.532833	0.572859	0.394037	-0.00142515	-0.00120695	-0.00147398	-0.00119685	
0.541009	0.532833	0.572859	0.39457	-0.00128408	-0.00122277	-0.00131521	-0.00135449	
0.541009	0.532833	0.572859	0.395102	-0.00155008	-0.00131733	-0.00139522	-0.0012918	
0.541009	0.532834	0.57286	0.395634	-0.00120835	-0.00136097	-0.00150527	-0.0013584	
0.54101	0.532834	0.57286	0.396166	-0.00148439	-0.00128048	-0.00137633	-0.00152496	
0.54101	0.532834	0.572861	0.396699	-0.00139967	-0.00127009	-0.00130669	-0.00130139	
0.541011	0.532835	0.572861	0.397231	-0.00140448	-0.00130848	-0.00135565	-0.00151595	
0.541011	0.532836	0.572862	0.397763	-0.00143502	-0.00127112	-0.00147625	-0.00147857	
0.541012	0.532836	0.572862	0.39794	-0.00128374	-0.0012666	-0.00142172	-0.00146167	
0.541012	0.532836	0.572863	0.397941	-0.00135875	-0.00138095	-0.00125748	-0.00145852	
0.541013	0.532837	0.572863	0.397942	-0.00133753	-0.00144765	-0.00144978	-0.00139954	
0.541013	0.532837	0.572864	0.397942	-0.00139089	-0.00137028	-0.0014031	-0.00143138	
0.541013	0.532838	0.572864	0.397943	-0.00130058	-0.00132111	-0.00134901	-0.00131524	
0.541014	0.532838	0.572865	0.397943	-0.00155238	-0.00150997	-0.00146342	-0.00145353	
0.541014	0.532838	0.572865	0.397944	-0.00140421	-0.00150001	-0.0014286	-0.00136406	
0.541015	0.532839	0.572866	0.397944	-0.0013023	-0.0012341	-0.00134005	-0.00123027	
0.541015	0.532839	0.572866	0.397945	-0.00124814	-0.00134093	-0.00141667	-0.00146044	
0.541016	0.532839	0.572867	0.397945	-0.00131549	-0.00107184	-0.00133799	-0.00154312	
0.541016	0.53284	0.572868	0.397946	-0.00142466	-0.00134186	-0.00142939	-0.0013369	
0.541016	0.53284	0.572868	0.397946	-0.00130038	-0.00142742	-0.00142373	-0.00155076	
0.541017	0.53284	0.572868	0.397947	-0.00146417	-0.00121952	-0.00139107	-0.00118794	
0.541018	0.532841	0.572869	0.397948	-0.00138187	-0.00124974	-0.00126503	-0.00121787	
0.541018	0.532841	0.572869	0.397948	-0.00138556	-0.00141929	-0.00129511	-0.00152162	
0.541019	0.532842	0.57287	0.397949	-0.00129405	-0.00147905	-0.00145788	-0.00130282	
0.541019	0.532842	0.572871	0.397949	-0.00128403	-0.00133928	-0.00153623	-0.00132288	
0.54102	0.532842	0.572871	0.39795	-0.00136005	-0.00138964	-0.00144041	-0.00130157	
0.541021	0.532843	0.572871	0.39795	-0.00144097	-0.00133993	-0.00133155	-0.00123607	
0.541021	0.532843	0.572872	0.39795	-0.0014996	-0.00133116	-0.00126748	-0.00139413	
0.541021	0.532844	0.572872	0.397951	-0.00147291	-0.00148766	-0.00119465	-0.00143345	
0.541022	0.532844	0.572873	0.397952	-0.00147512	-0.00150358	-0.00127548	-0.00134512	
0.541022	0.532845	0.572873	0.397952	-0.00137079	-0.0013245	-0.00134845	-0.00136541	
0.541022	0.532845	0.572874	0.397953	-0.00130554	-0.00148591	-0.00129314	-0.00139123	
0.541023	0.532845	0.572874	0.397953	-0.00152912	-0.00115808	-0.00145247	-0.00127557	
0.541023	0.532845	0.572874	0.397953	-0.00138687	-0.00124986	-0.00126555	-0.00142846	
0.541024	0.532846	0.572875	0.397954	-0.00141196	-0.0012946	-0.00138665	-0.00122564	
0.541024	0.532846	0.572875	0.397954	-0.00141709	-0.00139749	-0.00151855	-0.00112365	
0.541024	0.532847	0.572876	0.397955	-0.00143639	-0.00138656	-0.00131128	-0.00141757	
0.541025	0.532847	0.572876	0.397955	-0.00132289	-0.00149474	-0.00129088	-0.00149187	
0.541026	0.532847	0.572877	0.397956	-0.00139906	-0.0013246	-0.00117605	-0.00135327	
0.541026	0.532848	0.572877	0.397956	-0.00138236	-0.0013769	-0.00113086	-0.00132985	
0.541026	0.532848	0.572878	0.397957	-0.0014628	-0.00154566	-0.00157174	-0.00140831	
0.541027	0.532848	0.572878	0.397957	-0.00149954	-0.00144861	-0.0013573	-0.00127516	
0.541027	0.532849	0.572879	0.397958	-0.00123011	-0.00132659	-0.00155043	-0.00133236	
0.541027	0.532849	0.572879	0.397958	-0.00129987	-0.00145397	-0.00127872	-0.0014279	
0.541028	0.53285	0.57288	0.397959	-0.00139686	-0.00154876	-0.00131102	-0.00140971	
0.541029	0.53285	0.57288	0.397959	-0.00141365	-0.00144857	-0.00130832	-0.0014465	
0.541029	0.532851	0.572881	0.39796	-0.00137959	-0.00129334	-0.0012855	-0.00145995	
0.54103	0.532851	0.572881	0.39796	-0.00131481	-0.00118731	-0.00120928	-0.0013758	
0.54103	0.532852	0.572881	0.397961	-0.00157495	-0.00147569	-0.00138771	-0.00154914	
0.541031	0.532852	0.572882	0.397961	-0.00150013	-0.00144671	-0.00143534	-0.00119074	
0.541031	0.532853	0.572882	0.397962	-0.00142843	-0.0013368	-0.00126099	-0.00138535	
0.541031	0.532853	0.572883	0.397963	-0.00136955	-0.00127331	-0.00121984	-0.00124247	
0.541032	0.532854	0.572883	0.397963	-0.00132117	-0.00141516	-0.00123973	-0.00136622	
0.541032	0.532854	0.572883	0.397964	-0.00143319	-0.00153187	-0.00134681	-0.0011742	
0.541033	0.532854	0.572884	0.397964	-0.00138351	-0.00152312	-0.00128335	-0.00139035	
0.541033	0.532855	0.572884	0.397965	-0.0013246	-0.00146922	-0.00140064	-0.00133644	
0.541034	0.532855	0.572885	0.397965	-0.00138484	-0.00133532	-0.00122956	-0.00149784	
0.541034	0.532856	0.572885	0.397966	-0.00149114	-0.00118782	-0.0014155	-0.00128116	
0.541035	0.532856	0.572886	0.397967	-0.00136692	-0.00147187	-0.00130716	-0.00141235	
0.541035	0.532856	0.572886	0.397967	-0.00134455	-0.00141311	-0.00119022	-0.00151045	
0.541035	0.532857	0.572887	0.397968	-0.00148064	-0.00116692	-0.00117529	-0.00149981	
0.541036	0.532857	0.572887	0.397968	-0.00137186	-0.00133007	-0.00123198	-0.00124641	
0.541036	0.532858	0.572888	0.397969	-0.00134284	-0.00127727	-0.0013769	-0.00133761	
0.541037	0.532858	0.572888	0.397969	-0.00123544	-0.00142431	-0.00137714	-0.00127669	
0.541037	0.532859	0.572888	0.39797	-0.00134136	-0.00141168	-0.00103339	-0.0012443	
0.541038	0.532859	0.572889	0.39797	-0.00138556	-0.0012123	-0.00145787	-0.00133121	
0.541038	0.532859	0.572889	0.397971	-0.00142012	-0.00140956	-0.00145576	-0.00125928	
0.541039	0.53286	0.572889	0.397971	-0.0014671	-0.00110847	-0.00121065	-0.00142154	
0.541039	0.53286	0.57289	0.397972	-0.00148352	-0.001364	-0.00161032	-0.00121677	
0.54104	0.53286	0.57289	0.397972	-0.00134956	-0.00136115	-0.00124631	-0.00136203	
0.54104	0.532861	0.572891	0.397973	-0.00145132	-0.00141649	-0.00133178	-0.00141521	
0.54104	0.532861	0.572892	0.397973	-0.00134143	-0.00118607	-0.00145534	-0.00151089	
0.541041	0.532862	0.572892	0.397974	-0.0012085	-0.0013629	-0.00133626	-0.0012229	
0.541041	0.532862	0.572892	0.397975	-0.00132062	-0.00145799	-0.00138856	-0.00124203	
0.541042	0.532863	0.572893	0.397975	-0.00127147	-0.00136139	-0.00131071	-0.00140749	
0.541042	0.532863	0.572893	0.397976	-0.00146587	-0.00142564	-0.00139176	-0.00114938	
0.541042	0.532864	0.572894	0.397976	-0.00132495	-0.00132799	-0.00153854	-0.00150037	
0.541043	0.532864	0.572894	0.397977	-0.00130097	-0.00142461	-0.00126648	-0.00138651	
0.541043	0.532865	0.572895	0.397977	-0.00126383	-0.00125968	-0.00145205	-0.00147013	
0.541044	0.532865	0.572895	0.397978	-0.00128758	-0.00141934	-0.00138441	-0.00139561	
0.541044	0.532866	0.572896	0.397978	-0.00148084	-0.0012229	-0.0013084	-0.00136211	
0.541044	0.532866	0.572896	0.397979	-0.0014007	-0.00143788	-0.00137799	-0.00145961	
0.541045	0.532867	0.572897	0.397979	-0.00125524	-0.00134167	-0.00136252	-0.00127549	
0.541045	0.532867	0.572897	0.39798	-0.00152834	-0.00133363	-0.00122232	-0.00136256	
0.541046	0.532867	0.572898	0.39798	-0.00135556	-0.00127513	-0.00142809	-0.00139996	
0.541046	0.532868	0.572898	0.397981	-0.00137007	-0.00131795	-0.00135846	-0.00149589	
0.541047	0.532868	0.572898	0.397981	-0.00129761	-0.00129849	-0.00142845	-0.00147479	
0.541048	0.532869	0.572899	0.397982	-0.00140593	-0.00138227	-0.00139519	-0.00122735	
0.541048	0.532869	0.572899	0.397982	-0.00130517	-0.00123794	-0.00133141	-0.00135684	
0.541049	0.53287	0.5729	0.397983	-0.00134571	-0.00116236	-0.001386	-0.00131913	
0.541049	0.53287	0.5729	0.397983	-0.00151184	-0.00119788	-0.00165102	-0.00146379	
0.541049	0.532871	0.572901	0.397984	-0.00135576	-0.00140239	-0.00142201	-0.00133494	
0.54105	0.532871	0.572901	0.397984	-0.001415	-0.00120879	-0.0014285	-0.001317	
0.54105	0.532871	0.572901	0.397985	-0.00145846	-0.00126282	-0.00135217	-0.00148465	
0.54105	0.532871	0.572902	0.397985	-0.0014474	-0.00136797	-0.00146219	-0.00140073	
0.541051	0.532872	0.572902	0.397986	-0.00138659	-0.00138893	-0.00140256	-0.00136563	
0.541052	0.532872	0.572903	0.397986	-0.00143082	-0.0014078	-0.00127607	-0.00148016	
0.541052	0.532873	0.572903	0.397987	-0.00156261	-0.00145859	-0.00133247	-0.00127358	
0.541053	0.532873	0.572904	0.397987	-0.00145313	-0.00131345	-0.00134651	-0.00151804	
0.541053	0.532874	0.572904	0.397988	-0.00130781	-0.00139184	-0.00134268	-0.00141282	
0.541054	0.532874	0.572905	0.397989	-0.00137113	-0.00137524	-0.0013655	-0.00122073	
0.541054	0.532874	0.572905	0.397989	-0.00142918	-0.00144183	-0.001366	-0.00155094	
0.541054	0.532875	0.572905	0.39799	-0.00140368	-0.00138738	-0.00119848	-0.00146881	
0.541055	0.532875	0.572905	0.39799	-0.00154313	-0.00138896	-0.00131382	-0.00148646	
0.541055	0.532876	0.572906	0.397991	-0.00141331	-0.00135287	-0.00135888	-0.00135886	
0.541056	0.532876	0.572907	0.397991	-0.00149217	-0.00139282	-0.00136267	-0.00148761	
0.541056	0.532877	0.572907	0.397992	-0.00138977	-0.0014842	-0.00154311	-0.00148929	
0.541057	0.532877	0.572907	0.397992	-0.00116782	-0.0012558	-0.00134062	-0.00137138	
0.541057	0.532877	0.572908	0.397993	-0.00118164	-0.00132964	-0.0013954	-0.00145452	
0.541057	0.532878	0.572908	0.397993	-0.00152287	-0.00129843	-0.00139826	-0.00153336	
0.541058	0.532878	0.572908	0.397994	-0.00142857	-0.00129476	-0.00120523	-0.00125368	
0.541059	0.532878	0.572909	0.397994	-0.00134808	-0.00120048	-0.0012577	-0.00127015	
0.541059	0.532879	0.572909	0.397995	-0.001153	-0.00144305	-0.00138587	-0.00144	
0.541059	0.532879	0.57291	0.397996	-0.001393	-0.001436	-0.00149782	-0.00142642	
0.54106	0.53288	0.57291	0.397996	-0.00144028	-0.00134899	-0.00144567	-0.0014193	
0.54106	0.53288	0.57291	0.397997	-0.00134074	-0.00140897	-0.00146954	-0.00128152	
0.54106	0.532881	0.572911	0.397997	-0.00143843	-0.00149251	-0.00144839	-0.00134848	
0.541061	0.532881	0.572911	0.397998	-0.00131179	-0.00141446	-0.00139247	-0.00143411	
0.541061	0.532882	0.572911	0.397998	-0.00141965	-0.00144563	-0.00144571	-0.00124429	
0.541062	0.532882	0.572912	0.397999	-0.00127342	-0.00144181	-0.00114846	-0.00145441	
0.541062	0.532883	0.572912	0.397999	-0.0012087	-0.00130672	-0.00141101	-0.00136448	
0.541063	0.532883	0.572912	0.398	-0.00123398	-0.0014232	-0.00124503	-0.00139032	
0.541063	0.532884	0.572913	0.398001	-0.00138938	-0.00135623	-0.00142577	-0.00145276	
0.541064	0.532884	0.572913	0.398001	-0.00144386	-0.00138654	-0.00153712	-0.00126497	
0.541064	0.532885	0.572914	0.398002	-0.00140003	-0.00139942	-0.00121719	-0.00127862	
0.541065	0.532885	0.572914	0.398002	-0.00143888	-0.00152551	-0.00145024	-0.00137984	
0.541065	0.532886	0.572914	0.398003	-0.00133985	-0.00155846	-0.00138726	-0.0012676	
0.541066	0.532886	0.572915	0.398003	-0.00144198	-0.0011818	-0.00140264	-0.00158172	
0.541066	0.532886	0.572915	0.398004	-0.00132705	-0.0012338	-0.00131526	-0.00125178	
0.541066	0.532887	0.572916	0.398004	-0.00132057	-0.00137401	-0.00127947	-0.00136725	
0.541066	0.532887	0.572917	0.398005	-0.00141812	-0.00139513	-0.00146575	-0.00150519	
0.541067	0.532888	0.572917	0.398005	-0.00138484	-0.00130077	-0.00144931	-0.00131235	
0.541067	0.532888	0.572917	0.398005	-0.00132096	-0.00141808	-0.00149981	-0.00148157	
0.541068	0.532889	0.572918	0.398006	-0.00143674	-0.00129292	-0.00143824	-0.00144617	
