lap3_21_samp	lap3_22_samp	lap3_23_samp	lap3_24_samp	lap3_25_samp	lap3_26_samp	rp315	rp2840	cur3_21_samp	cur3_22_samp	cur3_23_samp	cur3_24_samp	cur3_25_samp	cur3_26_samp
0.184196	0.522385	0.269716	0.307658	0.352129	0.241581			-0.00135378	-0.00124218	-0.00113903	-0.00129543	-0.000875357	-0.000992237
0.185789	0.52481	0.271257	0.309691	0.353743	0.242773			-0.0012728	-0.00120873	-0.000975955	-0.00105595	-0.00109794	-0.00101981
0.187388	0.527057	0.272812	0.311697	0.355356	0.244086			-0.00120805	-0.00132752	-0.000920718	-0.00112593	-0.000970422	-0.00108638
0.189054	0.52926	0.274506	0.313703	0.356969	0.245488			-0.00107809	-0.00117398	-0.000895323	-0.00126534	-0.00122522	-0.00105585
0.190724	0.531463	0.27621	0.31571	0.358583	0.246891			-0.00115974	-0.00101649	-0.00104696	-0.000970584	-0.00107446	-0.00122769
0.192395	0.533666	0.277913	0.317716	0.360196	0.248293			-0.000988897	-0.00106724	-0.00118371	-0.00127499	-0.00105508	-0.00108128
0.194066	0.53587	0.279617	0.319722	0.36181	0.249696			-0.00100016	-0.00112782	-0.00113352	-0.00111429	-0.00101609	-0.000994027
0.195737	0.538073	0.281321	0.321729	0.363423	0.251098			-0.00112153	-0.00117768	-0.00100307	-0.0011023	-0.00115077	-0.00121731
0.197408	0.540276	0.283024	0.323735	0.365036	0.252501			-0.000941426	-0.00118017	-0.0011435	-0.0010799	-0.00125924	-0.00114295
0.199079	0.542479	0.284728	0.325742	0.36665	0.253904			-0.00100336	-0.00109387	-0.00101807	-0.00118402	-0.0011555	-0.00124472
0.20075	0.544682	0.286431	0.327748	0.368053	0.255306			-0.00110976	-0.00106298	-0.00141598	-0.00105719	-0.00106184	-0.00110622
0.202421	0.546885	0.288135	0.329754	0.369274	0.256709			-0.00140286	-0.000973511	-0.00116031	-0.00108973	-0.00106575	-0.0011416
0.204092	0.549089	0.289839	0.331761	0.370496	0.258112			-0.0012598	-0.00118857	-0.0011288	-0.00114459	-0.000912837	-0.00110008
0.205762	0.551292	0.291542	0.333767	0.371717	0.259514			-0.000999669	-0.00112546	-0.000988656	-0.00118775	-0.000837109	-0.000835757
0.207433	0.553495	0.293246	0.335773	0.372939	0.260917			-0.00135991	-0.000968992	-0.00113503	-0.000962043	-0.00114377	-0.00109132
0.209104	0.555698	0.294949	0.33778	0.37416	0.26232			-0.00125362	-0.00123483	-0.00126951	-0.00103818	-0.00104688	-0.00104865
0.210775	0.557901	0.296653	0.339786	0.375382	0.263722			-0.00120232	-0.00102221	-0.00108643	-0.00105637	-0.000919123	-0.0011611
0.212446	0.560104	0.298356	0.341788	0.376603	0.265125			-0.00103363	-0.00119232	-0.00105546	-0.00103704	-0.00114163	-0.000981795
0.214117	0.562267	0.30006	0.343717	0.377824	0.266528			-0.0011848	-0.00116176	-0.00115935	-0.00121497	-0.00111224	-0.0011664
0.215788	0.564189	0.301764	0.34564	0.379046	0.267931			-0.00119972	-0.00107989	-0.00103926	-0.001337	-0.00109312	-0.00115606
0.217459	0.566102	0.303484	0.347563	0.380267	0.269333			-0.00117058	-0.000989303	-0.00092565	-0.00135147	-0.00124597	-0.00116401
0.219139	0.568015	0.305272	0.349485	0.381489	0.270736			-0.00100695	-0.0012223	-0.00117052	-0.00110776	-0.00117902	-0.00113375
0.220842	0.569928	0.307062	0.351408	0.38271	0.272139			-0.00111536	-0.00112593	-0.00103146	-0.00119235	-0.000982838	-0.000916536
0.222546	0.571841	0.308851	0.353331	0.383931	0.273542			-0.00105603	-0.000955096	-0.000923239	-0.00129197	-0.00119644	-0.00106595
0.22425	0.573754	0.310641	0.355254	0.385152	0.274998			-0.00116667	-0.00102056	-0.00116506	-0.000986477	-0.00110205	-0.00102209
0.225954	0.575668	0.31243	0.357177	0.386374	0.276467			-0.00110006	-0.00112768	-0.00116573	-0.00121228	-0.00122602	-0.00105667
0.227658	0.57758	0.31422	0.3591	0.387595	0.277935			-0.000946479	-0.00105604	-0.00118489	-0.00122237	-0.00123716	-0.00123104
0.229362	0.579493	0.316009	0.361022	0.388816	0.279404			-0.00119568	-0.00113626	-0.00101602	-0.00122742	-0.00118564	-0.00122072
0.231066	0.581406	0.317799	0.362945	0.390038	0.280872			-0.0012309	-0.00130752	-0.000976625	-0.00115083	-0.00114734	-0.00121736
0.23277	0.583319	0.319588	0.364868	0.391259	0.282341			-0.00105184	-0.00116973	-0.00111511	-0.00114661	-0.00106076	-0.00124471
0.234474	0.585232	0.321378	0.366791	0.39248	0.28381			-0.00100372	-0.0011527	-0.0011853	-0.00110069	-0.00101209	-0.00117918
0.236178	0.587145	0.323167	0.368713	0.393702	0.285278			-0.00111667	-0.00121525	-0.00127185	-0.000888736	-0.00123496	-0.000984335
0.237883	0.589058	0.324956	0.370636	0.394923	0.286747			-0.00111533	-0.00112896	-0.00100645	-0.000982829	-0.000937045	-0.00114921
0.239587	0.590971	0.326746	0.372559	0.396145	0.288215			-0.00130818	-0.00104626	-0.000850457	-0.00116123	-0.00105875	-0.00116451
0.241291	0.592884	0.328535	0.374478	0.397366	0.289684			-0.00109597	-0.00112277	-0.00114489	-0.00110334	-0.00107515	-0.0012389
0.242995	0.594797	0.330325	0.376377	0.398587	0.291153			-0.00101326	-0.00126352	-0.00113896	-0.00130707	-0.000882082	-0.00112585
0.244699	0.59671	0.332114	0.378276	0.399809	0.292621			-0.00119351	-0.00105405	-0.00115651	-0.000916048	-0.00121891	-0.0011189
0.246403	0.598623	0.333904	0.380175	0.40103	0.29409			-0.000986988	-0.00108322	-0.000996163	-0.00124655	-0.00113416	-0.000878011
0.248107	0.600536	0.33569	0.382073	0.402251	0.295558			-0.00115007	-0.000944219	-0.00127269	-0.00115357	-0.00132018	-0.00112113
0.249811	0.602286	0.337458	0.383972	0.403473	0.297027			-0.00112158	-0.00109845	-0.00101279	-0.00112793	-0.00118914	-0.00107446
0.251515	0.603832	0.339225	0.38587	0.404694	0.298496			-0.0012173	-0.0010294	-0.0011576	-0.0010179	-0.00107411	-0.00115857
0.253197	0.605379	0.340993	0.387769	0.405915	0.299964			-0.00109766	-0.00117002	-0.00104679	-0.00098625	-0.00121028	-0.00109578
0.254789	0.606925	0.34276	0.389668	0.407137	0.301433			-0.00110424	-0.00113797	-0.00107356	-0.00107487	-0.00105156	-0.00126186
0.256379	0.608471	0.344527	0.391566	0.408358	0.302902			-0.00103206	-0.00113614	-0.0011502	-0.00126185	-0.00121171	-0.00117072
0.25797	0.610017	0.346294	0.393465	0.409579	0.30437			-0.00104017	-0.000992876	-0.00113569	-0.00105815	-0.00109519	-0.00125308
0.25956	0.611563	0.348062	0.395364	0.410801	0.305839			-0.00117399	-0.00120394	-0.00107803	-0.00103467	-0.00125131	-0.000938151
0.26115	0.613109	0.349829	0.397262	0.412022	0.307308			-0.00130618	-0.00107181	-0.00116224	-0.00108934	-0.00102353	-0.00121763
0.26274	0.614656	0.351596	0.399161	0.413243	0.308749			-0.00106327	-0.00127263	-0.00117798	-0.00106281	-0.000949304	-0.0011008
0.264331	0.616202	0.353363	0.40106	0.414465	0.310104			-0.00117872	-0.000940337	-0.00108546	-0.00118542	-0.00115234	-0.00111207
0.265921	0.617748	0.355131	0.402958	0.415686	0.311458			-0.00109362	-0.00132049	-0.00112225	-0.00106924	-0.00116864	-0.00102317
0.267511	0.619294	0.356898	0.404857	0.416907	0.312812			-0.000857896	-0.000937804	-0.00103592	-0.00103772	-0.00110374	-0.00106198
0.269101	0.62084	0.358665	0.406755	0.418129	0.314166			-0.00109937	-0.00094896	-0.00100574	-0.00107553	-0.000930865	-0.00121872
0.270692	0.622386	0.360432	0.408609	0.41935	0.315519			-0.00101138	-0.00130163	-0.000954577	-0.000971147	-0.00103692	-0.00124574
0.272282	0.623932	0.362199	0.410449	0.420571	0.316873			-0.00132549	-0.00104276	-0.000876055	-0.0010249	-0.00117658	-0.00110124
0.273872	0.625479	0.363967	0.412289	0.421793	0.318227			-0.000874317	-0.00102681	-0.00113661	-0.00116969	-0.00091027	-0.00123297
0.275463	0.627025	0.365734	0.41413	0.423014	0.319581			-0.0010138	-0.00117875	-0.00113135	-0.000947321	-0.00123751	-0.00113943
0.277053	0.628571	0.367501	0.41597	0.424235	0.320934			-0.00125796	-0.00104181	-0.000987769	-0.00112126	-0.000981167	-0.00125593
0.278643	0.630117	0.369265	0.417811	0.425456	0.322288			-0.0011699	-0.00103897	-0.0010211	-0.00104278	-0.00114539	-0.00103738
0.280233	0.631663	0.370942	0.419651	0.426678	0.323642			-0.00117366	-0.00126801	-0.0011899	-0.00106916	-0.000990152	-0.00101547
0.281824	0.633209	0.372605	0.421492	0.427734	0.324996			-0.00120929	-0.000852748	-0.00106159	-0.00113858	-0.000921102	-0.00130758
0.283414	0.634755	0.374267	0.423332	0.428384	0.32635			-0.00136319	-0.00115838	-0.00112616	-0.00113284	-0.0010838	-0.00109634
0.285004	0.636302	0.37593	0.425173	0.429033	0.327703			-0.000988082	-0.00110823	-0.0010554	-0.00103727	-0.00125988	-0.00118977
0.286595	0.637848	0.377592	0.427013	0.429681	0.329057			-0.00115737	-0.000875919	-0.00121559	-0.00127152	-0.00112662	-0.00102
0.288185	0.639394	0.379254	0.428854	0.43033	0.330411			-0.00119101	-0.00103375	-0.00114665	-0.00100785	-0.00109706	-0.00102312
0.289775	0.64094	0.380917	0.430695	0.430978	0.331765			-0.00115041	-0.000939053	-0.00121393	-0.00127277	-0.00107842	-0.00112718
0.291366	0.642486	0.382579	0.432535	0.431627	0.333119			-0.00117896	-0.00123542	-0.00119355	-0.00104407	-0.00112903	-0.00127184
0.292771	0.644033	0.384242	0.434376	0.432275	0.334472			-0.00107662	-0.00112909	-0.00104343	-0.000979535	-0.000921977	-0.00106767
0.294074	0.645579	0.385904	0.436216	0.432924	0.335826			-0.00103294	-0.000960619	-0.0011282	-0.00103167	-0.00112792	-0.00121114
0.295377	0.64712	0.387567	0.438057	0.433572	0.33718			-0.00118789	-0.00124097	-0.00111344	-0.00124397	-0.00127158	-0.00125677
0.296679	0.6483	0.389229	0.439897	0.43422	0.338534			-0.00107645	-0.0011224	-0.00123752	-0.000905889	-0.000935841	-0.00105409
0.297982	0.649377	0.390891	0.441738	0.434869	0.339888			-0.00114944	-0.00101391	-0.00103999	-0.000972507	-0.000803228	-0.00108505
0.299285	0.650455	0.392554	0.443481	0.435517	0.341242			-0.00102656	-0.00119514	-0.000792981	-0.0010877	-0.000916704	-0.00120978
0.300588	0.651533	0.394216	0.445141	0.436166	0.342594			-0.00114379	-0.00102997	-0.00123862	-0.00113428	-0.00114413	-0.00118923
0.301891	0.652611	0.395879	0.4468	0.436814	0.34387			-0.00117478	-0.00117428	-0.00103387	-0.000970182	-0.00115605	-0.00108286
0.303194	0.653688	0.397541	0.44846	0.437463	0.345128			-0.0011159	-0.00114868	-0.00109085	-0.000950815	-0.000981144	-0.00126916
0.304496	0.654766	0.399203	0.45012	0.438111	0.346387			-0.00107444	-0.0012327	-0.00127996	-0.00122722	-0.00098903	-0.00118756
0.305799	0.655844	0.400866	0.45178	0.438759	0.347645			-0.00110105	-0.00105951	-0.001083	-0.00114782	-0.000971845	-0.00109533
0.307102	0.656921	0.402528	0.45344	0.439408	0.348903			-0.00110686	-0.00111251	-0.00113157	-0.000855693	-0.00110541	-0.00107758
0.308405	0.657999	0.404191	0.455099	0.440056	0.350162			-0.000977307	-0.00113892	-0.000912232	-0.0011306	-0.00102035	-0.000966006
0.309707	0.659077	0.405837	0.456759	0.440705	0.35142			-0.0011725	-0.00105112	-0.00104781	-0.00105561	-0.00123759	-0.00106819
0.31101	0.660154	0.407311	0.458419	0.441353	0.352678			-0.00106257	-0.00103491	-0.0010832	-0.00103893	-0.000979622	-0.00116815
0.312313	0.661232	0.408771	0.460078	0.442001	0.353937			-0.00107361	-0.00110224	-0.00100271	-0.00123523	-0.00111261	-0.00103876
0.313616	0.66231	0.410232	0.461738	0.44265	0.355195			-0.000979636	-0.00104407	-0.000981117	-0.000853933	-0.00102951	-0.00113579
0.314918	0.663387	0.411692	0.463398	0.443298	0.356453			-0.00116916	-0.00107056	-0.00122146	-0.00102703	-0.00128064	-0.00110817
0.316221	0.664465	0.413152	0.465058	0.443947	0.357712			-0.00118199	-0.00115373	-0.00114184	-0.000966923	-0.00132093	-0.000981576
0.317524	0.665543	0.414612	0.466717	0.444595	0.35897			-0.00108746	-0.00102946	-0.000948414	-0.00105595	-0.000985286	-0.00118619
0.318827	0.66662	0.416073	0.468377	0.445243	0.360229			-0.0011248	-0.00131711	-0.00113999	-0.000828934	-0.00117432	-0.00122433
0.32013	0.667698	0.417533	0.470037	0.445892	0.361487			-0.00124472	-0.000947188	-0.00124063	-0.000994432	-0.00108959	-0.00118229
0.321433	0.668776	0.418993	0.471696	0.44654	0.362746			-0.00123012	-0.00116551	-0.00127464	-0.00117692	-0.00125602	-0.00114836
0.322735	0.669854	0.420454	0.473356	0.447189	0.364004			-0.00117194	-0.00108368	-0.00117084	-0.00100919	-0.00113896	-0.00112899
0.324038	0.670931	0.421914	0.475016	0.447837	0.365262			-0.00107782	-0.00117872	-0.000967795	-0.00115811	-0.00114575	-0.00098814
0.325341	0.672009	0.423374	0.476676	0.448485	0.366521			-0.001103	-0.00111057	-0.00111758	-0.00125622	-0.000847597	-0.0010346
0.326644	0.673086	0.424834	0.478336	0.449134	0.367779			-0.0011577	-0.00136885	-0.00112235	-0.00105597	-0.001149	-0.00106551
0.327946	0.674164	0.426294	0.479996	0.449782	0.369038			-0.00115247	-0.0011069	-0.000870489	-0.00106527	-0.000988017	-0.00121014
0.329249	0.675242	0.427754	0.481552	0.45043	0.370296			-0.000789387	-0.00113628	-0.00101761	-0.00130088	-0.0011096	-0.00126256
0.330552	0.67632	0.429215	0.482931	0.451079	0.371555			-0.00110142	-0.0011704	-0.00117321	-0.0012559	-0.00093483	-0.00123388
0.331855	0.677398	0.430675	0.48431	0.451727	0.372813			-0.00112068	-0.00120765	-0.00104877	-0.000899104	-0.00118375	-0.00136777
0.333158	0.678475	0.432135	0.485689	0.452376	0.374071			-0.00113029	-0.000982776	-0.00131852	-0.00119757	-0.00117014	-0.00112891
0.33446	0.679553	0.433595	0.487067	0.453024	0.37533			-0.00101331	-0.00105574	-0.000817361	-0.00123079	-0.000969797	-0.00112269
0.335763	0.680631	0.435055	0.488446	0.453673	0.376583			-0.00114917	-0.0010541	-0.00140607	-0.00132236	-0.00120164	-0.0011851
0.337005	0.681708	0.436515	0.489825	0.454321	0.377778			-0.000967969	-0.0010564	-0.00122502	-0.00100123	-0.00115662	-0.00110588
0.337939	0.682786	0.437976	0.491204	0.454969	0.37897			-0.00111815	-0.00110218	-0.00127624	-0.00099283	-0.00089481	-0.00100818
0.338866	0.683864	0.439436	0.492583	0.455618	0.380161			-0.00118614	-0.00118128	-0.00118213	-0.000979944	-0.00103891	-0.00118706
0.339792	0.684941	0.440896	0.493962	0.456266	0.381353			-0.00113685	-0.000945762	-0.000990873	-0.00128465	-0.0011004	-0.00106319
0.340719	0.686019	0.442355	0.49534	0.456915	0.382544			-0.0012076	-0.00106517	-0.000983909	-0.00113259	-0.00103701	-0.00112301
0.341645	0.687097	0.443666	0.496719	0.457563	0.383736			-0.00124292	-0.000974483	-0.00109325	-0.00114438	-0.000933599	-0.0010988
0.342572	0.688174	0.444932	0.498098	0.458212	0.384927			-0.00113353	-0.0010481	-0.00119702	-0.00121331	-0.00103565	-0.000918277
0.343498	0.689252	0.446198	0.499477	0.45886	0.386119			-0.00123047	-0.00101235	-0.00119003	-0.00126235	-0.00118212	-0.00110311
0.344425	0.69033	0.447464	0.500856	0.459509	0.38731			-0.00122867	-0.000984604	-0.00121889	-0.00123252	-0.00106712	-0.00120197
0.345351	0.691407	0.448729	0.502234	0.460157	0.388501			-0.0011088	-0.00124674	-0.00120955	-0.000837186	-0.00111552	-0.00106021
0.346278	0.692485	0.449995	0.503613	0.460806	0.389693			-0.000948627	-0.00100326	-0.00106629	-0.00103817	-0.00113488	-0.00127366
0.347204	0.693563	0.451261	0.504992	0.461454	0.390884			-0.00101041	-0.00122813	-0.000966029	-0.00105166	-0.00122247	-0.00115553
0.348131	0.694641	0.452527	0.506371	0.462102	0.392076			-0.0010497	-0.00128457	-0.0010611	-0.00126073	-0.00100978	-0.00125326
0.349057	0.695718	0.453793	0.50775	0.462751	0.393267			-0.00105186	-0.000872752	-0.00120859	-0.000957298	-0.00103887	-0.00116181
0.349984	0.696796	0.455058	0.509128	0.463399	0.394458			-0.0011082	-0.00106264	-0.0011457	-0.00113582	-0.00111687	-0.00102526
0.35091	0.697874	0.456324	0.510507	0.464048	0.39565			-0.00113071	-0.00105941	-0.0011651	-0.00119373	-0.00092345	-0.00101587
0.351837	0.698951	0.45759	0.511886	0.464696	0.396841			-0.00118156	-0.000751483	-0.00114123	-0.00122525	-0.0013226	-0.00104532
0.352763	0.700029	0.458856	0.513265	0.465345	0.398033			-0.001161	-0.00114464	-0.0010409	-0.00106458	-0.00104748	-0.00127719
0.35369	0.701107	0.460121	0.514644	0.465993	0.399224			-0.00121379	-0.00128519	-0.000984519	-0.00115075	-0.000862245	-0.000948069
0.354616	0.702185	0.461387	0.516023	0.466641	0.400416			-0.00113722	-0.00108435	-0.000978638	-0.00116458	-0.00106418	-0.00110531
0.355543	0.703262	0.462653	0.517402	0.46729	0.401607			-0.00117126	-0.00112674	-0.00103147	-0.00100761	-0.00106492	-0.00125561
0.35647	0.704131	0.463919	0.51878	0.467938	0.402798			-0.000981625	-0.00126433	-0.00101888	-0.000949536	-0.000912505	-0.00111496
0.357397	0.704742	0.465185	0.520159	0.468587	0.40399			-0.00109909	-0.00122612	-0.00107827	-0.00102568	-0.00115141	-0.0010418
0.358323	0.705353	0.46645	0.521538	0.469235	0.405181			-0.000997018	-0.00106271	-0.000966387	-0.00103412	-0.00114146	-0.00100955
0.35925	0.705964	0.467716	0.522917	0.469883	0.406373			-0.00103801	-0.00102736	-0.00100054	-0.0012347	-0.00138856	-0.00100424
0.360176	0.706574	0.468982	0.524296	0.470532	0.407564			-0.00109822	-0.00120717	-0.00101253	-0.00116102	-0.00110259	-0.00104039
0.361103	0.707185	0.470248	0.525675	0.471139	0.408756			-0.00111074	-0.00120163	-0.000840538	-0.00105005	-0.000918758	-0.00113865
0.362029	0.707796	0.471514	0.526913	0.471617	0.409942			-0.000971118	-0.00108699	-0.00107472	-0.000957416	-0.00112952	-0.00104639
0.362956	0.708406	0.47278	0.527881	0.472093	0.411087			-0.00117308	-0.00112527	-0.00116684	-0.00105469	-0.00104676	-0.00118749
0.363882	0.709017	0.474045	0.528848	0.47257	0.41223			-0.00129671	-0.000955113	-0.00114574	-0.000963883	-0.00099525	-0.00111436
0.364809	0.709628	0.475311	0.529816	0.473047	0.413373			-0.00105464	-0.00112786	-0.00117272	-0.000880449	-0.00110963	-0.00101149
0.365736	0.710238	0.476577	0.530783	0.473523	0.414516			-0.00129663	-0.00115719	-0.00111345	-0.00113144	-0.00114114	-0.00116745
0.366662	0.710849	0.477796	0.531751	0.474	0.415659			-0.00107005	-0.000997675	-0.00110192	-0.00114791	-0.0010938	-0.0011659
0.367588	0.711459	0.478968	0.532718	0.474477	0.416802			-0.000984689	-0.00122329	-0.00123995	-0.00124742	-0.00119178	-0.00118061
0.368515	0.71207	0.480139	0.533685	0.474954	0.417945			-0.000828252	-0.00111984	-0.00109368	-0.00118841	-0.00111156	-0.00101413
0.369442	0.712681	0.48131	0.534652	0.47543	0.419088			-0.000940674	-0.001206	-0.00097839	-0.00111921	-0.00112111	-0.00107793
0.370368	0.713292	0.482481	0.53562	0.475907	0.420231			-0.00106117	-0.00100904	-0.00101421	-0.000950129	-0.0012141	-0.00126379
0.371295	0.713902	0.483653	0.536587	0.476384	0.421374			-0.000924293	-0.0011674	-0.000902125	-0.00108105	-0.001151	-0.00117019
0.372221	0.714513	0.484824	0.537554	0.476861	0.422517			-0.00118955	-0.000890238	-0.000869372	-0.00119696	-0.00112119	-0.00107897
0.373148	0.715124	0.485995	0.538522	0.477337	0.42366			-0.000895827	-0.00101395	-0.00103871	-0.00111976	-0.00111841	-0.0012461
0.374074	0.715734	0.487166	0.539489	0.477814	0.424803			-0.00123794	-0.00104088	-0.00125933	-0.00111682	-0.00101182	-0.00101907
0.375001	0.716345	0.488338	0.540456	0.478291	0.425946			-0.000968628	-0.00125485	-0.000996209	-0.00117729	-0.00127096	-0.000817127
0.375927	0.716955	0.489509	0.541424	0.478767	0.427089			-0.00125977	-0.0010404	-0.00090877	-0.00120705	-0.00101538	-0.00120058
0.376854	0.717566	0.49068	0.542391	0.479244	0.428232			-0.00111619	-0.00104351	-0.0010927	-0.00104607	-0.00115659	-0.00114792
0.37778	0.718177	0.491851	0.543358	0.479721	0.429375			-0.00113903	-0.00121752	-0.00104239	-0.000963924	-0.00109713	-0.00105244
0.378707	0.718787	0.493023	0.544326	0.480198	0.430518			-0.00116955	-0.00118185	-0.00116762	-0.00122417	-0.0011837	-0.00111443
0.379633	0.719398	0.494194	0.545293	0.480674	0.431661			-0.00137762	-0.00128772	-0.00125958	-0.00127404	-0.00108532	-0.000918402
0.38056	0.720009	0.495365	0.54626	0.481151	0.432804			-0.00105881	-0.00123215	-0.00119265	-0.00112228	-0.00123525	-0.00129252
0.381486	0.720619	0.496536	0.547228	0.481628	0.433948			-0.00102093	-0.00131362	-0.00103213	-0.00114946	-0.00135637	-0.00109514
0.382413	0.72123	0.497708	0.548195	0.482105	0.43509			-0.000988984	-0.00112838	-0.00130061	-0.00128692	-0.00112009	-0.00106316
0.383339	0.721841	0.498879	0.549162	0.482581	0.436233			-0.00122225	-0.00128451	-0.00112727	-0.00120481	-0.00123505	-0.0011524
0.384265	0.722451	0.50005	0.550129	0.483058	0.437377			-0.0011708	-0.00108202	-0.000960593	-0.00121068	-0.00107456	-0.00114529
0.385071	0.723062	0.501221	0.551097	0.483534	0.438519			-0.00124029	-0.00109098	-0.00106761	-0.000955096	-0.00102425	-0.00110384
0.385689	0.723672	0.502393	0.552064	0.484011	0.439662			-0.00115579	-0.000996385	-0.00117554	-0.000923239	-0.000972538	-0.00112753
0.386307	0.724283	0.503564	0.553031	0.484488	0.440805			-0.00107669	-0.00103787	-0.00119349	-0.00114834	-0.00115127	-0.00116258
0.386924	0.724894	0.504736	0.553999	0.484965	0.441951			-0.00110734	-0.00141892	-0.00102618	-0.00113917	-0.00100949	-0.000977704
0.387542	0.725505	0.505907	0.554966	0.485441	0.443103			-0.00109655	-0.00114888	-0.00092586	-0.000971952	-0.00106201	-0.00105507
0.38816	0.726115	0.507079	0.555934	0.485918	0.444255			-0.00118536	-0.00118004	-0.00100269	-0.00103849	-0.00104883	-0.00113828
0.388777	0.726726	0.50825	0.556901	0.486395	0.445407			-0.00120406	-0.0009577	-0.00116586	-0.00120991	-0.00125822	-0.00129856
0.389395	0.727336	0.509425	0.557869	0.486871	0.446559			-0.00121519	-0.000889063	-0.00118535	-0.0011868	-0.00107236	-0.00131985
0.390012	0.727947	0.510605	0.558836	0.487348	0.447711			-0.00109068	-0.00109687	-0.00124559	-0.00119044	-0.00104512	-0.00102583
0.39063	0.728557	0.511785	0.559803	0.487825	0.448863			-0.00105264	-0.00102481	-0.001028	-0.00113913	-0.00106125	-0.00103801
0.391248	0.729168	0.512965	0.560771	0.488302	0.450015			-0.00101956	-0.00119748	-0.0011226	-0.00119961	-0.00103987	-0.000954436
0.391865	0.729779	0.514146	0.561738	0.489053	0.451167			-0.000999917	-0.00122339	-0.00121442	-0.00121549	-0.00120243	-0.00118142
0.392483	0.730389	0.515326	0.562705	0.489927	0.45232			-0.0013218	-0.00099831	-0.00107811	-0.000996848	-0.00118571	-0.00102327
0.3931	0.731	0.516506	0.563673	0.490802	0.453472			-0.00102988	-0.000960928	-0.00128932	-0.00120402	-0.00128143	-0.00125169
0.393718	0.731611	0.517686	0.56464	0.491677	0.454624			-0.000998097	-0.00107713	-0.0011083	-0.00117982	-0.00102897	-0.00103648
