lap2_5_samp	lap2_6_samp	lap2_7_samp	lap2_8_samp	lap2_9_samp	rp1728	cur2_5_samp	cur2_6_samp	cur2_7_samp	cur2_8_samp	cur2_9_samp	rp3655	lap2_29_samp	lap2_30_samp	lap2_31_samp	lap2_32_samp	lap2_33_samp	cur2_29_samp	cur2_30_samp	cur2_31_samp	cur2_32_samp	cur2_33_samp
7.03096	6.65243	6.23272	7.23231	7.65571		-0.000523154	-0.000603295	-0.000575577	-0.000479229	-0.000644205		8.17338	5.81099	5.30029	9.54283	1.71384	0.0992316	-0.000640859	-0.00051449	-0.000825994	-0.000793742
7.03308	6.65243	6.23524	7.23326	7.65571		-0.000579696	-0.000652401	-0.000815036	-0.000603821	-0.000402859		8.17679	5.81198	5.30186	9.54407	1.71509	0.0992017	-0.000585635	-0.000437736	-0.000634537	-0.000439687
7.03512	6.65243	6.23777	7.2342	7.65571		-0.000799352	-0.000476403	-0.000598318	-0.000636546	-0.000787734		8.18021	5.81296	5.30344	9.54531	1.71633	0.0991739	-0.000495766	-0.000540452	-0.000587683	-0.000311426
7.03712	6.65243	6.2403	7.23515	7.65571		-0.000757567	-0.000464889	-0.000536504	-0.000615234	-0.000583786		8.18362	5.81395	5.30501	9.54655	1.71757	0.0990947	-0.000696734	-0.000704256	-0.000677869	-0.000556863
7.03912	6.65243	6.24273	7.23609	7.65571		-0.000572181	-0.000439245	-0.000603067	-0.000747076	-0.000548885		8.18704	5.81494	5.30658	9.54779	1.71881	0.0991803	-0.000564035	-0.000357068	-0.000628096	-0.000608031
7.04112	6.65243	6.24514	7.23703	7.65571		-0.000750385	-0.000596506	-0.000767198	-0.000625038	-0.000804381		8.19045	5.81592	5.30816	9.54903	1.72006	0.0991293	-0.000665467	-0.000604642	-0.00053624	-0.00053848
7.04313	6.65243	6.24754	7.23798	7.65571		-0.00040851	-0.000376512	-0.000528134	-0.000571163	-0.000787413		8.19386	5.81691	5.30973	9.55027	1.7213	0.0991164	-0.000537922	-0.000474317	-0.000402032	-0.000657604
7.04513	6.65243	6.24994	7.23892	7.65571		-0.000769129	-0.000656083	-0.000537094	-0.000621817	-0.000560778		8.19728	5.8179	5.3113	9.55151	1.72254	0.0992389	-0.000473221	-0.000743074	-0.000396754	-0.000601658
7.04713	6.65243	6.25235	7.23995	7.65571		-0.000517264	-0.000551357	-0.000620855	-0.000601898	-0.000525155		8.20069	5.81888	5.31288	9.55275	1.72378	0.0993978	-0.000582524	-0.000571496	-0.000676033	-0.000425828
7.04914	6.65243	6.25475	7.241	7.65571		-0.000487073	-0.0004912	-0.000619711	-0.00062086	-0.000565429		8.20411	5.81987	5.31445	9.55399	1.72502	0.0992259	-0.000773109	-0.000421554	-0.000553778	-0.00075493
7.05114	6.65243	6.25715	7.24205	7.65571		-0.000684855	-0.000759549	-0.000613349	-0.000496494	-0.000606127		8.2075	5.82085	5.31602	9.55523	1.72627	0.0992134	-0.000554988	-0.000600758	-0.0005439	-0.000331039
7.05314	6.65243	6.25955	7.2431	7.65571		-0.00059949	-0.000506404	-0.000656022	-0.000837354	-0.000649061		8.21086	5.82184	5.3176	9.55647	1.72751	0.0993903	-0.000677027	-0.000755894	-0.000431539	-0.000622563
7.05514	6.65243	6.26196	7.24415	7.65571		-0.000620574	-0.000683917	-0.000715159	-0.000664309	-0.000756219		8.21421	5.82283	5.31917	9.55771	1.72875	0.0992906	-0.000439911	-0.000583291	-0.000648387	-0.000689118
7.05715	6.65243	6.26436	7.2452	7.65571		-0.000603644	-0.000639309	-0.000802869	-0.000595341	-0.000781227		8.21757	5.82381	5.32074	9.55894	1.72999	0.0992421	-0.000674654	-0.000512838	-0.000497743	-0.000620429
7.05915	6.65243	6.26677	7.24625	7.65571		-0.000513027	-0.000644373	-0.000770343	-0.000842205	-0.000612453		8.22093	5.8248	5.32232	9.56018	1.73124	0.0992837	-0.00071314	-0.000774195	-0.000478712	-0.000661024
7.06115	6.65243	6.26917	7.2473	7.65571		-0.000505718	-0.000679973	-0.000640642	-0.000495721	-0.000769641		8.22429	5.82578	5.32387	9.56142	1.73247	0.0993754	-0.000495694	-0.000628457	-0.000674168	-0.000521964
7.06315	6.65243	6.27157	7.24835	7.65571		-0.000758032	-0.000706696	-0.000625984	-0.000688114	-0.000542157		8.22764	5.82677	5.3251	9.56266	1.73369	0.0992626	-0.000504625	-0.000567344	-0.000587876	-0.00051078
7.06516	6.65243	6.27397	7.2494	7.65571		-0.000725912	-0.000672238	-0.000667386	-0.000510166	-0.000597448		8.231	5.82776	5.32628	9.5639	1.7349	0.0993209	-0.000646087	-0.000455045	-0.000520734	-0.000676079
7.06714	6.65243	6.27634	7.25045	7.65571		-0.000555302	-0.000792249	-0.000459104	-0.000482708	-0.000712373		8.23435	5.82874	5.32746	9.56514	1.73612	0.0993535	-0.000468217	-0.000611066	-0.000478086	-0.000560035
7.06909	6.65243	6.27872	7.25149	7.65571		-0.000774069	-0.000558353	-0.000656025	-0.00060404	-0.000511819		8.23771	5.82973	5.32864	9.56638	1.73733	0.0992597	-0.000827228	-0.000512153	-0.000578991	-0.00066027
7.07105	6.65243	6.28109	7.25254	7.65571		-0.000344356	-0.00055636	-0.00066468	-0.000580507	-0.000473621		8.24112	5.83072	5.32981	9.56762	1.73855	0.0991349	-0.000547556	-0.000712121	-0.000783593	-0.000617634
7.073	6.65243	6.28346	7.25359	7.65571		-0.00047678	-0.000678808	-0.000653858	-0.0006582	-0.000588464		8.24453	5.83171	5.33099	9.56886	1.73977	0.0991892	-0.000455036	-0.000702659	-0.000530129	-0.000702158
7.07496	6.65243	6.28584	7.25464	7.65571		-0.000626193	-0.000509535	-0.000638355	-0.000490522	-0.00056279		8.24794	5.83269	5.33217	9.5701	1.74098	0.0991925	-0.000622823	-0.00051358	-0.000794956	-0.000615917
7.07691	6.65243	6.28821	7.25569	7.65571		-0.000702187	-0.000698629	-0.000456676	-0.000436568	-0.000489918		8.25135	5.83368	5.33335	9.57112	1.7422	0.0992708	-0.000581403	-0.000591436	-0.000726077	-0.000850856
7.07887	6.65243	6.29059	7.25674	7.65571		-0.000777899	-0.000768681	-0.000610103	-0.000617377	-0.000581776		8.25477	5.83466	5.33452	9.57198	1.74341	0.0994088	-0.000523198	-0.000506959	-0.000417312	-0.000635588
7.08082	6.65243	6.29296	7.25779	7.65571		-0.000761045	-0.00070882	-0.000674029	-0.000565906	-0.000556574		8.25817	5.83565	5.3357	9.57284	1.74463	0.0992231	-0.000739716	-0.000713896	-0.000788123	-0.000515529
7.08278	6.65243	6.29534	7.25884	7.65571		-0.000505819	-0.000456207	-0.000775232	-0.000711434	-0.000634666		8.26158	5.83664	5.33688	9.5737	1.74584	0.099189	-0.000487077	-0.000742807	-0.000746511	-0.000678508
7.08473	6.65243	6.29771	7.25989	7.65571		-0.000728053	-0.000596232	-0.000614846	-0.000765072	-0.000512438		8.26499	5.83762	5.33806	9.57456	1.74706	0.0993506	-0.000502963	-0.000697545	-0.000806507	-0.000372583
7.08669	6.65243	6.30009	7.26094	7.65571		-0.00071818	-0.000837003	-0.000750812	-0.000700737	-0.000550586		8.26841	5.83861	5.33923	9.57541	1.74828	0.0991777	-0.000538093	-0.000432523	-0.000637357	-0.000341047
7.08864	6.65243	6.30246	7.26198	7.65571		-0.000473821	-0.000579177	-0.00059014	-0.000427184	-0.000592529		8.27192	5.83959	5.34041	9.57627	1.74949	0.0992784	-0.000520921	-0.000630627	-0.000724885	-0.000646441
7.0906	6.65243	6.30484	7.26303	7.65571		-0.000587267	-0.000397095	-0.000481901	-0.000700261	-0.000504707		8.27545	5.84058	5.34159	9.57713	1.75071	0.0990035	-0.000662225	-0.000454749	-0.000819655	-0.000543665
7.09255	6.65243	6.30718	7.26408	7.65571		-0.000568983	-0.000569789	-0.000595513	-0.000544765	-0.000526866		8.27898	5.84156	5.34277	9.57799	1.75192	0.0992843	-0.000483788	-0.000504145	-0.000651752	-0.000568943
7.09451	6.65243	6.30945	7.26515	7.65571		-0.000625702	-0.000744773	-0.000540863	-0.000549886	-0.000695803		8.28251	5.84255	5.34395	9.57885	1.75314	0.0991551	-0.000793162	-0.000605252	-0.000593768	-0.000502315
7.09646	6.65243	6.31172	7.26643	7.65571		-0.00075106	-0.000475924	-0.000775684	-0.000572379	-0.00060961		8.28604	5.84354	5.34513	9.57971	1.75436	0.0991936	-0.000788781	-0.000602567	-0.000647575	-0.000628241
7.09842	6.65243	6.31399	7.26772	7.65571		-0.00063741	-0.000697322	-0.000590314	-0.000630894	-0.00069666		8.28957	5.8443	5.34631	9.58057	1.75557	0.0992433	-0.000642336	-0.000544224	-0.000509291	-0.000682122
7.10039	6.65243	6.31626	7.26901	7.65571		-0.000765872	-0.00061	-0.000770801	-0.000646773	-0.000741189		8.29309	5.84431	5.34749	9.58142	1.75679	0.0994011	-0.000340439	-0.000671874	-0.000391665	-0.000559374
7.10235	6.65243	6.31853	7.27029	7.65571		-0.000458776	-0.000387521	-0.00075475	-0.00071117	-0.000540137		8.29662	5.84431	5.34866	9.58228	1.758	0.099123	-0.000366898	-0.000652775	-0.000690413	-0.000637894
7.10431	6.65243	6.3208	7.27158	7.65571		-0.00049724	-0.00093093	-0.000570021	-0.00069364	-0.000447555		8.30016	5.84431	5.34984	9.58314	1.75922	0.0993322	-0.000494928	-0.000805857	-0.000691782	-0.000508229
7.10628	6.65243	6.32307	7.27287	7.65571		-0.000576497	-0.000559619	-0.000680275	-0.000781985	-0.000467462		8.30374	5.84431	5.35102	9.584	1.76044	0.0991372	-0.000553087	-0.000672151	-0.000636637	-0.000488977
7.10824	6.65243	6.32534	7.27416	7.65571		-0.000676022	-0.000576294	-0.000479814	-0.000634802	-0.000650426		8.30732	5.84431	5.3522	9.58486	1.76165	0.0993164	-0.000452212	-0.000591869	-0.000828591	-0.000503316
7.11021	6.65243	6.32761	7.27544	7.65571		-0.000693917	-0.000646851	-0.000516728	-0.000667004	-0.000599716		8.31091	5.84431	5.35338	9.58572	1.76287	0.0990573	-0.000748	-0.000427619	-0.000698487	-0.000650606
7.11217	6.65243	6.32988	7.27673	7.65571		-0.000892607	-0.000731406	-0.000680449	-0.000692302	-0.000438285		8.31449	5.84431	5.35456	9.58657	1.76412	0.0992766	-0.000531873	-0.000452321	-0.000389431	-0.000648867
7.11414	6.65243	6.33215	7.27802	7.65571		-0.00059742	-0.00039	-0.000877395	-0.000486638	-0.0006099		8.31808	5.84431	5.35573	9.58743	1.76537	0.0992492	-0.000568545	-0.000504276	-0.000523976	-0.000250272
7.1161	6.65243	6.33442	7.2793	7.65571		-0.000720851	-0.000588519	-0.000568303	-0.000735762	-0.000642089		8.32166	5.84431	5.35691	9.58829	1.76663	0.0990564	-0.000568318	-0.000782339	-0.000802076	-0.00086512
7.11807	6.65243	6.33669	7.28059	7.65571		-0.000652685	-0.000614465	-0.000557442	-0.000484099	-0.000413373		8.32525	5.84431	5.35809	9.58915	1.76788	0.09909	-0.000640683	-0.000677838	-0.000466741	-0.000732005
7.12003	6.65243	6.33896	7.28188	7.65571		-0.000549363	-0.000651561	-0.000582549	-0.000527904	-0.000721366		8.32884	5.84431	5.35927	9.59001	1.76913	0.0994228	-0.000701982	-0.000541609	-0.000330292	-0.000594404
7.122	6.65243	6.34118	7.28317	7.65571		-0.000690951	-0.000518482	-0.000585531	-0.000695115	-0.000729208		8.33246	5.84431	5.36045	9.59087	1.77039	0.0990764	-0.000599512	-0.000581995	-0.000595529	-0.00062557
7.12396	6.65243	6.34332	7.28445	7.65571		-0.000456561	-0.000642641	-0.000678386	-0.000591718	-0.000718222		8.33614	5.84431	5.36162	9.59172	1.77164	0.0992641	-0.000499036	-0.000434934	-0.0005505	-0.000643433
7.12593	6.65243	6.34546	7.28574	7.65571		-0.000708978	-0.000830452	-0.000735808	-0.000633936	-0.000406663		8.33982	5.84431	5.3628	9.59258	1.7729	0.0992543	-0.00050891	-0.000362817	-0.000553032	-0.000631118
7.12789	6.65243	6.34759	7.28703	7.65571		-0.0004478	-0.000613105	-0.000717086	-0.000545822	-0.000687572		8.3435	5.84431	5.36398	9.59344	1.77415	0.0992825	-0.000626924	-0.000597094	-0.000690792	-0.000532939
7.12985	6.65243	6.34973	7.28832	7.65571		-0.000521047	-0.00047864	-0.000627305	-0.000539162	-0.000554806		8.34718	5.84431	5.36516	9.5943	1.7754	0.0992709	-0.000534905	-0.000497272	-0.000564872	-0.00040424
7.13182	6.65243	6.35186	7.2896	7.65571		-0.000496352	-0.000449927	-0.000461199	-0.000706543	-0.000560607		8.35086	5.84431	5.36634	9.59516	1.77666	0.0990199	-0.000611466	-0.00047215	-0.000534717	-0.00056376
7.13378	6.65243	6.354	7.29089	7.65571		-0.000609788	-0.000572417	-0.00078016	-0.000581299	-0.000847636		8.35454	5.84431	5.36751	9.59602	1.77791	0.0993785	-0.000558186	-0.000581597	-0.000480805	-0.000694175
7.13575	6.65243	6.35614	7.29218	7.65571		-0.000637661	-0.000580546	-0.000595685	-0.000711172	-0.000421589		8.35822	5.84431	5.36869	9.59688	1.77917	0.0990597	-0.000650191	-0.000507676	-0.000740309	-0.000659078
7.13771	6.65243	6.35827	7.29349	7.65571		-0.000714467	-0.000510321	-0.000592591	-0.000579296	-0.00054403		8.36192	5.84431	5.36987	9.59773	1.78042	0.0991591	-0.000714199	-0.000570527	-0.000385852	-0.000606344
7.13968	6.65243	6.36041	7.29495	7.65571		-0.000575069	-0.000688522	-0.000425269	-0.000628627	-0.000547906		8.36578	5.84431	5.37105	9.59859	1.78168	0.0992661	-0.000636457	-0.000446931	-0.000823477	-0.000705272
7.14164	6.65243	6.36255	7.29641	7.65571		-0.000673874	-0.000707317	-0.000540032	-0.000622062	-0.000649774		8.36965	5.84431	5.37222	9.59945	1.78293	0.0992813	-0.000561639	-0.000796052	-0.000564518	-0.000679826
7.14361	6.65243	6.36468	7.29787	7.65571		-0.000720031	-0.000733324	-0.000599071	-0.000417262	-0.000579966		8.37353	5.84431	5.3734	9.60031	1.78418	0.0991688	-0.000604826	-0.000845992	-0.000698589	-0.000876578
7.14557	6.65243	6.36682	7.29932	7.65571		-0.000644487	-0.000558281	-0.000454733	-0.000577609	-0.000523678		8.3774	5.84431	5.37458	9.60116	1.78544	0.0992627	-0.000594149	-0.000640164	-0.00072278	-0.000677939
7.14753	6.65243	6.36895	7.30078	7.65571		-0.000747331	-0.000478596	-0.000415046	-0.000598724	-0.000627199		8.38127	5.84431	5.37576	9.60202	1.78669	0.0991797	-0.000609491	-0.000385276	-0.000923469	-0.000569419
7.1495	6.65243	6.37109	7.30224	7.65571		-0.000857881	-0.000681308	-0.00044649	-0.000426054	-0.000525847		8.38514	5.84431	5.37686	9.60288	1.78795	0.0992037	-0.000626903	-0.00051978	-0.000525325	-0.000840191
7.15146	6.65243	6.37323	7.3037	7.65571		-0.000739507	-0.000643464	-0.000652628	-0.000682092	-0.000566344		8.38902	5.84431	5.37759	9.60374	1.7892	0.0991259	-0.000690762	-0.000638907	-0.000657305	-0.000494913
7.15343	6.65243	6.37532	7.30516	7.65571		-0.000594143	-0.000479974	-0.000754894	-0.000452682	-0.000769819		8.39289	5.84431	5.3783	9.6046	1.79045	0.0991638	-0.00065425	-0.000550429	-0.000543972	-0.000760824
7.15539	6.65243	6.3773	7.30662	7.65571		-0.000571098	-0.000536637	-0.000365094	-0.000469969	-0.000596972		8.39669	5.84431	5.37902	9.60546	1.79171	0.0992447	-0.000391739	-0.000638473	-0.00069685	-0.000653113
7.15736	6.65243	6.37929	7.30808	7.65571		-0.000463882	-0.000760176	-0.000745172	-0.000821768	-0.000740189		8.40039	5.84431	5.37973	9.60632	1.79296	0.0993634	-0.0004931	-0.00089964	-0.000534998	-0.00046818
7.15932	6.65243	6.38127	7.30954	7.65571		-0.00061574	-0.000687307	-0.000541837	-0.000555332	-0.000532742		8.4041	5.84431	5.38045	9.60717	1.79422	0.0990931	-0.000546342	-0.000593588	-0.000428735	-0.000574289
7.16129	6.65243	6.38326	7.311	7.65571		-0.000674298	-0.000415222	-0.000724257	-0.000684515	-0.000487948		8.4078	5.84431	5.38117	9.60803	1.79547	0.0992159	-0.000407556	-0.000619186	-0.000607467	-0.000515683
7.16325	6.65243	6.38524	7.31246	7.65571		-0.000635865	-0.000545961	-0.000509058	-0.000619766	-0.000384687		8.41151	5.84431	5.38188	9.60889	1.79673	0.0991959	-0.000624737	-0.000548413	-0.000646811	-0.000606071
7.1652	6.65243	6.38722	7.31392	7.65571		-0.000592433	-0.000364365	-0.000576281	-0.000731702	-0.000655843		8.41522	5.84431	5.3826	9.60975	1.79793	0.0991164	-0.000587598	-0.000452164	-0.000587157	-0.000415178
7.16716	6.65243	6.38921	7.31537	7.65571		-0.00033049	-0.000625821	-0.000551313	-0.000622933	-0.000567182		8.41893	5.84431	5.38331	9.61061	1.7991	0.0990193	-0.000456193	-0.000624582	-0.000628644	-0.000545614
7.16911	6.65243	6.39119	7.31683	7.65571		-0.000763335	-0.000607158	-0.000624401	-0.000396758	-0.000416215		8.42263	5.84431	5.38403	9.61146	1.80027	0.0992197	-0.000532827	-0.000678594	-0.000582916	-0.000455856
7.17107	6.65243	6.39317	7.31829	7.65571		-0.000559686	-0.000384016	-0.000652566	-0.000395778	-0.000789208		8.42634	5.84431	5.38474	9.61232	1.80144	0.0993203	-0.000604575	-0.00051491	-0.000585677	-0.000625149
7.17302	6.65243	6.39516	7.31975	7.65571		-0.00070182	-0.000566219	-0.000670582	-0.000587911	-0.00075159		8.42998	5.84431	5.38546	9.61318	1.80261	0.0992972	-0.000691553	-0.000580473	-0.000600147	-0.000648728
7.17498	6.65243	6.39714	7.32121	7.65571		-0.000783682	-0.000527647	-0.000545159	-0.000510263	-0.000387457		8.43349	5.84431	5.38617	9.61404	1.80377	0.0992513	-0.000667484	-0.00065157	-0.000330522	-0.000505275
7.17693	6.65243	6.39913	7.32267	7.65571		-0.000328835	-0.000428219	-0.000456697	-0.000592028	-0.000409543		8.437	5.84431	5.38689	9.6149	1.80494	0.0992394	-0.000539674	-0.000575515	-0.000823237	-0.000683523
7.17889	6.65243	6.40111	7.32417	7.65571		-0.000458272	-0.000563078	-0.000425936	-0.000726736	-0.000682232		8.44051	5.84431	5.3876	9.61576	1.80611	0.0992504	-0.000691587	-0.000595026	-0.000497399	-0.000773829
7.18084	6.65243	6.40309	7.32571	7.65571		-0.000560204	-0.000603182	-0.00075569	-0.000521669	-0.000473773		8.44402	5.84431	5.38832	9.61661	1.80728	0.0991548	-0.000683581	-0.000638993	-0.000547071	-0.000728442
7.1828	6.65243	6.40508	7.32725	7.65571		-0.00076364	-0.000616687	-0.000616419	-0.000618571	-0.000554495		8.44753	5.84431	5.38903	9.61747	1.80845	0.0991554	-0.000726787	-0.000433796	-0.000573646	-0.000837173
7.18475	6.65243	6.40706	7.3288	7.65571		-0.000783055	-0.000622697	-0.000493319	-0.000332711	-0.000444658		8.45104	5.84431	5.38975	9.61833	1.80962	0.0994124	-0.000707381	-0.00058796	-0.00073038	-0.000400392
7.18671	6.65243	6.40904	7.33035	7.65571		-0.000733672	-0.000617232	-0.000610085	-0.00046911	-0.000698456		8.45455	5.84431	5.39046	9.61919	1.81078	0.0992061	-0.000512207	-0.000470983	-0.000591063	-0.000454124
7.18866	6.65243	6.41092	7.33189	7.65571		-0.000718219	-0.000600379	-0.000451916	-0.000801926	-0.00046271		8.45806	5.84431	5.39118	9.62005	1.81195	0.0990684	-0.000586293	-0.000574481	-0.000485228	-0.000702342
7.19062	6.65243	6.41273	7.33344	7.65571		-0.000593764	-0.000626635	-0.000483806	-0.000437656	-0.000596069		8.46156	5.84431	5.39189	9.62091	1.81312	0.09933	-0.00059884	-0.000752497	-0.000598546	-0.000715085
7.19257	6.65243	6.41454	7.33498	7.65571		-0.00072611	-0.000721986	-0.000421017	-0.000488042	-0.000513376		8.46498	5.84431	5.39261	9.62177	1.81429	0.0993206	-0.000634627	-0.000522595	-0.000418727	-0.000469484
7.19455	6.65243	6.41635	7.33652	7.65571		-0.000871764	-0.0004726	-0.00065883	-0.000544502	-0.000498		8.4684	5.84431	5.39332	9.62262	1.81546	0.0990368	-0.000589145	-0.000640742	-0.000683711	-0.000721579
7.19654	6.65243	6.41817	7.33807	7.65571		-0.000414983	-0.000631224	-0.000571004	-0.000612168	-0.000387558		8.47181	5.84431	5.39404	9.62348	1.81663	0.0991965	-0.000690831	-0.000534138	-0.000653594	-0.000632794
7.19853	6.65243	6.41998	7.33962	7.65571		-0.00045784	-0.00062792	-0.000624053	-0.0004893	-0.000672593		8.47523	5.84431	5.39475	9.62434	1.81779	0.0990208	-0.000431136	-0.000649763	-0.000542999	-0.000465129
7.20053	6.65243	6.42179	7.34116	7.65571		-0.000472984	-0.000589875	-0.000482926	-0.00053422	-0.0007713		8.47864	5.84431	5.39547	9.6252	1.81896	0.0990469	-0.00062663	-0.000567814	-0.000494351	-0.000481261
7.20252	6.65243	6.4236	7.34271	7.65571		-0.000675575	-0.000733029	-0.000473096	-0.000594999	-0.000545156		8.48205	5.84431	5.39618	9.62606	1.82013	0.0992281	-0.000579221	-0.000470419	-0.000487568	-0.000483195
7.20451	6.65243	6.42541	7.34425	7.65571		-0.000662782	-0.000428576	-0.000574869	-0.00044243	-0.000572824		8.48547	5.84431	5.3969	9.62691	1.8213	0.0994689	-0.000558921	-0.000608394	-0.000737464	-0.000702761
7.20651	6.65243	6.42723	7.34579	7.65571		-0.00064207	-0.000660898	-0.000901143	-0.000529199	-0.000553972		8.48888	5.84431	5.39762	9.62777	1.82247	0.0991356	-0.000515065	-0.000717041	-0.000470853	-0.000615335
7.2085	6.65243	6.42904	7.34734	7.65571		-0.000710447	-0.000558194	-0.000584566	-0.000673027	-0.000363389		8.4923	5.84431	5.39833	9.62863	1.82363	0.0991867	-0.000494301	-0.000639855	-0.000622961	-0.000406582
7.21049	6.65243	6.43085	7.34889	7.65571		-0.000646159	-0.000395092	-0.000609571	-0.000467466	-0.000622896		8.49568	5.84431	5.39905	9.62949	1.8248	0.0993233	-0.000498987	-0.000717139	-0.000661683	-0.000650691
7.21249	6.65243	6.43266	7.35043	7.65571		-0.000577844	-0.000566044	-0.000511542	-0.000722306	-0.00056881		8.49904	5.84431	5.39976	9.63035	1.82597	0.0990164	-0.000607609	-0.000623301	-0.00078044	-0.00069598
7.21448	6.65243	6.43447	7.35197	7.65571		-0.000584603	-0.000626613	-0.00053362	-0.000580812	-0.00067937		8.5024	5.84431	5.40048	9.63121	1.82714	0.0991785	-0.000421886	-0.000646049	-0.000614152	-0.000602773
7.21647	6.65243	6.43629	7.35352	7.65571		-0.000504612	-0.000702476	-0.000470794	-0.000549679	-0.000334452		8.50575	5.84431	5.40119	9.63206	1.82831	0.0990238	-0.000586815	-0.000708595	-0.000835644	-0.000269166
7.21847	6.65243	6.4381	7.35506	7.65571		-0.000506773	-0.000693198	-0.00045781	-0.000452211	-0.000501893		8.50911	5.84431	5.40191	9.63292	1.82948	0.0992977	-0.000527774	-0.000301942	-0.000645753	-0.000710393
7.22046	6.65243	6.43991	7.35661	7.65571		-0.00062598	-0.000394239	-0.000816044	-0.000299931	-0.000715903		8.51247	5.84431	5.40262	9.63378	1.83063	0.0991945	-0.000577259	-0.000459554	-0.000431866	-0.000597978
7.22245	6.65243	6.44172	7.35811	7.65571		-0.000701558	-0.000614159	-0.000700185	-0.000665317	-0.000619405		8.51582	5.84431	5.40334	9.63464	1.83179	0.0995727	-0.00058798	-0.000644076	-0.00053663	-0.000557893
7.22445	6.65243	6.44353	7.35957	7.65571		-0.000649589	-0.000749759	-0.00057955	-0.000624267	-0.000349724		8.51918	5.84431	5.40405	9.6355	1.83295	0.0992204	-0.000657381	-0.000567326	-0.000406751	-0.000551612
7.22649	6.65243	6.44532	7.36104	7.65571		-0.00060807	-0.000517197	-0.00040021	-0.00054907	-0.000585808		8.52254	5.84431	5.40477	9.63636	1.83411	0.0993277	-0.000608761	-0.000370901	-0.000548385	-0.000535422
7.22855	6.65243	6.44697	7.36251	7.65571		-0.000631149	-0.000521612	-0.000559408	-0.000736636	-0.000595018		8.5259	5.84431	5.40548	9.63721	1.83526	0.0992223	-0.000755114	-0.000583371	-0.000575417	-0.000409166
7.2306	6.65243	6.44861	7.36398	7.65571		-0.000710526	-0.000526958	-0.00054209	-0.00032833	-0.000573443		8.52921	5.84431	5.4062	9.63807	1.83642	0.0993215	-0.00065949	-0.000531984	-0.000535934	-0.000684582
