lap2_17_samp	lap2_18_samp	lap2_19_samp	lap2_20_samp	lap2_21_samp	lap2_22_samp	lap2_23_samp	cur2_17_samp	cur2_18_samp	cur2_19_samp	cur2_20_samp	cur2_21_samp	cur2_22_samp	cur2_23_samp	rp24332
1.40953	0.905511	1.14091	1.52559	1.87002	1.35622	1.87855	-0.00050896	-0.00068792	-0.000473861	-0.000841793	-0.000863404	-0.000752629	-0.000518479	
1.40993	0.905511	1.14139	1.52593	1.87002	1.35622	1.87897	-0.000655367	-0.000480757	-0.000832158	-0.000564105	-0.000929831	-0.000701417	-0.000601754	
1.41033	0.905512	1.14188	1.52626	1.87002	1.35622	1.87939	-0.000580963	-0.000727904	-0.000281202	-0.000754007	-0.000798157	-0.000751012	-0.000531741	
1.41072	0.905512	1.14237	1.52659	1.87002	1.35622	1.87981	-0.000524845	-0.000688534	-0.000840582	-0.000700065	-0.000658029	-0.00100457	-0.00070641	
1.41112	0.905512	1.14287	1.52693	1.87002	1.35622	1.88023	-0.00057447	-0.00049158	-0.000488332	-0.000309357	-0.00061718	-0.000473064	-0.000556282	
1.41152	0.905512	1.14336	1.52726	1.87002	1.35622	1.88065	-0.000675064	-0.000589998	-0.00055512	-0.000534723	-0.000794883	-0.000463014	-0.000669646	
1.41192	0.905513	1.14384	1.52759	1.87002	1.35622	1.88107	-0.000734885	-0.00062952	-0.000574263	-0.000717622	-0.000930079	-0.000440145	-0.000849799	
1.41231	0.905513	1.14433	1.52793	1.87002	1.35622	1.88149	-0.000799459	-0.000461779	-0.000729736	-0.000639571	-0.000407563	-0.000648967	-0.000710631	
1.41271	0.905513	1.14482	1.52826	1.87002	1.35622	1.88191	-0.000628766	-0.0004531	-0.000630764	-0.00066085	-0.000451368	-0.000741372	-0.000559594	
1.41311	0.905514	1.14531	1.5286	1.87002	1.35622	1.88233	-0.000430726	-0.00072211	-0.000858754	-0.000567337	-0.00052334	-0.000756533	-0.000592319	
1.41351	0.905514	1.1458	1.52893	1.87002	1.35622	1.88275	-0.000505465	-0.00066132	-0.000483861	-0.000531001	-0.000585016	-0.000698199	-0.00046583	
1.4139	0.905514	1.14629	1.52926	1.87002	1.35622	1.88317	-0.00049632	-0.000473256	-0.000859406	-0.000757132	-0.000671536	-0.000321659	-0.000864349	
1.4143	0.905514	1.14678	1.5296	1.87002	1.35622	1.88359	-0.000798719	-0.000393325	-0.000480361	-0.000751942	-0.000760755	-0.00077662	-0.00083698	
1.4147	0.905514	1.14727	1.52993	1.87002	1.35622	1.88401	-0.000850467	-0.000754913	-0.000750378	-0.000724833	-0.000694223	-0.000487477	-0.00103712	
1.4151	0.905515	1.14776	1.53026	1.87002	1.35622	1.88443	-0.000454405	-0.000643079	-0.00051011	-0.000869987	-0.000843521	-0.000746142	-0.000482905	
1.41549	0.905515	1.14826	1.5306	1.87002	1.35622	1.88485	-0.000804999	-0.000475188	-0.00066496	-0.000604519	-0.000830822	-0.000614271	-0.000536516	
1.41589	0.905515	1.14874	1.53093	1.87002	1.35622	1.88527	-0.000804934	-0.0009503	-0.000364364	-0.000693288	-0.000733309	-0.000404245	-0.000574386	
1.41629	0.905516	1.14923	1.53127	1.87002	1.35622	1.88569	-0.000578184	-0.000538353	-0.000670754	-0.000581711	-0.000919134	-0.000589297	-0.00103882	
1.41669	0.905516	1.14972	1.5316	1.87002	1.35622	1.88611	-0.000838423	-0.000358115	-0.000741626	-0.000781395	-0.000712959	-0.000743198	-0.000789162	
1.41708	0.905516	1.15021	1.53193	1.87002	1.35622	1.88653	-0.000878922	-0.000750848	-0.000514587	-0.000642848	-0.000510711	-0.000634861	-0.00060874	
1.41748	0.905517	1.1507	1.53227	1.87002	1.35622	1.88695	-0.000806157	-0.000721419	-0.00063169	-0.000579835	-0.000587754	-0.000884038	-0.000734622	
1.41788	0.905517	1.15119	1.5326	1.87002	1.35622	1.88736	-0.00058857	-0.000460533	-0.000591177	-0.000569608	-0.00106576	-0.000810382	-0.000328985	
1.41828	0.905517	1.15168	1.53294	1.87002	1.35622	1.88778	-0.000712853	-0.000590709	-0.000926153	-0.000660458	-0.000871075	-0.000795908	-0.000537176	
1.41867	0.905517	1.15217	1.53327	1.87002	1.35622	1.8882	-0.000391373	-0.000473739	-0.00040944	-0.000564309	-0.000558818	-0.000268183	-0.000802349	
1.41907	0.905518	1.15266	1.5336	1.87002	1.35622	1.88862	-0.000729839	-0.000770661	-0.000837421	-0.000791314	-0.000520128	-0.000493778	-0.000189892	
1.41947	0.905518	1.15315	1.53394	1.87002	1.35622	1.88904	-0.000439656	-0.00061836	-0.000793056	-0.000641307	-0.000821208	-0.000679239	-0.00081687	
1.41987	0.905518	1.15364	1.53427	1.87002	1.35622	1.88946	-0.000831582	-0.0005814	-0.000838873	-0.000844117	-0.000552808	-0.000506489	-0.000602503	
1.42026	0.905519	1.15413	1.5346	1.87002	1.35622	1.88988	-0.000755087	-0.000796171	-0.000569478	-0.000423083	-0.000681822	-0.000560827	-0.000553195	
1.42066	0.905519	1.15462	1.53494	1.87002	1.35622	1.8903	-0.000665984	-0.000514913	-0.000639143	-0.000476645	-0.000514479	-0.000758129	-0.000364449	
1.42106	0.905519	1.15511	1.53527	1.87002	1.35622	1.89072	-0.00092833	-0.000518498	-0.000631897	-0.000713488	-0.000524497	-0.00064097	-0.000921888	
1.42146	0.905519	1.1556	1.5356	1.87002	1.35622	1.89114	-0.000634637	-0.000604046	-0.000695328	-0.000756146	-0.000480152	-0.000859255	-0.000735522	
1.42185	0.90552	1.15609	1.53594	1.87002	1.35622	1.89156	-0.00121907	-0.000557589	-0.000475582	-0.000309031	-0.000908404	-0.000910944	-0.000779833	
1.42225	0.90552	1.15658	1.53627	1.87002	1.35622	1.89198	-0.000502348	-0.000466847	-0.00043272	-0.000774148	-0.000826291	-0.000815651	-0.000338526	
1.42265	0.90552	1.15707	1.53661	1.87002	1.35622	1.8924	-0.0005396	-0.00103821	-0.000487595	-0.000597266	-0.000681957	-0.000560797	-0.000601409	
1.42305	0.90552	1.15756	1.53694	1.87002	1.35622	1.89282	-0.000625104	-0.000822537	-0.000467244	-0.000468571	-0.000354241	-0.000201469	-0.000722681	
1.42344	0.90552	1.15805	1.53727	1.87002	1.35622	1.89324	-0.000436752	-0.00047381	-0.000666468	-0.000807761	-0.000477915	-0.00067454	-0.000655176	
1.42384	0.905521	1.15854	1.53761	1.87002	1.35622	1.89366	-0.000566568	-0.00044589	-0.00087695	-0.000744912	-0.000706566	-0.000862306	-0.000688378	
1.42424	0.905521	1.15903	1.53794	1.87002	1.35622	1.89408	-0.000666822	-0.000396494	-0.000864306	-0.000738279	-0.000509337	-0.000736542	-0.000674034	
1.42464	0.905522	1.15952	1.53828	1.87002	1.35622	1.8945	-0.000839443	-0.00077566	-0.000683382	-0.000563861	-0.000559899	-0.000710134	-0.000711557	
1.42504	0.905522	1.16001	1.53861	1.87002	1.35622	1.89492	-0.000691155	-0.000498859	-0.000705674	-0.000676054	-0.000526728	-0.000457709	-0.000896605	
1.42543	0.905522	1.1605	1.5387	1.87002	1.35622	1.89534	-0.000677161	-0.000634026	-0.000803031	-0.000440363	-0.000475004	-0.000492973	-0.000497494	
1.42583	0.905522	1.16099	1.5387	1.87002	1.35622	1.89576	-0.000948786	-0.000697592	-0.000600002	-0.000489794	-0.000954831	-0.000605279	-0.000897926	
1.42623	0.905523	1.16148	1.5387	1.87002	1.35622	1.89618	-0.000921149	-0.000748104	-0.000805725	-0.00052779	-0.000398072	-0.000659184	-0.000538508	
1.42663	0.905523	1.16197	1.5387	1.87002	1.35622	1.8966	-0.000617068	-0.000742695	-0.000679047	-0.000776988	-0.000799451	-0.000304247	-0.000634691	
1.42702	0.905523	1.16246	1.5387	1.87002	1.35622	1.89702	-0.00096533	-0.000558451	-0.000636793	-0.000691746	-0.000452709	-0.000553656	-0.000671508	
1.42742	0.905523	1.16295	1.5387	1.87002	1.35622	1.89744	-0.000470737	-0.000534139	-0.00029953	-0.000836186	-0.000573907	-0.000495242	-0.00055064	
1.42782	0.905523	1.16344	1.5387	1.87002	1.35622	1.89786	-0.000985839	-0.000676153	-0.000827315	-0.000783394	-0.000503447	-0.000623979	-0.000769742	
1.42822	0.905524	1.16393	1.5387	1.87002	1.35622	1.89828	-0.000695497	-0.000549556	-0.000538995	-0.000441918	-0.000515436	-0.000390779	-0.000665168	
1.42861	0.905524	1.16442	1.5387	1.87002	1.35622	1.8987	-0.000699804	-0.00070732	-0.000682613	-0.000686604	-0.000613029	-0.000583954	-0.000806636	
1.42901	0.905524	1.16491	1.5387	1.87002	1.35622	1.89912	-0.000373718	-0.000538842	-0.000882529	-0.000734611	-0.000681026	-0.000587987	-0.000991551	
1.42946	0.905525	1.1654	1.5387	1.87002	1.35622	1.89954	-0.000485253	-0.00100386	-0.000632472	-0.000294768	-0.000542377	-0.000854965	-0.000686671	
1.42995	0.905525	1.16589	1.5387	1.87002	1.35622	1.89996	-0.000572092	-0.000829621	-0.000551405	-0.000749435	-0.000511905	-0.000553619	-0.000814776	
1.43043	0.905525	1.16638	1.5387	1.87002	1.35622	1.90038	-0.000663184	-0.000654107	-0.00072819	-0.00091181	-0.000766397	-0.000574521	-0.000700285	
1.43092	0.905526	1.16687	1.5387	1.87002	1.35622	1.9008	-0.000713569	-0.000747392	-0.000774363	-0.000604181	-0.000770805	-0.000667937	-0.000754838	
1.43141	0.905526	1.16736	1.5387	1.87002	1.35622	1.90122	-0.000479808	-0.000893142	-0.000669308	-0.00056084	-0.000509165	-0.000770088	-0.000758328	
1.43189	0.905526	1.16785	1.5387	1.87002	1.35622	1.90163	-0.000433472	-0.000883262	-0.000862524	-0.000563661	-0.000940377	-0.000667522	-0.000419246	
1.43238	0.905526	1.16834	1.5387	1.87002	1.35622	1.90205	-0.00108717	-0.000560562	-0.00051226	-0.00071023	-0.000467937	-0.000461536	-0.000662886	
1.43286	0.905527	1.16883	1.5387	1.87002	1.35622	1.90247	-0.00046908	-0.000790246	-0.00063042	-0.000580871	-0.00105908	-0.000826362	-0.000647382	
1.43335	0.905527	1.16932	1.5387	1.87002	1.35622	1.90289	-0.000848506	-0.000544634	-0.000904828	-0.000794683	-0.000737919	-0.000708808	-0.000808675	
1.43384	0.905527	1.16981	1.5387	1.87002	1.35622	1.90331	-0.00067755	-0.00063728	-0.000539241	-0.000637284	-0.000436812	-0.00052212	-0.000580956	
1.43432	0.905527	1.1703	1.5387	1.87002	1.35622	1.90373	-0.000527993	-0.000743874	-0.000794605	-0.000787449	-0.000689571	-0.000723906	-0.000778766	
1.43481	0.905528	1.17079	1.5387	1.87002	1.35622	1.90415	-0.000406609	-0.000675768	-0.000460299	-0.000611321	-0.000659322	-0.000539178	-0.000550542	
1.4353	0.905528	1.17128	1.5387	1.87002	1.35622	1.90457	-0.000834864	-0.000732185	-0.000281728	-0.000390523	-0.000948917	-0.000682086	-0.000430576	
1.43578	0.905528	1.17177	1.5387	1.87002	1.35622	1.90499	-0.000485892	-0.000775015	-0.000528809	-0.000620567	-0.000383838	-0.000729314	-0.000474591	
1.43627	0.905528	1.17226	1.5387	1.87002	1.35622	1.90541	-0.000818365	-0.000902296	-0.000695505	-0.0007769	-0.000641879	-0.000663342	-0.000653539	
1.43676	0.905528	1.17275	1.5387	1.87002	1.35622	1.90583	-0.000588845	-0.000918383	-0.000829188	-0.000444419	-0.000630237	-0.000751111	-0.00079402	
1.43724	0.905529	1.17324	1.5387	1.87002	1.35622	1.90625	-0.000739686	-0.000590634	-0.000703752	-0.000562327	-0.000619193	-0.000775625	-0.000729687	
1.43773	0.905529	1.17373	1.5387	1.87002	1.35622	1.90667	-0.000492009	-0.000915128	-0.000543596	-0.000642525	-0.000677956	-0.000565438	-0.00038658	
1.43821	0.905529	1.17422	1.5387	1.87002	1.35622	1.90709	-0.00077672	-0.000661195	-0.000579217	-0.000951225	-0.000480925	-0.000912366	-0.000608096	
1.4387	0.905529	1.17471	1.5387	1.87002	1.35622	1.90751	-0.000341002	-0.000724454	-0.000701189	-0.000299813	-0.00100918	-0.000445088	-0.000741018	
1.43919	0.90553	1.1752	1.5387	1.87002	1.35622	1.90793	-0.000863433	-0.000823577	-0.000513082	-0.000448912	-0.000766924	-0.000602509	-0.000250717	
1.43967	0.90553	1.17569	1.5387	1.87002	1.35622	1.90835	-0.000323721	-0.000638123	-0.000820423	-0.00055614	-0.000482081	-0.000747727	-0.000731531	
1.44016	0.90553	1.17618	1.5387	1.87002	1.35622	1.90877	-0.000569359	-0.000469824	-0.000597395	-0.000825706	-0.000678935	-0.000541602	-0.000757261	
1.44065	0.90553	1.17667	1.5387	1.87002	1.35622	1.90919	-0.000370679	-0.000462195	-0.000747128	-0.000437694	-0.000695543	-0.000833518	-0.000871908	
1.44113	0.905531	1.17716	1.5387	1.87002	1.35622	1.90961	-0.000757395	-0.000844502	-0.000540322	-0.000615452	-0.000468758	-0.000566408	-0.000612723	
1.44162	0.905531	1.17765	1.5387	1.87002	1.35622	1.91003	-0.00115047	-0.000452907	-0.000499626	-0.00063072	-0.000596663	-0.000722182	-0.000402476	
1.44211	0.905531	1.17814	1.5387	1.87002	1.35622	1.91045	-0.000597182	-0.000374471	-0.000644262	-0.000742603	-0.000543538	-0.000508109	-0.000786028	
1.44259	0.905531	1.17863	1.5387	1.87002	1.35622	1.9106	-0.000763244	-0.000571548	-0.000753373	-0.000662529	-0.000494989	-0.000735702	-0.000707791	
1.44308	0.905532	1.17912	1.5387	1.87002	1.35622	1.9106	-0.000467561	-0.000808727	-0.000415925	-0.000749456	-0.000462103	-0.000463577	-0.000568986	
1.44357	0.905532	1.17961	1.5387	1.87002	1.35622	1.9106	-0.000332119	-0.000607066	-0.000800954	-0.000792811	-0.000575111	-0.000757057	-0.00083326	
1.44405	0.905532	1.18009	1.5387	1.87002	1.35622	1.9106	-0.000471386	-0.000829354	-0.000804012	-0.000524826	-0.000619984	-0.000688678	-0.000658445	
1.44454	0.905532	1.18059	1.5387	1.87002	1.35622	1.9106	-0.000488852	-0.000265361	-0.000694585	-0.000565906	-0.000909571	-0.000492135	-0.000620239	
1.44502	0.905533	1.18107	1.5387	1.87002	1.35622	1.9106	-0.00048582	-0.000854765	-0.000573302	-0.000890676	-0.000723547	-0.000548222	-0.000588464	
1.44551	0.905533	1.18156	1.5387	1.87002	1.35622	1.9106	-0.000218369	-0.000945562	-0.000800737	-0.000874191	-0.000585872	-0.000214569	-0.00061063	
1.446	0.905533	1.18205	1.5387	1.87002	1.35622	1.9106	-0.000639145	-0.000712884	-0.000928315	-0.000668373	-0.000475608	-0.000574367	-0.000714866	
1.44648	0.905533	1.18254	1.5387	1.87002	1.35622	1.9106	-0.000781087	-0.000362977	-0.000656835	-0.00034772	-0.00048729	-0.000710942	-0.000493937	
1.44697	0.905534	1.18303	1.5387	1.87002	1.35622	1.9106	-0.000635162	-0.00062428	-0.000504585	-0.000750949	-0.000869769	-0.000590121	-0.000824845	
1.44746	0.905534	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000662503	-0.000478462	-0.000481222	-0.000727996	-0.000586776	-0.000592059	-0.000517149	
1.44794	0.905534	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000878002	-0.000541117	-0.000532401	-0.000816148	-0.000805551	-0.000584591	-0.000631009	
1.44843	0.905535	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000713352	-0.000603263	-0.000568085	-0.000588205	-0.000797825	-0.000803785	-0.000709258	
1.44892	0.905535	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000992351	-0.000603059	-0.000703846	-0.000368375	-0.000418575	-0.000679356	-0.000650967	
1.4494	0.905535	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000742031	-0.000910577	-0.000763706	-0.00087517	-0.000504111	-0.000417757	-0.000424369	
1.44989	0.905535	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000808056	-0.000694974	-0.000534385	-0.000827059	-0.000531725	-0.000382213	-0.000807185	
1.45037	0.905536	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000391805	-0.000561674	-0.000514449	-0.000516299	-0.000534155	-0.000474354	-0.000714331	
1.45086	0.905536	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000575769	-0.000764384	-0.000721746	-0.0007086	-0.000683032	-0.000408543	-0.000718904	
1.45135	0.905536	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000692821	-0.00101901	-0.000544912	-0.000658936	-0.000522818	-0.000526116	-0.000726309	
1.45183	0.905537	1.18311	1.5387	1.87002	1.35622	1.9106	-0.00062148	-0.000838566	-0.000544098	-0.000451436	-0.00051323	-0.000773379	-0.000574468	
1.45232	0.905537	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000358681	-0.000788151	-0.00064257	-0.000749794	-0.000533152	-0.000745457	-0.000659656	
1.45281	0.905537	1.18311	1.5387	1.87002	1.35622	1.9106	-0.00056969	-0.000797373	-0.00040318	-0.00121189	-0.000585163	-0.000615982	-0.000583514	
1.45329	0.905538	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000622545	-0.000632476	-0.000818216	-0.00073548	-0.000881533	-0.000791841	-0.000760654	
1.45378	0.905538	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000520618	-0.000292505	-0.000741888	-0.000589166	-0.000516586	-0.000676193	-0.000548908	
1.45427	0.905538	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000532081	-0.000392038	-0.000679959	-0.000563083	-0.000806878	-0.00038956	-0.00044934	
1.45475	0.905538	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000361776	-0.000884066	-0.000747532	-0.000907095	-0.000851472	-0.000397358	-0.00057043	
1.45524	0.905539	1.18311	1.5387	1.87002	1.35622	1.9106	-0.00063915	-0.000893002	-0.00060758	-0.000264785	-0.000581021	-0.000867017	-0.000765837	
1.45572	0.905539	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000815528	-0.000974445	-0.000483479	-0.000825678	-0.000323987	-0.000498582	-0.000591654	
1.45621	0.90554	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000573122	-0.000895966	-0.000793367	-0.000459314	-0.000568517	-0.000706084	-0.000766527	
1.4567	0.90554	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000572071	-0.000767352	-0.000321438	-0.000356905	-0.000552875	-0.000472188	-0.000545251	
1.45718	0.90554	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000736987	-0.000473196	-0.000882412	-0.000697911	-0.000534245	-0.000594171	-0.000659385	
1.45767	0.905541	1.18311	1.5387	1.87002	1.35622	1.9106	-0.00053878	-0.000615387	-0.000561681	-0.000745013	-0.000373743	-0.00054506	-0.000476975	
1.4582	0.905541	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000679034	-0.00081181	-0.000624135	-0.000966301	-0.00075405	-0.000660754	-0.000742855	
1.45875	0.905541	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000830702	-0.000924114	-0.000504605	-0.00102335	-0.000787232	-0.000740556	-0.0008236	
1.45929	0.905541	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000562454	-0.000267415	-0.000642137	-0.00070394	-0.000434883	-0.000809662	-0.000736788	
1.45984	0.905542	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000744241	-0.000614177	-0.000814739	-0.000459585	-0.000554708	-0.000920826	-0.000712657	
1.46038	0.905542	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000725543	-0.00064811	-0.00050805	-0.000787365	-0.000838804	-0.000529961	-0.000269781	
1.46092	0.905543	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000645075	-0.000739734	-0.000755433	-0.000864698	-0.000859905	-0.000728348	-0.000523692	
1.46147	0.905543	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000565844	-0.000807492	-0.000637868	-0.000415941	-0.000320964	-0.000813304	-0.000525243	
1.46201	0.905543	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000684648	-0.00081813	-0.000837135	-0.000795997	-0.000513202	-0.000658754	-0.000399814	
1.46255	0.905544	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000795513	-0.000773602	-0.000968795	-0.000779733	-0.000641447	-0.000802981	-0.000566952	
1.4631	0.905544	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000772148	-0.000450254	-0.000727565	-0.000504226	-0.000751977	-0.000749159	-0.000681061	
1.46364	0.905544	1.18311	1.5387	1.87002	1.35622	1.9106	-0.000445065	-0.000753426	-0.000994928	-0.000842653	-0.000426816	-0.000598797	-0.000633773	
1.46418	0.905544	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000523229	-0.000765329	-0.000552887	-0.000690983	-0.000652132	-0.000369396	-0.000854125	
1.46473	0.905545	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000546551	-0.000714405	-0.000340003	-0.000642709	-0.000547787	-0.000733756	-0.000625797	
1.46527	0.905545	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000877458	-0.000725836	-0.000592747	-0.000598171	-0.000508753	-0.000467371	-0.000444968	
1.46581	0.905545	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000653131	-0.000812601	-0.000343226	-0.00074081	-0.000514907	-0.000597719	-0.000789301	
1.46636	0.905545	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000407718	-0.000785074	-0.000690306	-0.000510107	-0.000666593	-0.000762036	-0.000737779	
1.4669	0.905546	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000612541	-0.000656109	-0.000769171	-0.000715875	-0.000486429	-0.000849398	-0.000546017	
1.46745	0.905546	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000824467	-0.000564435	-0.000511467	-0.0005235	-0.000257434	-0.00051474	-0.000715592	
1.46799	0.905547	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000826078	-0.000629927	-0.000713115	-0.000573439	-0.000594089	-0.000496657	-0.000493712	
1.46853	0.905547	1.18312	1.5387	1.87002	1.35622	1.9106	-0.00052229	-0.00064309	-0.000634171	-0.000721915	-0.00060215	-0.000288654	-0.000629031	
1.46908	0.905547	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000554689	-0.000709471	-0.00071872	-0.000622715	-0.00067552	-0.000620875	-0.000718986	
1.46962	0.905547	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000475483	-0.000644565	-0.000918637	-0.000529375	-0.000830251	-0.000382053	-0.0005627	
1.47016	0.905548	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000345229	-0.000589836	-0.000424342	-0.000432283	-0.000606686	-0.000617048	-0.000909239	
1.47071	0.905548	1.18312	1.5387	1.87002	1.35622	1.9106	-0.00063284	-0.000543331	-0.00064866	-0.000537884	-0.000609218	-0.000352237	-0.000683543	
1.47125	0.905548	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000583833	-0.000536687	-0.000948412	-0.000593851	-0.000472656	-0.000371749	-0.00053821	
1.47179	0.905549	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000562168	-0.000595437	-0.000602733	-0.000501503	-0.000782481	-0.000825246	-0.000608006	
1.47234	0.905549	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000915365	-0.000270286	-0.000940836	-0.000842825	-0.000670608	-0.000780513	-0.000611428	
1.47288	0.905549	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000557365	-0.000803228	-0.000537281	-0.000801248	-0.000545238	-0.000811186	-0.000832751	
1.47343	0.90555	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000726886	-0.000697081	-0.000806307	-0.000545763	-0.000563694	-0.000502483	-0.000584545	
1.47397	0.90555	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000955799	-0.000713221	-0.000823699	-0.00062992	-0.000800395	-0.000893223	-0.000662811	
1.47451	0.90555	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000790264	-0.000418902	-0.000928899	-0.000733813	-0.00067452	-0.00060238	-0.000755855	
1.47506	0.90555	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000610907	-0.000877231	-0.000703358	-0.000693636	-0.00073411	-0.000524083	-0.000667713	
1.4756	0.905551	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000683374	-0.000551714	-0.000604802	-0.000758015	-0.000780793	-0.000615829	-0.000750291	
1.47614	0.905551	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000490338	-0.000708067	-0.000494816	-0.000771917	-0.00045165	-0.000534447	-0.000804649	
1.47669	0.905551	1.18312	1.5387	1.87002	1.35622	1.9106	-0.000531162	-0.000653727	-0.000742479	-0.000704078	-0.000811362	-0.000410847	-0.000781504	
